SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,1929.0,1970.0,1926.0,1953.25,1962.0,1930.9,19989,38916796.95,27-DEC-2005,
APOLLOHOSP,EQ,445.0,457.05,445.0,454.9,455.0,449.8,22271,10080879.1,27-DEC-2005,
ASHOKLEY,EQ,30.4,31.5,30.2,31.4,31.5,30.15,6314970,195192064.65,27-DEC-2005,
ASIANPAINT,EQ,555.9,565.0,555.0,563.75,565.0,554.7,24217,13569101.65,27-DEC-2005,
AUROPHARMA,EQ,395.0,409.35,395.0,407.0,408.1,400.15,44913,18124273.75,27-DEC-2005,
BANKBARODA,EQ,226.0,234.65,223.0,233.3,233.1,227.45,310859,71924747.85,27-DEC-2005,
BANKINDIA,EQ,118.0,122.8,113.55,121.9,121.5,116.5,955529,114221234.75,27-DEC-2005,
BEL,EQ,954.0,996.0,921.0,986.25,982.6,932.1,126437,122042993.65,27-DEC-2005,
BHARATFORG,EQ,367.9,383.25,365.1,377.6,379.65,367.9,500319,189271111.5,27-DEC-2005,
BHEL,EQ,1327.0,1384.9,1315.0,1371.65,1382.0,1326.9,315627,426460218.8,27-DEC-2005,
BIOCON,EQ,481.25,500.0,481.25,493.4,493.0,499.2,25003,12394557.65,27-DEC-2005,
BLUESTARCO,EQ,495.0,502.95,481.0,491.55,481.0,494.15,2336,1166114.25,27-DEC-2005,
BPCL,EQ,414.85,427.9,411.0,426.15,426.0,414.85,203901,85863184.6,27-DEC-2005,
BRITANNIA,EQ,1281.0,1324.6,1281.0,1320.75,1322.0,1305.85,36352,47976774.8,27-DEC-2005,
CANBK,EQ,218.55,239.9,215.05,238.45,239.8,220.25,827661,190417894.65,27-DEC-2005,
CIPLA,EQ,429.85,435.25,422.5,432.4,432.0,429.85,112138,48366072.65,27-DEC-2005,
CONCOR,EQ,1450.0,1475.0,1450.0,1461.35,1455.0,1467.5,1929,2841039.75,27-DEC-2005,
CUMMINSIND,EQ,156.5,159.8,154.1,159.1,158.6,156.5,148536,23464298.25,27-DEC-2005,
DABUR,EQ,195.9,197.9,191.0,196.45,196.7,195.25,336040,65976564.8,27-DEC-2005,
DIVISLAB,EQ,1438.05,1479.0,1438.05,1475.5,1471.5,1455.3,10260,15024321.95,27-DEC-2005,
DRREDDY,EQ,954.0,965.9,950.1,960.7,961.0,952.4,106292,101985664.45,27-DEC-2005,
EICHERMOT,EQ,234.0,235.7,230.15,230.4,230.15,230.95,7295,1693828.9,27-DEC-2005,
FEDERALBNK,EQ,171.85,179.0,167.5,178.35,178.95,170.5,507852,88956862.4,27-DEC-2005,
GAIL,EQ,252.0,261.9,251.1,261.0,261.05,252.05,1418062,365395874.65,27-DEC-2005,
GLENMARK,EQ,295.0,300.0,293.95,299.1,299.85,292.5,102181,30372842.9,27-DEC-2005,
GODFRYPHLP,EQ,1368.2,1419.9,1368.2,1400.0,1400.0,1400.85,2813,3944649.0,27-DEC-2005,
GODREJCP,EQ,511.0,574.8,508.9,523.5,526.9,507.2,6370,3305585.45,27-DEC-2005,
GRASIM,EQ,1310.0,1339.0,1292.0,1323.2,1334.0,1301.95,168678,222225770.3,27-DEC-2005,
HAVELLS,EQ,392.0,409.7,392.0,400.45,398.0,400.85,21946,8869506.05,27-DEC-2005,
HCLTECH,EQ,522.0,524.75,515.4,522.1,520.05,520.15,347439,181090681.2,27-DEC-2005,
HDFCBANK,EQ,702.0,714.9,700.1,708.4,712.25,708.4,235553,166589145.25,27-DEC-2005,
