SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,861.1,876.9,832.15,856.0,875.0,860.8,215532,183995296.05,26-MAY-2011,
ADANIENT,EQ,611.0,614.95,600.25,604.85,606.0,605.95,196968,119260832.9,26-MAY-2011,
ADANIPOWER,EQ,110.5,112.45,110.5,111.75,111.75,111.05,267838,29877052.1,26-MAY-2011,
AMBUJACEM,EQ,137.0,139.9,134.7,138.55,136.55,137.0,1318158,181278976.65,26-MAY-2011,
APOLLOHOSP,EQ,481.9,484.6,473.05,475.4,475.4,478.9,19018,9096694.85,26-MAY-2011,
ASHOKLEY,EQ,49.9,51.4,49.9,50.5,50.35,49.9,5704519,287494200.4,26-MAY-2011,
ASIANPAINT,EQ,3018.9,3045.0,2962.5,2993.25,2964.2,3006.5,369341,1107732932.3,26-MAY-2011,
ASTRAL,EQ,175.0,182.0,169.05,170.1,170.0,171.85,48731,8412130.25,26-MAY-2011,
AUROPHARMA,EQ,162.55,165.3,161.15,163.55,163.0,162.05,2551229,417314511.35,26-MAY-2011,
AXISBANK,EQ,1194.5,1212.0,1184.5,1208.4,1209.5,1181.65,1261162,1510278992.4,26-MAY-2011,
BAJAJ-AUTO,EQ,1299.0,1307.0,1285.05,1297.05,1290.0,1290.25,493544,640523582.1,26-MAY-2011,
BAJAJFINSV,EQ,489.9,491.4,482.2,484.7,485.4,485.95,27605,13442346.8,26-MAY-2011,
BAJAJHLDNG,EQ,755.0,770.45,750.0,761.35,757.0,750.8,27536,20882084.45,26-MAY-2011,
BAJFINANCE,EQ,593.0,607.4,588.2,595.4,597.9,595.05,3341,1987652.9,26-MAY-2011,
BANKBARODA,EQ,824.0,835.45,810.4,814.95,812.8,824.5,694213,570545708.8,26-MAY-2011,
BANKINDIA,EQ,430.05,440.0,428.45,435.15,435.0,429.65,1920964,832751037.75,26-MAY-2011,
BEL,EQ,1718.95,1718.95,1671.0,1676.15,1673.0,1719.35,15789,26640649.4,26-MAY-2011,
BHARATFORG,EQ,315.0,319.95,308.3,312.15,313.7,313.3,679599,213212117.1,26-MAY-2011,
BHARTIARTL,EQ,367.2,373.7,364.8,367.3,369.4,369.65,5203132,1917027215.8,26-MAY-2011,
BHEL,EQ,1930.0,1934.7,1890.0,1923.1,1929.0,1916.65,839852,1607269351.95,26-MAY-2011,
BIOCON,EQ,331.45,341.0,326.25,333.55,336.15,331.45,333897,110829395.35,26-MAY-2011,
BLUESTARCO,EQ,325.05,328.5,311.3,317.75,315.25,322.9,46541,14822142.55,26-MAY-2011,
BOSCHLTD,EQ,6880.0,6880.0,6800.25,6829.0,6831.0,6831.55,5211,35587068.15,26-MAY-2011,
BPCL,EQ,605.0,623.5,595.0,616.2,616.2,603.75,650772,394476944.15,26-MAY-2011,
BRITANNIA,EQ,393.25,395.8,388.05,391.75,391.0,395.4,9032,3537750.8,26-MAY-2011,
CANBK,EQ,531.35,541.75,530.25,534.9,536.6,530.05,2184109,1169463513.25,26-MAY-2011,
CHOLAFIN,EQ,150.0,151.9,150.0,151.2,151.05,152.3,4152,626438.95,26-MAY-2011,
