SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 09-Apr-2026,971.7,971.75,1015.95,964.6,1001.0,998.1,998.8,3056871,30532.15,105196, 1845661, 60.38
ABB, EQ, 09-Apr-2026,6565.0,6575.0,6642.0,6483.5,6592.5,6614.0,6574.29,591302,38873.88,49917, 288630, 48.81
ABCAPITAL, EQ, 09-Apr-2026,338.4,337.9,342.75,332.25,333.7,334.55,337.59,7163483,24183.54,45938, 3217848, 44.92
ADANIENSOL, EQ, 09-Apr-2026,1073.3,1073.2,1085.0,1052.8,1074.8,1078.75,1069.42,2130340,22782.28,55141, 616784, 28.95
ADANIENT, EQ, 09-Apr-2026,2043.8,2039.8,2065.0,2010.3,2040.0,2040.5,2039.3,2481188,50598.91,57605, 993824, 40.05
ADANIGREEN, EQ, 09-Apr-2026,1029.65,1032.0,1048.0,1021.3,1038.45,1044.55,1036.6,5921322,61380.29,80211, 1668536, 28.18
ADANIPORTS, EQ, 09-Apr-2026,1453.3,1437.0,1456.2,1415.2,1442.2,1447.4,1440.93,3159307,45523.52,128134, 1103689, 34.93
ADANIPOWER, EQ, 09-Apr-2026,169.31,168.95,173.5,167.55,173.42,172.33,170.61,42258124,72095.07,151549, 13190975, 31.22
ALKEM, EQ, 09-Apr-2026,5246.0,5269.0,5386.5,5181.5,5385.0,5370.5,5313.64,128017,6802.36,22048, 66761, 52.15
AMBER, EQ, 09-Apr-2026,6944.0,6900.5,6960.0,6740.0,6949.0,6888.5,6831.33,342884,23423.53,37186, 80885, 23.59
AMBUJACEM, EQ, 09-Apr-2026,446.75,446.95,446.95,432.0,433.0,434.05,435.3,4904296,21348.4,55196, 1827669, 37.27
ANGELONE, EQ, 09-Apr-2026,267.62,270.0,284.2,265.8,281.19,281.8,278.7,29671494,82695.59,177871, 10247319, 34.54
APLAPOLLO, EQ, 09-Apr-2026,2047.7,2047.7,2069.0,2021.0,2031.0,2040.3,2036.7,586170,11938.53,42272, 312040, 53.23
APOLLOHOSP, EQ, 09-Apr-2026,7401.5,7400.0,7512.0,7364.0,7447.5,7481.5,7471.34,416753,31137.03,34664, 234067, 56.16
ASHOKLEY, EQ, 09-Apr-2026,172.48,172.8,174.75,169.01,170.5,170.38,171.18,34385107,58859.57,160690, 13270599, 38.59
ASIANPAINT, EQ, 09-Apr-2026,2282.4,2275.0,2289.6,2252.0,2267.1,2269.6,2271.32,1980060,44973.45,120865, 1361625, 68.77
ASTRAL, EQ, 09-Apr-2026,1525.5,1527.0,1570.1,1518.6,1565.9,1563.7,1556.34,908839,14144.65,38185, 425071, 46.77
AUBANK, EQ, 09-Apr-2026,967.8,968.05,974.55,957.95,960.75,963.0,965.22,1608644,15526.94,42184, 729050, 45.32
AUROPHARMA, EQ, 09-Apr-2026,1335.7,1335.0,1346.7,1321.6,1339.0,1340.4,1335.15,938616,12531.98,35405, 352140, 37.52
AXISBANK, EQ, 09-Apr-2026,1333.0,1322.3,1338.6,1312.8,1319.5,1318.5,1322.72,6542529,86539.19,165716, 2670006, 40.81
BAJAJ-AUTO, EQ, 09-Apr-2026,9366.0,9455.0,9625.0,9366.0,9518.0,9517.0,9516.39,539407,51332.1,66001, 156836, 29.08
BAJAJFINSV, EQ, 09-Apr-2026,1784.6,1784.6,1792.5,1757.0,1761.0,1767.7,1775.5,1510841,26825.04,65433, 863772, 57.17
BAJAJHLDNG, EQ, 09-Apr-2026,9970.0,9961.5,10090.0,9879.0,9901.0,9912.5,9956.92,54813,5457.68,12183, 25687, 46.86
BAJFINANCE, EQ, 09-Apr-2026,915.05,902.0,913.4,891.4,901.8,903.25,904.25,9457820,85522.55,145043, 4801708, 50.77
BANDHANBNK, EQ, 09-Apr-2026,164.75,164.61,167.92,162.14,165.9,165.94,165.88,8691283,14417.33,37433, 2408112, 27.71
BANKBARODA, EQ, 09-Apr-2026,275.98,275.99,280.63,272.31,273.55,274.24,275.75,14149060,39016.69,82241, 6896820, 48.74
BANKINDIA, EQ, 09-Apr-2026,146.49,146.48,148.55,143.45,144.48,144.29,145.75,12609816,18378.87,49949, 4152828, 32.93
