SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,770.0,792.8,743.1,751.9,754.0,779.7,443063,339730069.5,27-OCT-2009,
ADANIENT,EQ,724.4,754.0,723.15,731.35,724.0,727.65,277023,203286149.15,27-OCT-2009,
ADANIPOWER,EQ,99.2,99.65,94.25,97.9,97.95,99.55,1660868,162337379.55,27-OCT-2009,
AMBUJACEM,EQ,88.25,90.6,88.1,89.55,89.55,89.75,1475874,132367008.3,27-OCT-2009,
APOLLOHOSP,EQ,544.0,556.0,540.0,550.1,551.0,547.75,20501,11188861.55,27-OCT-2009,
ASHOKLEY,EQ,43.05,43.8,41.5,42.3,42.3,43.4,2074427,88665466.0,27-OCT-2009,
ASIANPAINT,EQ,1639.9,1650.0,1619.0,1638.15,1632.25,1667.35,20455,33484221.95,27-OCT-2009,
ASTRAL,EQ,140.0,141.6,136.5,138.05,137.5,140.75,6039,839026.9,27-OCT-2009,
AUROPHARMA,EQ,849.5,854.0,801.15,808.75,802.05,846.8,108536,90064482.9,27-OCT-2009,
AXISBANK,EQ,955.0,987.3,925.0,952.3,940.0,967.9,3606870,3433027484.5,27-OCT-2009,
BAJAJ-AUTO,EQ,1445.0,1463.8,1425.0,1447.75,1432.95,1464.0,120216,174118025.45,27-OCT-2009,
BAJAJFINSV,EQ,307.0,325.0,299.0,300.6,301.05,308.3,87632,26786761.85,27-OCT-2009,
BAJAJHLDNG,EQ,510.0,516.75,486.35,490.95,492.4,513.4,51315,25806200.45,27-OCT-2009,
BANKBARODA,EQ,476.2,494.0,476.2,484.9,484.5,489.8,945260,459197254.3,27-OCT-2009,
BANKINDIA,EQ,429.5,437.3,412.25,414.9,414.25,431.5,1124848,477430342.4,27-OCT-2009,
BEL,EQ,1490.0,1500.0,1451.3,1465.75,1463.95,1512.25,21201,31325171.85,27-OCT-2009,
BHARATFORG,EQ,263.0,266.8,252.9,256.4,256.9,265.6,683132,177514833.0,27-OCT-2009,
BHARTIARTL,EQ,330.0,331.0,302.8,306.95,308.05,330.65,14229473,4465059922.7,27-OCT-2009,
BHEL,EQ,2355.3,2368.5,2321.1,2346.35,2332.0,2345.15,710910,1661882866.4,27-OCT-2009,
BIOCON,EQ,269.25,272.35,255.0,256.8,256.15,270.8,582157,153956820.6,27-OCT-2009,
BLUESTARCO,EQ,346.2,360.0,337.65,341.95,343.6,361.15,12930,4524199.25,27-OCT-2009,
BOSCHLTD,EQ,4215.0,4259.0,4200.05,4201.3,4201.0,4215.6,2249,9484044.0,27-OCT-2009,
BPCL,EQ,516.0,522.0,501.2,512.9,520.0,515.8,668090,342087718.8,27-OCT-2009,
