SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1294.0,1294.0,1264.15,1268.5,1272.0,1297.3,33263,42373568.6,02-MAY-2016,3730,INE117A01022,
ADANIENT,EQ,86.3,88.65,84.5,87.05,87.7,86.7,4581405,394858130.45,02-MAY-2016,12277,INE423A01024,
ADANIPORTS,EQ,237.0,237.25,231.8,232.95,232.95,238.2,2312439,540237008.05,02-MAY-2016,29347,INE742F01042,
ADANIPOWER,EQ,31.6,32.85,31.55,32.25,32.25,32.05,10020851,323574502.55,02-MAY-2016,7087,INE814H01011,
ALKEM,EQ,1152.5,1282.8,1152.5,1249.3,1246.0,1190.95,174739,217181176.05,02-MAY-2016,10824,INE540L01014,
AMBUJACEM,EQ,221.05,224.35,218.95,223.8,223.55,221.0,1083922,240725568.15,02-MAY-2016,10899,INE079A01024,
APLAPOLLO,EQ,815.0,815.0,780.0,799.3,796.0,792.75,5986,4779398.1,02-MAY-2016,476,INE702C01019,
APOLLOHOSP,EQ,1303.0,1315.35,1293.05,1306.55,1310.0,1312.15,138461,180359213.3,02-MAY-2016,12685,INE437A01024,
ASHOKLEY,EQ,106.9,108.15,105.15,105.95,105.85,106.8,11259593,1200306977.9,02-MAY-2016,52565,INE208A01029,
ASIANPAINT,EQ,864.0,867.5,860.65,864.8,865.0,866.25,199724,172590495.75,02-MAY-2016,12118,INE021A01026,
ASTRAL,EQ,436.4,446.25,432.1,436.75,432.1,442.7,10127,4481115.8,02-MAY-2016,442,INE006I01046,
AUROPHARMA,EQ,764.0,774.0,761.2,769.85,772.9,759.95,1064606,817786457.75,02-MAY-2016,26217,INE406A01037,
AXISBANK,EQ,474.35,479.0,468.45,471.8,472.1,472.4,9439328,4459605996.85,02-MAY-2016,130518,INE238A01034,
BAJAJ-AUTO,EQ,2484.0,2525.0,2450.1,2477.95,2481.0,2491.95,185691,459919999.25,02-MAY-2016,13383,INE917I01010,
BAJAJFINSV,EQ,1880.0,1955.0,1836.3,1940.9,1942.9,1875.35,71807,137800986.75,02-MAY-2016,5510,INE918I01018,
BAJAJHLDNG,EQ,1438.0,1459.9,1395.05,1442.1,1432.0,1438.95,20298,29071917.65,02-MAY-2016,1180,INE118A01012,
BAJFINANCE,EQ,6874.0,7100.0,6750.0,7053.75,7086.7,6829.1,78337,548238411.5,02-MAY-2016,8621,INE296A01016,
BANKBARODA,EQ,157.8,158.5,155.1,155.5,155.75,157.9,4710508,734692503.25,02-MAY-2016,30235,INE028A01039,
BANKINDIA,EQ,91.9,92.0,89.8,90.1,90.2,92.5,3435401,310993236.75,02-MAY-2016,27693,INE084A01016,
BEL,EQ,1170.15,1199.0,1170.15,1187.2,1191.0,1181.85,108464,128884567.35,02-MAY-2016,5994,INE263A01016,
BHARATFORG,EQ,797.6,810.8,792.0,809.0,810.0,798.1,370611,298169515.6,02-MAY-2016,10030,INE465A01025,
BHARTIARTL,EQ,363.0,364.5,356.4,357.8,358.0,363.6,1572749,564260573.65,02-MAY-2016,18097,INE397D01024,
BHEL,EQ,125.0,129.0,123.65,127.7,127.75,125.4,5083590,644365846.05,02-MAY-2016,27085,INE257A01026,
BIOCON,EQ,585.45,610.0,583.4,607.55,608.0,585.4,1890494,1138635549.55,02-MAY-2016,44002,INE376G01013,
BLUESTARCO,EQ,427.0,427.05,416.6,420.55,419.0,428.05,62844,26461537.7,02-MAY-2016,5517,INE472A01039,
BOSCHLTD,EQ,19660.0,19849.8,19500.1,19604.45,19590.0,19664.0,7944,155599156.5,02-MAY-2016,2351,INE323A01026,
BPCL,EQ,982.0,987.2,966.0,969.55,970.05,978.0,411657,401161340.05,02-MAY-2016,12735,INE029A01011,
BRITANNIA,EQ,2856.0,2871.95,2835.0,2858.4,2861.0,2862.6,74322,212309414.4,02-MAY-2016,6844,INE216A01022,
CANBK,EQ,205.0,205.05,199.5,201.05,201.05,205.95,3503310,705974021.75,02-MAY-2016,42692,INE476A01014,
CHOLAFIN,EQ,820.0,860.0,799.5,850.95,848.55,799.2,417661,351604063.5,02-MAY-2016,21518,INE121A01016,
CIPLA,EQ,536.95,544.6,535.0,540.65,538.95,537.0,1336667,723856949.0,02-MAY-2016,26188,INE059A01026,
COALINDIA,EQ,288.7,289.0,286.6,288.65,288.75,288.05,1741094,501890527.0,02-MAY-2016,28564,INE522F01014,
COLPAL,EQ,842.0,852.95,837.9,849.8,848.0,840.85,175077,148122319.25,02-MAY-2016,8008,INE259A01022,
CONCOR,EQ,1345.0,1379.0,1332.3,1369.7,1370.0,1352.85,128611,175075713.45,02-MAY-2016,11651,INE111A01017,
CUMMINSIND,EQ,889.8,895.0,881.0,889.05,891.9,885.15,63853,56823435.75,02-MAY-2016,3337,INE298A01020,
DABUR,EQ,275.5,299.95,274.4,296.15,295.95,275.8,4131650,1189925837.15,02-MAY-2016,46494,INE016A01026,
DIVISLAB,EQ,1048.0,1059.75,1043.4,1055.8,1059.0,1051.1,105563,111009552.2,02-MAY-2016,5094,INE361B01024,
DLF,EQ,128.95,131.2,127.6,128.65,128.8,129.5,9629704,1244794801.3,02-MAY-2016,37917,INE271C01023,
DRREDDY,EQ,3080.95,3080.95,3005.0,3011.8,3009.5,3088.7,213113,645297198.3,02-MAY-2016,18296,INE089A01023,
EICHERMOT,EQ,19984.95,20130.0,19800.0,19854.35,19900.0,20035.0,32622,651505125.75,02-MAY-2016,8851,INE066A01013,
FEDERALBNK,EQ,44.0,47.65,43.65,46.45,46.6,45.85,18350641,843506537.85,02-MAY-2016,43366,INE171A01029,
FORTIS,EQ,175.45,178.2,174.0,174.8,174.55,175.15,174133,30569187.85,02-MAY-2016,2968,INE061F01013,
GAIL,EQ,360.0,369.7,356.55,367.6,367.9,360.35,1051980,382893348.4,02-MAY-2016,19982,INE129A01019,
GLENMARK,EQ,830.0,835.9,825.5,829.25,831.0,829.45,325078,269927465.55,02-MAY-2016,21455,INE935A01035,
GODFRYPHLP,EQ,895.55,914.5,889.5,896.4,894.3,905.2,130272,117609833.85,02-MAY-2016,6504,INE260B01028,
GODREJCP,EQ,1321.0,1374.95,1318.0,1371.3,1374.0,1321.65,179696,242973418.45,02-MAY-2016,7827,INE102D01028,
GODREJPROP,EQ,338.9,344.5,334.35,340.85,340.6,340.05,171801,58537378.35,02-MAY-2016,4721,INE484J01027,
GRASIM,EQ,4075.0,4100.0,4050.0,4070.75,4078.05,4086.75,16180,65851812.05,02-MAY-2016,2302,INE047A01013,
HAVELLS,EQ,332.1,337.5,328.3,334.45,334.25,332.2,1091143,363985997.2,02-MAY-2016,16149,INE176B01034,
HCLTECH,EQ,750.0,756.3,740.1,742.2,742.5,750.3,2510583,1870866041.55,02-MAY-2016,70294,INE860A01027,
HDFCBANK,EQ,1127.75,1130.0,1116.0,1117.65,1116.8,1132.35,965679,1085051471.9,02-MAY-2016,26825,INE040A01026,
HEROMOTOCO,EQ,2893.0,2930.05,2886.0,2904.35,2916.0,2897.4,907434,2633651164.65,02-MAY-2016,20233,INE158A01026,
