SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1380.0,1454.0,1371.85,1441.75,1442.95,1375.8,238899,341407991.65,16-FEB-2015,15403,INE117A01022,
ADANIENT,EQ,674.2,685.1,657.5,663.0,666.0,671.9,1766248,1188022840.95,16-FEB-2015,29012,INE423A01024,
ADANIPORTS,EQ,335.1,341.7,329.65,331.25,331.8,335.35,2205960,740144369.5,16-FEB-2015,31079,INE742F01042,
ADANIPOWER,EQ,51.05,52.05,49.6,50.5,50.65,50.95,5007533,256249144.85,16-FEB-2015,13993,INE814H01011,
AMBUJACEM,EQ,264.95,268.0,263.4,266.2,265.3,265.1,955073,254108528.15,16-FEB-2015,21168,INE079A01024,
APLAPOLLO,EQ,353.1,355.0,350.95,351.85,351.2,356.7,1180,415513.65,16-FEB-2015,41,INE702C01019,
APOLLOHOSP,EQ,1305.0,1321.25,1276.8,1298.65,1296.05,1297.4,174397,226943474.0,16-FEB-2015,8187,INE437A01024,
ASHOKLEY,EQ,67.15,67.7,65.8,66.2,66.3,67.0,10564530,705702993.1,16-FEB-2015,27867,INE208A01029,
ASIANPAINT,EQ,834.0,842.5,818.0,834.15,834.85,826.75,1584956,1316178944.1,16-FEB-2015,58392,INE021A01026,
ASTRAL,EQ,484.0,484.0,446.0,452.0,453.0,447.1,51175,23245490.5,16-FEB-2015,2681,INE006I01046,
AUROPHARMA,EQ,1120.0,1141.0,1097.85,1103.45,1105.9,1118.8,764566,855856733.65,16-FEB-2015,36184,INE406A01037,
AXISBANK,EQ,583.0,584.0,566.1,570.3,570.5,581.1,4284303,2461667610.55,16-FEB-2015,65058,INE238A01034,
BAJAJ-AUTO,EQ,2263.2,2280.85,2253.3,2261.85,2261.4,2260.8,1062376,2405181780.7,16-FEB-2015,11589,INE917I01010,
BAJAJFINSV,EQ,1510.15,1546.05,1455.0,1483.5,1490.0,1510.85,97454,146501965.75,16-FEB-2015,8910,INE918I01018,
