SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1349.0,1363.4,1344.0,1356.0,1362.0,1348.7,33822,45826865.0,27-NOV-2018,2081,INE117A01022,
ABCAPITAL,EQ,109.0,109.9,107.05,107.55,107.7,108.7,861604,93322064.75,27-NOV-2018,14280,INE674K01013,
ADANIENT,EQ,157.35,161.0,154.25,159.15,158.25,157.35,3925863,620700618.15,27-NOV-2018,19737,INE423A01024,
ADANIGREEN,EQ,48.9,50.25,48.6,49.45,49.5,47.9,1095967,54403566.35,27-NOV-2018,4724,INE364U01010,
ADANIPORTS,EQ,368.45,373.0,363.2,369.05,370.1,369.05,4995025,1842593747.4,27-NOV-2018,37895,INE742F01042,
ADANIPOWER,EQ,50.5,51.2,50.15,50.6,50.45,50.5,13328673,676245240.05,27-NOV-2018,28411,INE814H01011,
ALKEM,EQ,1925.1,1938.75,1916.5,1920.1,1919.0,1920.7,13994,26928533.55,27-NOV-2018,1578,INE540L01014,
AMBER,EQ,901.0,921.95,895.0,915.0,920.0,910.0,10530,9515976.85,27-NOV-2018,764,INE371P01015,
AMBUJACEM,EQ,215.95,218.15,214.3,215.85,216.0,216.45,1843182,397740858.45,27-NOV-2018,17763,INE079A01024,
APLAPOLLO,EQ,1271.0,1323.0,1271.0,1313.85,1308.0,1278.9,15310,20002197.3,27-NOV-2018,1360,INE702C01019,
APOLLOHOSP,EQ,1255.0,1264.0,1225.45,1233.2,1226.1,1250.15,744253,926874097.9,27-NOV-2018,34718,INE437A01024,
ASHOKLEY,EQ,108.5,110.7,108.35,110.3,110.25,108.9,17013841,1870691035.7,27-NOV-2018,54184,INE208A01029,
ASIANPAINT,EQ,1346.8,1346.8,1326.05,1339.6,1338.8,1349.5,1130756,1508324920.2,27-NOV-2018,56705,INE021A01026,
ASTRAL,EQ,1071.95,1094.4,1052.25,1088.8,1079.0,1057.25,79186,85064119.75,27-NOV-2018,17221,INE006I01046,
AUBANK,EQ,592.4,612.4,584.4,609.0,606.1,589.9,918128,552548040.0,27-NOV-2018,84999,INE949L01017,
AUROPHARMA,EQ,798.5,807.75,778.2,787.45,784.2,796.35,2544477,2016886028.75,27-NOV-2018,76687,INE406A01037,
AXISBANK,EQ,629.9,638.7,623.0,625.25,624.0,631.05,11251342,7082572933.55,27-NOV-2018,129919,INE238A01034,
BAJAJ-AUTO,EQ,2642.0,2643.95,2570.9,2599.65,2601.0,2649.5,437591,1136118891.7,27-NOV-2018,28762,INE917I01010,
BAJAJFINSV,EQ,5740.0,5910.0,5730.0,5880.35,5910.0,5737.9,182540,1065042534.4,27-NOV-2018,22901,INE918I01018,
BAJAJHLDNG,EQ,3003.0,3020.95,2981.0,2995.35,2990.05,3002.9,3793,11352107.1,27-NOV-2018,955,INE118A01012,
BAJFINANCE,EQ,2395.0,2439.9,2375.0,2435.45,2437.0,2394.6,1594955,3844687322.35,27-NOV-2018,71903,INE296A01024,
BANDHANBNK,EQ,451.95,473.5,444.0,464.95,465.0,453.55,796421,367746719.1,27-NOV-2018,24748,INE545U01014,
