SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1212.0,1238.5,1212.0,1232.7,1236.05,1212.05,95451,117393690.75,01-JAN-2021,4304,INE117A01022,
ABCAPITAL,EQ,85.0,89.8,84.8,89.1,88.8,85.0,4001702,351783825.9,01-JAN-2021,21101,INE674K01013,
ADANIENT,EQ,477.0,493.25,477.0,491.15,489.0,479.55,5035248,2460506025.4,01-JAN-2021,46645,INE423A01024,
ADANIGREEN,EQ,1079.9,1079.9,1053.05,1065.95,1064.45,1052.6,297560,316977946.45,01-JAN-2021,11137,INE364U01010,
ADANIPORTS,EQ,485.0,508.0,482.55,503.85,505.0,483.75,7815730,3873234425.9,01-JAN-2021,79171,INE742F01042,
ADANIPOWER,EQ,49.8,50.5,49.8,50.15,50.15,49.8,4126797,206863972.55,01-JAN-2021,15450,INE814H01011,
ALKEM,EQ,2930.0,2984.0,2914.85,2950.75,2950.1,2926.2,41134,121149853.15,01-JAN-2021,5887,INE540L01014,
AMBER,EQ,2365.25,2425.0,2365.25,2386.3,2381.25,2352.8,98235,235363866.15,01-JAN-2021,10342,INE371P01015,
AMBUJACEM,EQ,249.0,251.7,248.15,250.85,250.95,248.85,4011077,1004004884.35,01-JAN-2021,24199,INE079A01024,
APLAPOLLO,EQ,884.8,884.8,841.5,859.8,856.0,883.0,514913,443124501.5,01-JAN-2021,26589,INE702C01027,
APOLLOHOSP,EQ,2405.5,2430.0,2395.0,2414.85,2410.8,2412.8,423934,1023025327.05,01-JAN-2021,16329,INE437A01024,
ASHOKLEY,EQ,95.7,99.9,95.7,99.1,99.0,95.45,27149384,2659247269.05,01-JAN-2021,78832,INE208A01029,
ASIANPAINT,EQ,2759.0,2792.0,2750.0,2775.55,2770.1,2764.5,1246698,3459074594.4,01-JAN-2021,44528,INE021A01026,
ASTRAL,EQ,1725.0,1773.95,1721.2,1746.35,1747.9,1782.85,198839,348149345.95,01-JAN-2021,13406,INE006I01046,
AUBANK,EQ,855.0,880.65,847.25,875.35,876.05,852.6,756071,652048558.85,01-JAN-2021,23676,INE949L01017,
AUROPHARMA,EQ,923.7,934.7,914.05,927.75,928.8,921.3,2510737,2325842434.95,01-JAN-2021,56024,INE406A01037,
AXISBANK,EQ,620.25,625.45,617.55,623.8,623.4,620.45,6047062,3762202336.05,01-JAN-2021,84795,INE238A01034,
BAJAJ-AUTO,EQ,3446.0,3494.0,3446.0,3481.25,3479.0,3444.05,421643,1462293995.7,01-JAN-2021,23426,INE917I01010,
