SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,3230.0,3283.7,3196.0,3275.55,3260.25,3229.85,46508,150633548.05,9-MAY-2006,
APOLLOHOSP,EQ,502.0,502.0,496.25,498.7,497.25,499.4,19736,9857223.6,9-MAY-2006,
ASHOKLEY,EQ,50.5,51.1,48.45,50.0,50.15,50.75,5466595,272916963.9,9-MAY-2006,
ASIANPAINT,EQ,658.9,665.0,649.0,656.95,658.1,650.4,14808,9693387.25,9-MAY-2006,
AUROPHARMA,EQ,724.0,724.0,695.2,709.55,710.0,699.65,69402,49045221.4,9-MAY-2006,
BANKBARODA,EQ,253.0,269.7,250.1,266.4,267.65,253.6,2481151,651569689.75,9-MAY-2006,
BANKINDIA,EQ,150.0,154.4,146.1,150.15,150.0,150.55,1604747,241105699.65,9-MAY-2006,
BEL,EQ,1435.0,1442.0,1412.0,1430.2,1429.85,1427.4,55357,78849687.55,9-MAY-2006,
BHARATFORG,EQ,426.75,429.85,423.1,427.3,428.0,426.5,216900,92527250.4,9-MAY-2006,
BHEL,EQ,2429.0,2429.0,2360.5,2392.45,2399.15,2403.3,193736,462686540.75,9-MAY-2006,
BIOCON,EQ,485.0,487.0,477.0,477.9,477.0,483.5,33712,16184702.9,9-MAY-2006,
BLUESTARCO,EQ,783.35,783.35,756.0,760.45,761.0,758.9,7158,5444658.95,9-MAY-2006,
BPCL,EQ,489.95,489.95,462.3,471.8,470.5,483.45,202311,95433225.6,9-MAY-2006,
BRITANNIA,EQ,1788.0,1790.0,1766.0,1767.7,1766.0,1785.95,2733,4851137.15,9-MAY-2006,
CANBK,EQ,276.9,279.0,269.0,273.35,273.0,275.3,442154,120784648.35,9-MAY-2006,
CIPLA,EQ,272.4,276.0,267.0,274.7,275.0,272.4,1500053,408710199.45,9-MAY-2006,
CONCOR,EQ,1723.1,1810.0,1723.05,1809.05,1805.0,1752.1,3087,5528339.2,9-MAY-2006,
