SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,833.1,847.7,831.0,833.85,832.0,839.75,55734,46822988.4,04-APR-2014,2633,INE117A01022,
ADANIENT,EQ,353.2,372.5,351.5,371.3,371.4,351.65,4108893,1497304312.1,04-APR-2014,50702,INE423A01024,
ADANIPORTS,EQ,182.0,183.4,178.35,179.85,179.5,181.3,2928018,528663242.1,04-APR-2014,35710,INE742F01042,
ADANIPOWER,EQ,52.25,55.4,52.1,54.05,54.05,51.7,16460275,886197199.35,04-APR-2014,48046,INE814H01011,
AMBUJACEM,EQ,205.0,205.3,201.45,203.35,202.75,204.85,1134251,230233101.3,04-APR-2014,12463,INE079A01024,
APLAPOLLO,EQ,208.0,228.5,205.7,221.25,220.05,215.3,99293,22010954.1,04-APR-2014,1719,INE702C01019,
APOLLOHOSP,EQ,915.0,919.9,898.2,900.05,900.0,914.4,124194,112354853.8,04-APR-2014,7836,INE437A01024,
ASHOKLEY,EQ,23.3,23.6,22.95,23.45,23.35,23.2,9082601,212109506.05,04-APR-2014,17272,INE208A01029,
ASIANPAINT,EQ,543.0,543.0,527.5,530.7,530.0,538.6,757681,402321883.5,04-APR-2014,17837,INE021A01026,
ASTRAL,EQ,477.25,501.9,477.25,497.9,501.0,481.2,52380,25307692.5,04-APR-2014,1394,INE006I01038,
AUROPHARMA,EQ,572.4,575.75,561.0,564.9,564.15,569.6,2525776,1433786848.25,04-APR-2014,56820,INE406A01037,
AXISBANK,EQ,1430.0,1450.5,1418.0,1428.15,1428.0,1434.85,1641960,2357330398.1,04-APR-2014,36046,INE238A01026,
BAJAJ-AUTO,EQ,2054.9,2055.3,2017.2,2028.9,2024.2,2053.35,297397,603455550.75,04-APR-2014,23102,INE917I01010,
BAJAJFINSV,EQ,783.45,791.0,769.0,782.65,785.0,780.7,19869,15475766.85,04-APR-2014,1395,INE918I01018,
BAJAJHLDNG,EQ,1031.4,1040.0,1024.2,1039.05,1039.5,1031.4,5187,5368342.95,04-APR-2014,1320,INE118A01012,
BAJFINANCE,EQ,1742.0,1772.95,1727.05,1758.4,1749.1,1745.75,14021,24494477.75,04-APR-2014,1164,INE296A01016,
BANKBARODA,EQ,754.0,767.4,745.4,755.75,752.8,757.15,2147031,1628740162.0,04-APR-2014,61769,INE028A01013,
BANKINDIA,EQ,230.7,236.4,228.05,233.0,233.1,232.15,3399852,793236839.0,04-APR-2014,38197,INE084A01016,
BEL,EQ,1080.1,1162.0,1035.05,1136.45,1146.25,1089.35,413655,447201507.9,04-APR-2014,12635,INE263A01016,
BHARATFORG,EQ,419.65,428.4,418.0,425.4,425.0,423.15,371251,157475211.15,04-APR-2014,10322,INE465A01025,
BHARTIARTL,EQ,321.7,322.0,315.0,316.2,316.3,320.7,2253884,714213403.75,04-APR-2014,33404,INE397D01024,
BHEL,EQ,187.0,187.55,182.05,183.5,183.0,187.35,4312243,791234050.15,04-APR-2014,43711,INE257A01026,
BIOCON,EQ,433.5,440.5,431.1,433.0,433.2,434.4,418907,182014084.5,04-APR-2014,14404,INE376G01013,
BLUESTARCO,EQ,212.0,215.85,205.3,206.35,206.65,210.85,48946,10302196.85,04-APR-2014,1552,INE472A01039,
BOSCHLTD,EQ,10632.4,10700.0,10110.2,10226.85,10300.0,10619.55,8377,87699734.9,04-APR-2014,1437,INE323A01026,
BPCL,EQ,437.1,457.6,431.65,443.6,443.0,439.6,2954680,1313510312.4,04-APR-2014,46266,INE029A01011,
BRITANNIA,EQ,838.0,863.8,838.0,860.95,858.0,842.1,136427,116509063.25,04-APR-2014,5852,INE216A01022,
CANBK,EQ,273.2,278.5,271.55,275.35,275.55,274.65,2337255,643201169.0,04-APR-2014,25696,INE476A01014,
CHOLAFIN,EQ,282.0,287.35,275.6,280.1,282.0,283.2,10071,2843391.45,04-APR-2014,394,INE121A01016,
CIPLA,EQ,398.0,406.1,396.25,404.1,405.0,396.4,1879042,754799871.65,04-APR-2014,30628,INE059A01026,
COALINDIA,EQ,281.0,284.6,275.05,281.7,282.5,280.5,11061864,3101817524.45,04-APR-2014,60785,INE522F01014,
COLPAL,EQ,1400.0,1409.0,1375.5,1390.65,1390.0,1395.2,69309,96270206.5,04-APR-2014,7075,INE259A01022,
CONCOR,EQ,915.0,929.95,863.6,909.8,907.0,931.65,1352880,1218588144.6,04-APR-2014,17598,INE111A01017,
CUMMINSIND,EQ,584.9,590.9,577.2,582.3,584.0,582.55,93585,54735640.9,04-APR-2014,4849,INE298A01020,
DABUR,EQ,185.0,185.0,179.65,179.95,179.95,184.0,776792,140885674.0,04-APR-2014,8450,INE016A01026,
DIVISLAB,EQ,1375.9,1380.5,1346.95,1349.6,1351.9,1376.65,87084,118292316.5,04-APR-2014,6060,INE361B01024,
DLF,EQ,170.4,177.0,169.8,176.05,175.5,171.75,15723521,2757204566.15,04-APR-2014,77650,INE271C01023,
DRREDDY,EQ,2670.0,2676.35,2630.65,2650.05,2646.0,2663.6,406668,1077892673.75,04-APR-2014,30350,INE089A01023,
EICHERMOT,EQ,6101.0,6115.0,6021.95,6049.75,6029.0,6154.75,15329,93427482.95,04-APR-2014,3579,INE066A01013,
FEDERALBNK,EQ,93.8,94.75,92.6,94.4,94.45,93.85,2000772,188470349.7,04-APR-2014,18467,INE171A01029,
FORTIS,EQ,97.6,101.8,96.7,97.9,97.75,97.55,1155252,114283726.2,04-APR-2014,29384,INE061F01013,
