SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 14-Nov-2024,1016.8,1001.05,1054.25,1001.05,1050.0,1050.4,1039.39,433088,4501.47,38731, 201053, 46.42
ABB, EQ, 14-Nov-2024,6802.0,6808.0,6834.15,6629.85,6687.6,6680.15,6717.59,599381,40263.94,61713, 286612, 47.82
ABCAPITAL, EQ, 14-Nov-2024,187.61,187.5,190.8,187.01,189.2,188.92,189.14,2597625,4913.21,26314, 992799, 38.22
ADANIENSOL, EQ, 14-Nov-2024,889.85,900.0,905.95,875.85,876.75,879.7,890.24,1903461,16945.3,73481, 877805, 46.12
ADANIENT, EQ, 14-Nov-2024,2816.7,2824.0,2844.8,2801.0,2820.0,2826.8,2823.39,646797,18261.63,66067, 178450, 27.59
ADANIGREEN, EQ, 14-Nov-2024,1468.45,1480.0,1519.95,1473.85,1493.0,1490.3,1494.88,571469,8542.75,47217, 186188, 32.58
ADANIPORTS, EQ, 14-Nov-2024,1287.9,1289.95,1296.65,1260.65,1264.95,1264.55,1272.67,2963013,37709.32,152378, 1561024, 52.68
ADANIPOWER, EQ, 14-Nov-2024,547.0,559.95,567.1,547.0,550.0,549.1,555.43,3095845,17195.24,71878, 602350, 19.46
ALKEM, EQ, 14-Nov-2024,5571.2,5566.05,5665.95,5491.55,5511.0,5524.95,5557.53,308852,17164.55,70332, 162670, 52.67
AMBER, EQ, 14-Nov-2024,6086.95,6125.0,6185.05,6055.15,6086.0,6119.55,6122.62,171704,10512.79,27720, 35390, 20.61
AMBUJACEM, EQ, 14-Nov-2024,545.35,545.35,552.3,541.05,544.7,544.5,545.1,1535042,8367.48,48082, 947147, 61.70
ANGELONE, EQ, 14-Nov-2024,2614.05,2642.0,2782.35,2623.0,2699.0,2695.65,2703.16,1679808,45407.85,103742, 290675, 17.30
APLAPOLLO, EQ, 14-Nov-2024,1498.3,1501.0,1524.7,1460.0,1479.0,1470.5,1489.33,298600,4447.13,32281, 169784, 56.86
APOLLOHOSP, EQ, 14-Nov-2024,6858.85,6860.0,6908.0,6827.05,6857.5,6860.65,6868.55,192648,13232.13,42103, 103604, 53.78
ASHOKLEY, EQ, 14-Nov-2024,217.42,217.42,219.59,214.82,217.2,217.57,217.31,4818367,10470.89,48941, 1601474, 33.24
ASIANPAINT, EQ, 14-Nov-2024,2470.5,2482.8,2501.75,2466.2,2487.9,2483.15,2480.94,1206975,29944.28,120096, 560300, 46.42
ASTRAL, EQ, 14-Nov-2024,1730.1,1726.0,1742.25,1713.9,1731.95,1731.15,1731.23,342533,5930.04,28155, 219040, 63.95
AUBANK, EQ, 14-Nov-2024,560.8,562.5,575.4,562.5,574.0,573.9,571.25,1722187,9838.01,59862, 976781, 56.72
AUROPHARMA, EQ, 14-Nov-2024,1249.45,1250.4,1272.25,1241.85,1250.85,1249.0,1257.32,832369,10465.52,58978, 455040, 54.67
AXISBANK, EQ, 14-Nov-2024,1139.15,1137.55,1150.75,1131.6,1140.0,1140.7,1140.75,5975873,68169.65,198141, 3615850, 60.51
BAJAJ-AUTO, EQ, 14-Nov-2024,9452.15,9410.0,9516.95,9400.0,9506.0,9482.95,9473.01,275791,26125.72,63121, 118688, 43.04
BAJAJFINSV, EQ, 14-Nov-2024,1664.45,1665.0,1673.55,1633.55,1639.05,1639.8,1651.13,744472,12292.23,71049, 283410, 38.07
BAJAJHLDNG, EQ, 14-Nov-2024,10528.65,10530.0,11154.5,10249.0,10850.0,10850.1,10922.44,106278,11608.15,34860, 26120, 24.58
BAJFINANCE, EQ, 14-Nov-2024,6566.0,6572.3,6639.45,6530.0,6570.0,6549.15,6565.76,527703,34647.71,83537, 210441, 39.88
BANDHANBNK, EQ, 14-Nov-2024,165.1,165.8,168.75,165.05,167.05,167.26,166.9,12377786,20658.66,92899, 5574543, 45.04
BANKBARODA, EQ, 14-Nov-2024,243.3,243.45,246.9,240.85,241.75,241.5,243.57,6939685,16902.78,40791, 2435343, 35.09
BANKINDIA, EQ, 14-Nov-2024,104.74,106.0,106.9,103.8,104.4,104.3,105.24,3862235,4064.56,29947, 800383, 20.72
BDL, EQ, 14-Nov-2024,979.2,988.0,1011.0,968.3,990.0,989.55,988.4,577725,5710.23,58698, 173594, 30.05
BEL, EQ, 14-Nov-2024,281.55,282.0,284.45,275.5,281.25,280.95,280.75,20541591,57671.24,175458, 6416751, 31.24
BHARATFORG, EQ, 14-Nov-2024,1321.5,1321.5,1356.9,1301.55,1327.25,1328.75,1328.14,1860816,24714.18,72653, 638637, 34.32
BHARTIARTL, EQ, 14-Nov-2024,1550.45,1550.0,1568.0,1536.55,1554.4,1550.5,1546.01,5139154,79451.65,167251, 3625933, 70.56
BHEL, EQ, 14-Nov-2024,222.56,222.36,227.8,220.71,223.8,223.71,223.97,10187321,22816.23,77636, 1638074, 16.08
BIOCON, EQ, 14-Nov-2024,331.55,333.85,339.85,330.55,336.25,335.8,335.02,4264527,14287.06,38802, 1674790, 39.27
BLUESTARCO, EQ, 14-Nov-2024,1760.45,1752.0,1820.0,1752.0,1808.0,1808.45,1805.36,402442,7265.51,45146, 248317, 61.70
BOSCHLTD, EQ, 14-Nov-2024,33212.0,33500.0,33950.0,33139.6,33869.55,33862.1,33681.67,25998,8756.56,12388, 5065, 19.48
BPCL, EQ, 14-Nov-2024,305.85,305.8,306.0,296.4,298.2,298.2,299.49,11061057,33127.25,140214, 4357582, 39.40
BRITANNIA, EQ, 14-Nov-2024,5046.5,5046.5,5050.5,4901.0,4922.1,4915.6,4957.77,479979,23796.27,79455, 173458, 36.14
BSE, EQ, 14-Nov-2024,4491.8,4499.0,4665.0,4495.0,4524.0,4547.8,4588.25,1878541,86192.12,149320, 477178, 25.40
CAMS, EQ, 14-Nov-2024,4492.3,4504.95,4649.95,4504.95,4618.0,4581.95,4602.58,262219,12068.84,44797, 79077, 30.16
CANBK, EQ, 14-Nov-2024,98.33,99.0,100.46,97.22,97.59,97.49,98.52,17064169,16811.88,85114, 4963420, 29.09
CDSL, EQ, 14-Nov-2024,1435.25,1445.0,1497.25,1444.0,1476.0,1472.75,1475.71,3977598,58698.0,161091, 1008149, 25.35
CGPOWER, EQ, 14-Nov-2024,689.05,698.0,708.0,691.75,694.7,695.1,699.16,1602611,11204.87,74173, 755012, 47.11
CHOLAFIN, EQ, 14-Nov-2024,1205.05,1201.0,1215.0,1181.15,1214.9,1205.7,1203.35,1443941,17375.66,76552, 911328, 63.11
CIPLA, EQ, 14-Nov-2024,1505.6,1497.0,1517.0,1490.25,1501.3,1499.75,1500.34,1469143,22042.08,96650, 776204, 52.83
COALINDIA, EQ, 14-Nov-2024,406.9,407.2,413.35,402.6,410.4,409.75,409.1,8776485,35904.36,129813, 4610465, 52.53
COCHINSHIP, BE, 14-Nov-2024,1317.35,1320.0,1343.95,1301.0,1319.9,1312.4,1316.87,279812,3684.75,28686, -, -
COFORGE, EQ, 14-Nov-2024,8056.2,8060.0,8155.55,7990.0,8093.0,8074.0,8067.61,312854,25239.85,40768, 147609, 47.18
COLPAL, EQ, 14-Nov-2024,2762.9,2762.9,2777.65,2701.55,2712.0,2708.95,2732.33,540593,14770.76,74326, 345844, 63.97
CONCOR, EQ, 14-Nov-2024,792.35,792.0,795.55,776.5,787.0,785.65,785.57,656637,5158.34,36205, 245091, 37.33
CROMPTON, EQ, 14-Nov-2024,385.0,384.95,386.5,369.8,371.4,371.05,375.61,2024594,7604.52,39832, 882189, 43.57
CUMMINSIND, EQ, 14-Nov-2024,3326.05,3336.05,3379.0,3273.05,3321.05,3329.8,3332.89,709817,23657.45,76143, 334476, 47.12
DABUR, EQ, 14-Nov-2024,510.85,510.85,513.95,502.65,508.55,508.1,507.25,2083472,10568.32,50903, 1216402, 58.38
DALBHARAT, EQ, 14-Nov-2024,1737.6,1736.1,1746.05,1676.55,1715.0,1713.8,1705.35,491072,8374.48,22729, 217499, 44.29
DELHIVERY, EQ, 14-Nov-2024,330.3,328.35,337.4,328.35,328.6,330.55,332.44,1408544,4682.5,52659, 686845, 48.76
DIVISLAB, EQ, 14-Nov-2024,5770.1,5770.1,5825.95,5723.15,5735.25,5750.1,5764.98,220287,12699.51,28984, 121891, 55.33
DIXON, EQ, 14-Nov-2024,14719.95,14725.1,15088.5,14674.95,14800.0,14776.1,14859.7,446922,66411.26,77514, 97113, 21.73
DLF, EQ, 14-Nov-2024,748.55,752.05,771.0,751.0,762.7,762.7,761.96,1985408,15128.05,61098, 567043, 28.56
DMART, EQ, 14-Nov-2024,3759.55,3785.2,3858.85,3769.0,3821.5,3823.85,3827.65,305991,11712.26,48805, 154563, 50.51
DRREDDY, EQ, 14-Nov-2024,1245.0,1249.9,1253.0,1222.2,1228.8,1226.7,1231.53,1346891,16587.4,102788, 796310, 59.12
EICHERMOT, EQ, 14-Nov-2024,4588.7,4725.45,4973.0,4705.3,4890.95,4883.7,4912.07,2874648,141204.84,197367, 383886, 13.35
FEDERALBNK, EQ, 14-Nov-2024,199.38,199.2,201.7,196.0,197.07,196.98,197.77,9354472,18500.11,53995, 4333142, 46.32
FORCEMOT, EQ, 14-Nov-2024,6704.05,6784.85,7000.0,6740.1,6920.0,6929.7,6875.18,32484,2233.33,9232, 13556, 41.73
