SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1375.0,1399.4,1360.0,1381.25,1390.0,1381.3,167258,230697781.45,30-APR-2021,17880,INE117A01022,
ABCAPITAL,EQ,114.8,116.45,113.35,114.55,114.65,115.9,2019593,232465642.9,30-APR-2021,20526,INE674K01013,
ADANIENT,EQ,1171.0,1200.95,1143.0,1158.7,1146.0,1182.3,4232500,4987526610.2,30-APR-2021,66953,INE423A01024,
ADANIGREEN,EQ,1040.9,1048.6,1011.0,1018.95,1023.95,1055.75,466631,479934553.05,30-APR-2021,31265,INE364U01010,
ADANIPORTS,EQ,739.0,759.45,724.5,730.05,726.4,746.75,12600934,9366911389.95,30-APR-2021,132141,INE742F01042,
ADANIPOWER,EQ,95.1,98.3,94.45,94.75,94.7,97.0,17345279,1679707196.2,30-APR-2021,54229,INE814H01011,
ALKEM,EQ,2761.7,2788.0,2712.3,2759.05,2756.0,2761.7,133400,368715792.65,30-APR-2021,12057,INE540L01014,
AMBER,EQ,3141.0,3189.1,3083.0,3099.3,3105.15,3167.6,66240,206347286.45,30-APR-2021,13576,INE371P01015,
AMBUJACEM,EQ,314.0,319.85,306.75,309.05,308.2,314.05,19822885,6175888661.35,30-APR-2021,130527,INE079A01024,
APLAPOLLO,EQ,1315.0,1324.85,1296.0,1302.25,1296.0,1330.15,580426,763090323.65,30-APR-2021,10150,INE702C01027,
APOLLOHOSP,EQ,3256.0,3310.0,3182.8,3197.5,3204.0,3238.9,906562,2929881028.1,30-APR-2021,50466,INE437A01024,
ASHOKLEY,EQ,113.75,115.75,112.1,112.7,112.45,115.1,17970808,2051853164.45,30-APR-2021,55091,INE208A01029,
ASIANPAINT,EQ,2595.0,2605.8,2524.05,2536.4,2529.0,2613.45,1384907,3543511862.45,30-APR-2021,91934,INE021A01026,
ASTRAL,EQ,1640.0,1640.0,1566.75,1579.15,1586.0,1631.95,249067,398307241.55,30-APR-2021,41432,INE006I01046,
AUBANK,EQ,1072.0,1084.0,995.05,1004.3,1003.0,1124.5,6957375,7137264613.65,30-APR-2021,175907,INE949L01017,
AUROPHARMA,EQ,964.0,989.0,964.0,980.85,978.95,967.2,2009351,1968179620.15,30-APR-2021,37055,INE406A01037,
AXISBANK,EQ,705.0,729.85,705.0,714.9,711.65,719.4,23011654,16553646974.05,30-APR-2021,232879,INE238A01034,
BAJAJ-AUTO,EQ,3805.0,3966.35,3800.0,3833.75,3827.0,3836.45,1340273,5185743742.75,30-APR-2021,79430,INE917I01010,
BAJAJFINSV,EQ,11000.0,11225.0,10868.7,11041.65,11021.0,11176.55,835355,9257222874.2,30-APR-2021,85986,INE918I01018,
BAJAJHLDNG,EQ,3600.0,3649.0,3410.0,3421.2,3420.0,3510.8,80888,283674412.8,30-APR-2021,13948,INE118A01012,
BAJFINANCE,EQ,5350.0,5524.65,5327.7,5451.9,5449.0,5484.85,4124888,22479919497.35,30-APR-2021,233718,INE296A01024,
BANDHANBNK,EQ,327.0,339.95,324.7,329.75,328.0,332.1,8961859,2981390753.55,30-APR-2021,81347,INE545U01014,
BANKBARODA,EQ,65.4,68.4,65.05,66.75,66.45,66.85,51182287,3440429313.6,30-APR-2021,88601,INE028A01039,
BANKINDIA,EQ,67.0,67.8,65.0,66.35,66.25,67.5,4098425,274398083.15,30-APR-2021,15583,INE084A01016,
BDL,EQ,336.45,339.5,335.65,336.85,336.55,341.45,64074,21636580.5,30-APR-2021,2674,INE171Z01018,
BEL,EQ,128.15,136.45,127.8,131.75,131.8,129.85,17729247,2360066359.95,30-APR-2021,77352,INE263A01024,
BHARATFORG,EQ,602.75,621.0,595.25,610.4,610.45,604.7,3022088,1847177899.05,30-APR-2021,49538,INE465A01025,
BHARTIARTL,EQ,533.5,547.0,533.5,536.75,535.5,540.85,8178192,4423888615.05,30-APR-2021,106580,INE397D01024,
BHEL,EQ,46.8,49.4,46.2,48.3,48.1,47.2,62814554,3039652308.45,30-APR-2021,84803,INE257A01026,
BIOCON,EQ,391.8,391.8,378.2,379.65,379.4,393.9,9710688,3718363988.95,30-APR-2021,111824,INE376G01013,
BLUESTARCO,EQ,866.5,866.5,840.0,845.5,845.95,866.95,34053,29068987.7,30-APR-2021,2462,INE472A01039,
BOSCHLTD,EQ,13475.0,13630.0,13460.05,13509.0,13520.0,13571.5,15105,204711715.55,30-APR-2021,4655,INE323A01026,
BPCL,EQ,417.5,437.5,414.65,421.8,422.1,419.55,16851470,7214724147.05,30-APR-2021,195429,INE029A01011,
BRITANNIA,EQ,3460.0,3468.35,3437.0,3449.0,3444.8,3468.9,436187,1505071263.5,30-APR-2021,34606,INE216A01030,
BSE,EQ,602.0,613.5,594.95,600.65,600.0,605.4,209734,126717112.95,30-APR-2021,6457,INE118H01025,
CAMS,EQ,2362.0,2362.0,2113.95,2323.25,2335.0,2368.05,98934,230703093.55,30-APR-2021,11696,INE596I01012,
CANBK,EQ,137.4,143.9,136.5,138.75,138.3,139.5,18859850,2656787132.25,30-APR-2021,67305,INE476A01014,
CDSL,EQ,803.0,827.0,802.0,806.8,810.0,803.45,725914,592191480.55,30-APR-2021,24613,INE736A01011,
CGPOWER,EQ,71.0,71.0,68.85,69.6,69.5,70.2,2018106,141236470.25,30-APR-2021,4630,INE067A01029,
CHOLAFIN,EQ,589.75,600.95,564.95,571.75,570.5,592.5,5481211,3195872758.85,30-APR-2021,111523,INE121A01024,
CIPLA,EQ,900.75,921.0,900.75,910.35,910.0,906.5,6459737,5887824394.6,30-APR-2021,121466,INE059A01026,
COALINDIA,EQ,127.4,134.6,127.0,133.05,133.0,128.05,27396950,3633106785.95,30-APR-2021,103147,INE522F01014,
COCHINSHIP,EQ,356.5,371.2,355.0,365.55,364.85,359.2,319495,116613646.9,30-APR-2021,8673,INE704P01017,
COFORGE,EQ,2843.8,2919.75,2820.6,2869.05,2867.0,2844.7,473597,1356336231.6,30-APR-2021,23936,INE591G01017,
COLPAL,EQ,1481.0,1493.0,1468.0,1481.9,1478.35,1485.8,725194,1073668782.9,30-APR-2021,20471,INE259A01022,
CONCOR,EQ,557.85,605.0,551.3,589.9,589.4,557.3,6493359,3835432601.05,30-APR-2021,115401,INE111A01025,
CROMPTON,EQ,378.5,386.0,373.3,384.9,385.0,380.1,1548079,591036607.95,30-APR-2021,37249,INE299U01018,
CUMMINSIND,EQ,861.1,861.35,833.45,837.6,836.55,858.0,637991,539681645.3,30-APR-2021,21196,INE298A01020,
DABUR,EQ,539.8,545.25,535.7,538.05,539.5,541.9,1960727,1059808331.8,30-APR-2021,40346,INE016A01026,
DALBHARAT,EQ,1544.95,1564.0,1480.8,1506.35,1507.0,1537.5,228082,343400925.05,30-APR-2021,13312,INE00R701025,
DIVISLAB,EQ,3910.0,4135.0,3909.6,4062.35,4052.1,3910.85,2499026,10141888800.9,30-APR-2021,143009,INE361B01024,
DIXON,EQ,4175.0,4248.0,4150.0,4201.8,4184.0,4235.35,228750,961300779.6,30-APR-2021,31238,INE935N01020,
DLF,EQ,245.2,254.5,243.15,247.3,246.2,249.3,6442696,1613742933.35,30-APR-2021,40553,INE271C01023,
DMART,EQ,2889.8,2931.9,2818.9,2852.9,2840.0,2906.35,322948,929990764.8,30-APR-2021,26875,INE192R01011,
DRREDDY,EQ,5140.0,5211.0,5125.15,5163.1,5169.0,5102.3,1306950,6757984915.85,30-APR-2021,80394,INE089A01023,
EICHERMOT,EQ,2442.0,2470.25,2414.0,2421.65,2419.95,2462.9,646257,1575531307.7,30-APR-2021,43516,INE066A01021,
FEDERALBNK,EQ,77.05,82.9,76.25,80.1,80.05,77.55,64129131,5186450963.8,30-APR-2021,122411,INE171A01029,
FORCEMOT,EQ,1118.0,1141.45,1110.05,1113.75,1111.1,1123.0,22485,25158300.4,30-APR-2021,3435,INE451A01017,
FORTIS,EQ,210.45,215.5,210.0,210.7,211.0,210.25,2444471,519315281.05,30-APR-2021,17044,INE061F01013,
GAIL,EQ,133.45,141.45,132.3,137.2,137.25,134.8,21349478,2951760656.5,30-APR-2021,70416,INE129A01019,
GLENMARK,EQ,566.9,583.95,565.5,576.8,577.2,566.35,3699395,2131834512.7,30-APR-2021,58484,INE935A01035,
GODFRYPHLP,EQ,864.8,869.7,859.55,861.9,862.95,864.6,18279,15771801.35,30-APR-2021,1301,INE260B01028,
GODREJCP,EQ,700.25,710.8,687.5,691.75,691.25,702.1,1065138,742531586.45,30-APR-2021,28797,INE102D01028,
GODREJPROP,EQ,1366.0,1394.0,1357.9,1368.35,1364.1,1379.75,407058,560410203.0,30-APR-2021,16292,INE484J01027,
GRASIM,EQ,1342.0,1407.4,1333.0,1401.75,1401.1,1350.7,3261678,4521116402.35,30-APR-2021,87943,INE047A01021,
HAL,EQ,945.0,959.9,941.15,957.25,955.5,946.35,102689,97952166.2,30-APR-2021,5763,INE066F01012,
HAVELLS,EQ,1000.2,1035.55,982.35,990.25,985.0,1009.35,1428474,1436974736.55,30-APR-2021,33294,INE176B01034,
HCLTECH,EQ,905.0,915.0,895.4,898.95,900.1,909.55,10921664,9883911213.8,30-APR-2021,465056,INE860A01027,
HDFCAMC,EQ,2779.0,2825.0,2757.05,2776.35,2774.65,2792.2,326476,912073770.25,30-APR-2021,25985,INE127D01025,
HDFCBANK,EQ,1445.0,1453.8,1407.5,1412.3,1412.9,1472.5,17616451,25035289801.25,30-APR-2021,447876,INE040A01034,
HDFCLIFE,EQ,670.0,678.0,660.7,665.1,662.9,674.65,2742166,1837121825.7,30-APR-2021,79379,INE795G01014,
HEROMOTOCO,EQ,2834.8,2860.0,2805.0,2819.15,2818.0,2860.1,670258,1898896965.75,30-APR-2021,50970,INE158A01026,
HINDALCO,EQ,368.9,377.0,361.3,364.4,363.65,372.15,19935239,7355373678.3,30-APR-2021,149528,INE038A01020,
HINDPETRO,EQ,228.25,245.25,228.2,234.65,234.75,229.7,15563433,3712741800.7,30-APR-2021,113600,INE094A01015,
HINDUNILVR,EQ,2410.0,2442.9,2330.25,2353.75,2350.0,2407.6,4010778,9481448346.45,30-APR-2021,170223,INE030A01027,
HINDZINC,EQ,305.5,312.55,302.05,305.1,304.6,307.2,1726897,531594202.05,30-APR-2021,21699,INE267A01025,
ICICIBANK,EQ,610.1,616.35,598.1,600.5,599.7,621.45,23653258,14358008451.35,30-APR-2021,247055,INE090A01021,
ICICIGI,EQ,1413.6,1424.1,1400.0,1414.0,1417.4,1417.85,512509,722966164.65,30-APR-2021,29105,INE765G01017,
ICICIPRULI,EQ,521.05,534.5,517.15,521.95,521.85,524.5,2220242,1169873549.15,30-APR-2021,36993,INE726G01019,
IDEA,EQ,8.35,8.6,8.3,8.35,8.35,8.4,98167086,828556641.05,30-APR-2021,91092,INE669E01016,
IDFCFIRSTB,EQ,54.0,55.55,53.6,54.7,54.8,54.8,35247446,1930907254.45,30-APR-2021,57460,INE092T01019,
IEX,EQ,371.1,379.0,368.05,370.35,370.3,375.55,1078291,402969369.9,30-APR-2021,18740,INE022Q01020,
INDHOTEL,EQ,110.0,114.5,107.2,111.5,111.25,110.55,3370405,377305335.8,30-APR-2021,38787,INE053A01029,
INDIANB,EQ,110.0,112.9,108.65,110.0,109.9,111.85,1664813,184616580.55,30-APR-2021,13045,INE562A01011,
INDIGO,EQ,1632.0,1679.8,1632.0,1643.4,1642.95,1655.85,753681,1249547325.95,30-APR-2021,29652,INE646L01027,
INDUSINDBK,EQ,928.0,948.5,915.1,934.95,934.95,939.45,7301455,6840899985.25,30-APR-2021,117673,INE095A01012,
INDUSTOWER,EQ,251.0,257.8,250.25,252.5,253.5,252.4,1951318,496470229.75,30-APR-2021,23309,INE121J01017,
INFY,EQ,1346.3,1373.9,1345.9,1354.35,1348.6,1356.35,8354677,11372027784.65,30-APR-2021,131718,INE009A01021,
INOXWIND,EQ,76.4,78.95,75.5,77.2,77.15,76.4,296262,22953440.4,30-APR-2021,3776,INE066P01011,
IOC,EQ,88.6,93.1,88.0,90.85,90.8,88.9,29815698,2727108151.3,30-APR-2021,89345,INE242A01010,
IRFC,EQ,21.05,21.4,21.0,21.3,21.25,21.15,11713860,248738593.7,30-APR-2021,15237,INE053F01010,
ITC,EQ,203.9,205.7,202.0,202.6,202.4,204.3,16495657,3360648825.5,30-APR-2021,124300,INE154A01025,
JINDALSTEL,EQ,447.4,455.85,432.4,441.5,439.9,454.25,16715876,7425795923.8,30-APR-2021,124317,INE749A01030,
JSWENERGY,EQ,108.3,111.4,107.5,109.6,109.95,109.0,9324766,1024505231.4,30-APR-2021,26813,INE121E01018,
JSWSTEEL,EQ,719.6,740.0,711.45,717.85,713.7,726.5,36449711,26386749810.45,30-APR-2021,376696,INE019A01038,
JUBLFOOD,EQ,2918.9,2965.0,2881.55,2891.7,2894.0,2938.15,386049,1126043699.9,30-APR-2021,23009,INE797F01012,
