SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,2161.0,2290.0,2111.0,2255.6,2251.75,2200.3,73500,164486697.65,9-JUN-2006,
APOLLOHOSP,EQ,360.0,382.0,353.0,361.6,363.0,382.0,44089,15999213.05,9-JUN-2006,
ASHOKLEY,EQ,34.1,37.0,34.1,36.75,36.95,35.1,4670785,168523081.8,9-JUN-2006,
ASIANPAINT,EQ,516.0,561.0,500.0,556.8,556.0,514.3,12708,6855576.25,9-JUN-2006,
AUROPHARMA,EQ,495.0,539.0,485.35,528.0,539.0,499.7,98183,50485809.45,9-JUN-2006,
BANKBARODA,EQ,194.0,212.25,185.1,209.0,208.0,194.9,550671,111401763.4,9-JUN-2006,
BANKINDIA,EQ,98.45,113.45,95.25,111.9,110.0,98.45,1991129,216201487.2,9-JUN-2006,
BEL,EQ,929.9,995.0,910.25,985.75,980.0,913.25,61552,59039482.8,9-JUN-2006,
BHARATFORG,EQ,270.0,309.0,261.15,301.45,298.0,265.7,1769547,523770213.4,9-JUN-2006,
BHEL,EQ,1699.0,1925.0,1650.55,1867.5,1925.0,1723.25,489799,888933576.0,9-JUN-2006,
BIOCON,EQ,336.0,358.5,330.05,352.35,353.15,336.95,40788,14126941.8,9-JUN-2006,
BLUESTARCO,EQ,520.8,560.0,514.9,555.15,555.0,520.8,1855,1018087.05,9-JUN-2006,
BPCL,EQ,326.95,326.95,305.3,323.2,319.0,318.0,206571,65205987.7,9-JUN-2006,
BRITANNIA,EQ,1160.0,1290.0,1160.0,1249.55,1225.55,1250.55,1861,2318503.95,9-JUN-2006,
CANBK,EQ,181.0,224.0,152.1,220.6,220.0,189.45,573665,118895406.6,9-JUN-2006,
CIPLA,EQ,196.0,207.45,195.0,203.85,203.5,198.35,2749637,560341144.95,9-JUN-2006,
CONCOR,EQ,1380.0,1485.0,1321.0,1432.25,1450.0,1390.55,7601,10654165.6,9-JUN-2006,
CUMMINSIND,EQ,164.0,181.4,151.5,178.85,180.0,163.3,674014,116797884.55,9-JUN-2006,
DABUR,EQ,110.1,128.75,110.1,124.4,128.0,112.35,1790255,214606280.6,9-JUN-2006,
DIVISLAB,EQ,1221.5,1275.0,1181.0,1271.5,1270.0,1203.95,6233,7790945.6,9-JUN-2006,
DRREDDY,EQ,1194.0,1244.0,1160.1,1218.1,1215.0,1184.05,413227,499799829.35,9-JUN-2006,
EICHERMOT,EQ,234.6,250.0,229.1,241.9,246.4,226.45,4685,1120663.15,9-JUN-2006,
FEDERALBNK,EQ,140.25,165.5,140.25,160.05,160.1,140.25,330619,50691390.65,9-JUN-2006,
GAIL,EQ,227.0,243.5,218.0,239.5,243.0,219.65,1360717,318304474.85,9-JUN-2006,
GLENMARK,EQ,260.0,285.0,256.0,278.75,274.0,255.6,171503,47760576.7,9-JUN-2006,
GODFRYPHLP,EQ,1100.0,1234.0,1100.0,1215.35,1210.0,1122.4,581,662187.15,9-JUN-2006,
GODREJCP,EQ,501.05,599.0,501.05,578.65,579.0,567.7,18684,10345442.9,9-JUN-2006,
GRASIM,EQ,1550.0,1809.0,1550.0,1779.45,1770.0,1573.8,418126,718409049.7,9-JUN-2006,
HAVELLS,EQ,439.1,505.0,390.3,496.85,500.0,439.1,72449,33634413.15,9-JUN-2006,
HCLTECH,EQ,411.1,448.0,408.0,444.1,441.0,412.05,383129,166278958.95,9-JUN-2006,
HDFCBANK,EQ,687.0,720.0,661.25,712.7,719.6,692.65,372056,260582984.05,9-JUN-2006,
HINDPETRO,EQ,231.0,239.0,227.7,232.85,233.0,232.75,343506,80030057.3,9-JUN-2006,
ICICIBANK,EQ,496.0,511.0,479.0,500.35,498.6,498.85,1689696,840418601.95,9-JUN-2006,
INDHOTEL,EQ,905.0,1023.0,881.0,1003.15,996.0,877.95,392249,383084361.6,9-JUN-2006,
INDUSINDBK,EQ,33.0,36.9,32.95,36.6,36.85,32.7,1315197,46622212.35,9-JUN-2006,
IOC,EQ,340.0,350.0,320.0,338.45,330.05,337.05,775817,264329694.5,9-JUN-2006,
ITC,EQ,148.0,161.7,148.0,160.5,161.0,147.65,11439132,1794525806.95,9-JUN-2006,
JINDALSTEL,EQ,1223.5,1349.7,1198.0,1302.7,1310.0,1219.3,130380,170280792.05,9-JUN-2006,
JSWSTEEL,EQ,240.0,265.9,225.0,255.65,257.0,230.3,166746,40963103.9,9-JUN-2006,
KEI,EQ,265.0,309.9,253.0,298.15,299.0,274.85,14107,4148913.25,9-JUN-2006,
KOTAKBANK,EQ,215.0,258.75,210.0,258.35,258.75,215.6,191514,46626354.6,9-JUN-2006,
LICHSGFIN,EQ,155.1,157.85,147.0,156.1,156.9,151.8,361078,55939212.5,9-JUN-2006,
LT,EQ,1890.0,2114.95,1890.0,2024.85,2030.0,1881.95,840406,1692540135.6,9-JUN-2006,
LUPIN,EQ,881.95,997.0,857.0,968.15,995.0,881.95,38576,35753347.75,9-JUN-2006,
M&M,EQ,538.85,568.0,520.0,563.6,562.0,532.3,907970,501202384.1,9-JUN-2006,
MARICO,EQ,340.0,404.75,340.0,399.6,399.0,343.45,6958,2581524.3,9-JUN-2006,
