SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,3679.0,3683.0,3624.3,3645.5,3650.0,3655.5,69848,254977054.35,4-JAN-2007,
ADANIENT,EQ,231.45,233.25,226.7,227.35,228.0,230.35,177784,40911501.95,4-JAN-2007,
APOLLOHOSP,EQ,425.6,432.85,423.0,426.2,426.95,427.65,38131,16297189.7,4-JAN-2007,
ASHOKLEY,EQ,46.85,46.85,45.35,46.05,46.1,46.3,3074661,141867917.45,4-JAN-2007,
ASIANPAINT,EQ,733.0,754.9,732.0,749.35,750.0,740.8,14425,10754372.4,4-JAN-2007,
AUROPHARMA,EQ,751.95,751.95,735.0,739.3,740.0,744.2,111491,82806465.2,4-JAN-2007,
BANKBARODA,EQ,255.5,255.5,242.0,244.6,242.75,247.3,405667,99601299.25,4-JAN-2007,
BANKINDIA,EQ,208.15,214.1,208.15,209.9,209.0,207.65,1974841,417088478.15,4-JAN-2007,
BEL,EQ,1348.0,1354.0,1316.2,1334.9,1332.0,1333.85,95747,127968225.95,4-JAN-2007,
BHARATFORG,EQ,364.0,365.0,357.0,360.1,360.0,363.45,95507,34405794.4,4-JAN-2007,
BHARTIARTL,EQ,644.95,645.0,631.0,637.7,637.05,640.55,817709,521561683.3,4-JAN-2007,
BHEL,EQ,2318.5,2326.9,2265.0,2276.1,2276.0,2300.45,336358,767129432.3,4-JAN-2007,
BIOCON,EQ,375.0,378.9,372.05,374.7,373.75,374.5,21932,8213903.1,4-JAN-2007,
BLUESTARCO,EQ,199.4,204.0,196.0,197.45,196.0,194.3,95755,19135854.45,4-JAN-2007,
BPCL,EQ,345.6,352.5,342.0,345.45,346.0,337.95,1160496,404159913.25,4-JAN-2007,
BRITANNIA,EQ,1100.0,1121.0,1090.0,1107.65,1119.95,1095.85,53107,58175000.8,4-JAN-2007,
CANBK,EQ,290.7,291.9,278.2,280.5,279.55,287.95,291526,83180179.15,4-JAN-2007,
CIPLA,EQ,259.4,259.4,252.1,255.15,255.2,257.85,675088,172075221.35,4-JAN-2007,
CONCOR,EQ,2135.05,2150.0,2120.0,2122.15,2120.0,2133.4,7071,15188004.75,4-JAN-2007,
CUMMINSIND,EQ,282.0,282.0,273.1,273.8,273.1,279.45,293394,80934910.35,4-JAN-2007,
DABUR,EQ,154.8,156.7,153.0,153.65,153.3,153.4,643950,99399987.4,4-JAN-2007,
DIVISLAB,EQ,3130.0,3174.8,3097.0,3113.1,3110.0,3121.2,111679,349746247.1,4-JAN-2007,
DRREDDY,EQ,812.1,834.9,811.1,828.1,822.5,809.05,1134811,934347590.45,4-JAN-2007,
EICHERMOT,EQ,365.0,375.0,365.0,367.8,368.85,373.15,4162,1541688.1,4-JAN-2007,
FEDERALBNK,EQ,224.0,230.9,224.0,226.15,225.0,225.9,374582,85388878.9,4-JAN-2007,
GAIL,EQ,265.7,267.85,259.0,265.05,265.0,260.85,749438,197878403.25,4-JAN-2007,
GLENMARK,EQ,608.0,615.0,600.0,602.35,601.0,603.45,315812,191385728.65,4-JAN-2007,
GODFRYPHLP,EQ,1365.0,1370.0,1325.0,1341.0,1340.0,1353.3,1217,1638687.05,4-JAN-2007,
GODREJCP,EQ,152.0,152.0,148.5,149.95,150.05,150.35,74910,11215601.4,4-JAN-2007,
GRASIM,EQ,2825.0,2830.0,2775.0,2796.6,2790.1,2838.05,127865,357338470.95,4-JAN-2007,
HAVELLS,EQ,380.15,382.95,374.0,376.1,378.0,379.5,32161,12172417.55,4-JAN-2007,
HCLTECH,EQ,632.15,637.0,618.0,620.5,619.9,632.15,455921,285524786.3,4-JAN-2007,
HDFCBANK,EQ,1056.0,1065.0,1035.0,1050.05,1046.0,1065.3,343342,359405420.3,4-JAN-2007,
HINDPETRO,EQ,280.0,298.0,280.0,289.75,288.6,277.05,904973,262248873.75,4-JAN-2007,
HINDZINC,EQ,808.0,808.0,776.2,787.0,782.0,810.25,277815,218595812.8,4-JAN-2007,
ICICIBANK,EQ,895.0,909.0,886.0,890.5,888.0,894.55,1093166,982385335.6,4-JAN-2007,
INDHOTEL,EQ,156.0,157.0,152.0,154.15,154.0,155.4,1427154,220703511.55,4-JAN-2007,
INDUSINDBK,EQ,56.0,58.5,55.0,56.25,55.7,55.7,6204795,353375591.35,4-JAN-2007,
IOC,EQ,456.0,488.0,456.0,469.9,468.0,448.05,502570,234793125.85,4-JAN-2007,
ITC,EQ,176.25,177.7,168.1,168.95,168.65,175.45,7184406,1220835976.6,4-JAN-2007,
JINDALSTEL,EQ,2229.0,2239.8,2183.0,2207.25,2208.8,2228.35,11450,25289214.25,4-JAN-2007,
JSWSTEEL,EQ,400.0,413.5,390.0,392.15,390.1,403.7,431202,174040289.45,4-JAN-2007,
