SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 22-Dec-2025,1138.9,1134.4,1170.1,1120.0,1162.0,1165.5,1148.47,332048,3813.49,16285, 122907, 37.01
ABB, EQ, 22-Dec-2025,5177.0,5180.5,5233.0,5170.0,5185.0,5181.0,5195.64,67499,3507.0,9554, 28533, 42.27
ABCAPITAL, EQ, 22-Dec-2025,348.7,350.05,352.7,344.1,346.3,346.1,346.48,4340353,15038.52,85334, 2750608, 63.37
ADANIENSOL, EQ, 22-Dec-2025,988.25,988.25,1010.0,984.8,1009.8,1007.9,1001.56,487354,4881.13,16621, 212363, 43.57
ADANIENT, EQ, 22-Dec-2025,2239.0,2260.0,2274.0,2245.9,2261.0,2263.5,2262.46,599195,13556.55,28721, 162413, 27.11
ADANIGREEN, EQ, 22-Dec-2025,1020.9,1022.0,1028.8,1018.3,1020.1,1020.8,1022.29,954953,9762.41,22718, 410014, 42.94
ADANIPORTS, EQ, 22-Dec-2025,1496.4,1497.5,1515.0,1497.5,1507.5,1508.7,1507.77,1116833,16839.32,42723, 591824, 52.99
ADANIPOWER, EQ, 22-Dec-2025,141.76,141.77,143.7,141.77,143.4,143.25,143.1,9612058,13755.27,73970, 4899678, 50.97
ALKEM, EQ, 22-Dec-2025,5555.5,5555.5,5654.5,5555.5,5619.5,5624.0,5628.34,82271,4630.49,12862, 52440, 63.74
AMBER, EQ, 22-Dec-2025,6681.0,6699.5,6748.0,6686.0,6692.0,6709.0,6718.17,86930,5840.11,11320, 31962, 36.77
AMBUJACEM, EQ, 22-Dec-2025,539.65,542.0,545.2,538.65,540.2,539.95,541.47,872083,4722.08,26018, 412272, 47.27
ANGELONE, EQ, 22-Dec-2025,2518.1,2518.3,2592.4,2514.8,2575.6,2581.6,2559.42,520494,13321.62,34802, 145539, 27.96
APLAPOLLO, EQ, 22-Dec-2025,1820.1,1825.0,1875.0,1818.0,1857.0,1863.3,1851.88,487098,9020.45,31230, 235066, 48.26
APOLLOHOSP, EQ, 22-Dec-2025,7012.5,7014.0,7104.0,7013.0,7059.0,7054.0,7066.11,358776,25351.49,40839, 242898, 67.70
ASHOKLEY, EQ, 22-Dec-2025,173.56,174.61,178.0,174.61,176.6,177.05,176.96,17655028,31241.56,104046, 7779018, 44.06
ASIANPAINT, EQ, 22-Dec-2025,2799.9,2785.8,2823.1,2780.3,2801.9,2807.6,2804.16,463953,13009.99,41440, 222709, 48.00
ASTRAL, EQ, 22-Dec-2025,1423.6,1425.8,1432.9,1404.0,1407.0,1408.1,1416.15,366498,5190.16,23190, 239935, 65.47
AUBANK, EQ, 22-Dec-2025,985.15,985.0,987.7,973.25,986.0,984.45,979.46,1798327,17613.83,51125, 1218995, 67.78
AUROPHARMA, EQ, 22-Dec-2025,1225.1,1225.1,1234.9,1222.1,1224.0,1224.5,1229.17,476205,5853.37,23721, 262772, 55.18
AXISBANK, EQ, 22-Dec-2025,1230.6,1235.0,1236.9,1226.8,1233.8,1233.2,1230.92,2405809,29613.58,71020, 1619764, 67.33
BAJAJ-AUTO, EQ, 22-Dec-2025,9002.0,9010.0,9185.0,8997.5,9153.5,9164.0,9142.16,377385,34501.13,31074, 198922, 52.71
BAJAJFINSV, EQ, 22-Dec-2025,2043.8,2044.1,2053.9,2037.2,2051.0,2049.8,2047.63,1038998,21274.86,52932, 787276, 75.77
BAJAJHLDNG, EQ, 22-Dec-2025,11148.0,11158.0,11337.0,11102.0,11245.0,11255.0,11231.83,36705,4122.64,11563, 17104, 46.60
