SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,787.85,800.0,784.55,787.5,789.5,784.65,107018,84786458.05,18-JUN-2020,7063,INE117A01022,
ABCAPITAL,EQ,52.2,55.8,52.2,55.15,55.0,53.1,2825860,153890848.65,18-JUN-2020,11127,INE674K01013,
ADANIENT,EQ,146.7,149.45,146.0,147.85,148.0,147.15,2037815,301310525.25,18-JUN-2020,16346,INE423A01024,
ADANIGREEN,EQ,400.65,400.65,391.1,400.65,400.65,381.6,2333788,932328246.95,18-JUN-2020,20621,INE364U01010,
ADANIPORTS,EQ,340.35,345.5,335.15,343.8,344.4,341.3,2502231,851213205.4,18-JUN-2020,39030,INE742F01042,
ADANIPOWER,EQ,37.0,38.4,36.7,37.6,37.5,36.8,9678941,365184766.0,18-JUN-2020,19589,INE814H01011,
ALKEM,EQ,2310.0,2355.05,2289.75,2302.5,2304.75,2336.1,110846,257234829.7,18-JUN-2020,14147,INE540L01014,
AMBER,EQ,1400.0,1475.0,1399.9,1470.2,1473.5,1408.05,125268,181817725.95,18-JUN-2020,6638,INE371P01015,
AMBUJACEM,EQ,187.2,189.0,185.7,187.35,186.9,187.15,3259969,610760520.05,18-JUN-2020,30743,INE079A01024,
APLAPOLLO,EQ,1593.8,1622.35,1565.0,1591.35,1575.0,1595.6,35861,57008353.6,18-JUN-2020,3319,INE702C01019,
APOLLOHOSP,EQ,1354.95,1368.5,1336.2,1347.45,1350.0,1352.35,591592,796558730.65,18-JUN-2020,36847,INE437A01024,
ASHOKLEY,EQ,50.3,51.4,50.1,51.15,51.1,50.5,17549324,893272574.2,18-JUN-2020,37288,INE208A01029,
ASIANPAINT,EQ,1595.4,1612.2,1587.3,1597.8,1589.5,1595.4,1417293,2265086378.1,18-JUN-2020,61449,INE021A01026,
ASTRAL,EQ,884.0,909.0,871.8,893.5,901.0,883.4,363816,324559322.4,18-JUN-2020,7813,INE006I01046,
AUBANK,EQ,469.9,482.0,465.05,473.85,472.0,468.5,690844,326201759.0,18-JUN-2020,15565,INE949L01017,
AUROPHARMA,EQ,788.95,798.1,783.0,787.3,788.4,788.95,2846172,2246702729.95,18-JUN-2020,59569,INE406A01037,
AXISBANK,EQ,386.0,408.05,384.0,405.4,404.75,389.6,43774453,17355819369.1,18-JUN-2020,352937,INE238A01034,
BAJAJ-AUTO,EQ,2689.45,2697.15,2646.15,2678.35,2680.0,2689.45,579581,1550322404.65,18-JUN-2020,35240,INE917I01010,
BAJAJFINSV,EQ,5036.95,5499.0,5021.55,5427.55,5450.75,5036.95,1806208,9540374217.25,18-JUN-2020,136911,INE918I01018,
BAJAJHLDNG,EQ,2369.0,2420.0,2349.8,2403.1,2420.0,2349.05,51687,123082660.2,18-JUN-2020,5821,INE118A01012,
BAJFINANCE,EQ,2375.0,2541.7,2373.0,2525.95,2527.2,2396.0,12738830,31564904776.25,18-JUN-2020,394434,INE296A01024,
BANDHANBNK,EQ,263.0,273.45,260.2,271.65,271.55,263.2,11499101,3077490931.85,18-JUN-2020,130971,INE545U01014,
BANKBARODA,EQ,44.8,46.45,44.55,45.95,46.0,44.9,30460778,1386702567.75,18-JUN-2020,72394,INE028A01039,
BANKINDIA,EQ,48.05,52.7,48.05,51.2,51.0,49.35,8532361,433634667.75,18-JUN-2020,27546,INE084A01016,
BDL,EQ,265.45,277.5,260.0,271.0,271.0,267.95,348492,95044266.8,18-JUN-2020,10456,INE171Z01018,
BEL,EQ,71.95,77.25,71.65,76.85,76.95,71.65,33392838,2520817375.2,18-JUN-2020,101733,INE263A01024,
BHARATFORG,EQ,357.7,363.6,355.75,360.35,359.4,358.15,1479580,533076545.15,18-JUN-2020,24225,INE465A01025,
BHARTIARTL,EQ,564.25,572.9,558.2,560.9,560.95,563.45,19329827,10923484259.05,18-JUN-2020,216980,INE397D01024,
BHEL,EQ,28.65,32.15,28.5,31.75,32.0,27.45,250949789,7745833538.35,18-JUN-2020,228777,INE257A01026,
BIOCON,EQ,395.95,404.6,391.2,393.85,393.2,396.1,7878288,3137127983.55,18-JUN-2020,107405,INE376G01013,
BLUESTARCO,EQ,495.55,504.8,495.55,501.45,500.55,498.35,33125,16591279.35,18-JUN-2020,3118,INE472A01039,
BOSCHLTD,EQ,10500.0,10680.55,10480.0,10607.5,10600.0,10572.35,27624,293037672.05,18-JUN-2020,7644,INE323A01026,
BPCL,EQ,364.1,376.45,359.75,370.25,371.0,364.6,6150988,2269679243.0,18-JUN-2020,85982,INE029A01011,
BRITANNIA,EQ,3415.0,3457.0,3381.55,3404.25,3401.0,3401.45,898020,3063360418.95,18-JUN-2020,45747,INE216A01030,
BSE,EQ,388.0,410.0,386.9,405.65,408.0,387.25,199769,79809834.95,18-JUN-2020,5064,INE118H01025,
CANBK,EQ,99.5,104.0,99.5,103.4,103.55,100.75,13743375,1404578238.95,18-JUN-2020,55398,INE476A01014,
CDSL,EQ,267.55,273.0,265.5,267.0,266.3,268.2,269626,72335750.8,18-JUN-2020,5341,INE736A01011,
CGPOWER,EQ,6.55,6.65,6.5,6.55,6.55,6.55,1940821,12727228.45,18-JUN-2020,4574,INE067A01029,
CHOLAFIN,EQ,168.2,178.8,168.2,178.0,177.95,168.2,26257427,4582308048.45,18-JUN-2020,146541,INE121A01024,
CIPLA,EQ,641.65,644.8,636.4,642.05,641.6,640.35,2161531,1385574424.5,18-JUN-2020,44114,INE059A01026,
COALINDIA,EQ,129.0,139.7,128.15,137.6,137.65,129.45,34587382,4703231231.5,18-JUN-2020,173947,INE522F01014,
COCHINSHIP,EQ,282.65,302.45,281.05,298.3,300.0,282.55,876704,258112292.0,18-JUN-2020,14430,INE704P01017,
COLPAL,EQ,1340.35,1362.6,1335.1,1352.45,1353.9,1341.55,647612,876902133.9,18-JUN-2020,19076,INE259A01022,
