SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,850.0,871.0,844.1,853.25,850.9,852.45,225032,193314173.9,22-APR-2010,
ADANIENT,EQ,547.0,558.0,523.55,553.45,552.25,544.35,367490,201136861.45,22-APR-2010,
ADANIPOWER,EQ,120.5,121.8,118.2,119.35,118.5,120.55,504179,60819905.25,22-APR-2010,
AMBUJACEM,EQ,120.5,122.45,119.6,120.05,120.15,121.05,1345226,162180365.15,22-APR-2010,
APOLLOHOSP,EQ,782.0,820.0,781.5,783.95,785.9,785.7,83008,66393872.7,22-APR-2010,
ASHOKLEY,EQ,56.0,57.5,55.5,56.55,56.75,55.5,4463068,252517457.7,22-APR-2010,
ASIANPAINT,EQ,2060.0,2084.65,2040.0,2075.1,2065.05,2050.0,15435,31896533.75,22-APR-2010,
ASTRAL,EQ,205.8,205.8,200.0,200.4,200.0,202.0,9256,1862170.45,22-APR-2010,
AUROPHARMA,EQ,925.0,933.0,882.7,920.8,920.0,929.15,139226,128746978.35,22-APR-2010,
AXISBANK,EQ,1221.2,1242.0,1221.1,1224.95,1225.7,1237.4,2760682,3392844337.75,22-APR-2010,
BAJAJ-AUTO,EQ,2091.8,2126.8,2076.6,2114.55,2116.0,2093.3,242116,510519269.35,22-APR-2010,
BAJAJFINSV,EQ,318.0,326.3,318.0,321.4,321.2,318.75,74180,23906392.75,22-APR-2010,
BAJAJHLDNG,EQ,642.8,656.0,633.0,647.0,643.25,637.7,282771,182599878.25,22-APR-2010,
BANKBARODA,EQ,625.25,654.0,625.25,645.85,646.0,628.85,952659,613609122.9,22-APR-2010,
BANKINDIA,EQ,365.0,379.9,365.0,377.4,378.55,364.6,1361803,508783933.6,22-APR-2010,
BEL,EQ,1895.0,1904.55,1876.3,1891.75,1887.0,1897.65,110950,210030894.8,22-APR-2010,
BHARATFORG,EQ,277.35,282.9,271.25,274.45,273.2,276.1,797716,220581448.3,22-APR-2010,
BHARTIARTL,EQ,305.0,305.0,301.5,303.1,302.75,305.7,3793399,1149818805.2,22-APR-2010,
BHEL,EQ,2461.2,2484.0,2418.1,2470.05,2455.1,2458.6,808556,1982443463.25,22-APR-2010,
BIOCON,EQ,300.75,302.75,298.05,298.65,298.45,300.75,332122,99695953.3,22-APR-2010,
BLUESTARCO,EQ,408.95,412.0,402.0,410.35,410.0,403.5,11541,4710192.2,22-APR-2010,
BOSCHLTD,EQ,4979.8,4997.95,4875.0,4905.85,4875.0,4942.45,2865,14143184.65,22-APR-2010,
BPCL,EQ,501.15,503.8,495.2,499.2,497.0,499.65,336997,168519066.95,22-APR-2010,
BRITANNIA,EQ,1668.95,1668.95,1652.0,1655.95,1661.9,1652.3,631,1048264.5,22-APR-2010,
CANBK,EQ,388.0,402.15,388.0,399.4,399.0,396.15,2050260,814803048.85,22-APR-2010,
CIPLA,EQ,335.5,339.95,328.5,331.95,330.0,334.25,1324223,446959939.15,22-APR-2010,
COLPAL,EQ,728.0,738.0,725.0,735.05,733.4,726.55,31439,23089091.5,22-APR-2010,
CONCOR,EQ,1460.0,1500.0,1424.05,1437.55,1430.0,1452.95,52899,77807238.75,22-APR-2010,
CUMMINSIND,EQ,536.0,538.0,530.0,533.85,530.05,536.05,77898,41544652.8,22-APR-2010,
DABUR,EQ,175.0,178.4,174.25,176.6,178.4,175.75,1048488,184207167.65,22-APR-2010,
DIVISLAB,EQ,701.7,702.9,692.0,697.4,694.0,703.65,125022,87177073.4,22-APR-2010,
DLF,EQ,328.0,333.3,324.25,325.35,325.15,330.4,6068149,1989936699.5,22-APR-2010,
DRREDDY,EQ,1179.75,1209.9,1163.0,1200.35,1200.0,1166.65,469038,560658726.3,22-APR-2010,
EICHERMOT,EQ,699.0,700.0,676.25,692.15,694.0,682.15,16787,11592440.5,22-APR-2010,
FEDERALBNK,EQ,281.8,289.45,279.1,287.15,286.05,282.35,633324,181170626.15,22-APR-2010,
FORTIS,EQ,163.1,165.0,162.25,162.85,162.5,163.35,1632721,267054072.05,22-APR-2010,
GAIL,EQ,423.3,429.9,421.0,422.65,422.0,426.55,1530674,652104663.85,22-APR-2010,
GLENMARK,EQ,272.8,276.3,267.3,273.05,269.9,270.35,922563,251028584.65,22-APR-2010,
GODFRYPHLP,EQ,1875.25,1900.0,1875.25,1900.0,1900.0,1900.0,513,974452.5,22-APR-2010,
GODREJCP,EQ,311.0,311.0,303.0,306.8,306.3,308.35,41277,12706847.15,22-APR-2010,
GODREJPROP,EQ,514.75,515.0,501.95,503.55,504.6,512.6,24782,12557535.95,22-APR-2010,
GRASIM,EQ,2800.0,2869.0,2796.15,2835.55,2840.2,2826.1,118739,336173825.4,22-APR-2010,
HAVELLS,EQ,605.05,637.4,530.0,624.45,624.0,613.35,1154754,724211103.3,22-APR-2010,
HCLTECH,EQ,375.0,385.5,369.1,382.45,382.0,373.9,3748792,1415956147.85,22-APR-2010,
HDFCBANK,EQ,1938.8,1970.0,1908.05,1934.15,1921.0,1941.0,689511,1334519558.9,22-APR-2010,
HINDALCO,EQ,179.0,182.15,176.8,179.75,179.3,179.8,6094865,1094891424.85,22-APR-2010,
HINDPETRO,EQ,301.15,302.5,298.0,300.85,301.9,298.75,295190,88909932.95,22-APR-2010,
HINDUNILVR,EQ,231.9,239.95,231.55,237.35,235.0,232.85,6037737,1433152493.4,22-APR-2010,
HINDZINC,EQ,1245.0,1259.7,1215.1,1222.35,1221.05,1229.05,194684,240633288.9,22-APR-2010,
ICICIBANK,EQ,945.5,964.65,935.15,943.85,941.55,951.9,4186575,3988925643.4,22-APR-2010,
IDEA,EQ,67.0,67.15,65.9,66.0,66.0,67.1,3063001,203024990.7,22-APR-2010,
INDHOTEL,EQ,110.6,112.7,109.05,109.8,109.25,110.45,2553698,284599863.1,22-APR-2010,
INDIANB,EQ,185.95,191.5,184.5,187.25,186.65,185.7,1210868,228587304.6,22-APR-2010,
INDUSINDBK,EQ,193.0,196.45,189.0,189.9,190.25,193.85,724389,138972196.7,22-APR-2010,
IOC,EQ,281.9,282.05,280.1,281.0,281.5,281.45,575395,161767610.35,22-APR-2010,
ITC,EQ,261.5,267.35,260.5,264.25,265.0,262.45,4391169,1160800197.8,22-APR-2010,
JINDALSTEL,EQ,750.0,750.0,715.2,719.0,719.0,722.35,1268954,914145018.1,22-APR-2010,
JSWENERGY,EQ,121.0,122.2,119.8,120.9,121.0,121.45,2719623,329265884.65,22-APR-2010,
JSWSTEEL,EQ,1226.0,1234.25,1195.0,1204.35,1198.5,1225.25,1318941,1602842142.25,22-APR-2010,
JUBLFOOD,EQ,340.0,364.0,332.0,357.4,357.4,351.65,3076617,1105782592.45,22-APR-2010,
KEI,EQ,36.6,38.5,36.2,37.7,37.65,36.65,484645,18298604.8,22-APR-2010,
KOTAKBANK,EQ,740.5,755.7,733.15,742.15,737.9,742.6,566221,422378831.85,22-APR-2010,
LICHSGFIN,EQ,865.0,898.7,865.0,883.6,884.0,871.3,936508,832561656.75,22-APR-2010,
LT,EQ,1569.0,1606.0,1558.15,1572.3,1572.0,1577.8,1525380,2410997216.1,22-APR-2010,
LUPIN,EQ,1650.0,1654.8,1621.0,1637.9,1638.0,1645.3,114949,188231327.9,22-APR-2010,
M&M,EQ,509.0,519.0,501.1,508.4,507.7,508.25,2930839,1502242033.0,22-APR-2010,
MARICO,EQ,113.95,114.5,112.25,112.65,112.95,113.0,100342,11364405.8,22-APR-2010,
MARUTI,EQ,1375.0,1399.8,1364.5,1379.35,1378.0,1377.45,483673,670104300.75,22-APR-2010,
MOTILALOFS,EQ,163.15,164.85,161.05,161.25,161.1,164.35,2890,469269.1,22-APR-2010,
MPHASIS,EQ,651.15,660.35,644.55,656.0,656.85,652.65,907220,590817156.25,22-APR-2010,
NATIONALUM,EQ,415.0,416.4,408.15,411.85,410.4,414.05,141603,58458153.05,22-APR-2010,
NAUKRI,EQ,931.0,968.0,927.0,952.25,950.05,950.7,1813,1727464.65,22-APR-2010,
NESTLEIND,EQ,2850.0,2994.0,2762.0,2877.4,2850.0,2813.0,41088,119081448.45,22-APR-2010,
NHPC,EQ,30.75,30.8,30.4,30.45,30.5,30.6,5791160,177389842.45,22-APR-2010,
NMDC,EQ,300.0,304.2,298.05,298.95,298.5,299.9,1575745,474295760.15,22-APR-2010,
NTPC,EQ,206.0,208.0,205.1,206.65,207.1,206.8,1455061,300678105.85,22-APR-2010,
OFSS,EQ,2100.6,2234.95,2100.6,2215.2,2207.0,2211.15,16905,37583036.3,22-APR-2010,
OIL,EQ,1145.0,1149.0,1122.5,1125.55,1124.25,1138.8,24835,28214397.4,22-APR-2010,
ONGC,EQ,1006.0,1028.2,996.0,1015.1,1011.9,1009.7,1125110,1135548242.55,22-APR-2010,
PAGEIND,EQ,828.0,828.0,813.55,815.15,815.0,823.6,421,343783.45,22-APR-2010,
PERSISTENT,EQ,400.0,409.4,398.1,401.1,399.55,402.65,375248,151993777.4,22-APR-2010,
PETRONET,EQ,82.05,83.4,81.8,82.2,81.85,82.95,1139702,94418840.6,22-APR-2010,
PFC,EQ,267.0,272.15,265.0,270.5,271.2,267.3,683264,184437862.95,22-APR-2010,
PHOENIXLTD,EQ,207.4,216.95,201.95,208.9,208.85,209.1,55682,11768440.3,22-APR-2010,
PIDILITIND,EQ,116.9,117.5,114.95,117.0,117.0,116.15,79321,9258376.75,22-APR-2010,
PNB,EQ,1007.9,1026.0,995.9,1022.9,1025.0,1007.85,518799,527900502.85,22-APR-2010,
POWERGRID,EQ,109.7,111.65,107.6,108.65,108.65,110.05,1832584,201782709.4,22-APR-2010,
