SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,870.0,891.55,860.1,875.95,877.55,861.9,252563,221165209.6,29-AUG-2008,
ADANIENT,EQ,560.0,598.0,560.0,588.5,587.1,559.05,29193,16965205.45,29-AUG-2008,
AMBUJACEM,EQ,80.0,80.75,79.2,80.3,80.5,78.7,446286,35814919.55,29-AUG-2008,
APOLLOHOSP,EQ,472.5,487.0,472.5,484.15,485.0,476.15,22409,10740752.7,29-AUG-2008,
ASHOKLEY,EQ,31.5,34.05,31.5,33.55,33.8,31.2,5315386,174656409.25,29-AUG-2008,
ASIANPAINT,EQ,1200.0,1235.0,1200.0,1229.25,1225.0,1199.4,8229,10035115.45,29-AUG-2008,
ASTRAL,EQ,171.9,171.9,160.05,168.95,165.0,160.0,836,141220.15,29-AUG-2008,
AUROPHARMA,EQ,307.05,318.8,307.05,315.65,318.8,307.3,50305,15813645.8,29-AUG-2008,
AXISBANK,EQ,685.0,726.9,682.0,723.4,723.8,670.55,3815226,2716941859.5,29-AUG-2008,
BAJAJ-AUTO,EQ,578.0,590.25,568.7,588.2,588.0,583.7,133642,78611281.7,29-AUG-2008,
BAJAJFINSV,EQ,550.0,558.0,532.4,537.3,537.05,544.25,49228,27002180.4,29-AUG-2008,
BAJAJHLDNG,EQ,497.7,540.0,482.15,488.95,493.0,482.9,63299,31004770.2,29-AUG-2008,
BANKBARODA,EQ,279.0,285.85,276.5,283.5,281.05,273.9,718733,203805466.3,29-AUG-2008,
BANKINDIA,EQ,254.95,269.7,254.5,267.6,266.7,251.4,3132885,827758434.3,29-AUG-2008,
BEL,EQ,920.0,929.95,912.15,924.4,923.0,907.2,12125,11189579.75,29-AUG-2008,
BHARATFORG,EQ,266.0,268.95,261.6,267.25,268.05,262.8,63300,16805576.3,29-AUG-2008,
BHARTIARTL,EQ,810.2,843.65,807.0,837.5,839.1,804.5,2805036,2312425732.3,29-AUG-2008,
BHEL,EQ,1645.0,1721.3,1645.0,1707.85,1711.0,1629.55,1116105,1894058232.9,29-AUG-2008,
BIOCON,EQ,393.0,394.9,389.35,392.05,390.45,388.6,46726,18282355.5,29-AUG-2008,
BLUESTARCO,EQ,416.0,434.9,413.5,425.45,425.0,415.15,16167,6864611.7,29-AUG-2008,
BOSCHLTD,EQ,4124.6,4173.45,4107.0,4122.6,4124.0,4135.9,2026,8352932.35,29-AUG-2008,
BPCL,EQ,290.15,304.9,290.15,302.75,302.0,284.3,270245,81144851.2,29-AUG-2008,
BRITANNIA,EQ,1434.0,1445.0,1413.1,1440.9,1445.0,1425.45,1789,2566864.9,29-AUG-2008,
CANBK,EQ,205.7,216.7,204.0,215.4,213.85,200.05,833574,177810754.15,29-AUG-2008,
CIPLA,EQ,240.5,242.0,237.5,240.05,240.05,239.15,816036,195288440.9,29-AUG-2008,
COLPAL,EQ,417.25,427.0,406.1,409.55,410.0,419.95,64086,26695635.0,29-AUG-2008,
CONCOR,EQ,875.6,883.45,873.0,878.5,882.0,877.65,18059,15866542.75,29-AUG-2008,
CUMMINSIND,EQ,322.0,325.5,317.05,318.3,317.5,318.35,37079,11927413.25,29-AUG-2008,
DABUR,EQ,90.45,92.45,90.45,91.45,91.2,90.35,479747,43850046.8,29-AUG-2008,
DIVISLAB,EQ,1490.0,1539.85,1466.0,1526.45,1539.85,1450.25,73989,111217356.4,29-AUG-2008,
DLF,EQ,481.6,498.0,475.0,493.1,489.15,469.5,4538539,2212784401.0,29-AUG-2008,
DRREDDY,EQ,586.95,586.95,575.0,579.15,575.1,566.9,198104,114600079.8,29-AUG-2008,
EICHERMOT,EQ,279.0,289.9,272.1,285.7,289.0,275.05,11835,3364441.2,29-AUG-2008,
FEDERALBNK,EQ,209.7,215.5,206.45,214.55,215.15,204.45,98470,20980131.15,29-AUG-2008,
FORTIS,EQ,75.6,76.9,74.15,74.75,74.6,74.8,503574,37999319.2,29-AUG-2008,
GAIL,EQ,390.9,398.7,389.0,395.3,394.0,385.45,745813,293563186.4,29-AUG-2008,
GLENMARK,EQ,642.0,643.95,618.3,632.0,633.0,636.4,262773,165818189.45,29-AUG-2008,
GODFRYPHLP,EQ,1475.0,1475.0,1475.0,1475.0,1475.0,1489.4,176,259600.0,29-AUG-2008,
GODREJCP,EQ,132.0,133.0,132.0,132.0,132.0,132.0,7162,946370.35,29-AUG-2008,
GRASIM,EQ,1950.0,1968.0,1925.15,1938.1,1936.0,1936.05,52395,101735092.0,29-AUG-2008,
HAVELLS,EQ,352.0,364.0,352.0,359.95,360.0,349.55,6476,2314608.9,29-AUG-2008,
