SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,724.0,724.0,700.0,706.25,708.0,722.0,53618,37889434.4,28-JAN-2011,
ADANIENT,EQ,610.0,614.0,572.95,576.8,577.0,612.25,905179,532559812.75,28-JAN-2011,
ADANIPOWER,EQ,126.25,126.55,121.55,123.35,125.0,126.0,1538600,189095156.15,28-JAN-2011,
AMBUJACEM,EQ,131.9,131.9,127.1,127.95,127.5,132.15,972039,125638907.2,28-JAN-2011,
APOLLOHOSP,EQ,475.6,491.25,472.5,482.7,484.8,491.75,19846,9552772.4,28-JAN-2011,
ASHOKLEY,EQ,58.45,58.45,52.3,56.3,56.75,58.1,7219951,399392291.55,28-JAN-2011,
ASIANPAINT,EQ,2646.9,2646.9,2550.0,2579.1,2575.0,2600.05,273420,702976146.25,28-JAN-2011,
ASTRAL,EQ,146.0,146.5,131.6,137.0,135.4,139.8,6250,856278.7,28-JAN-2011,
AUROPHARMA,EQ,1250.0,1250.0,1151.35,1177.15,1185.0,1236.65,173367,206526798.05,28-JAN-2011,
AXISBANK,EQ,1300.0,1304.4,1243.45,1253.5,1259.35,1298.95,2604734,3291404278.4,28-JAN-2011,
BAJAJ-AUTO,EQ,1289.0,1289.0,1245.0,1260.65,1261.0,1286.15,476550,600939416.9,28-JAN-2011,
BAJAJFINSV,EQ,410.7,419.85,410.0,415.25,415.05,416.15,27424,11341836.85,28-JAN-2011,
BAJAJHLDNG,EQ,725.95,743.0,714.0,738.0,740.0,725.25,80250,58432541.4,28-JAN-2011,
BAJFINANCE,EQ,610.0,610.0,576.1,591.45,591.0,611.1,14832,8775484.95,28-JAN-2011,
BANKBARODA,EQ,847.75,854.0,825.1,834.3,834.0,843.45,935878,784499592.65,28-JAN-2011,
BANKINDIA,EQ,460.1,460.1,432.6,437.8,437.25,460.55,1354903,595618779.7,28-JAN-2011,
BEL,EQ,1714.0,1723.75,1627.15,1685.7,1687.0,1716.7,74525,124285074.3,28-JAN-2011,
BHARATFORG,EQ,342.0,352.45,323.45,345.0,343.5,344.65,938520,315408981.05,28-JAN-2011,
BHARTIARTL,EQ,327.9,332.25,322.5,327.25,327.0,325.65,3691854,1211384122.35,28-JAN-2011,
BHEL,EQ,2221.3,2235.0,2131.55,2152.15,2155.0,2234.15,597463,1285750014.3,28-JAN-2011,
BIOCON,EQ,355.0,355.0,336.15,346.45,348.5,353.0,755359,258811762.45,28-JAN-2011,
BLUESTARCO,EQ,396.05,396.05,340.25,346.0,343.5,397.05,414689,145981883.05,28-JAN-2011,
BOSCHLTD,EQ,6190.0,6215.0,6034.0,6063.8,6046.65,6200.6,2040,12440753.4,28-JAN-2011,
BPCL,EQ,639.9,639.9,620.2,632.45,631.0,636.7,309424,194331068.35,28-JAN-2011,
BRITANNIA,EQ,373.95,375.0,365.1,368.35,365.15,371.8,47161,17600024.2,28-JAN-2011,
CANBK,EQ,591.0,593.3,549.3,562.7,565.15,588.65,941993,530725713.8,28-JAN-2011,
CHOLAFIN,EQ,180.0,183.0,164.5,166.3,165.15,182.25,103910,17683612.35,28-JAN-2011,
CIPLA,EQ,340.1,340.9,324.75,335.1,334.25,333.45,2036442,674190210.5,28-JAN-2011,
