SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,740.0,752.0,710.5,715.6,712.0,732.35,86793,63179585.95,01-FEB-2011,
ADANIENT,EQ,565.0,579.25,544.65,565.9,566.0,564.2,612699,345018856.7,01-FEB-2011,
ADANIPOWER,EQ,124.0,125.5,123.5,124.5,124.25,123.7,517289,64423836.65,01-FEB-2011,
AMBUJACEM,EQ,126.55,129.95,120.1,121.15,121.8,126.15,2196631,270824228.1,01-FEB-2011,
APOLLOHOSP,EQ,494.8,503.0,477.0,488.85,485.3,491.7,44884,22023649.45,01-FEB-2011,
ASHOKLEY,EQ,59.4,59.9,55.3,56.0,55.7,58.95,5187785,299666086.55,01-FEB-2011,
ASIANPAINT,EQ,2574.95,2580.05,2445.0,2487.9,2483.0,2577.5,173854,437371914.4,01-FEB-2011,
ASTRAL,EQ,133.1,137.5,133.1,135.0,135.0,135.5,12440,1679625.9,01-FEB-2011,
AUROPHARMA,EQ,1205.0,1214.8,1160.55,1179.0,1175.75,1186.75,106583,126477633.05,01-FEB-2011,
AXISBANK,EQ,1253.65,1257.65,1234.0,1242.65,1238.0,1242.2,1620065,2018818411.8,01-FEB-2011,
BAJAJ-AUTO,EQ,1269.6,1274.4,1236.0,1246.1,1250.0,1245.95,387073,483147446.45,01-FEB-2011,
BAJAJFINSV,EQ,419.0,419.0,401.6,414.0,416.0,408.8,11228,4594930.55,01-FEB-2011,
BAJAJHLDNG,EQ,728.0,738.0,702.55,717.55,721.0,727.45,47181,33794873.85,01-FEB-2011,
BAJFINANCE,EQ,589.0,607.0,555.05,561.4,560.0,587.45,42566,23999250.1,01-FEB-2011,
BANKBARODA,EQ,875.0,877.9,848.0,855.25,855.35,869.5,393680,337694659.75,01-FEB-2011,
BANKINDIA,EQ,442.0,445.6,435.45,438.3,438.0,439.1,767843,338281606.5,01-FEB-2011,
BEL,EQ,1738.6,1767.0,1709.9,1726.85,1729.0,1751.4,33244,57591793.7,01-FEB-2011,
BHARATFORG,EQ,343.0,345.95,334.05,339.25,335.2,342.55,369144,125266157.85,01-FEB-2011,
BHARTIARTL,EQ,325.0,327.85,310.0,317.1,310.5,319.0,5808961,1846028019.55,01-FEB-2011,
BHEL,EQ,2233.0,2238.0,2166.4,2197.9,2197.0,2218.55,354591,777863071.85,01-FEB-2011,
BIOCON,EQ,352.95,352.95,338.7,340.75,338.7,349.5,398412,136874201.45,01-FEB-2011,
BLUESTARCO,EQ,337.0,341.5,330.0,331.65,334.0,334.15,41708,13899622.3,01-FEB-2011,
BOSCHLTD,EQ,6062.0,6063.0,5960.0,6006.3,6001.0,6021.35,2002,12009856.45,01-FEB-2011,
BPCL,EQ,604.85,633.0,576.05,580.5,576.5,613.0,827100,487228251.05,01-FEB-2011,
BRITANNIA,EQ,372.0,381.9,368.1,376.15,376.0,378.3,9467,3567419.95,01-FEB-2011,
CANBK,EQ,605.0,612.8,586.65,593.75,587.65,602.9,1279806,767201813.75,01-FEB-2011,
CHOLAFIN,EQ,172.0,178.3,166.4,167.6,167.0,174.9,21388,3622065.3,01-FEB-2011,
CIPLA,EQ,332.5,334.6,327.25,329.0,328.0,332.15,663464,218922310.9,01-FEB-2011,
COALINDIA,EQ,305.5,309.85,303.5,308.3,308.55,304.35,4863055,1492276321.4,01-FEB-2011,
COLPAL,EQ,810.0,821.1,797.1,804.35,805.0,824.05,466001,375864802.3,01-FEB-2011,
CONCOR,EQ,1227.0,1227.0,1166.0,1178.95,1170.05,1205.5,15344,18314169.3,01-FEB-2011,
CUMMINSIND,EQ,736.0,742.0,695.1,699.6,700.0,732.65,204664,145130704.3,01-FEB-2011,
DABUR,EQ,98.9,98.9,91.85,93.15,92.5,93.7,7297780,679552628.7,01-FEB-2011,
DIVISLAB,EQ,639.95,644.9,620.0,623.35,621.0,634.85,72006,45517128.5,01-FEB-2011,
DLF,EQ,226.1,229.45,219.6,221.55,220.65,223.9,11650905,2611942526.15,01-FEB-2011,
DRREDDY,EQ,1632.0,1639.5,1579.0,1609.35,1600.0,1624.25,347346,556220078.4,01-FEB-2011,
EICHERMOT,EQ,1029.0,1075.0,970.0,1004.15,1015.25,1022.9,38223,38512367.9,01-FEB-2011,
FEDERALBNK,EQ,365.55,372.0,357.6,362.5,361.0,364.2,524477,190046088.2,01-FEB-2011,
FORTIS,EQ,132.3,135.35,129.6,134.45,133.7,129.65,2002016,266678715.95,01-FEB-2011,
GAIL,EQ,472.0,474.7,456.0,462.25,463.9,470.95,889713,409194110.3,01-FEB-2011,
GLENMARK,EQ,308.5,314.9,296.5,300.35,296.8,307.15,456649,139839319.55,01-FEB-2011,
GODFRYPHLP,EQ,1875.0,1934.9,1875.0,1886.75,1885.0,1974.0,336,638377.95,01-FEB-2011,
GODREJCP,EQ,385.0,385.0,352.1,359.35,361.0,370.75,95562,34778722.3,01-FEB-2011,
GODREJPROP,EQ,550.0,594.45,531.65,559.0,557.0,566.65,12086,6805756.4,01-FEB-2011,
GRASIM,EQ,2288.35,2301.7,2245.15,2258.25,2247.0,2281.25,37200,84381885.7,01-FEB-2011,
HAVELLS,EQ,349.0,349.0,332.1,336.0,334.0,345.6,48991,16651393.35,01-FEB-2011,
HCLTECH,EQ,494.4,495.5,481.6,484.55,482.05,490.75,490206,238321361.6,01-FEB-2011,
HDFCBANK,EQ,2076.9,2076.9,2015.1,2039.6,2042.0,2047.3,855123,1743752812.9,01-FEB-2011,
HINDALCO,EQ,230.5,233.75,227.7,229.9,229.2,229.65,8599323,1984216621.85,01-FEB-2011,
HINDPETRO,EQ,358.0,358.0,342.1,345.55,343.0,359.1,561064,195327785.9,01-FEB-2011,
HINDUNILVR,EQ,271.15,274.0,267.0,269.65,268.6,271.15,3627159,977325590.25,01-FEB-2011,
HINDZINC,EQ,1255.95,1273.9,1232.0,1239.95,1235.0,1257.4,67876,84881645.65,01-FEB-2011,
ICICIBANK,EQ,1019.1,1020.0,990.0,994.8,992.0,1021.6,4569630,4578151380.3,01-FEB-2011,
IDEA,EQ,70.05,70.05,65.6,66.6,65.6,69.8,2115243,143285830.05,01-FEB-2011,
INDHOTEL,EQ,89.95,93.5,88.2,91.2,91.4,89.9,3822271,351243922.55,01-FEB-2011,
INDIANB,EQ,216.8,216.8,207.35,208.95,209.05,210.45,270753,57026679.5,01-FEB-2011,
INDUSINDBK,EQ,225.55,225.7,216.6,218.65,216.7,223.9,464432,102688601.95,01-FEB-2011,
IOC,EQ,336.0,336.0,321.6,324.8,322.1,336.95,408599,133974670.6,01-FEB-2011,
ITC,EQ,163.65,163.8,156.2,159.6,159.7,162.6,14164030,2243360610.3,01-FEB-2011,
JINDALSTEL,EQ,670.0,671.0,628.15,635.3,630.0,663.25,2088328,1337366536.4,01-FEB-2011,
JSWENERGY,EQ,81.5,82.4,76.8,78.7,77.4,81.0,804590,64490228.85,01-FEB-2011,
JSWSTEEL,EQ,906.9,927.0,892.0,899.35,894.4,905.5,1725948,1561817755.45,01-FEB-2011,
JUBLFOOD,EQ,547.0,563.9,538.15,545.95,547.3,546.35,387704,212966056.45,01-FEB-2011,
KEI,EQ,24.2,24.2,23.25,23.8,24.0,23.45,75845,1807261.5,01-FEB-2011,
KOTAKBANK,EQ,385.75,393.35,374.0,376.75,377.7,385.25,1170666,449262667.6,01-FEB-2011,
LICHSGFIN,EQ,182.0,183.45,173.3,175.65,173.6,179.85,7604090,1365974996.85,01-FEB-2011,
LT,EQ,1650.0,1662.4,1567.25,1578.5,1568.0,1641.1,2758359,4423256904.3,01-FEB-2011,
LUPIN,EQ,423.95,427.2,404.2,411.55,411.0,421.9,1518025,630372855.15,01-FEB-2011,
M&M,EQ,716.0,718.0,697.15,705.8,705.15,713.35,1783443,1256522760.1,01-FEB-2011,
MANAPPURAM,EQ,116.85,119.95,113.05,114.05,114.2,115.85,890060,103166616.95,01-FEB-2011,
MARICO,EQ,125.05,126.0,118.1,119.8,119.7,125.65,481104,57857314.4,01-FEB-2011,
MARUTI,EQ,1266.0,1275.0,1233.6,1242.4,1242.0,1252.85,331423,412384074.5,01-FEB-2011,
MOTILALOFS,EQ,144.5,144.9,137.0,137.25,137.0,138.45,13971,1939307.9,01-FEB-2011,
