SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,783.0,784.95,757.65,764.4,765.0,778.45,128878,99205030.3,24-AUG-2010,
ADANIENT,EQ,661.8,674.0,650.0,668.65,670.1,653.95,753721,498009244.35,24-AUG-2010,
ADANIPOWER,EQ,141.0,142.05,138.3,139.3,138.7,139.95,1394181,195224871.55,24-AUG-2010,
AMBUJACEM,EQ,121.4,122.8,120.0,121.05,121.95,121.9,1180719,142926472.8,24-AUG-2010,
APOLLOHOSP,EQ,823.0,829.0,802.35,820.15,818.05,818.9,20315,16569436.05,24-AUG-2010,
ASHOKLEY,EQ,77.0,77.0,69.0,70.5,70.5,68.75,7974051,563066250.65,24-AUG-2010,
ASIANPAINT,EQ,2762.0,2809.9,2725.0,2769.2,2735.0,2758.35,148025,411348204.1,24-AUG-2010,
ASTRAL,EQ,259.0,260.05,255.4,256.35,258.45,258.95,3491,900963.05,24-AUG-2010,
AUROPHARMA,EQ,1050.6,1085.0,1022.85,1050.75,1053.0,1074.4,291918,307417373.6,24-AUG-2010,
AXISBANK,EQ,1375.0,1385.0,1357.9,1372.15,1373.0,1381.25,1083054,1483148441.05,24-AUG-2010,
BAJAJ-AUTO,EQ,2780.0,2860.0,2755.0,2848.65,2858.8,2775.3,252396,709733555.3,24-AUG-2010,
BAJAJFINSV,EQ,494.8,497.65,475.1,478.9,477.1,492.95,82136,39969538.65,24-AUG-2010,
BAJAJHLDNG,EQ,765.0,766.35,750.2,752.85,752.5,766.75,22309,16805180.9,24-AUG-2010,
BANKBARODA,EQ,826.0,831.9,810.5,814.1,815.0,831.7,185271,151580579.8,24-AUG-2010,
BANKINDIA,EQ,463.6,468.3,456.7,464.6,463.55,463.5,1015280,469905186.2,24-AUG-2010,
BEL,EQ,1741.0,1749.95,1715.0,1723.75,1727.05,1731.4,36755,63466610.5,24-AUG-2010,
BHARATFORG,EQ,356.0,361.1,348.0,358.15,357.6,353.0,616431,218775792.95,24-AUG-2010,
BHARTIARTL,EQ,317.8,325.4,316.85,323.2,322.0,317.35,6280189,2027361812.95,24-AUG-2010,
BHEL,EQ,2523.4,2524.85,2480.0,2483.65,2480.0,2509.8,430768,1076433945.6,24-AUG-2010,
BIOCON,EQ,354.95,355.6,342.6,347.45,346.25,353.8,735468,255064390.95,24-AUG-2010,
BLUESTARCO,EQ,461.3,465.0,452.65,456.35,460.0,461.2,27038,12358626.55,24-AUG-2010,
BOSCHLTD,EQ,6000.0,6068.0,5981.15,6000.6,6015.0,5989.4,13344,80119022.35,24-AUG-2010,
BPCL,EQ,780.0,797.85,755.55,760.15,762.3,776.05,3681037,2852419505.8,24-AUG-2010,
BRITANNIA,EQ,2040.0,2075.0,2024.0,2029.1,2025.0,2036.6,11269,23088602.8,24-AUG-2010,
CANBK,EQ,530.0,532.0,508.05,510.6,510.6,529.8,559630,288475527.45,24-AUG-2010,
CHOLAFIN,EQ,159.25,164.35,156.1,162.15,163.1,158.55,386665,62118250.55,24-AUG-2010,
CIPLA,EQ,321.0,321.0,313.8,316.7,317.3,317.4,1864286,589780895.95,24-AUG-2010,
COLPAL,EQ,828.35,838.5,815.0,834.35,834.0,818.4,172946,143906552.15,24-AUG-2010,
CONCOR,EQ,1329.0,1340.9,1291.4,1316.1,1316.0,1328.05,27122,35639096.2,24-AUG-2010,
CUMMINSIND,EQ,702.55,705.95,692.0,698.05,697.8,702.55,316355,220179930.65,24-AUG-2010,
DABUR,EQ,208.0,211.9,205.1,209.85,211.9,207.15,1302587,271929199.8,24-AUG-2010,
DIVISLAB,EQ,742.5,753.95,742.5,747.95,746.7,746.1,65848,49318570.95,24-AUG-2010,
DLF,EQ,330.1,331.5,320.5,322.1,322.0,330.2,4732159,1530243143.5,24-AUG-2010,
DRREDDY,EQ,1330.6,1341.0,1305.15,1328.35,1326.55,1330.6,895420,1181757964.25,24-AUG-2010,
EICHERMOT,EQ,1077.0,1090.0,1055.15,1081.3,1082.9,1071.7,13633,14641302.35,24-AUG-2010,
