SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
360ONE,EQ,837.75,899.5,837.75,889.2,881.95,836.6,2090959,1836910749.5,26-JUN-2024,96289,INE466L01038,
ABB,EQ,8426.0,8435.0,8235.7,8390.85,8400.0,8399.65,336425,2806725022.65,26-JUN-2024,46977,INE117A01022,
ABCAPITAL,EQ,238.7,239.7,234.0,237.6,235.15,237.52,3176420,755050434.21,26-JUN-2024,28335,INE674K01013,
ADANIENSOL,EQ,1012.95,1023.0,996.75,1005.1,1005.0,1014.2,3480521,3535192621.35,26-JUN-2024,49597,INE931S01010,
ADANIENT,EQ,3169.05,3187.7,3163.9,3170.5,3169.0,3171.1,2142889,6801983095.8,26-JUN-2024,58917,INE423A01024,
ADANIGREEN,EQ,1804.7,1809.85,1765.0,1774.3,1770.05,1797.1,433144,772584306.95,26-JUN-2024,32259,INE364U01010,
ADANIPORTS,EQ,1458.9,1474.5,1451.05,1467.8,1472.0,1456.15,3217949,4709575273.85,26-JUN-2024,97672,INE742F01042,
ADANIPOWER,EQ,724.05,730.9,718.0,719.9,719.6,725.3,6234248,4509272810.75,26-JUN-2024,71425,INE814H01011,
ALKEM,EQ,5099.9,5108.9,4951.4,4973.6,5000.0,5092.7,340917,1709009875.1,26-JUN-2024,41367,INE540L01014,
AMBER,EQ,4079.0,4298.0,4079.0,4262.75,4260.0,4051.55,495903,2093304062.7,26-JUN-2024,46579,INE371P01015,
AMBUJACEM,EQ,648.8,665.9,648.05,657.05,654.0,648.8,4247865,2799114771.85,26-JUN-2024,97783,INE079A01024,
ANGELONE,EQ,2569.7,2619.75,2538.4,2598.45,2589.0,2557.8,352564,906131511.85,26-JUN-2024,30209,INE732I01013,
APLAPOLLO,EQ,1639.8,1639.8,1585.0,1594.65,1590.0,1624.95,448888,718696010.6,26-JUN-2024,21848,INE702C01027,
APOLLOHOSP,EQ,6279.8,6285.65,6125.0,6136.8,6136.95,6295.35,538411,3327072551.4,26-JUN-2024,49968,INE437A01024,
ASHOKLEY,EQ,241.6,243.88,239.3,240.19,240.16,241.86,6266436,1513262796.91,26-JUN-2024,47064,INE208A01029,
ASIANPAINT,EQ,2860.2,2873.85,2844.05,2863.35,2865.6,2858.45,960622,2749722792.75,26-JUN-2024,57113,INE021A01026,
ASTRAL,EQ,2394.4,2453.0,2390.0,2406.0,2405.0,2385.45,1008811,2444445083.1,26-JUN-2024,69618,INE006I01046,
AUBANK,EQ,682.2,700.95,674.75,692.45,692.5,682.2,6725621,4650009012.5,26-JUN-2024,133321,INE949L01017,
AUROPHARMA,EQ,1214.95,1220.4,1193.4,1197.95,1198.05,1217.95,1956972,2354042887.55,26-JUN-2024,62321,INE406A01037,
AXISBANK,EQ,1281.1,1292.95,1259.2,1285.4,1284.0,1271.45,13956370,17826261937.8,26-JUN-2024,252419,INE238A01034,
BAJAJ-AUTO,EQ,9659.9,9660.3,9441.5,9474.65,9490.0,9659.95,431217,4097466805.65,26-JUN-2024,61213,INE917I01010,
BAJAJFINSV,EQ,1607.0,1616.5,1593.75,1600.25,1600.5,1603.35,1310438,2098744015.6,26-JUN-2024,51181,INE918I01026,
BAJAJHLDNG,EQ,8611.0,8645.0,8444.0,8503.6,8475.0,8611.55,112962,962316883.8,26-JUN-2024,19817,INE118A01012,
BAJFINANCE,EQ,7070.0,7179.25,7035.0,7158.2,7148.0,7074.45,912552,6496064378.15,26-JUN-2024,90882,INE296A01024,
BANDHANBNK,EQ,205.0,208.5,203.05,205.57,204.98,203.45,22029562,4538449559.65,26-JUN-2024,145969,INE545U01014,
BANKBARODA,EQ,282.0,283.6,279.2,280.95,281.1,280.65,16075754,4520365782.3,26-JUN-2024,105881,INE028A01039,
BANKINDIA,EQ,123.0,124.46,122.24,123.9,123.5,123.3,10064059,1240885450.23,26-JUN-2024,33165,INE084A01016,
