SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,830.0,852.0,798.25,809.1,802.0,827.3,684583,560072122.95,27-JUL-2010,
ADANIENT,EQ,560.0,595.0,560.0,586.8,583.0,568.95,1277511,743115623.9,27-JUL-2010,
ADANIPOWER,EQ,128.15,129.35,127.4,128.95,128.85,128.15,632450,81427015.35,27-JUL-2010,
AMBUJACEM,EQ,116.5,119.8,115.85,118.4,119.5,116.35,3480674,412332159.25,27-JUL-2010,
APOLLOHOSP,EQ,770.55,795.9,762.2,768.75,768.65,757.35,150997,117897656.2,27-JUL-2010,
ASHOKLEY,EQ,73.9,73.9,71.5,71.85,71.55,71.7,10573392,768940737.25,27-JUL-2010,
ASIANPAINT,EQ,2535.15,2548.0,2420.25,2438.35,2432.2,2524.2,59640,146148525.55,27-JUL-2010,
ASTRAL,EQ,262.0,263.0,255.4,256.75,255.5,259.25,4444,1154557.2,27-JUL-2010,
AUROPHARMA,EQ,935.0,946.9,927.35,935.0,938.0,934.65,72807,68370370.35,27-JUL-2010,
AXISBANK,EQ,1387.0,1395.95,1368.0,1374.45,1371.7,1385.85,1626816,2245475912.15,27-JUL-2010,
BAJAJ-AUTO,EQ,2529.0,2666.05,2529.0,2654.15,2664.0,2528.45,543573,1419773212.2,27-JUL-2010,
BAJAJFINSV,EQ,425.0,436.0,422.0,429.95,429.8,422.35,148485,63817112.75,27-JUL-2010,
BAJAJHLDNG,EQ,681.9,701.55,681.05,697.35,699.5,683.9,80565,55922499.1,27-JUL-2010,
BANKBARODA,EQ,722.0,726.5,715.0,723.95,725.15,721.4,285274,205552003.05,27-JUL-2010,
BANKINDIA,EQ,395.0,402.15,390.05,397.35,397.7,393.85,915467,364095586.1,27-JUL-2010,
BEL,EQ,1848.0,1848.0,1798.3,1816.15,1820.0,1827.35,29954,54306108.4,27-JUL-2010,
BHARATFORG,EQ,335.0,335.0,323.0,325.95,326.15,327.55,416177,135778427.55,27-JUL-2010,
BHARTIARTL,EQ,322.2,324.4,317.15,322.65,323.0,320.4,6659817,2140689684.95,27-JUL-2010,
BHEL,EQ,2472.0,2474.7,2432.2,2449.55,2442.0,2471.35,410029,1004042006.4,27-JUL-2010,
BIOCON,EQ,322.05,322.05,317.9,319.3,319.4,320.35,203694,65165460.5,27-JUL-2010,
BLUESTARCO,EQ,430.0,451.0,430.0,449.2,448.15,432.85,40145,17851677.1,27-JUL-2010,
BOSCHLTD,EQ,5750.0,5750.0,5611.1,5618.25,5612.0,5702.6,14309,81112575.9,27-JUL-2010,
BPCL,EQ,628.8,636.55,624.0,630.15,630.0,624.3,833413,525636985.7,27-JUL-2010,
BRITANNIA,EQ,1881.2,1942.0,1881.2,1919.3,1920.9,1923.85,940,1810745.9,27-JUL-2010,
CANBK,EQ,470.0,473.75,464.4,468.55,470.25,469.15,566886,266272077.7,27-JUL-2010,
CHOLAFIN,EQ,153.9,154.9,151.5,152.4,152.0,152.75,141378,21652558.0,27-JUL-2010,
CIPLA,EQ,326.5,328.45,323.9,325.7,325.55,325.5,501605,163636901.5,27-JUL-2010,
COLPAL,EQ,852.8,856.0,844.1,846.4,845.4,852.8,44666,37889445.8,27-JUL-2010,
CONCOR,EQ,1380.0,1400.0,1377.0,1382.45,1377.1,1393.5,7242,10011221.6,27-JUL-2010,
CUMMINSIND,EQ,589.0,590.25,583.05,589.0,587.0,589.7,72743,42757834.1,27-JUL-2010,
DABUR,EQ,205.55,205.9,202.15,202.9,202.65,203.55,1093669,222867867.75,27-JUL-2010,
DIVISLAB,EQ,768.0,776.3,768.0,769.8,769.95,767.95,70666,54500923.75,27-JUL-2010,
DLF,EQ,313.1,322.75,308.5,320.05,320.5,313.1,9252032,2929044570.9,27-JUL-2010,
DRREDDY,EQ,1335.0,1341.0,1303.45,1330.5,1340.0,1343.45,843264,1114780932.2,27-JUL-2010,
EICHERMOT,EQ,990.0,1000.05,965.1,969.75,975.0,988.15,24414,23988556.8,27-JUL-2010,
FEDERALBNK,EQ,342.0,348.75,340.05,344.7,345.0,342.85,439676,151275227.2,27-JUL-2010,
FORTIS,EQ,157.5,159.25,156.3,157.85,157.4,156.25,3809523,600864604.9,27-JUL-2010,
GAIL,EQ,453.5,456.6,446.35,449.4,450.25,456.7,1380791,620789542.45,27-JUL-2010,
GLENMARK,EQ,287.0,294.0,282.25,284.9,285.0,284.8,1955230,567207042.3,27-JUL-2010,
GODFRYPHLP,EQ,1870.1,1880.0,1850.65,1872.1,1874.95,1880.0,240,448243.0,27-JUL-2010,
GODREJCP,EQ,349.65,364.0,343.0,359.05,362.0,340.95,153399,54280362.35,27-JUL-2010,
GODREJPROP,EQ,631.0,673.0,618.0,650.0,652.9,630.55,282689,185925172.9,27-JUL-2010,
GRASIM,EQ,1825.0,1847.65,1821.0,1834.7,1837.0,1820.35,55241,101283004.85,27-JUL-2010,
HAVELLS,EQ,680.0,685.9,674.55,676.85,677.0,679.9,142968,97237044.5,27-JUL-2010,
HCLTECH,EQ,375.0,381.4,371.95,380.5,380.15,373.95,923339,349271532.45,27-JUL-2010,
HDFCBANK,EQ,2053.2,2078.0,2045.0,2066.8,2063.5,2051.9,664591,1372221058.95,27-JUL-2010,
HINDALCO,EQ,156.8,159.3,156.0,157.25,157.25,155.55,4977694,783756727.55,27-JUL-2010,
HINDPETRO,EQ,432.0,440.0,430.0,433.15,432.55,430.8,1474809,641803622.5,27-JUL-2010,
HINDUNILVR,EQ,263.2,266.0,259.4,260.4,259.6,261.95,1910751,501559743.35,27-JUL-2010,
HINDZINC,EQ,1002.25,1005.0,984.45,998.7,1000.0,999.3,86910,86380787.7,27-JUL-2010,
ICICIBANK,EQ,915.3,927.5,898.25,924.2,923.6,916.7,4152329,3803236239.3,27-JUL-2010,
IDEA,EQ,67.75,69.0,67.55,68.6,68.65,67.55,6918872,472385545.6,27-JUL-2010,
INDHOTEL,EQ,103.0,103.2,101.4,101.95,102.0,102.5,707650,72382854.3,27-JUL-2010,
INDIANB,EQ,221.0,226.8,220.0,223.4,223.1,221.75,1158035,259571330.7,27-JUL-2010,
INDUSINDBK,EQ,209.6,210.5,204.1,205.3,205.5,208.75,525922,108536387.4,27-JUL-2010,
IOC,EQ,362.0,368.0,361.75,363.35,362.0,364.65,819332,299204550.75,27-JUL-2010,
ITC,EQ,307.0,307.0,303.0,304.25,303.6,302.7,1788042,543987254.75,27-JUL-2010,
JINDALSTEL,EQ,643.5,643.75,634.15,639.5,640.35,640.65,1280328,816462187.95,27-JUL-2010,
JSWENERGY,EQ,128.0,128.4,125.7,126.55,126.8,127.55,1170876,148094809.55,27-JUL-2010,
JSWSTEEL,EQ,1180.0,1191.0,1154.1,1162.4,1163.0,1171.0,3398252,3974787200.05,27-JUL-2010,
JUBLFOOD,EQ,328.2,334.5,324.7,332.8,333.5,328.2,207142,68669262.5,27-JUL-2010,
KEI,EQ,31.5,32.0,31.05,31.15,31.3,32.0,135459,4267574.5,27-JUL-2010,
KOTAKBANK,EQ,770.0,772.7,762.0,766.85,766.5,763.7,483117,370286389.7,27-JUL-2010,
LICHSGFIN,EQ,1071.0,1089.0,1065.5,1081.8,1084.7,1061.45,985307,1063651095.5,27-JUL-2010,
LT,EQ,1930.0,1930.0,1845.1,1863.65,1862.0,1919.95,4507883,8451793164.65,27-JUL-2010,
LUPIN,EQ,1966.1,1976.6,1936.0,1953.55,1950.8,1965.65,284297,553610331.7,27-JUL-2010,
M&M,EQ,625.0,642.65,619.2,639.85,641.25,620.5,2042294,1288745314.8,27-JUL-2010,
MANAPPURAM,EQ,83.5,88.55,82.75,87.55,87.4,82.75,808022,69602077.25,27-JUL-2010,
MARICO,EQ,125.0,126.5,123.25,125.45,125.45,124.85,110268,13804640.45,27-JUL-2010,
MARUTI,EQ,1190.0,1239.9,1182.0,1207.5,1206.75,1191.45,4499525,5448506878.1,27-JUL-2010,
MOTILALOFS,EQ,167.1,168.0,164.0,164.15,164.25,167.0,48079,7940619.25,27-JUL-2010,
MPHASIS,EQ,619.4,622.65,614.0,616.0,614.0,618.2,95042,58755875.05,27-JUL-2010,
NATIONALUM,EQ,432.0,439.0,432.0,437.75,438.4,435.1,50318,21959078.25,27-JUL-2010,
NAUKRI,EQ,898.0,905.0,872.3,889.35,893.95,898.15,1236,1105434.8,27-JUL-2010,
NESTLEIND,EQ,2981.0,3005.0,2955.0,2992.65,2990.0,3007.6,4554,13555054.0,27-JUL-2010,
NHPC,EQ,31.5,32.5,31.25,32.0,32.0,31.4,18328992,587196447.5,27-JUL-2010,
NMDC,EQ,263.3,263.75,261.0,261.9,262.15,261.2,255181,66848859.15,27-JUL-2010,
NTPC,EQ,201.5,204.5,198.55,201.35,200.85,201.75,2186737,438736521.25,27-JUL-2010,
OFSS,EQ,2140.0,2145.0,2105.95,2117.5,2114.45,2141.7,20307,43127134.45,27-JUL-2010,
OIL,EQ,1333.0,1360.2,1330.05,1345.95,1348.0,1339.3,116617,157112237.9,27-JUL-2010,
ONGC,EQ,1260.1,1272.4,1258.55,1262.9,1265.0,1255.25,458438,580183826.85,27-JUL-2010,
PAGEIND,EQ,1027.4,1048.8,992.15,1024.45,1033.5,1022.9,541,554149.6,27-JUL-2010,
PERSISTENT,EQ,446.0,456.95,440.0,450.55,451.55,445.2,266154,119776207.85,27-JUL-2010,
PETRONET,EQ,81.2,83.3,80.55,82.25,82.85,81.0,2353096,193817366.5,27-JUL-2010,
PFC,EQ,318.4,322.5,314.6,320.25,319.5,317.65,250491,80021328.4,27-JUL-2010,
PHOENIXLTD,EQ,222.0,228.8,220.25,221.85,220.6,226.25,6044,1346570.35,27-JUL-2010,
PIDILITIND,EQ,133.1,135.0,132.1,134.15,134.9,133.9,49434,6599572.05,27-JUL-2010,
PNB,EQ,1046.0,1058.0,1031.3,1051.1,1055.0,1038.85,262480,275133943.95,27-JUL-2010,
POWERGRID,EQ,100.15,101.8,100.15,101.15,101.05,101.0,1567073,158611013.8,27-JUL-2010,
