SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,868.0,870.05,810.0,822.2,820.0,867.8,392404,324480248.85,29-OCT-2010,
ADANIENT,EQ,689.0,714.15,681.0,704.45,709.5,683.7,459274,319676426.6,29-OCT-2010,
ADANIPOWER,EQ,131.3,131.3,127.3,128.95,129.4,128.25,575989,74295651.7,29-OCT-2010,
AMBUJACEM,EQ,142.5,142.5,137.0,140.1,141.25,142.5,1285590,178946282.7,29-OCT-2010,
APOLLOHOSP,EQ,509.05,529.5,506.0,521.9,523.95,510.35,45621,23531512.45,29-OCT-2010,
ASHOKLEY,EQ,76.0,76.85,74.6,75.8,76.2,75.4,2273820,172644679.45,29-OCT-2010,
ASIANPAINT,EQ,2650.0,2709.9,2650.0,2687.75,2677.5,2648.45,92133,247692903.15,29-OCT-2010,
ASTRAL,EQ,173.0,192.0,167.05,183.35,189.0,174.65,68906,11982645.65,29-OCT-2010,
AUROPHARMA,EQ,1181.2,1194.0,1149.95,1184.95,1192.7,1188.1,105563,123765141.45,29-OCT-2010,
AXISBANK,EQ,1448.8,1483.0,1431.05,1471.05,1470.0,1444.8,1209283,1758815371.05,29-OCT-2010,
BAJAJ-AUTO,EQ,1497.0,1525.0,1479.15,1510.95,1518.0,1488.95,387939,581628573.3,29-OCT-2010,
BAJAJFINSV,EQ,465.0,474.9,454.95,470.2,470.0,466.2,32611,15156337.6,29-OCT-2010,
BAJAJHLDNG,EQ,888.0,895.8,855.0,874.55,874.15,882.6,68321,59880764.75,29-OCT-2010,
BAJFINANCE,EQ,768.45,790.0,739.8,774.45,790.0,770.6,36854,28267062.4,29-OCT-2010,
BANKBARODA,EQ,1017.5,1021.6,979.35,1014.15,1018.0,1011.0,708694,709930289.35,29-OCT-2010,
BANKINDIA,EQ,502.05,509.85,478.2,486.55,486.0,501.4,1362032,671323559.4,29-OCT-2010,
BEL,EQ,1747.0,1747.0,1600.0,1632.7,1635.0,1726.5,118136,193275527.05,29-OCT-2010,
BHARATFORG,EQ,370.0,380.0,364.65,377.15,380.0,369.9,425866,158452228.95,29-OCT-2010,
BHARTIARTL,EQ,328.75,331.7,320.35,325.65,326.1,330.65,2779268,905107009.35,29-OCT-2010,
BHEL,EQ,2480.0,2495.0,2432.0,2445.55,2444.0,2447.55,1010652,2490341501.65,29-OCT-2010,
BIOCON,EQ,425.0,425.1,405.5,411.7,411.0,421.95,791129,328019552.1,29-OCT-2010,
BLUESTARCO,EQ,454.0,460.95,450.05,456.95,454.0,449.0,12493,5681572.5,29-OCT-2010,
BOSCHLTD,EQ,6215.0,6319.0,6185.1,6261.35,6270.0,6199.0,5506,34421655.85,29-OCT-2010,
BPCL,EQ,719.4,739.0,712.8,730.05,728.9,720.2,1284619,936243618.75,29-OCT-2010,
BRITANNIA,EQ,418.1,424.75,411.1,413.65,412.9,421.15,21535,8969779.6,29-OCT-2010,
CANBK,EQ,713.0,728.0,710.3,721.5,722.0,716.05,831198,599465879.35,29-OCT-2010,
CHOLAFIN,EQ,185.0,186.0,174.1,182.05,183.0,182.5,160485,28989918.5,29-OCT-2010,
CIPLA,EQ,353.0,355.95,341.65,352.95,354.3,350.15,1725896,606438866.6,29-OCT-2010,
COLPAL,EQ,874.95,882.9,869.25,880.15,882.0,875.6,196463,172751881.05,29-OCT-2010,
CONCOR,EQ,1290.0,1330.0,1290.0,1316.0,1324.0,1296.7,27165,35747210.0,29-OCT-2010,
CUMMINSIND,EQ,777.0,802.0,772.0,794.65,795.0,777.15,480336,379885122.8,29-OCT-2010,
DABUR,EQ,100.25,101.0,98.55,99.75,99.5,99.3,1279100,127403017.4,29-OCT-2010,
DIVISLAB,EQ,694.0,705.1,682.0,692.3,693.0,692.45,114124,79026155.8,29-OCT-2010,
DLF,EQ,355.0,364.7,341.4,350.7,350.0,354.8,4481577,1575496518.95,29-OCT-2010,
DRREDDY,EQ,1651.0,1674.0,1650.9,1659.6,1660.0,1645.9,301353,500530751.35,29-OCT-2010,
EICHERMOT,EQ,1290.0,1293.0,1258.0,1280.95,1290.0,1274.55,9253,11786872.5,29-OCT-2010,
FEDERALBNK,EQ,470.0,476.0,460.0,472.0,471.25,470.7,531909,250006609.15,29-OCT-2010,
FORTIS,EQ,161.5,163.9,158.65,160.2,160.5,161.65,426318,68875260.0,29-OCT-2010,
GAIL,EQ,496.0,496.85,485.2,491.55,490.0,490.05,808273,397159445.2,29-OCT-2010,
GLENMARK,EQ,319.0,341.8,316.0,338.6,340.95,316.4,3164330,1058300604.8,29-OCT-2010,
GODFRYPHLP,EQ,1740.5,1749.95,1670.5,1699.9,1729.0,1720.6,197,334813.25,29-OCT-2010,
GODREJCP,EQ,416.05,425.0,415.4,419.95,417.5,421.45,232495,97722889.35,29-OCT-2010,
GODREJPROP,EQ,732.0,742.5,715.0,728.6,723.0,736.8,16511,12102369.6,29-OCT-2010,
GRASIM,EQ,2240.0,2279.85,2213.0,2240.5,2243.1,2278.9,86722,195584523.0,29-OCT-2010,
HAVELLS,EQ,409.4,415.0,403.15,414.4,414.4,408.35,255587,105498184.25,29-OCT-2010,
HCLTECH,EQ,408.55,409.0,401.0,403.8,405.1,410.4,854233,345476339.0,29-OCT-2010,
HDFCBANK,EQ,2280.0,2298.0,2237.0,2279.9,2268.25,2266.7,813243,1840544279.9,29-OCT-2010,
HINDALCO,EQ,216.75,217.25,203.6,210.5,211.85,216.3,7736689,1624093223.0,29-OCT-2010,
HINDPETRO,EQ,490.0,497.1,481.0,487.3,487.4,487.05,758050,371258334.2,29-OCT-2010,
HINDUNILVR,EQ,294.85,295.55,290.0,294.7,294.75,291.3,1282216,376596352.7,29-OCT-2010,
HINDZINC,EQ,1235.45,1257.8,1216.05,1234.95,1236.0,1237.3,91678,113122020.9,29-OCT-2010,
ICICIBANK,EQ,1098.3,1177.0,1074.0,1163.0,1164.1,1089.05,9668301,10850436576.0,29-OCT-2010,
IDEA,EQ,66.45,67.65,65.55,67.45,67.45,65.4,3432316,229156593.7,29-OCT-2010,
INDHOTEL,EQ,99.1,101.2,98.9,100.1,100.2,99.35,1212444,121240471.15,29-OCT-2010,
