SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,480.0,503.4,480.0,488.1,489.3,487.05,391373,193471616.05,27-APR-2009,
ADANIENT,EQ,439.8,463.4,416.2,426.45,427.95,443.85,629426,276015824.3,27-APR-2009,
AMBUJACEM,EQ,83.5,85.1,79.2,82.75,83.1,80.9,4354167,361374018.15,27-APR-2009,
APOLLOHOSP,EQ,399.0,400.0,392.0,397.35,396.5,397.8,15457,6136389.3,27-APR-2009,
ASHOKLEY,EQ,22.5,22.75,21.0,21.1,21.05,22.65,2722903,59276518.8,27-APR-2009,
ASIANPAINT,EQ,886.0,923.5,860.0,879.0,880.0,890.35,71392,64442411.2,27-APR-2009,
ASTRAL,EQ,66.0,66.0,63.25,63.8,63.8,65.75,856,55141.8,27-APR-2009,
AUROPHARMA,EQ,223.75,229.7,218.05,223.15,221.0,223.75,105801,23789708.05,27-APR-2009,
AXISBANK,EQ,520.0,563.0,513.35,557.5,553.3,529.6,6682034,3671269403.95,27-APR-2009,
BAJAJ-AUTO,EQ,622.0,641.0,613.0,615.1,613.0,626.35,186087,116207924.85,27-APR-2009,
BAJAJFINSV,EQ,235.0,238.85,229.0,231.05,229.0,237.85,4893,1139946.15,27-APR-2009,
BAJAJHLDNG,EQ,361.1,389.85,361.1,366.5,366.0,365.85,39081,14716451.6,27-APR-2009,
BANKBARODA,EQ,304.75,326.45,294.25,313.75,311.65,305.15,2771554,878311595.8,27-APR-2009,
BANKINDIA,EQ,263.7,278.45,263.0,269.05,268.6,267.2,2011798,546478194.05,27-APR-2009,
BEL,EQ,901.0,949.0,901.0,929.8,923.0,924.95,26725,24945198.6,27-APR-2009,
BHARATFORG,EQ,123.8,129.05,118.5,122.95,122.5,123.45,252384,31875431.3,27-APR-2009,
BHARTIARTL,EQ,740.0,756.4,730.2,743.65,742.55,749.75,3468161,2576083843.75,27-APR-2009,
BHEL,EQ,1630.1,1681.0,1620.0,1675.15,1673.1,1643.4,1230873,2056070894.5,27-APR-2009,
BIOCON,EQ,146.3,150.9,142.15,145.65,146.0,149.15,117799,17362032.4,27-APR-2009,
BLUESTARCO,EQ,163.5,173.0,163.5,170.2,171.0,165.65,24174,4049857.85,27-APR-2009,
BOSCHLTD,EQ,3050.0,3088.0,3000.0,3002.6,3000.0,3058.65,4697,14179501.3,27-APR-2009,
BPCL,EQ,389.0,389.0,374.2,377.95,376.35,383.95,481188,182062802.95,27-APR-2009,
BRITANNIA,EQ,1548.95,1617.0,1501.05,1541.45,1560.0,1553.5,11455,17979794.15,27-APR-2009,
CANBK,EQ,194.9,201.9,191.25,195.4,194.45,194.0,831823,163912027.0,27-APR-2009,
CIPLA,EQ,241.05,256.9,238.2,244.0,241.5,240.3,5643275,1401220218.35,27-APR-2009,
COLPAL,EQ,465.0,474.0,460.05,471.85,472.05,466.2,69415,32599842.0,27-APR-2009,
CONCOR,EQ,760.0,773.3,759.15,763.35,764.0,765.1,5149,3941131.1,27-APR-2009,
CUMMINSIND,EQ,214.0,214.9,206.0,209.8,210.0,210.75,91974,19305093.3,27-APR-2009,
DABUR,EQ,107.1,108.8,101.15,103.05,101.7,107.7,1613566,168197933.8,27-APR-2009,
DIVISLAB,EQ,900.0,925.4,870.0,874.4,871.0,899.95,171209,154133010.95,27-APR-2009,
DLF,EQ,237.0,251.95,228.0,244.2,242.9,242.6,15313395,3748655004.45,27-APR-2009,
DRREDDY,EQ,554.0,579.9,541.0,567.9,579.0,554.5,419415,234275619.35,27-APR-2009,
EICHERMOT,EQ,200.95,203.0,198.4,202.15,202.0,199.1,28962,5831511.25,27-APR-2009,
FEDERALBNK,EQ,181.9,194.3,181.9,188.45,189.0,178.05,928868,176133026.65,27-APR-2009,
FORTIS,EQ,68.1,68.1,66.75,66.9,67.15,67.25,58988,3968593.35,27-APR-2009,
GAIL,EQ,254.0,256.0,244.55,248.45,251.05,251.55,1679371,420180795.45,27-APR-2009,
GLENMARK,EQ,199.0,201.0,194.85,199.3,199.6,197.35,484709,96123647.15,27-APR-2009,
GODFRYPHLP,EQ,880.0,1000.2,820.3,1000.2,1000.2,833.5,5173,4942904.25,27-APR-2009,
GODREJCP,EQ,133.0,135.9,132.65,135.0,135.0,133.1,47708,6424561.75,27-APR-2009,
GRASIM,EQ,1790.0,1855.0,1771.0,1800.55,1800.0,1802.6,315842,575127985.85,27-APR-2009,
