SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 17-Dec-2025,1133.4,1139.2,1153.1,1120.1,1125.3,1126.1,1137.39,1050366,11946.77,57151, 171912, 16.37
ABB, EQ, 17-Dec-2025,5242.0,5238.0,5262.5,5152.0,5163.0,5171.0,5192.27,85858,4457.98,12123, 46612, 54.29
ABCAPITAL, EQ, 17-Dec-2025,348.05,348.9,353.4,344.7,346.5,346.8,348.52,3413456,11896.67,85319, 1662458, 48.70
ADANIENSOL, EQ, 17-Dec-2025,994.3,990.0,995.0,971.1,977.9,977.55,983.59,742531,7303.48,30202, 358944, 48.34
ADANIENT, EQ, 17-Dec-2025,2247.9,2247.6,2255.0,2221.0,2232.0,2232.5,2234.72,651509,14559.42,34504, 179573, 27.56
ADANIGREEN, EQ, 17-Dec-2025,1028.2,1028.0,1033.6,1017.0,1018.0,1020.7,1023.58,1263636,12934.38,27231, 441324, 34.92
ADANIPORTS, EQ, 17-Dec-2025,1499.0,1494.1,1500.0,1479.3,1487.1,1486.3,1488.11,964352,14350.66,46665, 535327, 55.51
ADANIPOWER, EQ, 17-Dec-2025,145.33,145.4,145.45,142.05,143.04,143.0,143.12,9798422,14023.99,66537, 3567974, 36.41
ALKEM, EQ, 17-Dec-2025,5663.5,5660.0,5697.5,5577.5,5627.5,5628.5,5634.57,36002,2028.56,10044, 18946, 52.62
AMBER, EQ, 17-Dec-2025,6779.5,6820.0,6820.0,6545.0,6587.0,6580.5,6643.48,245498,16309.61,31589, 88987, 36.25
AMBUJACEM, EQ, 17-Dec-2025,548.7,547.0,549.9,539.5,541.0,541.3,543.72,518141,2817.23,18175, 252439, 48.72
ANGELONE, EQ, 17-Dec-2025,2532.4,2543.0,2550.0,2491.0,2501.0,2504.6,2514.39,311711,7837.63,19836, 57176, 18.34
APLAPOLLO, EQ, 17-Dec-2025,1732.9,1730.0,1776.8,1720.0,1763.0,1764.5,1756.0,750140,13172.49,35152, 400422, 53.38
APOLLOHOSP, EQ, 17-Dec-2025,7051.5,7109.0,7109.0,6911.5,6912.0,6921.5,6956.4,358023,24905.5,42207, 241938, 67.58
ASHOKLEY, EQ, 17-Dec-2025,167.75,167.5,167.5,165.07,166.19,166.14,165.97,7630563,12664.23,61129, 3994180, 52.34
ASIANPAINT, EQ, 17-Dec-2025,2790.9,2800.0,2806.5,2772.0,2785.8,2785.7,2788.1,636499,17746.26,45705, 412670, 64.83
ASTRAL, EQ, 17-Dec-2025,1462.9,1464.9,1464.9,1425.0,1425.0,1428.9,1436.9,357425,5135.83,23727, 121954, 34.12
