SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,1295.0,1313.0,1287.0,1296.4,1287.0,1289.95,27729,35978726.0,4-MAR-2005,
APOLLOHOSP,EQ,323.9,332.95,323.5,324.9,324.0,322.25,349101,114573941.05,4-MAR-2005,
ASHOKLEY,EQ,24.0,24.0,23.3,23.65,23.65,23.95,2244462,53127497.55,4-MAR-2005,
ASIANPAINT,EQ,359.0,360.0,352.8,353.45,353.0,360.05,7046,2506677.7,4-MAR-2005,
AUROPHARMA,EQ,317.5,332.9,316.0,330.4,331.05,312.55,572972,187190544.9,4-MAR-2005,
BANKBARODA,EQ,225.45,227.0,222.25,225.45,226.0,224.95,914002,205584495.65,4-MAR-2005,
BANKINDIA,EQ,98.15,99.9,96.5,97.6,97.5,99.3,2600625,253925501.0,4-MAR-2005,
BEL,EQ,726.1,747.0,726.1,736.75,736.0,738.15,74874,55055962.8,4-MAR-2005,
BHARATFORG,EQ,1450.0,1475.0,1439.0,1459.15,1450.0,1438.1,62867,91195113.0,4-MAR-2005,
BHEL,EQ,852.0,883.9,852.0,864.1,863.0,852.6,352679,306681975.95,4-MAR-2005,
BIOCON,EQ,460.7,468.5,460.7,463.7,464.0,460.7,263872,122562142.7,4-MAR-2005,
BLUESTARCO,EQ,281.1,283.0,277.2,278.6,280.0,281.4,6996,1963035.35,4-MAR-2005,
BPCL,EQ,409.75,411.9,406.05,407.9,408.0,409.75,412276,168380135.25,4-MAR-2005,
BRITANNIA,EQ,921.6,931.45,921.6,930.25,931.0,930.05,2424,2250573.4,4-MAR-2005,
CANBK,EQ,221.0,223.4,217.55,220.55,220.1,220.35,1045553,230385916.55,4-MAR-2005,
CIPLA,EQ,270.9,272.9,268.5,270.2,270.0,268.25,755939,204588594.4,4-MAR-2005,
CONCOR,EQ,909.9,924.0,849.8,863.05,858.0,847.7,41559,35496216.15,4-MAR-2005,
DABUR,EQ,121.0,124.95,120.0,121.85,121.5,120.0,460578,56244561.5,4-MAR-2005,
DIVISLAB,EQ,1065.0,1075.0,1054.1,1058.3,1058.9,1065.3,11855,12604625.65,4-MAR-2005,
DRREDDY,EQ,725.0,733.8,722.05,724.9,724.05,721.9,62094,45165318.55,4-MAR-2005,
EICHERMOT,EQ,318.0,337.5,316.8,330.05,330.0,319.55,158031,52014384.05,4-MAR-2005,
FEDERALBNK,EQ,149.0,151.9,147.25,149.65,150.2,147.05,380743,56890013.9,4-MAR-2005,
GAIL,EQ,245.9,247.9,244.05,244.9,245.15,244.35,1115098,274195489.8,4-MAR-2005,
GLENMARK,EQ,314.8,314.8,285.0,302.8,306.0,592.4,1510957,450912082.45,4-MAR-2005,
GODFRYPHLP,EQ,562.05,585.0,562.0,580.1,580.1,572.0,559,320398.0,4-MAR-2005,
GODREJCP,EQ,281.0,285.4,279.5,283.95,285.0,280.05,3610,1019013.2,4-MAR-2005,
GRASIM,EQ,1360.35,1375.0,1350.0,1372.25,1374.9,1360.15,127571,174298116.8,4-MAR-2005,
HAVELLS,EQ,298.8,304.5,291.05,294.2,291.05,297.5,64222,19165512.65,4-MAR-2005,
HCLTECH,EQ,332.55,349.0,332.55,345.35,346.0,337.35,476941,164045208.45,4-MAR-2005,
HDFCBANK,EQ,579.0,596.8,577.15,585.9,584.05,576.1,328107,192182392.45,4-MAR-2005,
HINDPETRO,EQ,343.0,344.4,337.7,338.55,338.15,343.85,1102443,373763484.7,4-MAR-2005,
ICICIBANK,EQ,399.0,403.5,393.1,397.7,399.0,397.0,1457508,580423464.1,4-MAR-2005,
INDHOTEL,EQ,620.0,620.0,600.0,604.6,606.0,604.1,24203,14570347.8,4-MAR-2005,
INDUSINDBK,EQ,56.5,56.5,54.75,55.05,55.0,55.9,666663,37003293.65,4-MAR-2005,
IOC,EQ,474.0,496.0,474.0,489.85,493.0,473.15,1428200,696353946.35,4-MAR-2005,
ITC,EQ,1350.0,1384.7,1342.1,1372.95,1369.0,1346.9,671340,917310272.35,4-MAR-2005,
JINDALSTEL,EQ,1101.65,1224.0,1101.65,1205.45,1210.0,1101.65,365562,433719451.2,4-MAR-2005,
KOTAKBANK,EQ,369.25,372.95,356.0,362.1,362.6,369.25,88610,32133988.9,4-MAR-2005,
LICHSGFIN,EQ,250.2,265.0,249.5,258.5,258.7,247.85,312840,80425808.75,4-MAR-2005,
LT,EQ,1114.0,1131.0,1107.0,1117.6,1117.0,1101.65,394711,442354596.4,4-MAR-2005,
LUPIN,EQ,580.0,591.5,570.0,588.55,591.0,563.3,85214,49811243.75,4-MAR-2005,
M&M,EQ,555.65,559.95,550.2,557.9,557.25,553.85,796291,442979593.85,4-MAR-2005,
MARUTI,EQ,475.2,485.5,473.55,483.6,484.5,473.85,1726626,830555251.85,4-MAR-2005,
NATIONALUM,EQ,174.95,175.3,173.2,174.15,174.1,173.5,349309,60938092.5,4-MAR-2005,
NTPC,EQ,94.15,94.85,93.65,93.95,93.9,93.95,6198037,584525248.6,4-MAR-2005,
ONGC,EQ,892.35,904.0,888.0,892.45,892.15,889.8,2451820,2192430781.25,4-MAR-2005,
PETRONET,EQ,43.5,43.75,43.1,43.3,43.25,43.3,1362786,59236184.2,4-MAR-2005,
PIDILITIND,EQ,453.0,461.0,452.0,452.4,457.0,456.35,4045,1844925.7,4-MAR-2005,
PNB,EQ,437.5,483.85,425.0,475.25,475.05,436.6,6754765,3115665965.7,4-MAR-2005,
RADICO,EQ,345.0,352.0,340.0,340.7,340.2,344.75,20345,7011537.35,4-MAR-2005,
RELIANCE,EQ,559.55,573.4,559.55,572.05,572.75,558.6,8710667,4928583015.55,4-MAR-2005,
SAIL,EQ,66.9,67.6,66.05,66.55,66.55,66.6,17048674,1136606746.1,4-MAR-2005,
SBIN,EQ,719.0,726.0,711.3,713.45,713.65,717.1,2804513,2011170203.4,4-MAR-2005,
SHREECEM,EQ,344.0,364.7,342.95,352.45,352.0,343.75,88974,31495592.65,4-MAR-2005,
SIEMENS,EQ,1743.0,1794.9,1743.0,1777.8,1793.9,1745.4,24804,43730965.95,4-MAR-2005,
SRF,EQ,85.65,86.75,83.5,84.2,84.35,84.9,427088,36184043.25,4-MAR-2005,
SUNPHARMA,EQ,480.05,487.95,480.05,484.6,482.95,484.45,158548,76897483.15,4-MAR-2005,
SUPREMEIND,EQ,265.05,282.9,250.25,272.2,273.0,269.55,23694,6521269.7,4-MAR-2005,
TATAELXSI,EQ,173.1,189.85,173.1,183.1,182.85,173.1,945691,173315279.1,4-MAR-2005,
TATAPOWER,EQ,405.1,408.5,402.5,403.65,404.5,403.6,443438,179920524.8,4-MAR-2005,
TCS,EQ,1394.0,1403.5,1382.0,1392.25,1390.0,1389.55,502234,699544942.8,4-MAR-2005,
TITAN,EQ,219.3,219.3,214.0,215.7,215.35,217.35,104038,22485167.5,4-MAR-2005,
TORNTPHARM,EQ,485.0,485.0,458.1,459.4,458.1,462.5,6852,3159974.4,4-MAR-2005,
TRENT,EQ,550.1,600.0,550.1,591.7,590.0,578.7,8891,5185265.05,4-MAR-2005,
TVSMOTOR,EQ,73.25,79.4,73.0,78.7,78.65,72.85,1087584,83564087.85,4-MAR-2005,
ULTRACEMCO,EQ,364.0,369.9,360.0,364.45,361.5,363.65,72226,26353956.95,4-MAR-2005,
UNIONBANK,EQ,124.0,124.5,121.05,122.85,123.15,122.9,1930485,237025492.9,4-MAR-2005,
VOLTAS,EQ,226.9,226.9,222.05,223.35,222.15,224.35,18057,4042211.65,4-MAR-2005,
WIPRO,EQ,700.25,724.0,697.0,720.05,721.0,696.55,1132942,806475699.05,4-MAR-2005,
