SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
20MICRONS,EQ,29.3,29.3,27.85,28.1,28.15,28.5,39441,1115026.8,05-OCT-2020,296,INE144J01027,
21STCENMGM,EQ,10.25,10.25,9.9,10.05,9.95,10.05,3170,32018.75,05-OCT-2020,28,INE253B01015,
3IINFOTECH,EQ,3.6,3.6,3.3,3.4,3.35,3.45,8858685,31257795.45,05-OCT-2020,3923,INE748C01020,
3MINDIA,EQ,18450.0,18459.0,18230.9,18402.55,18449.95,18230.9,1794,32914285.75,05-OCT-2020,1308,INE470A01017,
5PAISA,BE,344.4,351.1,338.0,351.1,351.1,334.4,14772,5136585.15,05-OCT-2020,463,INE618L01018,
63MOONS,EQ,74.55,75.3,72.45,75.3,75.3,71.75,83083,6213217.75,05-OCT-2020,959,INE111B01023,
8KMILES,BE,63.05,63.05,63.05,63.05,63.05,60.05,9684,610576.2,05-OCT-2020,81,INE650K01021,
A2ZINFRA,EQ,4.05,4.1,4.0,4.0,4.05,4.1,168357,679944.05,05-OCT-2020,162,INE619I01012,
AAKASH,EQ,53.0,53.0,50.0,52.35,52.5,50.5,8039,419501.35,05-OCT-2020,133,INE087Z01016,
AARTIDRUGS,EQ,821.0,850.3,815.15,850.3,850.3,809.85,674915,563683170.7,05-OCT-2020,25236,INE767A01016,
AARTIIND,EQ,1025.0,1025.05,996.8,1012.55,1019.0,1015.0,309341,311416345.0,05-OCT-2020,26966,INE769A01020,
AARTISURF,BE,546.5,546.5,511.0,526.65,524.0,520.5,42511,23003114.85,05-OCT-2020,1204,INE09EO01013,
AARVEEDEN,EQ,11.5,11.5,10.6,11.15,11.25,11.0,4500,50192.85,05-OCT-2020,46,INE273D01019,
AARVI,EQ,42.8,42.8,42.1,42.8,42.8,40.8,5851,249715.8,05-OCT-2020,41,INE754X01016,
AAVAS,EQ,1449.0,1449.0,1421.1,1440.25,1440.0,1420.85,9127,13107384.35,05-OCT-2020,1111,INE216P01012,
ABAN,EQ,23.75,24.15,23.6,23.9,24.0,23.75,25147,601183.15,05-OCT-2020,302,INE421A01028,
ABB,EQ,865.0,878.0,865.0,870.75,871.05,861.0,59775,52070422.8,05-OCT-2020,5257,INE117A01022,
ABBOTINDIA,EQ,16406.0,16575.0,15970.1,15991.6,16007.0,16384.9,13278,214680016.05,05-OCT-2020,5499,INE358A01014,
ABCAPITAL,EQ,63.4,65.65,63.4,63.95,64.0,63.25,2181655,140770853.35,05-OCT-2020,11889,INE674K01013,
ABFRL,EQ,133.4,134.85,129.95,132.2,132.4,132.6,946912,126799766.6,05-OCT-2020,8087,INE647O01011,
ABMINTLTD,BE,16.1,16.95,16.0,16.95,16.95,16.15,1822,29335.65,05-OCT-2020,15,INE251C01017,
ABSLBANETF,EQ,212.02,223.99,212.0,214.09,213.11,213.25,943,202312.35,05-OCT-2020,49,INF209KB1O58,
ABSLNN50ET,EQ,278.23,295.56,270.0,276.85,276.85,278.23,258,70807.78,05-OCT-2020,60,INF209KB1B87,
ACC,EQ,1420.0,1429.5,1402.0,1419.75,1420.0,1415.1,842753,1193128888.2,05-OCT-2020,23240,INE012A01025,
ACCELYA,EQ,1035.0,1037.15,1034.75,1036.3,1036.1,1033.5,9602,9945082.25,05-OCT-2020,297,INE793A01012,
ACE,EQ,73.0,77.35,73.0,74.4,74.65,72.3,913430,68811357.65,05-OCT-2020,7380,INE731H01025,
ADANIENT,EQ,311.5,334.5,307.35,326.6,327.9,308.15,20009598,6431324037.1,05-OCT-2020,152474,INE423A01024,
ADANIGAS,EQ,195.0,201.0,191.1,199.45,200.6,193.35,2205399,433651687.25,05-OCT-2020,19890,INE399L01023,
ADANIGREEN,EQ,769.6,770.0,741.1,749.45,748.0,747.1,581245,437799139.15,05-OCT-2020,26573,INE364U01010,
ADANIPORTS,EQ,355.9,358.0,348.45,350.35,349.5,353.3,11896462,4225210204.7,05-OCT-2020,39836,INE742F01042,
ADANIPOWER,EQ,37.1,37.3,36.85,36.9,36.9,37.05,872143,32240760.95,05-OCT-2020,2894,INE814H01011,
ADANITRANS,EQ,249.5,259.4,248.0,257.4,257.15,247.2,330523,84083327.1,05-OCT-2020,6829,INE931S01010,
ADFFOODS,EQ,428.2,442.25,420.3,438.75,436.1,431.15,140402,60897347.55,05-OCT-2020,3125,INE982B01019,
ADHUNIKIND,EQ,20.0,20.0,18.7,18.95,18.75,19.6,4673,90568.55,05-OCT-2020,64,INE452L01012,
ADL,BE,21.75,23.45,21.75,22.4,22.4,22.85,10888,237315.3,05-OCT-2020,61,INE0CHO01012,
ADORWELD,EQ,245.4,248.85,243.15,244.75,245.0,244.85,9613,2363545.2,05-OCT-2020,428,INE045A01017,
ADROITINFO,EQ,5.5,5.5,5.5,5.5,5.5,5.25,225,1237.5,05-OCT-2020,3,INE737B01033,
ADSL,EQ,23.9,24.55,23.4,24.05,24.0,23.4,170687,4121996.85,05-OCT-2020,604,INE102I01027,
ADVANIHOTR,EQ,45.45,45.45,42.85,43.25,43.1,43.6,7098,308980.95,05-OCT-2020,268,INE199C01026,
ADVENZYMES,EQ,334.7,345.0,324.0,340.2,339.65,334.65,772278,258037423.3,05-OCT-2020,28091,INE837H01020,
AEGISCHEM,EQ,231.0,233.5,224.0,225.55,226.4,228.1,111423,25375218.45,05-OCT-2020,3748,INE208C01025,
AFFLE,EQ,2865.25,2884.95,2721.35,2751.7,2749.95,2860.1,47885,133207597.4,05-OCT-2020,9370,INE00WC01019,
AGARIND,EQ,93.15,93.15,89.8,90.25,90.6,91.75,12966,1179019.05,05-OCT-2020,281,INE204E01012,
AGCNET,EQ,360.15,365.75,342.6,349.1,346.25,350.2,13653,4815848.7,05-OCT-2020,253,INE676A01019,
