SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,764.95,775.0,735.1,740.25,738.0,758.7,251784,190615768.2,1-SEP-2009,
ADANIENT,EQ,712.0,725.0,695.0,700.1,700.3,714.65,45886,32707888.25,1-SEP-2009,
ADANIPOWER,EQ,103.25,104.3,100.4,101.0,100.9,103.2,4343009,442788298.2,1-SEP-2009,
AMBUJACEM,EQ,99.95,100.45,98.2,98.7,99.05,99.15,3005872,298111791.55,1-SEP-2009,
APOLLOHOSP,EQ,525.55,529.75,516.0,525.25,527.0,525.0,11993,6287650.85,1-SEP-2009,
ASHOKLEY,EQ,39.2,40.4,38.85,39.3,39.5,39.15,6934042,276069435.95,1-SEP-2009,
ASIANPAINT,EQ,1415.0,1415.0,1371.2,1377.0,1376.0,1400.3,5215,7241754.8,1-SEP-2009,
ASTRAL,EQ,125.4,125.4,113.05,116.55,115.5,118.8,7216,855572.85,1-SEP-2009,
AUROPHARMA,EQ,710.0,725.15,692.0,702.35,704.0,705.3,115561,82212879.85,1-SEP-2009,
AXISBANK,EQ,914.0,924.0,882.0,892.7,896.0,905.3,1634893,1477348875.15,1-SEP-2009,
BAJAJ-AUTO,EQ,1221.0,1254.0,1212.1,1224.75,1227.55,1215.7,272735,336056925.75,1-SEP-2009,
BAJAJFINSV,EQ,283.0,290.0,280.05,282.85,284.5,279.3,17899,5111342.6,1-SEP-2009,
BAJAJHLDNG,EQ,474.0,475.0,463.0,464.9,467.0,469.35,22728,10659253.1,1-SEP-2009,
BANKBARODA,EQ,434.0,447.4,431.0,437.75,436.65,432.65,664848,293522010.5,1-SEP-2009,
BANKINDIA,EQ,340.1,342.2,332.4,337.6,337.3,338.4,1396976,472228049.7,1-SEP-2009,
BEL,EQ,1436.0,1450.0,1377.0,1394.6,1395.0,1425.55,244866,342307326.8,1-SEP-2009,
BHARATFORG,EQ,220.0,225.35,215.0,217.0,216.5,220.0,556333,122936687.15,1-SEP-2009,
BHARTIARTL,EQ,418.65,433.45,410.5,422.25,422.5,424.6,2666665,1128084956.2,1-SEP-2009,
