SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,705.0,748.5,705.0,740.95,745.0,710.1,303283,220657991.4,19-JUN-2009,
ADANIENT,EQ,720.0,734.9,684.0,701.45,700.5,715.2,86846,60853520.6,19-JUN-2009,
AMBUJACEM,EQ,90.0,91.9,85.65,90.5,90.75,89.35,3062599,270362898.75,19-JUN-2009,
APOLLOHOSP,EQ,500.0,524.95,481.15,511.25,505.65,495.35,18014,9022912.7,19-JUN-2009,
ASHOKLEY,EQ,29.4,31.2,29.35,30.85,30.9,29.2,3411866,103317534.0,19-JUN-2009,
ASIANPAINT,EQ,1080.0,1122.0,1080.0,1117.8,1110.0,1089.25,3752,4146785.7,19-JUN-2009,
ASTRAL,EQ,104.05,107.0,98.8,100.05,101.95,104.0,5185,520521.1,19-JUN-2009,
AUROPHARMA,EQ,452.0,472.05,440.05,447.45,442.8,461.2,67307,30438257.1,19-JUN-2009,
AXISBANK,EQ,743.0,763.0,722.1,756.15,758.0,733.0,2662719,1974273848.4,19-JUN-2009,
BAJAJ-AUTO,EQ,990.1,998.0,944.8,974.5,970.0,978.05,85670,83264124.05,19-JUN-2009,
BAJAJFINSV,EQ,395.0,407.95,382.15,394.1,395.0,398.55,11015,4359882.25,19-JUN-2009,
BAJAJHLDNG,EQ,401.0,407.85,383.0,390.15,388.0,388.95,79543,31525988.9,19-JUN-2009,
BANKBARODA,EQ,440.0,440.0,420.8,433.7,433.15,428.35,486997,209999955.65,19-JUN-2009,
BANKINDIA,EQ,318.1,341.2,316.0,338.1,338.3,314.9,3383525,1127755445.75,19-JUN-2009,
BEL,EQ,1309.4,1348.85,1295.0,1317.5,1323.0,1301.1,44325,58528171.95,19-JUN-2009,
BHARATFORG,EQ,170.0,170.9,161.2,165.6,166.4,168.15,128290,21311532.1,19-JUN-2009,
