SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,420.0,433.0,417.95,420.0,420.35,420.25,410267,174075844.1,19-NOV-2008,
ADANIENT,EQ,372.0,374.0,355.0,360.15,356.5,367.8,17921,6535855.95,19-NOV-2008,
AMBUJACEM,EQ,55.0,59.2,54.05,55.25,55.0,54.15,1217686,69298770.3,19-NOV-2008,
APOLLOHOSP,EQ,416.0,482.9,402.0,407.9,407.9,409.25,97081,39608385.35,19-NOV-2008,
ASHOKLEY,EQ,14.9,15.05,14.25,14.45,14.25,14.9,1404718,20817147.2,19-NOV-2008,
ASIANPAINT,EQ,960.0,965.9,940.0,945.75,944.0,961.65,131192,125513929.6,19-NOV-2008,
ASTRAL,EQ,65.0,65.0,60.05,63.9,64.85,63.2,3820,244203.0,19-NOV-2008,
AUROPHARMA,EQ,121.8,124.7,116.05,117.45,117.65,121.75,51532,6237893.3,19-NOV-2008,
AXISBANK,EQ,425.0,464.3,421.1,427.55,428.0,437.75,4652182,2092810271.5,19-NOV-2008,
BAJAJ-AUTO,EQ,350.0,368.0,345.0,365.05,364.6,353.85,30174,10872454.8,19-NOV-2008,
BAJAJFINSV,EQ,123.0,123.0,117.9,119.35,120.0,124.1,110056,13161769.95,19-NOV-2008,
BAJAJHLDNG,EQ,350.9,356.0,324.0,326.65,325.0,351.0,12505,4255302.3,19-NOV-2008,
BANKBARODA,EQ,265.0,270.0,257.3,260.95,261.05,263.2,974017,255866489.6,19-NOV-2008,
BANKINDIA,EQ,249.95,259.9,245.15,249.3,249.0,250.45,1565169,395052145.6,19-NOV-2008,
BEL,EQ,655.0,660.0,623.0,630.95,626.0,642.2,14066,8980664.8,19-NOV-2008,
BHARATFORG,EQ,105.0,105.0,97.2,98.25,99.05,102.0,522395,51903069.0,19-NOV-2008,
BHARTIARTL,EQ,633.4,639.1,602.15,612.35,611.0,622.9,7101058,4403003417.45,19-NOV-2008,
BHEL,EQ,1300.0,1324.0,1197.0,1230.85,1206.0,1267.95,2028457,2608438667.35,19-NOV-2008,
BIOCON,EQ,101.2,106.0,99.5,100.15,100.0,103.3,153112,15479261.15,19-NOV-2008,
BLUESTARCO,EQ,186.0,188.0,175.1,179.95,183.9,187.35,62117,11404997.85,19-NOV-2008,
BOSCHLTD,EQ,2931.15,3044.0,2931.15,2975.05,2975.0,2963.2,845,2509441.0,19-NOV-2008,
BPCL,EQ,325.0,325.0,313.1,315.7,314.2,317.75,430075,136585996.85,19-NOV-2008,
BRITANNIA,EQ,1072.0,1114.0,1072.0,1102.5,1109.5,1105.6,1836,2017166.35,19-NOV-2008,
CANBK,EQ,174.0,180.85,169.3,170.7,172.0,172.5,393096,69087424.5,19-NOV-2008,
CIPLA,EQ,179.0,180.0,169.55,171.5,171.5,176.5,890901,156637413.4,19-NOV-2008,
COLPAL,EQ,387.0,392.0,387.0,390.25,390.0,387.55,105709,41204071.35,19-NOV-2008,
