SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,3050.0,3050.0,2973.0,2996.2,3007.25,3009.7,291653,876601714.05,29-SEP-2022,35351,INE117A01022,
ABCAPITAL,EQ,110.1,110.4,107.75,109.7,110.35,108.0,2929258,319718582.55,29-SEP-2022,19524,INE674K01013,
ADANIENT,EQ,3583.5,3664.75,3443.6,3470.7,3456.0,3548.75,15060223,52639273202.7,29-SEP-2022,154930,INE423A01024,
ADANIGREEN,EQ,2103.85,2138.0,1986.15,2004.05,1989.0,2051.05,1909893,3931132790.05,29-SEP-2022,97160,INE364U01010,
ADANIPORTS,EQ,839.0,847.5,813.05,816.4,821.0,827.1,7476709,6192788108.25,29-SEP-2022,115178,INE742F01042,
ADANIPOWER,BE,374.7,379.9,367.5,369.45,369.95,367.75,1385006,515652850.15,29-SEP-2022,28382,INE814H01011,
ALKEM,EQ,3313.15,3320.0,3186.05,3259.85,3292.0,3297.1,287666,929996987.15,29-SEP-2022,18688,INE540L01014,
AMBER,EQ,2255.0,2305.0,2223.15,2296.85,2305.0,2248.75,38099,86738235.35,29-SEP-2022,5945,INE371P01015,
AMBUJACEM,EQ,509.6,519.0,495.2,506.35,509.0,500.05,11297808,5729465403.95,29-SEP-2022,150660,INE079A01024,
ANGELONE,EQ,1332.0,1359.0,1315.5,1329.3,1341.9,1308.2,267681,357230737.45,29-SEP-2022,17426,INE732I01013,
APLAPOLLO,EQ,1035.9,1052.45,1006.55,1017.85,1025.0,1023.75,420577,429930075.25,29-SEP-2022,28955,INE702C01027,
APOLLOHOSP,EQ,4297.45,4404.65,4284.95,4391.7,4388.05,4268.95,631907,2760123909.2,29-SEP-2022,51123,INE437A01024,
ASHOKLEY,EQ,151.15,152.5,148.75,149.35,150.0,149.8,11901521,1788668069.3,29-SEP-2022,52356,INE208A01029,
ASIANPAINT,EQ,3563.45,3563.45,3372.4,3384.8,3402.0,3570.65,2624894,9032410231.65,29-SEP-2022,202666,INE021A01026,
ASTRAL,EQ,2230.0,2238.85,2145.4,2155.65,2170.0,2185.25,578343,1257364982.0,29-SEP-2022,44750,INE006I01046,
AUBANK,EQ,594.0,608.15,588.65,600.4,603.0,582.25,2772572,1656328612.4,29-SEP-2022,45206,INE949L01017,
AUROPHARMA,EQ,504.45,510.9,503.2,509.7,508.55,500.55,1950903,990835259.65,29-SEP-2022,52407,INE406A01037,
AXISBANK,EQ,722.25,730.8,711.0,719.0,717.0,716.45,12090981,8711644942.95,29-SEP-2022,169109,INE238A01034,
BAJAJ-AUTO,EQ,3563.0,3563.85,3465.05,3476.7,3487.5,3545.9,350931,1226294733.1,29-SEP-2022,34903,INE917I01010,
