SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,828.95,852.8,823.0,847.8,850.0,825.8,452526,379609234.65,09-APR-2010,
ADANIENT,EQ,490.0,494.95,485.0,489.55,489.7,491.6,138335,67857327.15,09-APR-2010,
ADANIPOWER,EQ,116.0,117.65,115.5,117.15,117.35,115.7,632375,73873123.8,09-APR-2010,
AMBUJACEM,EQ,118.2,122.45,118.2,120.05,119.7,119.6,1455140,174766728.4,09-APR-2010,
APOLLOHOSP,EQ,694.6,738.0,694.6,724.05,725.0,731.15,11322,8215663.35,09-APR-2010,
ASHOKLEY,EQ,53.9,56.4,53.9,56.05,56.2,54.8,2296900,127775957.75,09-APR-2010,
ASIANPAINT,EQ,2008.0,2050.0,2008.0,2044.55,2045.0,2033.4,37718,77095532.55,09-APR-2010,
ASTRAL,EQ,213.5,213.5,206.0,207.35,208.5,207.3,14599,3051646.8,09-APR-2010,
AUROPHARMA,EQ,960.0,960.0,948.0,950.45,949.15,949.3,130850,124451921.95,09-APR-2010,
AXISBANK,EQ,1160.0,1199.85,1157.5,1183.45,1185.0,1156.75,2559419,3017554916.05,09-APR-2010,
BAJAJ-AUTO,EQ,2078.0,2098.0,2063.05,2068.3,2073.0,2074.85,202451,421284112.35,09-APR-2010,
BAJAJFINSV,EQ,351.0,361.45,344.0,359.1,357.9,349.95,83112,29541586.0,09-APR-2010,
BAJAJHLDNG,EQ,584.3,628.4,584.3,611.8,610.0,615.05,118769,73084651.15,09-APR-2010,
BANKBARODA,EQ,661.2,671.4,653.55,665.8,669.7,660.55,673177,445966369.3,09-APR-2010,
BANKINDIA,EQ,360.0,363.9,352.6,360.35,362.5,358.7,784900,280649967.1,09-APR-2010,
BEL,EQ,1985.0,1999.0,1965.0,1968.0,1966.85,1980.3,59530,117821198.45,09-APR-2010,
BHARATFORG,EQ,271.0,276.25,268.5,270.85,271.0,268.8,780260,211875329.45,09-APR-2010,
BHARTIARTL,EQ,312.0,316.5,307.0,307.9,307.55,312.9,5843978,1813083179.15,09-APR-2010,
BHEL,EQ,2475.1,2576.0,2463.0,2563.7,2565.0,2492.45,806222,2057616925.55,09-APR-2010,
BIOCON,EQ,303.0,309.9,303.0,307.7,307.4,301.7,504082,154780832.45,09-APR-2010,
BLUESTARCO,EQ,414.0,428.0,410.0,410.65,410.75,409.75,133780,55819190.55,09-APR-2010,
BOSCHLTD,EQ,4860.0,4919.7,4805.0,4856.1,4850.0,4851.3,3030,14709613.55,09-APR-2010,
BPCL,EQ,512.0,512.0,505.15,505.9,507.0,508.85,346005,175744012.95,09-APR-2010,
BRITANNIA,EQ,1669.75,1690.0,1651.0,1657.4,1651.1,1649.2,3100,5182051.9,09-APR-2010,
CANBK,EQ,403.25,426.5,403.25,421.1,420.3,424.45,362793,152563722.55,09-APR-2010,
CIPLA,EQ,337.0,338.0,332.1,335.4,335.5,335.2,1244003,417088323.35,09-APR-2010,
