SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,2345.0,2347.5,2244.6,2333.0,2313.95,2343.8,157859,365003297.1,24-JUL-2006,
APOLLOHOSP,EQ,391.2,399.85,381.2,392.55,397.0,397.05,46666,18135450.35,24-JUL-2006,
ASHOKLEY,EQ,30.95,31.65,30.15,31.35,31.4,31.3,2402170,74521258.4,24-JUL-2006,
ASIANPAINT,EQ,571.3,581.95,570.0,572.5,570.05,583.7,9621,5533919.65,24-JUL-2006,
AUROPHARMA,EQ,554.1,569.7,552.0,563.05,563.1,557.05,7237,4038745.95,24-JUL-2006,
BANKBARODA,EQ,182.05,203.5,182.05,201.95,201.8,186.5,940087,185051385.15,24-JUL-2006,
BANKINDIA,EQ,88.45,96.7,88.2,96.1,96.25,89.05,2555562,240210072.5,24-JUL-2006,
BEL,EQ,981.25,1005.6,951.15,991.3,991.0,1001.45,33212,32768060.8,24-JUL-2006,
BHARATFORG,EQ,286.6,286.6,270.6,273.5,274.0,286.6,383157,106346797.4,24-JUL-2006,
BHARTIARTL,EQ,357.0,369.0,348.1,365.25,365.0,357.85,690793,249568055.65,24-JUL-2006,
BHEL,EQ,1849.0,1849.5,1729.0,1797.25,1808.0,1787.85,581022,1038673065.3,24-JUL-2006,
BIOCON,EQ,332.0,333.85,321.0,326.0,326.2,331.7,12713,4153703.2,24-JUL-2006,
BLUESTARCO,EQ,600.0,609.95,590.0,601.45,600.0,610.0,982,587804.5,24-JUL-2006,
BPCL,EQ,313.6,315.5,298.0,314.6,314.55,313.6,124678,38336790.7,24-JUL-2006,
BRITANNIA,EQ,1048.0,1070.0,1040.0,1049.85,1046.05,1075.15,4906,5148930.75,24-JUL-2006,
CANBK,EQ,170.8,179.5,165.55,178.15,178.0,171.0,695827,121044667.7,24-JUL-2006,
CIPLA,EQ,216.5,220.0,212.55,216.0,215.6,219.8,3159258,680453935.5,24-JUL-2006,
CONCOR,EQ,1357.45,1470.0,1357.45,1462.55,1468.95,1421.7,35819,51987322.7,24-JUL-2006,
CUMMINSIND,EQ,162.0,163.25,158.0,161.4,161.3,163.55,78915,12683248.7,24-JUL-2006,
DABUR,EQ,130.85,133.2,126.5,132.1,131.8,130.9,1443731,188607201.5,24-JUL-2006,
DIVISLAB,EQ,1355.0,1420.0,1336.05,1414.1,1408.0,1365.05,20308,28225739.25,24-JUL-2006,
DRREDDY,EQ,1240.0,1265.0,1235.0,1256.7,1260.4,1241.0,141440,177126037.15,24-JUL-2006,
EICHERMOT,EQ,212.0,213.0,203.1,208.95,209.1,214.7,22188,4595448.65,24-JUL-2006,
FEDERALBNK,EQ,160.6,171.9,158.0,165.3,164.0,168.45,311271,51283573.1,24-JUL-2006,
GAIL,EQ,230.0,240.0,226.3,231.95,234.0,234.5,349315,80222345.75,24-JUL-2006,
GLENMARK,EQ,311.0,314.0,305.1,312.95,313.0,313.6,24620,7630024.55,24-JUL-2006,
GODFRYPHLP,EQ,1270.0,1270.0,1136.0,1161.0,1161.0,1189.7,150,175892.1,24-JUL-2006,
GODREJCP,EQ,615.5,624.95,601.1,608.8,607.0,636.45,5484,3337957.45,24-JUL-2006,
GRASIM,EQ,1875.0,1887.0,1803.0,1867.1,1870.0,1883.5,225344,417574711.7,24-JUL-2006,
HAVELLS,EQ,269.0,270.0,257.0,267.5,269.0,275.6,32800,8650178.7,24-JUL-2006,
HCLTECH,EQ,501.0,518.0,491.5,513.1,515.0,514.5,811633,412950765.45,24-JUL-2006,
HDFCBANK,EQ,705.0,737.35,692.3,729.5,730.05,709.85,283230,205784153.25,24-JUL-2006,
HINDPETRO,EQ,218.0,220.0,198.2,213.95,213.6,215.35,207493,44063896.85,24-JUL-2006,
ICICIBANK,EQ,486.0,518.0,481.0,514.85,514.0,484.75,2124744,1082613107.3,24-JUL-2006,
INDHOTEL,EQ,1035.0,1100.0,1035.0,1093.15,1095.0,1068.95,71687,77052621.6,24-JUL-2006,
INDUSINDBK,EQ,30.9,32.4,30.15,31.85,32.25,31.15,794075,24544777.95,24-JUL-2006,
IOC,EQ,356.1,364.9,350.0,354.7,356.9,362.7,116003,41258445.0,24-JUL-2006,
ITC,EQ,167.2,167.2,161.25,164.35,163.8,167.3,7440842,1222528785.0,24-JUL-2006,
JINDALSTEL,EQ,1527.95,1527.95,1385.0,1421.95,1425.05,1452.15,20950,29680271.85,24-JUL-2006,
JSWSTEEL,EQ,245.9,245.9,233.0,238.6,238.5,244.65,23113,5512718.05,24-JUL-2006,
KEI,EQ,223.0,223.0,203.0,204.2,203.0,215.3,21175,4338573.75,24-JUL-2006,
KOTAKBANK,EQ,255.0,271.9,253.5,263.05,261.5,262.2,364820,96991964.85,24-JUL-2006,
LICHSGFIN,EQ,142.0,143.45,139.5,140.95,140.5,142.9,35477,4990098.15,24-JUL-2006,
LT,EQ,2011.1,2095.9,1955.1,2066.35,2063.65,2023.4,616322,1251150375.4,24-JUL-2006,
LUPIN,EQ,880.0,880.0,842.1,867.95,870.0,857.9,12222,10490096.35,24-JUL-2006,
M&M,EQ,508.0,522.0,494.6,519.05,520.1,513.7,536874,273780064.3,24-JUL-2006,
MARICO,EQ,441.15,448.0,435.0,442.85,438.25,452.65,1569,692225.05,24-JUL-2006,
MARUTI,EQ,701.1,729.0,691.0,723.15,724.1,711.25,1133179,806768423.45,24-JUL-2006,
NATIONALUM,EQ,212.05,212.9,202.2,206.3,207.0,213.4,376006,77363079.35,24-JUL-2006,
NTPC,EQ,107.6,108.5,104.4,107.2,107.65,107.75,1635202,174376844.4,24-JUL-2006,
ONGC,EQ,1042.0,1091.0,1030.8,1081.1,1080.0,1051.35,1178339,1262400119.7,24-JUL-2006,
PETRONET,EQ,44.1,45.7,43.0,44.55,44.5,44.3,417607,18492383.0,24-JUL-2006,
PIDILITIND,EQ,85.05,88.3,83.4,87.3,87.85,87.3,17741,1532414.8,24-JUL-2006,
PNB,EQ,313.05,338.0,302.5,329.8,328.5,315.35,805169,263982909.6,24-JUL-2006,
RADICO,EQ,155.0,155.0,128.2,131.05,130.65,130.35,34353,4506714.2,24-JUL-2006,
RELIANCE,EQ,962.0,975.0,941.5,971.5,973.05,967.55,5322776,5121200896.85,24-JUL-2006,
SAIL,EQ,66.9,67.4,64.5,66.1,65.9,67.35,8537358,559282301.6,24-JUL-2006,
SBIN,EQ,714.85,748.0,705.5,740.65,739.0,715.8,2158069,1576733268.7,24-JUL-2006,
SHREECEM,EQ,825.0,829.95,792.35,803.1,806.0,833.9,6848,5534372.7,24-JUL-2006,
SIEMENS,EQ,830.0,830.0,800.05,822.2,819.0,837.2,651638,532992152.35,24-JUL-2006,
SRF,EQ,172.0,174.5,162.3,172.75,173.5,169.4,421842,71424828.35,24-JUL-2006,
SUNPHARMA,EQ,733.3,764.9,733.3,752.95,748.0,748.65,153313,115446216.35,24-JUL-2006,
SUPREMEIND,EQ,300.0,320.0,295.0,301.3,300.0,286.5,11004,3306445.65,24-JUL-2006,
SUZLON,EQ,950.0,984.5,915.75,977.85,973.8,953.75,1397459,1331039953.1,24-JUL-2006,
TATAELXSI,EQ,149.9,150.25,146.5,148.95,149.1,149.3,69941,10418981.55,24-JUL-2006,
TATAPOWER,EQ,456.15,473.9,442.6,471.8,470.0,464.1,120069,55224293.55,24-JUL-2006,
TATASTEEL,EQ,477.0,481.8,461.15,479.0,480.0,483.05,4429284,2096884459.55,24-JUL-2006,
TCS,EQ,1795.0,1832.0,1735.0,1818.05,1830.2,1767.55,853136,1529103697.1,24-JUL-2006,
TITAN,EQ,554.0,559.9,533.0,550.6,551.1,556.25,267054,146421913.55,24-JUL-2006,
TORNTPHARM,EQ,163.9,164.0,159.0,161.65,161.0,163.65,5949,956938.45,24-JUL-2006,
TRENT,EQ,652.0,666.0,640.5,661.3,661.0,657.7,1523,1002605.15,24-JUL-2006,
TVSMOTOR,EQ,80.5,82.0,78.45,80.3,78.9,80.4,319192,25683545.25,24-JUL-2006,
ULTRACEMCO,EQ,630.0,645.0,600.0,623.8,620.0,629.25,26289,16217409.7,24-JUL-2006,
UNIONBANK,EQ,85.65,91.55,82.2,89.85,89.5,85.6,1145755,101954698.85,24-JUL-2006,
VOLTAS,EQ,640.0,660.0,617.4,652.2,653.0,662.95,16053,10487536.9,24-JUL-2006,
WIPRO,EQ,448.0,472.5,442.3,468.95,470.0,449.0,2276270,1035566144.5,24-JUL-2006,
