SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 26-Nov-2024,1092.65,1085.0,1100.0,1083.0,1093.0,1092.15,1092.94,207408,2266.85,14144, 128534, 61.97
ABB, EQ, 26-Nov-2024,7259.85,7300.0,7390.0,7250.45,7350.0,7329.7,7329.14,456499,33457.46,63726, 214115, 46.90
ABCAPITAL, EQ, 26-Nov-2024,190.5,191.5,192.58,190.23,191.58,191.24,191.6,1792061,3433.59,22623, 712814, 39.78
ADANIENSOL, EQ, 26-Nov-2024,625.2,637.75,637.75,593.05,600.9,600.75,605.42,7755657,46953.98,159034, 2619284, 33.77
ADANIENT, EQ, 26-Nov-2024,2257.5,2265.6,2292.85,2136.0,2166.85,2150.5,2189.62,7723187,169108.53,316539, 1230689, 15.93
ADANIGREEN, EQ, 26-Nov-2024,968.8,968.8,968.8,891.85,898.5,898.55,914.54,7526340,68831.13,255135, 2328195, 30.93
ADANIPORTS, EQ, 26-Nov-2024,1166.8,1172.05,1174.45,1119.35,1131.5,1128.85,1138.13,5802555,66040.66,186664, 1465549, 25.26
ADANIPOWER, EQ, 26-Nov-2024,446.65,450.3,455.4,433.25,438.75,437.65,441.02,14480598,63861.81,225848, 2884153, 19.92
ALKEM, EQ, 26-Nov-2024,5478.3,5437.1,5538.85,5433.0,5484.0,5484.4,5484.95,198823,10905.34,37758, 106874, 53.75
AMBER, EQ, 26-Nov-2024,6534.95,6554.95,6599.4,6407.45,6450.05,6445.5,6512.34,265129,17266.09,35360, 55646, 20.99
AMBUJACEM, EQ, 26-Nov-2024,504.95,507.3,508.3,491.7,494.0,493.7,497.45,4602794,22896.6,82960, 2550250, 55.41
ANGELONE, EQ, 26-Nov-2024,2799.05,2791.1,2938.0,2775.1,2935.0,2909.2,2872.67,1834047,52686.09,94612, 587054, 32.01
APLAPOLLO, EQ, 26-Nov-2024,1457.3,1471.95,1519.0,1461.0,1481.2,1482.0,1496.81,509027,7619.17,24666, 358611, 70.45
APOLLOHOSP, EQ, 26-Nov-2024,7075.0,7095.0,7112.05,7042.5,7058.6,7076.55,7078.35,179222,12685.96,37285, 97813, 54.58
ASHOKLEY, EQ, 26-Nov-2024,234.91,235.0,235.75,231.0,231.95,231.54,233.3,5382960,12558.53,45709, 1983518, 36.85
ASIANPAINT, EQ, 26-Nov-2024,2459.7,2459.9,2518.0,2457.6,2505.7,2505.0,2501.95,1152258,28828.97,63301, 517492, 44.91
ASTRAL, EQ, 26-Nov-2024,1782.7,1792.0,1819.9,1784.35,1797.0,1803.2,1805.81,561727,10143.72,24708, 349498, 62.22
AUBANK, EQ, 26-Nov-2024,596.3,596.9,596.9,587.15,592.5,591.6,590.81,1829479,10808.68,38139, 1022593, 55.90
AUROPHARMA, EQ, 26-Nov-2024,1241.75,1241.75,1246.1,1218.15,1221.95,1227.45,1225.75,1342648,16457.47,61473, 745423, 55.52
AXISBANK, EQ, 26-Nov-2024,1155.9,1157.1,1159.6,1142.65,1143.3,1144.8,1147.29,5127437,58826.72,150905, 3249850, 63.38
BAJAJ-AUTO, EQ, 26-Nov-2024,9420.95,9465.0,9484.0,9120.1,9151.0,9137.45,9212.95,750430,69136.71,102184, 340228, 45.34
BAJAJFINSV, EQ, 26-Nov-2024,1604.9,1614.9,1614.9,1582.0,1594.0,1594.4,1595.57,2483861,39631.76,78248, 1740553, 70.07
BAJAJHLDNG, EQ, 26-Nov-2024,10591.55,10675.0,10680.0,10415.45,10479.0,10476.25,10538.2,35282,3718.09,6924, 26303, 74.55
BAJFINANCE, EQ, 26-Nov-2024,6685.4,6722.0,6739.8,6608.45,6625.35,6617.95,6653.3,663278,44129.9,82239, 332955, 50.20
BANDHANBNK, EQ, 26-Nov-2024,171.14,172.4,172.42,169.22,170.0,170.35,170.5,4700220,8014.03,33673, 1210746, 25.76
BANKBARODA, EQ, 26-Nov-2024,247.1,247.1,250.0,245.4,247.6,247.5,247.7,5822108,14421.41,41524, 1669653, 28.68
BANKINDIA, EQ, 26-Nov-2024,107.0,107.5,107.97,106.6,107.85,107.79,107.3,3020229,3240.78,19446, 1020087, 33.78
BDL, EQ, 26-Nov-2024,994.15,994.4,1039.75,993.0,1037.0,1032.1,1026.18,960042,9851.71,69923, 417528, 43.49
BEL, EQ, 26-Nov-2024,292.35,294.0,301.0,293.15,297.8,297.9,298.52,27347402,81637.54,189211, 10230825, 37.41
BHARATFORG, EQ, 26-Nov-2024,1319.55,1320.0,1333.6,1315.25,1324.05,1322.15,1323.76,471592,6242.75,21773, 289214, 61.33
BHARTIARTL, EQ, 26-Nov-2024,1578.75,1590.0,1604.85,1566.0,1577.95,1577.25,1579.11,4030593,63647.54,143576, 2213855, 54.93
BHEL, EQ, 26-Nov-2024,241.22,243.5,247.6,243.1,243.1,243.97,245.11,12353100,30278.1,87361, 2683642, 21.72
BIOCON, EQ, 26-Nov-2024,336.35,336.35,355.45,336.05,352.05,352.65,349.56,5258746,18382.44,53777, 1276101, 24.27
BLUESTARCO, EQ, 26-Nov-2024,1848.25,1835.0,1857.05,1780.5,1822.8,1814.55,1817.91,213194,3875.67,23844, 74330, 34.86
BOSCHLTD, EQ, 26-Nov-2024,35042.6,35224.95,35350.0,34870.05,35050.0,34988.25,35060.02,19667,6895.25,6876, 6621, 33.67
BPCL, EQ, 26-Nov-2024,296.55,297.95,301.0,293.35,293.85,293.85,296.98,5160007,15324.21,54614, 1947718, 37.75
BRITANNIA, EQ, 26-Nov-2024,4903.95,4903.95,5030.3,4892.95,5012.0,5013.6,4978.99,314200,15643.98,47605, 151355, 48.17
BSE, EQ, 26-Nov-2024,4686.8,4598.0,4659.0,4392.0,4429.0,4431.1,4505.2,4382423,197437.07,316620, 1393573, 31.80
CAMS, EQ, 26-Nov-2024,4544.95,4569.0,4781.7,4568.95,4745.0,4751.6,4700.84,411779,19357.08,48061, 148903, 36.16
CANBK, EQ, 26-Nov-2024,100.98,101.48,102.57,100.6,101.7,101.79,101.85,16210652,16510.11,67920, 4101198, 25.30
CDSL, EQ, 26-Nov-2024,1554.55,1559.9,1592.0,1553.2,1588.0,1587.6,1574.56,2778041,43741.88,108611, 1073171, 38.63
CGPOWER, EQ, 26-Nov-2024,736.7,739.0,753.45,730.25,738.0,735.45,744.08,1986333,14779.84,78579, 855438, 43.07
CHOLAFIN, EQ, 26-Nov-2024,1239.9,1239.9,1280.55,1232.85,1266.0,1265.45,1263.45,1163794,14703.93,56805, 391867, 33.67
CIPLA, EQ, 26-Nov-2024,1503.3,1515.0,1515.0,1490.05,1497.0,1492.7,1498.52,873585,13090.81,47299, 480015, 54.95
COALINDIA, EQ, 26-Nov-2024,417.45,418.45,420.0,409.7,411.5,411.5,413.44,5798977,23975.32,104357, 3050033, 52.60
COCHINSHIP, BE, 26-Nov-2024,1364.25,1389.0,1432.45,1375.0,1432.45,1432.45,1421.15,311063,4420.68,12490, -, -
COFORGE, EQ, 26-Nov-2024,8611.6,8610.0,8680.0,8588.55,8601.1,8616.55,8632.48,278339,24027.57,34170, 142087, 51.05
COLPAL, EQ, 26-Nov-2024,2834.55,2835.0,2965.45,2835.0,2951.95,2952.6,2926.82,1262659,36955.74,87957, 773745, 61.28
CONCOR, EQ, 26-Nov-2024,807.15,807.15,812.8,797.6,799.55,799.3,804.5,447682,3601.59,26830, 175680, 39.24
CROMPTON, EQ, 26-Nov-2024,405.45,405.7,410.0,404.45,408.0,408.55,407.51,1695931,6911.09,29879, 933389, 55.04
CUMMINSIND, EQ, 26-Nov-2024,3535.85,3540.0,3556.4,3452.3,3464.1,3463.2,3503.08,337367,11818.24,39682, 175632, 52.06
DABUR, EQ, 26-Nov-2024,521.5,524.0,529.9,519.4,525.0,525.35,525.42,894410,4699.38,38394, 389041, 43.50
DALBHARAT, EQ, 26-Nov-2024,1826.8,1826.8,1850.0,1804.35,1820.0,1826.2,1818.94,73786,1342.12,8206, 23420, 31.74
DELHIVERY, EQ, 26-Nov-2024,343.85,340.05,341.95,335.1,338.25,336.65,337.06,1842942,6211.85,49348, 994144, 53.94
DIVISLAB, EQ, 26-Nov-2024,6138.45,6149.15,6159.05,6006.1,6085.0,6072.5,6070.17,218533,13265.32,23953, 77495, 35.46
DIXON, EQ, 26-Nov-2024,15724.8,15721.0,15721.0,15405.0,15496.55,15501.1,15515.61,314847,48850.44,55842, 112083, 35.60
DLF, EQ, 26-Nov-2024,823.3,826.0,833.75,820.0,826.5,827.35,828.81,1954044,16195.38,105263, 807718, 41.34
DMART, EQ, 26-Nov-2024,3621.05,3635.0,3681.0,3622.0,3663.85,3659.15,3659.16,444828,16276.98,51971, 260410, 58.54
DRREDDY, EQ, 26-Nov-2024,1209.3,1209.0,1218.35,1203.2,1212.0,1208.65,1211.05,1190121,14413.01,52990, 699856, 58.81
EICHERMOT, EQ, 26-Nov-2024,5002.35,5009.0,5014.35,4875.0,4947.0,4931.75,4920.24,564637,27781.52,59597, 348588, 61.74
FEDERALBNK, EQ, 26-Nov-2024,212.88,212.88,214.0,210.6,213.5,213.64,212.19,8728077,18520.48,93807, 4558033, 52.22
FORCEMOT, EQ, 26-Nov-2024,6960.55,7000.0,7069.1,6931.4,6981.0,6987.9,6985.26,18177,1269.71,5110, 8157, 44.88
FORTIS, EQ, 26-Nov-2024,697.85,703.0,707.0,661.05,664.0,664.6,674.64,1835923,12385.89,62164, 1047455, 57.05
GAIL, EQ, 26-Nov-2024,199.19,199.19,199.92,193.02,193.95,193.97,195.77,10102404,19776.98,85287, 5623074, 55.66
GLENMARK, EQ, 26-Nov-2024,1490.4,1492.5,1533.0,1491.1,1523.0,1521.45,1516.53,532570,8076.58,29231, 246940, 46.37
GODFRYPHLP, EQ, 26-Nov-2024,5758.9,5805.5,5840.0,5742.7,5767.65,5771.6,5796.78,20765,1203.7,6027, 6842, 32.95
GODREJCP, EQ, 26-Nov-2024,1218.7,1230.95,1246.6,1219.0,1243.0,1240.1,1237.5,603291,7465.72,39325, 364427, 60.41
GODREJPROP, EQ, 26-Nov-2024,2943.05,2969.0,2974.8,2890.3,2894.0,2901.95,2945.03,365838,10774.06,28128, 169339, 46.29
GRASIM, EQ, 26-Nov-2024,2629.8,2629.8,2639.7,2602.45,2610.0,2617.2,2618.33,256368,6712.57,26611, 109629, 42.76
GVT&D, BE, 26-Nov-2024,1919.45,1823.5,1823.5,1823.5,1823.5,1823.5,1823.5,62273,1135.55,1985, -, -
HAL, EQ, 26-Nov-2024,4289.95,4309.8,4408.35,4301.05,4365.0,4364.55,4373.51,1967056,86029.3,115461, 765086, 38.89
HAVELLS, EQ, 26-Nov-2024,1708.15,1708.0,1726.95,1686.9,1712.0,1711.2,1712.81,941525,16126.54,42923, 612993, 65.11
HCLTECH, EQ, 26-Nov-2024,1891.7,1890.1,1914.95,1889.15,1900.0,1899.55,1902.16,2079873,39562.58,82089, 1314779, 63.21
HDFCAMC, EQ, 26-Nov-2024,4343.45,4375.5,4375.5,4232.0,4238.0,4238.45,4273.04,269439,11513.24,35343, 154444, 57.32
HDFCBANK, EQ, 26-Nov-2024,1785.6,1810.0,1810.0,1769.8,1786.4,1785.55,1784.75,15467783,276060.61,261322, 9010084, 58.25
HDFCLIFE, EQ, 26-Nov-2024,684.8,684.0,693.4,675.0,681.5,682.4,686.35,1767673,12132.36,90096, 774778, 43.83
HEROMOTOCO, EQ, 26-Nov-2024,4858.3,4860.0,4881.25,4801.05,4833.1,4838.7,4844.86,384827,18644.34,46442, 177381, 46.09
HINDALCO, EQ, 26-Nov-2024,659.85,662.9,670.25,659.25,664.5,666.1,666.45,3604133,24019.67,77545, 1365692, 37.89
HINDPETRO, EQ, 26-Nov-2024,376.85,382.1,389.7,378.0,379.0,379.6,384.2,3574299,13732.63,46683, 1025055, 28.68
HINDUNILVR, EQ, 26-Nov-2024,2471.45,2486.25,2494.95,2460.4,2478.2,2479.2,2481.45,982442,24378.81,75656, 582981, 59.34
HINDZINC, EQ, 26-Nov-2024,498.5,499.0,499.7,493.2,494.5,494.45,495.92,768923,3813.25,19114, 417221, 54.26
HYUNDAI, EQ, 26-Nov-2024,1853.35,1854.9,1911.0,1853.35,1882.45,1880.0,1888.71,825461,15590.55,70023, 424522, 51.43
ICICIBANK, EQ, 26-Nov-2024,1300.95,1310.6,1314.25,1302.45,1304.8,1304.95,1306.1,7646955,99876.88,164865, 4396342, 57.49
ICICIGI, EQ, 26-Nov-2024,1836.9,1840.0,1872.15,1834.75,1856.0,1854.45,1854.05,651862,12085.88,72169, 369701, 56.71
ICICIPRULI, EQ, 26-Nov-2024,687.65,687.65,697.95,685.65,689.0,691.25,692.27,691907,4789.83,47827, 327723, 47.37
IDEA, EQ, 26-Nov-2024,6.97,7.66,8.28,7.45,7.61,7.52,7.91,1752132692,138626.76,436320, 381737296, 21.79
IDFCFIRSTB, EQ, 26-Nov-2024,64.65,64.9,65.36,64.4,65.03,65.14,64.95,16318615,10598.81,66787, 6364489, 39.00
IEX, EQ, 26-Nov-2024,166.46,166.0,168.19,165.69,166.5,166.13,166.97,2920537,4876.46,30333, 1061481, 36.35
INDHOTEL, EQ, 26-Nov-2024,798.05,798.05,805.2,785.1,797.45,796.75,797.59,3528333,28141.79,84517, 1884543, 53.41
INDIANB, EQ, 26-Nov-2024,564.85,568.0,568.25,559.2,560.85,562.15,562.82,757777,4264.91,24064, 232134, 30.63
INDIGO, EQ, 26-Nov-2024,4244.5,4274.5,4292.0,4213.2,4225.05,4229.6,4239.3,751363,31852.52,59034, 435738, 57.99
INDUSINDBK, EQ, 26-Nov-2024,1003.5,1011.7,1017.7,998.1,1009.5,1009.6,1008.75,2390208,24111.25,79062, 1078650, 45.13
INDUSTOWER, EQ, 26-Nov-2024,337.35,351.0,355.85,339.65,341.0,340.95,347.43,23264396,80826.53,176693, 5995131, 25.77
INFY, EQ, 26-Nov-2024,1889.7,1904.95,1938.6,1897.3,1920.2,1924.15,1926.35,6850495,131964.71,312960, 4264818, 62.26
INOXWIND, EQ, 26-Nov-2024,186.7,184.8,189.27,183.7,184.39,184.41,185.69,3078368,5716.19,60036, 940702, 30.56
IOC, EQ, 26-Nov-2024,136.4,137.3,137.75,136.14,136.83,136.96,137.11,9265539,12703.94,78823, 4457571, 48.11
IREDA, EQ, 26-Nov-2024,189.97,190.5,192.6,189.26,190.8,190.43,190.96,2768289,5286.29,32271, 1000159, 36.13
IRFC, EQ, 26-Nov-2024,146.31,146.31,147.5,145.05,147.1,146.69,146.56,13248817,19416.88,94098, 3131048, 23.63
ITC, EQ, 26-Nov-2024,476.8,480.0,482.65,474.1,477.0,477.0,476.76,6539846,31179.27,124209, 3360474, 51.38
