SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1187.3,1189.85,1163.05,1181.5,1184.0,1178.5,22469,26411966.85,02-JUL-2018,1636,INE117A01022,
ABCAPITAL,EQ,132.8,133.45,128.55,129.35,129.35,133.2,1163493,151114121.25,02-JUL-2018,15053,INE674K01013,
ADANIENT,EQ,112.8,113.75,100.85,105.05,104.6,113.15,14163679,1487429458.9,02-JUL-2018,68937,INE423A01024,
ADANIGREEN,EQ,27.2,27.25,22.8,25.2,25.4,26.8,1369795,34157224.2,02-JUL-2018,5274,INE364U01010,
ADANIPORTS,EQ,371.0,373.9,359.15,362.8,362.5,373.15,1732427,631607564.55,02-JUL-2018,30490,INE742F01042,
ADANIPOWER,EQ,16.2,16.2,15.15,15.45,15.55,16.15,14289411,222109050.6,02-JUL-2018,14500,INE814H01011,
ALKEM,EQ,1897.0,1939.4,1830.0,1846.25,1847.85,1891.15,98738,184412076.65,02-JUL-2018,7188,INE540L01014,
AMBER,EQ,940.0,940.0,887.0,897.5,887.0,911.05,24634,22251554.4,02-JUL-2018,1933,INE371P01015,
AMBUJACEM,EQ,207.8,207.95,198.25,199.9,199.25,207.45,3041228,613488919.35,02-JUL-2018,24172,INE079A01024,
APLAPOLLO,EQ,1680.0,1680.0,1592.1,1600.75,1596.0,1656.5,45561,73136941.55,02-JUL-2018,10063,INE702C01019,
APOLLOHOSP,EQ,1063.0,1069.0,1036.3,1064.5,1063.0,1047.45,712570,752152627.05,02-JUL-2018,26450,INE437A01024,
ASHOKLEY,EQ,126.8,129.95,126.1,127.3,127.3,125.8,15699848,2008506020.75,02-JUL-2018,77684,INE208A01029,
ASIANPAINT,EQ,1266.5,1297.95,1261.0,1293.05,1293.0,1264.45,1437438,1845887971.6,02-JUL-2018,60190,INE021A01026,
ASTRAL,EQ,1017.0,1029.0,980.5,987.8,986.0,1007.75,103141,103128054.9,02-JUL-2018,2656,INE006I01046,
AUBANK,EQ,660.65,669.35,652.05,664.75,664.1,655.75,102946,67663508.75,02-JUL-2018,4884,INE949L01017,
AUROPHARMA,EQ,609.7,613.0,601.1,602.55,603.95,607.1,1693046,1024600327.65,02-JUL-2018,28268,INE406A01037,
AXISBANK,EQ,510.75,513.8,503.0,512.25,511.2,510.8,6799910,3455735454.15,02-JUL-2018,70535,INE238A01034,
BAJAJ-AUTO,EQ,2815.0,2912.0,2815.0,2835.15,2833.0,2810.3,1007694,2893741339.7,02-JUL-2018,52137,INE917I01010,
BAJAJFINSV,EQ,5860.0,5880.0,5750.45,5778.3,5762.95,5821.1,113658,660820159.3,02-JUL-2018,17726,INE918I01018,
BAJAJHLDNG,EQ,2899.9,2934.3,2869.05,2884.35,2883.0,2882.4,13147,38062688.85,02-JUL-2018,1726,INE118A01012,
BAJFINANCE,EQ,2300.0,2314.7,2281.1,2299.55,2302.9,2296.35,840376,1931453787.25,02-JUL-2018,37151,INE296A01024,
BANDHANBNK,EQ,530.0,530.65,523.0,527.65,527.65,526.55,1119123,590218686.1,02-JUL-2018,35402,INE545U01014,
BANKBARODA,EQ,113.4,115.45,109.5,113.65,113.6,112.65,19814242,2225603045.65,02-JUL-2018,70565,INE028A01039,
BANKINDIA,EQ,88.0,89.15,84.5,87.95,87.95,87.5,6926828,602317411.15,02-JUL-2018,20803,INE084A01016,
BDL,EQ,378.35,378.35,368.0,371.15,370.0,376.15,16056,5956076.15,02-JUL-2018,1105,INE171Z01018,
BEL,EQ,108.85,108.85,103.8,105.6,105.45,108.65,6132137,646341843.35,02-JUL-2018,24411,INE263A01024,
BHARATFORG,EQ,618.0,630.0,604.65,611.05,610.5,612.7,1315389,811142441.75,02-JUL-2018,34976,INE465A01025,
BHARTIARTL,EQ,381.1,381.4,365.55,368.05,368.5,381.95,4391116,1629274029.4,02-JUL-2018,52642,INE397D01024,
BHEL,EQ,72.0,72.4,70.2,71.2,71.1,71.75,4014364,285369196.3,02-JUL-2018,15930,INE257A01026,
BIOCON,EQ,619.0,622.0,610.5,615.95,613.85,619.55,861217,529933383.95,02-JUL-2018,18567,INE376G01013,
BLUESTARCO,EQ,643.8,664.0,636.0,648.3,640.05,642.25,43779,28532659.5,02-JUL-2018,2678,INE472A01039,
BOSCHLTD,EQ,17550.0,17599.0,17252.05,17440.65,17396.5,17509.95,9037,157655033.65,02-JUL-2018,3583,INE323A01026,
BPCL,EQ,375.0,378.0,367.25,369.2,368.3,373.3,4534866,1680645564.75,02-JUL-2018,47652,INE029A01011,
BRITANNIA,EQ,6227.0,6267.95,6170.15,6232.95,6219.0,6213.75,80300,498833617.95,02-JUL-2018,9534,INE216A01022,
BSE,EQ,844.0,847.0,838.0,840.15,839.4,839.75,112357,94511614.05,02-JUL-2018,8515,INE118H01025,
