SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,741.95,772.0,737.25,739.85,740.0,736.65,268525,200910145.2,28-MAY-2020,13487,INE117A01022,
ABCAPITAL,EQ,44.7,45.55,44.0,44.3,44.25,44.3,2153600,96364609.0,28-MAY-2020,7886,INE674K01013,
ADANIENT,EQ,141.7,144.4,140.6,142.65,142.7,141.0,2816729,401679609.25,28-MAY-2020,17960,INE423A01024,
ADANIGREEN,EQ,242.6,251.7,240.3,246.0,246.0,242.6,444387,110036004.75,28-MAY-2020,8425,INE364U01010,
ADANIPORTS,EQ,329.5,334.15,327.45,331.8,331.5,326.65,5655407,1869141888.5,28-MAY-2020,54908,INE742F01042,
ADANIPOWER,EQ,37.8,38.1,35.5,36.0,36.15,37.0,26945091,991880481.2,28-MAY-2020,40904,INE814H01011,
ALKEM,EQ,2320.0,2360.0,2295.05,2324.3,2299.0,2299.15,129793,302367480.35,28-MAY-2020,20830,INE540L01014,
AMBER,EQ,1209.0,1249.9,1207.45,1240.8,1241.5,1203.05,31178,38492639.9,28-MAY-2020,2751,INE371P01015,
AMBUJACEM,EQ,187.25,192.0,185.4,191.3,191.15,187.45,3704033,702922478.65,28-MAY-2020,30935,INE079A01024,
APLAPOLLO,EQ,1397.0,1444.0,1355.3,1412.45,1425.0,1377.3,43024,60840097.7,28-MAY-2020,2501,INE702C01019,
APOLLOHOSP,EQ,1340.0,1354.0,1317.0,1337.05,1335.0,1337.6,523207,699726692.4,28-MAY-2020,33939,INE437A01024,
ASHOKLEY,EQ,43.7,44.75,43.2,44.4,44.3,43.2,40119088,1769816935.45,28-MAY-2020,81325,INE208A01029,
ASIANPAINT,EQ,1622.0,1656.95,1615.25,1643.6,1641.95,1619.45,3138920,5155460140.15,28-MAY-2020,112868,INE021A01026,
ASTRAL,EQ,820.0,869.0,820.0,843.2,845.0,813.1,174163,147856031.75,28-MAY-2020,13477,INE006I01046,
AUBANK,EQ,392.9,404.1,386.2,398.1,397.05,393.7,360237,143497001.1,28-MAY-2020,23059,INE949L01017,
AUROPHARMA,EQ,715.0,722.35,706.3,713.95,714.0,713.4,3148389,2249556517.65,28-MAY-2020,54710,INE406A01037,
AXISBANK,EQ,390.0,407.65,387.0,390.95,390.9,387.0,72694994,28916322404.5,28-MAY-2020,644499,INE238A01034,
BAJAJ-AUTO,EQ,2588.0,2619.5,2450.0,2600.0,2603.0,2580.55,1087116,2819642706.8,28-MAY-2020,48425,INE917I01010,
BAJAJFINSV,EQ,4250.0,4325.0,4211.85,4285.95,4280.0,4258.05,1247257,5334449319.6,28-MAY-2020,109551,INE918I01018,
BAJAJHLDNG,EQ,2000.05,2019.95,1976.0,1993.75,1978.05,2003.7,29663,59322571.0,28-MAY-2020,4399,INE118A01012,
BAJFINANCE,EQ,1954.0,1983.0,1927.0,1947.7,1941.0,1936.45,9051786,17697690183.2,28-MAY-2020,314565,INE296A01024,
BANDHANBNK,EQ,221.0,230.9,219.3,222.25,220.55,219.15,13473247,3029584080.9,28-MAY-2020,142901,INE545U01014,
BANKBARODA,EQ,38.55,39.95,38.3,38.6,38.6,38.5,51181791,2001496339.0,28-MAY-2020,105058,INE028A01039,
BANKINDIA,EQ,32.05,32.85,31.9,32.05,31.9,32.0,1662013,53721577.0,28-MAY-2020,4700,INE084A01016,
BDL,EQ,223.9,244.5,222.9,238.65,239.0,221.95,457228,108918286.85,28-MAY-2020,11638,INE171Z01018,
BEL,EQ,66.95,70.4,66.2,69.65,69.3,66.65,23438967,1621950991.05,28-MAY-2020,128790,INE263A01024,
BHARATFORG,EQ,291.3,310.4,290.0,306.95,306.3,288.35,4702998,1425541577.45,28-MAY-2020,54413,INE465A01025,
BHARTIARTL,EQ,564.65,568.0,556.0,562.75,561.35,563.1,16270436,9135730053.55,28-MAY-2020,204218,INE397D01024,
BHEL,EQ,25.4,27.25,25.15,26.85,26.95,25.2,99120469,2633548993.85,28-MAY-2020,118407,INE257A01026,
BIOCON,EQ,354.8,354.8,342.55,345.45,346.15,350.85,6473586,2240694111.35,28-MAY-2020,91307,INE376G01013,
BLUESTARCO,EQ,488.95,497.9,479.3,486.5,485.65,486.2,104630,51237444.95,28-MAY-2020,6562,INE472A01039,
BOSCHLTD,EQ,9467.0,9950.0,9410.65,9872.1,9770.0,9431.3,59908,582059871.35,28-MAY-2020,13439,INE323A01026,
BPCL,EQ,333.9,334.35,320.3,326.45,329.0,329.45,9276773,3018740874.7,28-MAY-2020,103847,INE029A01011,
BRITANNIA,EQ,3217.5,3363.25,3189.35,3323.25,3314.05,3220.3,1453514,4808175982.2,28-MAY-2020,79917,INE216A01030,
BSE,EQ,391.3,402.0,391.3,395.75,395.6,390.0,138208,54964792.5,28-MAY-2020,5533,INE118H01025,
CANBK,EQ,84.15,85.6,82.8,83.3,82.85,83.65,12459864,1048993295.95,28-MAY-2020,41954,INE476A01014,
CDSL,EQ,247.7,248.45,243.5,244.25,244.0,246.65,230364,56565267.8,28-MAY-2020,8034,INE736A01011,
CGPOWER,EQ,5.55,5.8,5.55,5.75,5.75,5.55,2294192,13209271.1,28-MAY-2020,1288,INE067A01029,
CHOLAFIN,EQ,135.0,137.55,129.6,135.1,135.0,135.3,17517968,2359232005.15,28-MAY-2020,104174,INE121A01024,
CIPLA,EQ,634.0,637.65,626.05,628.35,629.75,633.05,5488725,3465586321.6,28-MAY-2020,86659,INE059A01026,
COALINDIA,EQ,130.85,134.3,129.3,133.9,133.6,130.8,7883181,1049026228.2,28-MAY-2020,52289,INE522F01014,
COCHINSHIP,EQ,220.45,224.0,219.05,220.05,219.9,218.9,343037,75630067.7,28-MAY-2020,8887,INE704P01017,
COLPAL,EQ,1288.0,1309.2,1280.75,1298.35,1295.25,1278.55,2090933,2708080353.35,28-MAY-2020,58484,INE259A01022,
CONCOR,EQ,351.5,359.95,347.2,351.65,350.55,350.15,1313151,462700949.8,28-MAY-2020,42342,INE111A01025,
CROMPTON,EQ,216.9,223.4,211.2,218.7,220.1,215.05,2053120,445131517.75,28-MAY-2020,21952,INE299U01018,
CUMMINSIND,EQ,348.5,361.4,342.75,359.7,360.0,345.05,948477,335492038.65,28-MAY-2020,18673,INE298A01020,
DABUR,EQ,429.95,451.25,421.2,448.4,448.3,428.95,10807949,4729122837.35,28-MAY-2020,173559,INE016A01026,
DALBHARAT,EQ,532.0,575.0,530.0,560.9,559.95,527.95,562057,312872334.7,28-MAY-2020,17562,INE00R701025,
DIVISLAB,EQ,2295.5,2300.0,2255.35,2285.1,2288.3,2290.4,392876,893161854.85,28-MAY-2020,21451,INE361B01024,
DIXON,EQ,4587.0,4650.0,4560.0,4633.0,4640.0,4551.65,32320,149104334.95,28-MAY-2020,5536,INE935N01012,
DLF,EQ,136.85,145.95,136.7,144.05,143.0,137.65,8686378,1232743083.7,28-MAY-2020,45235,INE271C01023,
DMART,EQ,2210.0,2310.2,2205.0,2308.45,2310.2,2200.2,927241,2112525009.7,28-MAY-2020,80543,INE192R01011,
DRREDDY,EQ,3895.0,3910.8,3842.5,3887.75,3877.45,3883.0,792562,3069936779.1,28-MAY-2020,53015,INE089A01023,
EICHERMOT,EQ,15120.0,16430.0,15048.0,16236.5,16065.0,14966.95,815427,13073865683.3,28-MAY-2020,150156,INE066A01013,
FEDERALBNK,EQ,41.6,43.3,40.65,42.8,42.45,40.95,65075577,2732710146.65,28-MAY-2020,119899,INE171A01029,
FORCEMOT,EQ,809.0,834.9,809.0,823.3,822.9,804.15,20751,17093202.1,28-MAY-2020,2163,INE451A01017,
FORTIS,EQ,113.55,118.0,113.55,114.55,114.25,113.5,602404,69715226.3,28-MAY-2020,10964,INE061F01013,
GAIL,EQ,88.6,91.3,87.85,89.1,88.75,88.6,13857050,1241441510.95,28-MAY-2020,53844,INE129A01019,
GLENMARK,EQ,349.05,351.65,341.5,343.2,343.7,349.0,2584786,892330992.0,28-MAY-2020,42471,INE935A01035,
GODFRYPHLP,EQ,994.0,1020.0,968.0,974.65,976.3,990.6,91182,91028085.75,28-MAY-2020,5513,INE260B01028,
GODREJCP,EQ,575.0,610.0,573.7,604.4,609.0,574.85,1946399,1161698584.0,28-MAY-2020,52892,INE102D01028,
