SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1430.0,1430.0,1379.8,1389.65,1389.0,1423.3,45300,63724359.95,09-JUL-2015,5103,INE117A01022,
ADANIENT,EQ,90.0,90.8,88.4,88.95,89.05,89.45,3791758,339080785.65,09-JUL-2015,19707,INE423A01024,
ADANIPORTS,EQ,323.4,323.4,312.6,315.15,316.0,320.65,3521086,1117262318.75,09-JUL-2015,59573,INE742F01042,
ADANIPOWER,EQ,30.05,30.4,29.8,29.9,29.9,29.95,3961924,119361010.4,09-JUL-2015,10117,INE814H01011,
AMBUJACEM,EQ,239.5,244.65,239.5,242.15,241.8,241.0,634397,154126952.95,09-JUL-2015,8269,INE079A01024,
APLAPOLLO,EQ,383.5,392.85,380.35,382.3,381.05,385.15,2173,838641.05,09-JUL-2015,271,INE702C01019,
APOLLOHOSP,EQ,1317.0,1348.0,1316.0,1323.8,1320.1,1314.05,310982,415177671.2,09-JUL-2015,23704,INE437A01024,
ASHOKLEY,EQ,71.75,71.95,70.75,71.2,71.3,71.25,4924949,351639369.65,09-JUL-2015,24442,INE208A01029,
ASIANPAINT,EQ,810.0,814.9,795.0,796.95,797.65,802.25,613555,493167799.75,09-JUL-2015,22036,INE021A01026,
ASTRAL,EQ,368.0,377.0,365.1,373.6,374.0,371.65,31477,11671331.6,09-JUL-2015,963,INE006I01046,
AUROPHARMA,EQ,1451.5,1457.5,1435.85,1449.8,1453.8,1443.9,577211,835579945.8,09-JUL-2015,20944,INE406A01037,
AXISBANK,EQ,575.85,577.4,566.4,571.7,572.65,576.65,3602432,2061068952.05,09-JUL-2015,67183,INE238A01034,
BAJAJ-AUTO,EQ,2545.0,2558.0,2500.15,2511.25,2510.05,2571.45,239855,607303285.1,09-JUL-2015,26198,INE917I01010,
BAJAJFINSV,EQ,1757.0,1779.9,1700.25,1708.75,1706.2,1759.15,25564,44299446.55,09-JUL-2015,3390,INE918I01018,
BAJAJHLDNG,EQ,1486.0,1490.0,1462.4,1469.5,1465.0,1504.1,5260,7757687.3,09-JUL-2015,1113,INE118A01012,
BAJFINANCE,EQ,5207.0,5269.9,4970.6,5021.35,5028.0,5225.9,188502,952588344.8,09-JUL-2015,13956,INE296A01016,
BANKBARODA,EQ,152.05,155.0,151.05,152.95,153.0,151.35,3722985,570567635.15,09-JUL-2015,21618,INE028A01039,
BANKINDIA,EQ,181.0,186.9,181.0,184.45,184.8,180.15,3491147,644230000.65,09-JUL-2015,21547,INE084A01016,
BEL,EQ,3430.0,3464.8,3408.05,3427.45,3425.0,3409.1,57307,196711532.7,09-JUL-2015,5840,INE263A01016,
BHARATFORG,EQ,1067.0,1083.7,1058.0,1074.15,1075.1,1055.85,755859,810453077.55,09-JUL-2015,29917,INE465A01025,
BHARTIARTL,EQ,432.35,442.9,430.3,433.9,433.0,430.3,5622296,2462462488.7,09-JUL-2015,122790,INE397D01024,
BHEL,EQ,256.4,265.8,254.75,264.3,264.4,255.7,5181733,1357706669.95,09-JUL-2015,50694,INE257A01026,
