SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,800.0,800.0,776.05,783.85,784.5,777.05,87425,68331519.8,25-MAR-2011,
ADANIENT,EQ,599.95,609.9,598.1,600.65,598.1,599.8,368542,221809104.05,25-MAR-2011,
ADANIPOWER,EQ,113.0,113.9,112.2,112.95,113.5,112.75,1294626,145982389.4,25-MAR-2011,
AMBUJACEM,EQ,136.35,138.9,136.1,138.15,138.1,136.25,1405174,193638744.2,25-MAR-2011,
APOLLOHOSP,EQ,487.55,492.0,478.0,480.3,479.0,482.75,51130,24806229.85,25-MAR-2011,
ASHOKLEY,EQ,53.7,57.45,53.7,56.55,56.2,56.25,3357649,190712146.0,25-MAR-2011,
ASIANPAINT,EQ,2511.55,2643.0,2511.55,2529.25,2523.0,2502.85,38999,99304402.7,25-MAR-2011,
ASTRAL,EQ,121.3,126.0,121.3,124.2,126.0,124.2,11935,1483908.05,25-MAR-2011,
AUROPHARMA,EQ,201.0,203.8,197.1,198.05,197.5,199.85,893879,178652743.7,25-MAR-2011,
AXISBANK,EQ,1342.8,1369.9,1326.95,1364.95,1366.0,1319.45,1947999,2635953038.4,25-MAR-2011,
BAJAJ-AUTO,EQ,1370.0,1386.5,1351.0,1381.2,1383.0,1354.45,286138,392308683.95,25-MAR-2011,
BAJAJFINSV,EQ,523.2,528.0,515.2,517.9,516.6,518.65,283699,147872460.85,25-MAR-2011,
BAJAJHLDNG,EQ,750.0,751.0,736.1,747.55,746.0,733.9,18658,13875377.3,25-MAR-2011,
BAJFINANCE,EQ,650.95,652.0,636.65,647.8,650.0,638.65,13082,8432092.1,25-MAR-2011,
BANKBARODA,EQ,905.0,930.0,895.0,927.85,930.0,903.3,328700,302088685.15,25-MAR-2011,
BANKINDIA,EQ,431.95,459.5,431.95,455.65,454.0,452.3,695839,317490994.25,25-MAR-2011,
BEL,EQ,1700.05,1704.75,1681.0,1683.5,1685.0,1695.7,48202,81444473.85,25-MAR-2011,
BHARATFORG,EQ,344.35,347.4,336.8,344.05,343.05,343.9,712984,243881050.2,25-MAR-2011,
BHARTIARTL,EQ,334.1,341.0,332.1,339.7,338.5,333.25,2435027,820603313.75,25-MAR-2011,
