SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,781.1,783.7,776.5,780.1,780.0,780.85,46288,36115394.65,03-SEP-2010,
ADANIENT,EQ,660.0,660.0,639.4,649.85,649.7,656.3,701302,455015309.85,03-SEP-2010,
ADANIPOWER,EQ,133.0,136.4,133.0,134.0,134.25,133.25,2212259,298142991.0,03-SEP-2010,
AMBUJACEM,EQ,125.0,126.5,124.0,125.95,126.5,125.5,1369074,171731520.25,03-SEP-2010,
APOLLOHOSP,EQ,412.0,419.0,410.0,412.75,412.95,411.2,28495,11814821.95,03-SEP-2010,
ASHOKLEY,EQ,75.8,76.35,75.05,75.65,75.4,74.45,4603449,348633180.0,03-SEP-2010,
ASIANPAINT,EQ,2810.0,2831.0,2782.0,2809.7,2802.05,2797.5,226947,637898673.0,03-SEP-2010,
ASTRAL,EQ,264.8,303.0,256.3,294.75,290.05,261.4,153850,44728261.8,03-SEP-2010,
AUROPHARMA,EQ,1051.65,1058.0,1041.25,1045.45,1044.1,1048.0,144973,152292201.35,03-SEP-2010,
AXISBANK,EQ,1400.0,1400.0,1365.5,1379.65,1379.0,1388.05,702622,968383661.8,03-SEP-2010,
BAJAJ-AUTO,EQ,2799.25,2889.9,2790.1,2871.0,2870.0,2783.35,397449,1127831366.8,03-SEP-2010,
BAJAJFINSV,EQ,498.5,533.7,491.4,519.6,517.5,487.75,1296535,672028404.95,03-SEP-2010,
BAJAJHLDNG,EQ,770.0,799.0,756.2,777.3,778.0,759.9,188855,147936125.35,03-SEP-2010,
BANKBARODA,EQ,833.0,839.0,822.0,825.05,823.0,832.5,217972,180490702.95,03-SEP-2010,
BANKINDIA,EQ,459.8,466.7,456.5,464.4,462.5,457.95,454983,210134537.5,03-SEP-2010,
BEL,EQ,1735.0,1760.0,1719.0,1733.5,1735.0,1724.65,30891,53673391.75,03-SEP-2010,
BHARATFORG,EQ,362.0,371.75,360.0,365.45,365.2,359.0,652988,239136772.85,03-SEP-2010,
BHARTIARTL,EQ,335.2,341.4,335.0,339.25,339.7,334.1,3512214,1190095428.5,03-SEP-2010,
BHEL,EQ,2405.0,2425.0,2376.0,2386.25,2384.9,2397.7,429579,1027290177.65,03-SEP-2010,
BIOCON,EQ,342.9,348.5,342.65,345.75,345.5,343.45,312975,108382459.05,03-SEP-2010,
BLUESTARCO,EQ,439.05,443.5,437.0,441.2,441.0,445.3,20195,8892854.75,03-SEP-2010,
BOSCHLTD,EQ,6000.0,6414.7,5971.0,6299.65,6318.2,5978.65,38427,240682943.75,03-SEP-2010,
BPCL,EQ,781.0,782.95,765.1,766.9,767.0,779.0,923038,713464950.2,03-SEP-2010,
BRITANNIA,EQ,2048.1,2075.0,2048.1,2056.7,2055.1,2053.25,3881,8009374.2,03-SEP-2010,
CANBK,EQ,526.75,536.8,526.35,535.4,535.5,524.1,687785,365687237.35,03-SEP-2010,
CHOLAFIN,EQ,165.55,168.75,163.1,165.8,166.55,164.7,122273,20266449.0,03-SEP-2010,
CIPLA,EQ,306.0,309.4,305.0,307.05,307.05,305.35,1021604,314343079.6,03-SEP-2010,
COLPAL,EQ,830.55,835.95,828.0,830.05,828.7,828.6,95477,79310757.35,03-SEP-2010,
CONCOR,EQ,1306.0,1306.0,1287.0,1298.9,1299.0,1301.15,26007,33778532.55,03-SEP-2010,
CUMMINSIND,EQ,729.2,739.8,720.2,730.5,730.0,732.5,178026,129624314.3,03-SEP-2010,
DABUR,EQ,214.9,215.45,210.65,211.1,211.5,213.3,885658,188278165.2,03-SEP-2010,
DIVISLAB,EQ,751.0,762.7,742.0,756.7,758.1,745.05,169524,128403937.65,03-SEP-2010,
DLF,EQ,311.85,315.4,308.65,313.25,312.45,311.85,3834937,1200475485.0,03-SEP-2010,
DRREDDY,EQ,1384.0,1406.2,1382.0,1389.85,1390.0,1377.35,217096,303024373.1,03-SEP-2010,
EICHERMOT,EQ,1293.8,1309.4,1265.0,1270.1,1271.0,1276.45,69645,89710748.45,03-SEP-2010,
FEDERALBNK,EQ,347.0,349.45,342.5,346.5,346.1,346.85,686426,236990463.0,03-SEP-2010,
FORTIS,EQ,160.15,161.9,159.0,159.75,159.0,159.75,671921,107848183.25,03-SEP-2010,
GAIL,EQ,463.95,463.95,455.0,461.6,462.3,459.7,605986,278197567.3,03-SEP-2010,
GLENMARK,EQ,289.8,290.95,282.0,284.85,283.55,289.8,562369,160425082.4,03-SEP-2010,
