SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1075.0,1079.9,1045.85,1053.45,1050.55,1077.6,32611,34357362.55,07-JAN-2016,3608,INE117A01022,
ADANIENT,EQ,84.9,84.9,78.0,79.95,79.8,86.25,4859987,396504838.2,07-JAN-2016,18395,INE423A01024,
ADANIPORTS,EQ,245.65,247.5,241.5,245.0,244.9,251.8,4244402,1039233352.0,07-JAN-2016,63516,INE742F01042,
ADANIPOWER,EQ,33.8,33.8,31.3,32.0,31.9,34.5,10495393,342258748.5,07-JAN-2016,15827,INE814H01011,
ALKEM,EQ,1504.0,1514.9,1458.45,1467.35,1468.0,1527.0,349010,517383081.15,07-JAN-2016,14909,INE540L01014,
AMBUJACEM,EQ,202.0,202.5,195.75,197.6,197.6,203.05,2114333,417677932.5,07-JAN-2016,11063,INE079A01024,
APLAPOLLO,EQ,774.9,774.9,746.0,751.7,753.15,780.15,45623,34628677.8,07-JAN-2016,1646,INE702C01019,
APOLLOHOSP,EQ,1431.0,1450.0,1380.2,1396.65,1392.0,1455.35,184861,263797911.0,07-JAN-2016,11266,INE437A01024,
ASHOKLEY,EQ,91.9,92.4,90.35,91.35,91.1,92.7,9414939,859873884.15,07-JAN-2016,51082,INE208A01029,
ASIANPAINT,EQ,883.0,891.55,869.0,872.35,871.1,886.4,990333,869897649.9,07-JAN-2016,26249,INE021A01026,
ASTRAL,EQ,422.9,429.9,412.15,424.1,421.55,423.7,18310,7705499.5,07-JAN-2016,719,INE006I01046,
AUROPHARMA,EQ,853.5,861.8,837.8,841.5,840.1,867.2,1796583,1527166850.95,07-JAN-2016,42858,INE406A01037,
AXISBANK,EQ,425.0,425.15,407.0,409.25,409.0,430.7,13787371,5716869070.85,07-JAN-2016,174608,INE238A01034,
BAJAJ-AUTO,EQ,2475.0,2485.0,2406.85,2419.25,2411.7,2485.5,221180,541861905.2,07-JAN-2016,15777,INE917I01010,
BAJAJFINSV,EQ,1946.0,1946.0,1905.0,1927.05,1930.0,1938.55,31399,60420731.5,07-JAN-2016,2357,INE918I01018,
BAJAJHLDNG,EQ,1695.0,1695.0,1645.0,1657.95,1660.0,1655.0,18527,30676790.1,07-JAN-2016,1288,INE118A01012,
BAJFINANCE,EQ,6099.8,6189.9,6030.2,6106.3,6075.35,6107.25,78229,478421684.25,07-JAN-2016,13345,INE296A01016,
BANKBARODA,EQ,147.0,147.0,138.8,139.5,139.0,148.7,7983007,1131476346.9,07-JAN-2016,49662,INE028A01039,
BANKINDIA,EQ,113.05,113.1,108.65,109.05,109.6,114.25,3050214,336230772.8,07-JAN-2016,20922,INE084A01016,
BEL,EQ,1353.0,1353.0,1284.85,1293.8,1302.3,1353.4,425241,557369354.35,07-JAN-2016,29930,INE263A01016,
BHARATFORG,EQ,870.0,874.0,819.35,824.65,824.75,876.35,798628,676358735.35,07-JAN-2016,22106,INE465A01025,
BHARTIARTL,EQ,320.9,325.8,316.6,322.35,319.0,322.2,2825774,908517294.9,07-JAN-2016,35423,INE397D01024,
BHEL,EQ,164.0,164.2,153.1,153.75,153.95,165.65,4947418,775167442.8,07-JAN-2016,47634,INE257A01026,
BIOCON,EQ,516.0,522.8,509.0,511.3,511.4,523.75,854379,440070491.6,07-JAN-2016,17414,INE376G01013,
BLUESTARCO,EQ,372.2,376.8,370.1,372.0,372.05,377.2,22476,8360134.4,07-JAN-2016,711,INE472A01039,
BOSCHLTD,EQ,18720.0,18720.0,18150.0,18306.95,18319.95,18721.75,21853,399755474.0,07-JAN-2016,5789,INE323A01026,
BPCL,EQ,915.85,919.5,879.85,884.25,881.9,912.3,838875,753040297.6,07-JAN-2016,27240,INE029A01011,
BRITANNIA,EQ,2990.0,2994.85,2911.05,2946.55,2945.0,3001.7,149400,441602342.6,07-JAN-2016,14379,INE216A01022,
CANBK,EQ,225.0,225.0,218.15,218.7,218.7,227.5,1815578,400384777.65,07-JAN-2016,21380,INE476A01014,
CHOLAFIN,EQ,638.05,645.5,631.0,642.9,645.0,647.85,28674,18332456.05,07-JAN-2016,2300,INE121A01016,
CIPLA,EQ,648.0,650.0,629.0,637.45,629.7,652.1,732335,471122397.5,07-JAN-2016,23588,INE059A01026,
COALINDIA,EQ,326.8,329.75,324.25,326.4,326.15,327.9,2845034,930248587.75,07-JAN-2016,36509,INE522F01014,
COLPAL,EQ,946.6,946.9,901.0,915.55,917.0,949.45,778725,711464779.6,07-JAN-2016,32090,INE259A01022,
CONCOR,EQ,1285.95,1285.95,1257.5,1264.65,1264.0,1287.95,168317,213379535.5,07-JAN-2016,10977,INE111A01017,
CUMMINSIND,EQ,1011.5,1055.0,993.0,1005.2,1000.0,1009.65,124496,124731730.45,07-JAN-2016,3226,INE298A01020,
DABUR,EQ,275.0,275.0,265.95,267.7,268.05,275.9,910959,245250007.85,07-JAN-2016,16339,INE016A01026,
DIVISLAB,EQ,1115.0,1136.55,1115.0,1126.95,1124.6,1137.2,316523,357022370.45,07-JAN-2016,18442,INE361B01024,
DLF,EQ,113.0,113.0,105.75,106.8,106.1,114.75,24867867,2700226006.6,07-JAN-2016,52073,INE271C01023,
