SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,576.0,588.0,573.6,583.3,583.5,575.7,37900,22038164.1,30-DEC-2011,3214,INE117A01022,
ADANIENT,EQ,310.5,316.0,288.15,293.6,292.0,313.0,845931,254982734.05,30-DEC-2011,20484,INE423A01024,
ADANIPOWER,EQ,63.5,64.25,62.0,62.45,63.1,63.5,320581,20264058.1,30-DEC-2011,5184,INE814H01011,
AMBUJACEM,EQ,157.95,159.0,154.35,155.35,156.2,157.15,1094764,171634231.55,30-DEC-2011,13208,INE079A01024,
APLAPOLLO,EQ,136.0,144.0,136.0,140.45,140.45,136.45,10885,1526151.05,30-DEC-2011,13,INE702C01019,
APOLLOHOSP,EQ,543.55,571.8,543.55,565.2,562.9,546.8,513219,289172899.25,30-DEC-2011,24786,INE437A01024,
ASHOKLEY,EQ,23.0,23.4,22.45,22.8,22.95,22.8,1978710,45334350.75,30-DEC-2011,11155,INE208A01029,
ASIANPAINT,EQ,2605.0,2634.55,2577.1,2592.35,2584.0,2626.7,22531,58668384.2,30-DEC-2011,2785,INE021A01018,
ASTRAL,EQ,128.05,137.45,126.2,129.85,130.0,130.0,1737,225596.55,30-DEC-2011,66,INE006I01020,
AUROPHARMA,EQ,84.45,86.05,84.45,85.15,85.2,84.4,622199,52913788.45,30-DEC-2011,5020,INE406A01037,
AXISBANK,EQ,816.0,827.45,803.3,808.1,806.0,815.55,2032545,1658384369.7,30-DEC-2011,65675,INE238A01026,
BAJAJ-AUTO,EQ,1612.0,1616.4,1581.2,1591.4,1590.0,1602.35,253010,402701379.1,30-DEC-2011,18182,INE917I01010,
BAJAJFINSV,EQ,445.0,450.0,423.0,429.25,427.1,442.3,49541,21732316.65,30-DEC-2011,4874,INE918I01018,
BAJAJHLDNG,EQ,677.5,690.0,675.05,681.65,681.05,675.25,28504,19396248.25,30-DEC-2011,2500,INE118A01012,
BAJFINANCE,EQ,560.0,626.0,560.0,606.15,613.0,611.0,8311,5020519.8,30-DEC-2011,367,INE296A01016,
BANKBARODA,EQ,683.95,689.9,650.65,665.35,657.0,682.75,435004,291001668.6,30-DEC-2011,11215,INE028A01013,
BANKINDIA,EQ,271.5,274.35,264.0,266.35,264.0,268.7,381626,102824916.15,30-DEC-2011,8643,INE084A01016,
BEL,EQ,1327.0,1396.95,1290.0,1350.3,1353.0,1347.65,61446,81354706.6,30-DEC-2011,5279,INE263A01016,
BHARATFORG,EQ,252.0,254.25,244.05,252.1,248.3,247.65,210353,52724389.85,30-DEC-2011,5937,INE465A01025,
BHARTIARTL,EQ,342.1,346.2,338.15,343.5,344.0,340.95,3435770,1174389898.0,30-DEC-2011,38053,INE397D01024,
BHEL,EQ,240.0,240.7,236.5,238.85,238.6,236.25,1837529,438147442.75,30-DEC-2011,31676,INE257A01026,
BIOCON,EQ,266.8,276.6,265.05,273.85,275.0,267.65,305465,82912773.0,30-DEC-2011,5288,INE376G01013,
BLUESTARCO,EQ,155.15,174.5,151.0,170.85,168.0,155.6,63242,10474721.8,30-DEC-2011,2787,INE472A01039,
BOSCHLTD,EQ,6640.0,6800.0,6625.0,6775.6,6799.0,6637.75,1687,11327256.6,30-DEC-2011,362,INE323A01026,
BPCL,EQ,481.0,484.65,468.75,477.8,481.0,478.65,662093,314776614.35,30-DEC-2011,29728,INE029A01011,
BRITANNIA,EQ,447.65,450.9,443.3,448.6,448.05,442.65,12553,5621013.5,30-DEC-2011,725,INE216A01022,
CANBK,EQ,359.05,371.9,359.05,364.5,365.0,357.7,985929,360840560.9,30-DEC-2011,26556,INE476A01014,
CHOLAFIN,EQ,110.0,114.0,110.0,113.1,113.0,113.25,551,62268.35,30-DEC-2011,38,INE121A01016,
CIPLA,EQ,322.3,325.55,318.0,319.9,319.15,321.45,1210890,390291790.1,30-DEC-2011,18491,INE059A01026,
COALINDIA,EQ,301.0,302.3,296.95,300.65,301.0,298.75,1723569,518069809.65,30-DEC-2011,29534,INE522F01014,
COLPAL,EQ,982.0,1009.9,976.0,990.55,990.1,980.75,47526,46904129.0,30-DEC-2011,3723,INE259A01022,
CONCOR,EQ,808.15,905.0,800.55,839.0,865.0,808.15,17989,14834052.95,30-DEC-2011,2370,INE111A01017,
CUMMINSIND,EQ,346.7,352.8,341.6,350.25,345.55,342.2,235381,82338190.0,30-DEC-2011,4164,INE298A01020,
DABUR,EQ,102.0,102.75,98.3,99.45,99.8,101.55,916163,91221372.95,30-DEC-2011,11613,INE016A01026,
DIVISLAB,EQ,764.5,783.8,755.2,776.65,780.6,768.25,223015,172531349.9,30-DEC-2011,6075,INE361B01024,
DLF,EQ,187.5,189.4,181.55,183.1,183.25,186.65,6179192,1145756870.1,30-DEC-2011,65703,INE271C01023,
DRREDDY,EQ,1576.8,1588.85,1565.0,1577.95,1588.05,1569.15,116049,182868813.2,30-DEC-2011,6978,INE089A01023,
EICHERMOT,EQ,1475.05,1505.05,1470.0,1488.0,1478.0,1480.35,16683,24842858.25,30-DEC-2011,482,INE066A01013,
FEDERALBNK,EQ,334.95,340.95,331.05,336.8,339.0,331.2,354647,119105504.95,30-DEC-2011,8372,INE171A01011,
FORTIS,EQ,85.0,85.0,82.35,84.2,84.5,84.65,1896371,159273053.25,30-DEC-2011,17462,INE061F01013,
GAIL,EQ,382.7,385.5,376.2,383.65,384.9,382.1,999818,381531257.85,30-DEC-2011,21905,INE129A01019,
GLENMARK,EQ,281.95,302.7,279.2,293.55,293.0,278.95,488847,139509464.3,30-DEC-2011,10850,INE935A01035,
GODFRYPHLP,EQ,2501.0,2590.0,2451.0,2518.05,2576.95,2542.35,351,882335.7,30-DEC-2011,123,INE260B01010,
GODREJCP,EQ,387.1,390.95,382.25,385.6,385.7,389.05,50120,19365387.0,30-DEC-2011,2766,INE102D01028,
GODREJPROP,EQ,629.0,638.0,606.0,609.85,610.0,619.7,19203,11938135.15,30-DEC-2011,1878,INE484J01019,
GRASIM,EQ,2499.7,2504.85,2451.35,2488.75,2470.0,2515.35,60951,151424336.85,30-DEC-2011,4010,INE047A01013,
HAVELLS,EQ,385.4,390.7,384.55,385.2,387.0,384.75,45754,17675130.1,30-DEC-2011,1542,INE176B01026,
HCLTECH,EQ,389.0,391.55,385.0,387.95,387.65,387.85,756035,293937148.3,30-DEC-2011,20870,INE860A01027,
HDFCBANK,EQ,433.8,434.0,422.1,426.85,426.2,429.6,1919104,823207514.2,30-DEC-2011,31652,INE040A01026,
HEROMOTOCO,EQ,1895.0,1932.5,1895.0,1905.15,1905.0,1904.5,273562,523210143.75,30-DEC-2011,16737,INE158A01026,
HINDALCO,EQ,118.6,119.4,115.1,115.85,115.3,117.2,6098382,715578775.8,30-DEC-2011,45760,INE038A01020,
HINDPETRO,EQ,250.05,256.8,245.2,252.95,256.5,247.45,560973,140637108.3,30-DEC-2011,11140,INE094A01015,
HINDUNILVR,EQ,414.9,414.95,405.35,407.4,406.25,414.3,1008710,412891551.25,30-DEC-2011,17885,INE030A01027,
HINDZINC,EQ,119.45,122.05,116.4,119.7,119.9,118.05,897464,106402562.9,30-DEC-2011,10348,INE267A01025,
ICICIBANK,EQ,690.35,699.8,680.6,684.65,683.7,685.95,2546166,1758984488.05,30-DEC-2011,63275,INE090A01013,
IDEA,EQ,80.35,83.25,79.8,82.3,83.0,80.15,3636820,295558536.45,30-DEC-2011,16878,INE669E01016,
INDHOTEL,EQ,53.1,54.85,52.5,54.35,54.2,52.5,619659,33284488.0,30-DEC-2011,3562,INE053A01029,
INDIANB,EQ,184.4,185.6,181.1,184.95,184.65,181.95,472964,87429659.15,30-DEC-2011,4907,INE562A01011,
INDUSINDBK,EQ,232.2,234.1,224.0,225.85,224.75,231.95,415559,94716785.4,30-DEC-2011,5249,INE095A01012,
INFY,EQ,2744.0,2775.0,2741.5,2767.65,2757.25,2742.1,663602,1832477672.35,30-DEC-2011,36893,INE009A01021,
IOC,EQ,253.0,257.1,251.05,253.75,255.0,252.55,389482,98612531.5,30-DEC-2011,6881,INE242A01010,
ITC,EQ,200.65,203.0,200.25,201.3,200.65,200.7,2311607,466349688.85,30-DEC-2011,22500,INE154A01025,
JINDALSTEL,EQ,462.0,466.0,446.7,453.15,452.85,463.2,1575057,718848621.9,30-DEC-2011,30116,INE749A01030,
JSWENERGY,EQ,37.6,38.1,37.4,37.75,37.8,37.5,346417,13063892.25,30-DEC-2011,3375,INE121E01018,
JSWSTEEL,EQ,527.0,532.8,501.35,507.2,504.95,524.85,2421266,1252448155.45,30-DEC-2011,55134,INE019A01020,
JUBLFOOD,EQ,775.0,780.75,750.0,754.4,753.05,771.35,745350,570166925.75,30-DEC-2011,31920,INE797F01012,
KEI,EQ,13.0,13.5,12.95,13.05,12.95,13.2,15579,205841.55,30-DEC-2011,164,INE878B01027,
KOTAKBANK,EQ,448.0,448.0,426.95,430.55,428.15,445.95,647341,284161202.65,30-DEC-2011,16108,INE237A01028,
LICHSGFIN,EQ,225.35,226.5,220.5,221.35,221.25,225.35,1133285,253412135.65,30-DEC-2011,13588,INE115A01026,
LT,EQ,1005.0,1012.0,990.5,994.65,995.1,999.5,2467620,2467015758.6,30-DEC-2011,84281,INE018A01030,
LUPIN,EQ,442.9,454.0,439.55,447.85,449.0,439.9,765338,339652879.45,30-DEC-2011,14449,INE326A01037,
M&M,EQ,686.7,694.5,675.35,681.8,680.0,686.3,1313271,899641487.85,30-DEC-2011,37687,INE101A01026,
MANAPPURAM,EQ,47.2,47.5,45.8,46.1,46.1,46.5,1388276,64110230.35,30-DEC-2011,2069,INE522D01027,
MARICO,EQ,147.3,147.5,144.5,145.35,146.0,145.75,28372,4123051.55,30-DEC-2011,2477,INE196A01026,
MARUTI,EQ,935.0,939.9,911.0,918.3,920.05,921.75,390624,360962873.85,30-DEC-2011,16903,INE585B01010,
