SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,1461.0,1481.0,1445.0,1460.45,1473.0,1457.7,151852,221034793.55,14-JAN-2008,
ADANIENT,EQ,1070.0,1070.0,1025.15,1040.6,1048.0,1073.15,135274,139857966.1,14-JAN-2008,
AMBUJACEM,EQ,138.55,139.0,135.55,138.05,138.0,138.55,2479035,339173036.4,14-JAN-2008,
APOLLOHOSP,EQ,528.0,544.0,507.0,530.65,526.6,517.3,49332,26091883.55,14-JAN-2008,
ASHOKLEY,EQ,50.85,50.95,49.3,49.6,49.45,50.3,11004698,548649551.65,14-JAN-2008,
ASIANPAINT,EQ,1090.65,1159.0,1090.65,1124.1,1112.25,1157.2,5185,5848357.45,14-JAN-2008,
ASTRAL,EQ,201.0,213.5,197.0,211.9,212.9,203.3,5127,1072611.4,14-JAN-2008,
AUROPHARMA,EQ,495.0,495.0,475.3,477.8,475.3,484.95,123057,58868926.2,14-JAN-2008,
AXISBANK,EQ,1180.0,1291.5,1163.1,1268.15,1279.95,1169.75,1639922,2002991132.5,14-JAN-2008,
BANKBARODA,EQ,436.0,471.0,436.0,468.0,469.55,443.65,457556,211184479.1,14-JAN-2008,
BANKINDIA,EQ,416.8,436.0,416.8,426.7,427.3,412.5,2031594,868060945.15,14-JAN-2008,
BEL,EQ,1853.0,1910.0,1853.0,1895.15,1910.0,1862.15,101512,190213012.45,14-JAN-2008,
BHARATFORG,EQ,337.8,362.8,337.8,356.15,356.05,361.3,323599,115262583.85,14-JAN-2008,
BHARTIARTL,EQ,911.35,970.0,902.9,907.35,904.9,964.85,5521576,5073026896.15,14-JAN-2008,
BHEL,EQ,2438.0,2484.65,2438.0,2474.8,2481.75,2433.8,422684,1042759535.8,14-JAN-2008,
BIOCON,EQ,565.0,565.0,544.0,549.0,550.0,553.25,112264,61800328.6,14-JAN-2008,
BLUESTARCO,EQ,499.85,499.85,471.1,488.8,490.0,486.9,222691,109101762.5,14-JAN-2008,
BPCL,EQ,431.0,470.15,431.0,467.0,468.0,434.5,971274,440056086.3,14-JAN-2008,
BRITANNIA,EQ,1562.05,1620.0,1562.05,1599.7,1605.0,1609.45,2548,4086909.1,14-JAN-2008,
CANBK,EQ,380.0,383.95,367.35,374.3,373.0,370.4,1304603,489111416.9,14-JAN-2008,
CIPLA,EQ,199.35,207.4,199.35,205.25,205.2,205.45,712604,146565656.7,14-JAN-2008,
COLPAL,EQ,458.0,475.0,446.05,470.0,473.5,456.95,104588,48266877.65,14-JAN-2008,
CONCOR,EQ,1723.1,1750.0,1711.0,1718.75,1711.0,1723.1,43672,75220149.4,14-JAN-2008,
CUMMINSIND,EQ,388.85,388.85,376.05,384.5,384.0,382.3,243140,93318879.85,14-JAN-2008,
DABUR,EQ,114.0,114.0,111.3,113.35,113.5,112.7,556799,62966151.25,14-JAN-2008,
DIVISLAB,EQ,1735.0,1784.7,1730.0,1766.95,1773.0,1767.05,59606,105152964.65,14-JAN-2008,
DLF,EQ,1215.0,1225.0,1181.55,1207.5,1208.15,1193.9,2435941,2941514727.15,14-JAN-2008,
DRREDDY,EQ,678.9,687.8,660.0,668.3,678.0,678.9,477919,319196886.45,14-JAN-2008,
EICHERMOT,EQ,384.95,388.0,372.05,382.7,384.0,371.3,30465,11603343.2,14-JAN-2008,
FEDERALBNK,EQ,345.95,349.0,340.75,342.55,342.0,343.5,473818,162944648.15,14-JAN-2008,
FORTIS,EQ,100.85,107.9,99.55,104.35,104.9,99.65,743443,77265407.05,14-JAN-2008,
GAIL,EQ,508.0,514.9,499.95,508.8,511.0,506.1,879428,446463106.45,14-JAN-2008,
GLENMARK,EQ,545.25,582.0,545.25,577.25,579.0,541.55,235267,134717399.7,14-JAN-2008,
GODFRYPHLP,EQ,1771.0,1771.0,1690.0,1704.4,1690.0,1769.05,1445,2494603.95,14-JAN-2008,
GODREJCP,EQ,131.0,132.0,129.5,130.6,130.65,129.6,29567,3868298.85,14-JAN-2008,
GRASIM,EQ,3400.0,3400.0,3305.0,3322.35,3315.0,3379.45,69801,232409317.55,14-JAN-2008,
HAVELLS,EQ,636.05,648.8,636.05,640.45,641.0,640.7,39258,25184842.7,14-JAN-2008,
HCLTECH,EQ,290.05,292.0,280.0,283.9,285.0,288.9,334540,95002715.3,14-JAN-2008,
HDFCBANK,EQ,1774.0,1825.0,1722.3,1783.15,1795.0,1764.55,1167546,2094440245.35,14-JAN-2008,
HINDALCO,EQ,204.9,206.95,200.2,201.55,201.7,202.1,1418556,288260287.8,14-JAN-2008,
HINDPETRO,EQ,340.0,352.3,334.0,349.45,352.25,333.5,2138431,738156580.3,14-JAN-2008,
HINDUNILVR,EQ,222.95,225.0,217.6,219.05,218.8,223.7,763653,168014703.9,14-JAN-2008,
HINDZINC,EQ,772.0,783.8,760.0,764.2,760.0,767.8,34128,26198111.5,14-JAN-2008,
ICICIBANK,EQ,1450.0,1455.5,1380.65,1410.0,1392.7,1435.0,5177013,7315327305.55,14-JAN-2008,
IDEA,EQ,140.0,147.4,139.1,146.0,147.15,139.9,7059758,1015414464.95,14-JAN-2008,
INDHOTEL,EQ,146.5,158.0,142.5,152.8,153.5,145.6,2372995,357058660.5,14-JAN-2008,
