SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 19-Aug-2026,1163.6,1163.6,1185.5,1157.5,1180.5,1180.5,1176.29,634522,7463.8,27913, 348591, 54.94
ABB, EQ, 19-Aug-2026,7546.0,7525.0,7543.0,7391.5,7430.0,7430.0,7442.62,187000,13917.69,25204, 89352, 47.78
ABCAPITAL, EQ, 19-Aug-2026,402.0,402.4,402.4,393.9,396.0,396.0,396.68,4164096,16518.34,61404, 2349810, 56.43
ADANIENSOL, EQ, 19-Aug-2026,1603.0,1604.8,1604.8,1536.5,1540.7,1540.7,1553.73,3477602,54032.6,120834, 1687207, 48.52
ADANIENT, EQ, 19-Aug-2026,3002.5,3012.7,3019.0,2967.3,2990.3,2990.3,2988.43,938700,28052.41,55794, 452106, 48.16
ADANIGREEN, EQ, 19-Aug-2026,1308.0,1312.9,1312.9,1281.1,1293.0,1293.0,1290.97,1333768,17218.61,31259, 394856, 29.60
ADANIPORTS, EQ, 19-Aug-2026,1682.4,1684.0,1684.0,1667.0,1681.9,1681.9,1675.84,1217074,20396.18,41556, 757394, 62.23
ADANIPOWER, EQ, 19-Aug-2026,205.58,205.9,205.9,202.69,204.02,204.02,203.66,10553545,21493.0,57104, 3640349, 34.49
ALKEM, EQ, 19-Aug-2026,5475.0,5475.0,5489.5,5370.0,5382.5,5382.5,5430.59,213076,11571.29,34504, 140641, 66.01
AMBER, EQ, 19-Aug-2026,7350.0,7348.0,7364.5,7205.0,7250.0,7250.0,7274.24,231498,16839.72,22572, 71746, 30.99
AMBUJACEM, EQ, 19-Aug-2026,412.4,412.4,412.4,405.5,407.5,407.5,407.29,2103066,8565.65,29229, 1057019, 50.26
ANGELONE, EQ, 19-Aug-2026,291.75,291.75,294.4,288.85,289.5,289.5,291.07,2506672,7296.13,25290, 873870, 34.86
APLAPOLLO, EQ, 19-Aug-2026,2115.0,2115.0,2121.8,2097.2,2121.8,2121.8,2110.08,292451,6170.96,25907, 170290, 58.23
APOLLOHOSP, EQ, 19-Aug-2026,8817.0,8817.0,8862.5,8695.5,8750.0,8750.0,8782.15,298438,26209.27,31678, 180177, 60.37
ASHOKLEY, EQ, 19-Aug-2026,176.35,175.0,176.1,173.1,173.1,173.1,174.33,10072866,17560.39,82044, 4474330, 44.42
ASIANPAINT, EQ, 19-Aug-2026,2628.4,2625.0,2634.9,2601.0,2630.8,2630.8,2613.27,742443,19402.01,61468, 468598, 63.12
ASTRAL, EQ, 19-Aug-2026,1520.0,1535.7,1577.0,1516.2,1544.9,1544.9,1535.31,385557,5919.51,26423, 156799, 40.67
AUBANK, EQ, 19-Aug-2026,1075.7,1071.0,1080.9,1063.7,1075.0,1075.0,1076.17,1035506,11143.78,26478, 567249, 54.78
AUROPHARMA, EQ, 19-Aug-2026,1645.0,1645.0,1645.0,1611.7,1624.5,1624.5,1624.56,752484,12224.53,23542, 439107, 58.35
AXISBANK, EQ, 19-Aug-2026,1243.0,1243.1,1245.0,1224.0,1235.0,1235.0,1232.88,3061937,37749.98,70828, 1831068, 59.80
BAJAJ-AUTO, EQ, 19-Aug-2026,11607.0,11607.0,11722.0,11534.0,11645.0,11645.0,11649.35,222810,25955.91,31928, 114907, 51.57
BAJAJFINSV, EQ, 19-Aug-2026,2011.2,2002.1,2013.0,1985.0,2012.0,2012.0,1998.35,920207,18388.96,71769, 579123, 62.93
BAJAJHLDNG, EQ, 19-Aug-2026,11254.0,11264.0,11383.0,11234.0,11380.0,11380.0,11324.69,25169,2850.31,6238, 13599, 54.03
BAJFINANCE, EQ, 19-Aug-2026,1094.3,1093.9,1093.9,1076.4,1080.2,1080.2,1081.41,2877930,31122.19,85071, 1655254, 57.52
BANDHANBNK, EQ, 19-Aug-2026,170.5,170.51,170.89,167.64,169.2,169.2,169.05,4976272,8412.61,31934, 1809080, 36.35
BANKBARODA, EQ, 19-Aug-2026,244.0,244.07,245.55,243.15,245.0,245.0,244.57,6256020,15300.63,36266, 3224349, 51.54
BANKINDIA, EQ, 19-Aug-2026,142.1,142.1,143.2,141.15,141.7,141.7,142.09,5252432,7463.22,30164, 2806298, 53.43
BDL, EQ, 19-Aug-2026,1393.0,1393.0,1401.7,1347.4,1349.0,1349.0,1362.69,1670098,22758.2,46257, 583755, 34.95
BEL, EQ, 19-Aug-2026,412.0,412.0,412.75,406.4,409.2,409.2,408.9,10660149,43589.85,93196, 6403994, 60.07
BHARATFORG, EQ, 19-Aug-2026,2098.9,2090.0,2095.0,2048.6,2069.0,2069.0,2065.54,1263394,26095.92,44436, 793236, 62.79
BHARTIARTL, EQ, 19-Aug-2026,1934.2,1924.8,1941.8,1922.0,1922.0,1922.0,1928.56,6252338,120580.24,125632, 4702102, 75.21
BHEL, EQ, 19-Aug-2026,425.0,425.0,425.15,414.3,419.8,419.8,417.85,5840962,24406.45,54352, 1669648, 28.59
BIOCON, EQ, 19-Aug-2026,417.5,416.55,417.75,411.0,412.75,412.75,413.7,1683297,6963.83,22508, 795512, 47.26
BLUESTARCO, EQ, 19-Aug-2026,1493.0,1498.8,1501.1,1478.0,1493.2,1493.2,1489.75,292749,4361.22,14169, 130676, 44.64
BOSCHLTD, EQ, 19-Aug-2026,48730.0,48730.0,49130.0,48315.0,48460.0,48460.0,48672.33,52957,25775.41,16788, 22181, 41.88
BPCL, EQ, 19-Aug-2026,310.3,310.3,311.85,304.7,307.0,307.0,307.1,4757433,14610.0,40654, 2380639, 50.04
BRITANNIA, EQ, 19-Aug-2026,5495.0,5495.0,5550.0,5453.0,5453.0,5453.0,5510.45,251106,13837.08,19954, 136673, 54.43
BSE, EQ, 19-Aug-2026,3308.0,3317.0,3395.0,3291.7,3352.0,3352.0,3353.34,4767443,159868.45,198026, 1469667, 30.83
CAMS, EQ, 19-Aug-2026,762.0,762.0,763.85,752.0,754.3,754.3,756.9,1126243,8524.51,49078, 630829, 56.01
CANBK, EQ, 19-Aug-2026,129.1,129.1,129.4,128.1,129.08,129.08,128.69,7255746,9337.45,38295, 3218279, 44.35
CDSL, EQ, 19-Aug-2026,1340.6,1340.6,1345.0,1325.0,1329.0,1329.0,1335.71,560859,7491.47,21667, 225401, 40.19
CGPOWER, EQ, 19-Aug-2026,894.2,885.85,886.0,860.2,863.05,863.05,867.5,4061889,35237.07,94276, 1767581, 43.52
CHOLAFIN, EQ, 19-Aug-2026,1868.0,1866.1,1873.5,1853.1,1873.5,1873.5,1864.0,555561,10355.66,44993, 358841, 64.59
CIPLA, EQ, 19-Aug-2026,1431.1,1429.0,1435.1,1415.4,1422.0,1422.0,1421.49,433654,6164.34,26219, 236398, 54.51
COALINDIA, EQ, 19-Aug-2026,406.9,406.95,407.6,397.3,400.0,400.0,400.25,6030203,24135.94,128296, 3576800, 59.31
COCHINSHIP, EQ, 19-Aug-2026,1485.1,1499.0,1506.5,1473.2,1485.0,1485.0,1483.43,680465,10094.22,25680, 259272, 38.10
COFORGE, EQ, 19-Aug-2026,1773.0,1790.0,1818.0,1785.4,1813.1,1813.1,1807.62,2592917,46870.1,69809, 856260, 33.02
COLPAL, EQ, 19-Aug-2026,1903.0,1905.0,1913.6,1863.9,1879.6,1879.6,1877.45,571246,10724.84,38070, 304786, 53.35
CONCOR, EQ, 19-Aug-2026,518.25,518.55,519.65,511.55,514.35,514.35,514.84,724297,3728.95,19648, 294798, 40.70
CROMPTON, EQ, 19-Aug-2026,244.8,245.0,247.1,242.05,245.5,245.5,244.61,2206730,5397.82,22915, 1085016, 49.17
CUMMINSIND, EQ, 19-Aug-2026,5350.0,5301.5,5347.0,5206.5,5220.0,5220.0,5253.17,321107,16868.29,27809, 199132, 62.01
DABUR, EQ, 19-Aug-2026,403.5,403.5,403.5,398.0,399.75,399.75,400.36,927611,3713.74,25622, 509214, 54.90
DALBHARAT, EQ, 19-Aug-2026,1837.1,1837.1,1875.0,1825.0,1875.0,1875.0,1857.23,276847,5141.69,17258, 172986, 62.48
