SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
20MICRONS,EQ,45.8,45.85,44.5,44.8,44.95,45.55,132748,5964154.05,27-APR-2017,638,INE144J01027,
3IINFOTECH,EQ,5.5,5.6,5.45,5.55,5.55,5.45,1727818,9605196.9,27-APR-2017,988,INE748C01020,
3MINDIA,EQ,11590.1,11639.9,11478.0,11593.55,11595.0,11593.75,562,6517387.65,27-APR-2017,128,INE470A01017,
63MOONS,EQ,77.5,77.5,76.15,76.45,76.5,77.0,39124,3000543.85,27-APR-2017,998,INE111B01023,
8KMILES,EQ,553.7,553.7,472.05,518.85,520.25,548.1,555948,282183943.7,27-APR-2017,20381,INE650K01021,
A2ZINFRA,EQ,49.4,49.75,48.2,48.45,48.6,49.25,834249,40763593.9,27-APR-2017,4533,INE619I01012,
AARTIDRUGS,EQ,587.6,594.9,580.65,585.4,583.55,577.65,6844,4017939.7,27-APR-2017,553,INE767A01016,
AARTIIND,EQ,821.4,883.9,820.5,878.15,879.9,818.1,322158,277005256.4,27-APR-2017,14688,INE769A01020,
AARVEEDEN,EQ,71.0,71.5,70.0,70.6,70.5,71.55,6074,429732.55,27-APR-2017,100,INE273D01019,
ABAN,EQ,226.0,226.65,223.3,224.05,225.0,225.65,373412,83900915.9,27-APR-2017,5524,INE421A01028,
ABB,EQ,1435.0,1435.0,1397.0,1407.0,1399.0,1424.0,148023,210434044.9,27-APR-2017,8271,INE117A01022,
ABBOTINDIA,EQ,4465.0,4465.0,4375.0,4390.2,4376.35,4465.8,6166,27115631.85,27-APR-2017,1302,INE358A01014,
ABFRL,EQ,170.0,176.7,170.0,174.65,173.55,169.7,373769,65010909.6,27-APR-2017,12207,INE647O01011,
ABIRLANUVO,EQ,1681.7,1684.35,1637.55,1652.8,1665.0,1673.2,403876,668591667.85,27-APR-2017,20210,INE069A01017,
ABMINTLTD,BE,138.3,138.3,138.3,138.3,138.3,131.75,275,38032.5,27-APR-2017,8,INE251C01017,
