SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 18-May-2026,1093.8,1085.0,1111.8,1066.8,1100.0,1104.9,1094.16,661233,7234.92,27237, 356383, 53.90
ABB, EQ, 18-May-2026,6381.0,6310.0,6445.0,6225.0,6445.0,6413.5,6337.45,370285,23466.62,33853, 178562, 48.22
ABCAPITAL, EQ, 18-May-2026,357.15,352.2,354.4,348.6,349.5,350.1,350.78,4941012,17332.2,68981, 2805769, 56.79
ADANIENSOL, EQ, 18-May-2026,1303.6,1295.0,1334.5,1248.2,1330.2,1328.3,1291.02,4008711,51753.31,101558, 1911044, 47.67
ADANIENT, EQ, 18-May-2026,2716.0,2700.0,2710.0,2647.5,2686.7,2689.8,2680.17,2033884,54511.54,84780, 406906, 20.01
ADANIGREEN, EQ, 18-May-2026,1379.0,1374.9,1374.9,1312.4,1364.0,1369.0,1347.82,3820968,51499.66,86064, 612227, 16.02
ADANIPORTS, EQ, 18-May-2026,1795.1,1785.5,1793.0,1745.0,1784.0,1787.7,1774.0,2562978,45467.19,88980, 1208810, 47.16
ADANIPOWER, EQ, 18-May-2026,221.33,221.0,223.5,218.03,219.01,219.3,220.2,30197883,66494.79,158727, 7725742, 25.58
ALKEM, EQ, 18-May-2026,5486.0,5465.0,5525.0,5390.0,5471.0,5468.0,5445.5,122385,6664.48,19289, 64220, 52.47
AMBER, EQ, 18-May-2026,8476.5,8118.0,8148.5,6980.0,7172.0,7153.5,7318.55,2162867,158290.47,206052, 445947, 20.62
AMBUJACEM, EQ, 18-May-2026,433.75,430.0,431.7,421.1,430.0,430.15,426.82,2003511,8551.45,32530, 637238, 31.81
ANGELONE, EQ, 18-May-2026,306.85,302.8,305.0,298.4,303.8,303.95,301.89,4296924,12971.84,43440, 1296023, 30.16
APLAPOLLO, EQ, 18-May-2026,1890.2,1889.0,1896.1,1843.1,1888.9,1876.0,1871.16,346633,6486.06,37881, 162625, 46.92
APOLLOHOSP, EQ, 18-May-2026,8082.5,8062.5,8099.0,8006.0,8030.0,8020.5,8050.66,323387,26034.8,41663, 203753, 63.01
ASHOKLEY, EQ, 18-May-2026,153.13,152.0,152.0,148.76,151.19,151.14,150.43,18556084,27913.02,123406, 8746135, 47.13
ASIANPAINT, EQ, 18-May-2026,2605.6,2580.1,2619.4,2556.0,2605.6,2614.0,2600.14,898479,23361.73,65182, 511625, 56.94
ASTRAL, EQ, 18-May-2026,1550.8,1539.0,1568.5,1512.5,1544.6,1545.7,1544.41,414511,6401.75,32295, 136586, 32.95
AUBANK, EQ, 18-May-2026,990.5,984.1,984.3,968.9,982.0,979.0,977.52,1099094,10743.89,54630, 576918, 52.49
AUROPHARMA, EQ, 18-May-2026,1511.8,1514.3,1525.0,1491.6,1500.0,1500.5,1504.37,939496,14133.53,41565, 493978, 52.58
AXISBANK, EQ, 18-May-2026,1244.8,1239.0,1242.0,1222.1,1234.9,1237.9,1233.6,6052023,74657.98,225441, 4058710, 67.06
BAJAJ-AUTO, EQ, 18-May-2026,10377.5,10325.0,10326.0,10144.5,10188.0,10198.5,10211.51,295753,30200.83,60201, 157613, 53.29
BAJAJFINSV, EQ, 18-May-2026,1728.1,1715.0,1759.0,1693.8,1750.0,1753.1,1736.17,1199186,20819.94,62011, 620111, 51.71
BAJAJHLDNG, EQ, 18-May-2026,10308.0,10250.0,10425.0,10100.0,10373.0,10367.0,10274.71,30521,3135.94,9020, 11716, 38.39
BAJFINANCE, EQ, 18-May-2026,910.45,900.0,925.0,890.7,922.0,921.1,910.96,6387223,58185.01,135527, 3209084, 50.24
BANDHANBNK, EQ, 18-May-2026,194.46,192.0,192.49,186.55,190.42,190.34,189.3,7391229,13991.74,60873, 2731028, 36.95
BANKBARODA, EQ, 18-May-2026,261.4,260.0,260.85,255.3,260.8,260.05,257.98,7299311,18830.77,51922, 2831632, 38.79
BANKINDIA, EQ, 18-May-2026,142.26,141.0,141.0,137.49,138.45,138.22,138.33,12262451,16962.87,51571, 4875385, 39.76
BDL, EQ, 18-May-2026,1325.4,1317.4,1322.6,1272.3,1312.0,1309.2,1294.08,827754,10711.79,33780, 190816, 23.05
BEL, EQ, 18-May-2026,423.65,423.85,427.8,414.6,426.95,426.6,422.23,10452161,44131.95,141943, 4257848, 40.74
BHARATFORG, EQ, 18-May-2026,1913.1,1910.0,1910.0,1865.4,1886.0,1891.0,1882.15,472953,8901.7,30190, 202781, 42.88
BHARTIARTL, EQ, 18-May-2026,1905.4,1904.8,1953.8,1890.4,1937.1,1938.1,1933.18,13888648,268493.08,434681, 9909252, 71.35
BHEL, EQ, 18-May-2026,398.3,395.6,396.3,386.1,395.25,395.25,391.7,10710854,41954.4,119634, 3770202, 35.20
BIOCON, EQ, 18-May-2026,430.1,428.45,431.85,422.35,427.0,426.25,426.08,3394086,14461.42,45874, 1587795, 46.78
BLUESTARCO, EQ, 18-May-2026,1658.0,1637.0,1637.4,1582.0,1637.0,1633.8,1613.4,690436,11139.48,47297, 260247, 37.69
BOSCHLTD, EQ, 18-May-2026,37740.0,37735.0,37740.0,36930.0,37190.0,37155.0,37210.79,21448,7980.97,8392, 7464, 34.80
BPCL, EQ, 18-May-2026,284.45,282.0,282.5,276.6,281.0,280.8,280.09,8613476,24125.81,90739, 4452189, 51.69
BRITANNIA, EQ, 18-May-2026,5406.0,5385.5,5399.0,5289.5,5390.0,5380.5,5358.17,374914,20088.54,37922, 255029, 68.02
BSE, EQ, 18-May-2026,4000.6,3940.0,4134.0,3940.0,4119.0,4120.7,4057.23,5053942,205050.19,189206, 1603679, 31.73
CAMS, EQ, 18-May-2026,784.0,777.0,778.4,760.35,773.55,772.75,769.58,827599,6369.07,33876, 309227, 37.36
CANBK, EQ, 18-May-2026,128.07,127.0,127.0,124.0,124.91,124.9,124.77,22211890,27714.4,114693, 9399261, 42.32
CDSL, EQ, 18-May-2026,1186.7,1174.0,1187.7,1152.7,1186.2,1184.2,1168.71,1892291,22115.38,68812, 599209, 31.67
CGPOWER, EQ, 18-May-2026,838.2,825.95,830.0,804.6,808.65,808.75,811.22,4002836,32471.71,102100, 2224956, 55.58
CHOLAFIN, EQ, 18-May-2026,1546.3,1538.0,1538.0,1500.0,1523.2,1527.9,1518.51,822208,12485.33,29908, 409218, 49.77
CIPLA, EQ, 18-May-2026,1432.1,1422.0,1442.1,1411.8,1426.0,1426.2,1426.54,2013605,28724.84,109252, 1062468, 52.76
COALINDIA, EQ, 18-May-2026,462.2,462.0,468.5,457.05,461.5,462.1,463.56,7735499,35858.59,95875, 2124174, 27.46
COCHINSHIP, EQ, 18-May-2026,1594.5,1549.0,1549.0,1475.0,1516.0,1513.5,1502.97,3618669,54387.59,110510, 745957, 20.61
COFORGE, EQ, 18-May-2026,1282.1,1282.1,1351.8,1274.6,1348.1,1348.1,1326.57,4392898,58274.82,115654, 1528397, 34.79
COLPAL, EQ, 18-May-2026,2160.0,2150.0,2158.9,2113.6,2149.1,2151.2,2140.48,357195,7645.7,22519, 217727, 60.95
CONCOR, EQ, 18-May-2026,518.8,513.0,513.35,499.3,502.0,501.95,503.35,1078736,5429.85,29428, 544780, 50.50
CROMPTON, EQ, 18-May-2026,301.95,298.8,298.8,288.15,294.5,293.3,292.56,4483026,13115.76,56541, 1822591, 40.66
CUMMINSIND, EQ, 18-May-2026,5392.0,5360.0,5360.0,5228.5,5309.0,5298.5,5281.28,275007,14523.88,38439, 145141, 52.78
DABUR, EQ, 18-May-2026,467.7,466.8,466.8,453.9,456.05,456.35,457.15,1177536,5383.16,21845, 536267, 45.54
DALBHARAT, EQ, 18-May-2026,1727.5,1727.9,1728.0,1675.1,1713.1,1712.6,1700.61,306741,5216.47,26000, 133316, 43.46
DELHIVERY, EQ, 18-May-2026,475.75,472.95,472.95,446.1,457.0,455.75,453.46,7347316,33316.85,113487, 2984461, 40.62
DIVISLAB, EQ, 18-May-2026,6760.5,6750.5,6868.0,6658.0,6834.5,6835.0,6752.2,340352,22981.25,42681, 178947, 52.58
DIXON, EQ, 18-May-2026,10979.0,10871.0,10900.0,10570.0,10803.0,10780.0,10746.59,571332,61398.69,83497, 152493, 26.69
DLF, EQ, 18-May-2026,566.75,560.75,575.0,554.0,574.85,573.15,564.11,3510805,19804.73,69521, 1298822, 36.99
