SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1857.0,1857.9,1815.25,1830.25,1826.0,1846.25,93490,171598919.4,20-OCT-2021,9543,INE117A01022,
ABCAPITAL,EQ,106.8,106.9,103.15,103.75,103.95,106.3,3034976,317741477.75,20-OCT-2021,31446,INE674K01013,
ADANIENT,EQ,1574.0,1607.35,1539.1,1589.7,1585.0,1569.45,2768997,4374819176.45,20-OCT-2021,68151,INE423A01024,
ADANIGREEN,EQ,1195.0,1210.0,1122.3,1179.15,1184.95,1181.35,241623,285750256.1,20-OCT-2021,14983,INE364U01010,
ADANIPORTS,EQ,792.0,802.9,777.5,794.9,797.0,792.25,5467049,4329563948.5,20-OCT-2021,88272,INE742F01042,
ADANIPOWER,EQ,122.2,128.0,115.0,120.9,121.0,124.85,20580766,2494789073.25,20-OCT-2021,176760,INE814H01011,
ALKEM,EQ,3790.0,3869.0,3738.3,3824.1,3827.8,3842.15,143233,544920909.3,20-OCT-2021,15552,INE540L01014,
AMBER,EQ,3602.2,3635.75,3335.0,3428.2,3420.0,3602.2,88589,305308859.9,20-OCT-2021,22719,INE371P01015,
AMBUJACEM,EQ,391.0,399.9,387.6,392.75,392.85,389.35,5245333,2066972865.05,20-OCT-2021,67137,INE079A01024,
APLAPOLLO,EQ,892.9,892.9,841.0,852.55,853.9,883.2,406755,349370409.05,20-OCT-2021,31449,INE702C01027,
APOLLOHOSP,EQ,4301.05,4317.35,4135.0,4146.75,4149.0,4301.05,510321,2132988139.45,20-OCT-2021,43882,INE437A01024,
ASHOKLEY,EQ,139.75,140.75,134.6,136.6,137.05,139.65,17784386,2444752851.95,20-OCT-2021,120577,INE208A01029,
ASIANPAINT,EQ,3190.0,3219.95,3136.65,3169.6,3177.0,3183.75,1205540,3839131189.1,20-OCT-2021,102671,INE021A01026,
ASTRAL,EQ,2300.0,2329.0,2150.65,2187.95,2182.0,2249.1,1038438,2300286396.7,20-OCT-2021,78637,INE006I01046,
AUBANK,EQ,1185.0,1188.35,1150.0,1157.25,1159.2,1182.35,541292,629272549.1,20-OCT-2021,33672,INE949L01017,
AUROPHARMA,EQ,713.0,716.7,691.45,701.7,702.0,712.55,2049982,1446345284.65,20-OCT-2021,63718,INE406A01037,
AXISBANK,EQ,800.6,813.8,792.0,804.8,804.15,801.65,9023067,7243009957.3,20-OCT-2021,160051,INE238A01034,
BAJAJ-AUTO,EQ,3903.75,3909.9,3828.0,3848.65,3850.0,3911.55,321450,1240649211.45,20-OCT-2021,30719,INE917I01010,
BAJAJFINSV,EQ,19063.0,19063.0,18404.25,18603.2,18630.1,19076.55,224798,4205404321.7,20-OCT-2021,46565,INE918I01018,
BAJAJHLDNG,EQ,4810.0,4888.0,4686.65,4783.8,4792.6,4805.6,21788,103592789.7,20-OCT-2021,5286,INE118A01012,
BAJFINANCE,EQ,7741.0,7833.55,7575.0,7761.35,7770.0,7739.3,1102899,8517112495.6,20-OCT-2021,103398,INE296A01024,
BANDHANBNK,EQ,316.0,320.35,311.0,316.6,316.0,315.8,5166167,1631878245.4,20-OCT-2021,54982,INE545U01014,
BANKBARODA,EQ,89.1,93.1,86.9,92.2,93.0,89.35,76835176,6980446246.6,20-OCT-2021,164063,INE028A01039,
BANKINDIA,EQ,60.5,61.2,58.8,59.6,59.85,60.3,11046290,662887694.05,20-OCT-2021,28202,INE084A01016,
BDL,EQ,430.0,434.55,414.05,422.45,424.0,428.75,695497,294873371.65,20-OCT-2021,26838,INE171Z01018,
BEL,EQ,206.85,210.2,202.85,204.8,204.95,206.85,5360981,1107270801.1,20-OCT-2021,67914,INE263A01024,
BHARATFORG,EQ,792.0,799.0,761.85,774.05,776.0,791.1,2743887,2129230204.7,20-OCT-2021,53075,INE465A01025,
BHARTIARTL,EQ,683.4,713.9,681.4,708.45,708.1,681.1,21217306,14959584879.8,20-OCT-2021,308695,INE397D01024,
BHEL,EQ,69.9,73.6,68.25,72.9,73.4,69.6,90667104,6486565427.4,20-OCT-2021,155612,INE257A01026,
BIOCON,EQ,344.45,346.65,340.75,341.75,341.9,344.4,1610459,552746600.0,20-OCT-2021,21057,INE376G01013,
BLUESTARCO,EQ,902.0,910.6,889.3,895.9,898.0,905.8,55723,50238625.25,20-OCT-2021,4033,INE472A01039,
BOSCHLTD,EQ,17260.0,17435.55,17001.9,17145.3,17122.0,17258.4,33419,574256553.65,20-OCT-2021,11190,INE323A01026,
BPCL,EQ,452.0,452.9,436.35,441.1,441.0,453.05,6543463,2900533006.1,20-OCT-2021,90478,INE029A01011,
BRITANNIA,EQ,3800.0,3917.35,3740.0,3762.0,3767.4,3795.9,523002,1998654952.05,20-OCT-2021,55307,INE216A01030,
BSE,EQ,1371.0,1389.0,1311.1,1343.25,1353.15,1371.0,556012,750668802.95,20-OCT-2021,43151,INE118H01025,
CAMS,EQ,3117.7,3134.0,3016.25,3094.05,3100.0,3085.8,291728,900039182.5,20-OCT-2021,48299,INE596I01012,
CANBK,EQ,190.2,197.35,186.65,195.3,196.5,190.7,21818788,4234285814.0,20-OCT-2021,101006,INE476A01014,
CDSL,BE,1359.0,1390.0,1295.0,1374.75,1375.0,1355.0,314385,426024507.3,20-OCT-2021,26303,INE736A01011,
CGPOWER,BE,131.5,136.85,126.6,136.85,136.85,130.35,2958655,395880198.55,20-OCT-2021,8267,INE067A01029,
CHOLAFIN,EQ,610.3,616.1,590.05,594.8,594.0,608.25,2395624,1445721256.9,20-OCT-2021,68243,INE121A01024,
CIPLA,EQ,905.0,912.7,900.0,905.9,905.25,906.2,1941581,1759872317.65,20-OCT-2021,57613,INE059A01026,
COALINDIA,EQ,182.7,183.4,177.4,180.5,180.75,184.5,15921230,2865917200.7,20-OCT-2021,101296,INE522F01014,
COCHINSHIP,EQ,365.15,368.0,360.55,361.55,361.8,366.55,232114,84302714.55,20-OCT-2021,6518,INE704P01017,
COFORGE,EQ,5864.7,6030.0,5680.0,5820.4,5846.0,5861.4,550669,3234749157.85,20-OCT-2021,57975,INE591G01017,
COLPAL,EQ,1637.05,1648.4,1605.25,1613.6,1616.95,1636.05,436745,708331090.8,20-OCT-2021,39664,INE259A01022,
CONCOR,EQ,672.2,685.95,665.25,674.3,676.5,667.35,2784461,1877516001.8,20-OCT-2021,78584,INE111A01025,
CROMPTON,EQ,467.8,467.8,451.05,454.2,454.9,465.65,2265457,1036363793.7,20-OCT-2021,38962,INE299U01018,
CUMMINSIND,EQ,914.9,921.35,871.05,883.15,886.0,908.3,1384833,1233135921.25,20-OCT-2021,51545,INE298A01020,
DABUR,EQ,607.0,607.85,591.05,592.65,593.0,605.25,2784702,1663219768.6,20-OCT-2021,58289,INE016A01026,
DALBHARAT,EQ,2038.0,2049.85,1953.1,1972.1,1974.5,2035.65,191504,381263598.15,20-OCT-2021,14605,INE00R701025,
DIVISLAB,EQ,5182.1,5292.0,5089.2,5116.4,5128.0,5192.1,623004,3227591625.7,20-OCT-2021,55728,INE361B01024,
DIXON,EQ,5720.0,5720.0,4876.05,5209.35,5199.9,5721.3,1599280,8469425666.85,20-OCT-2021,192980,INE935N01020,
DLF,EQ,416.9,420.4,405.3,412.95,413.3,414.45,9537787,3944526609.25,20-OCT-2021,106776,INE271C01023,
DMART,EQ,4789.0,4860.0,4470.25,4596.4,4636.85,4754.55,1677557,7695777445.85,20-OCT-2021,218023,INE192R01011,
DRREDDY,EQ,4801.05,4844.45,4718.0,4753.9,4750.5,4801.8,316097,1509486031.8,20-OCT-2021,36907,INE089A01023,
EICHERMOT,EQ,2705.0,2711.0,2616.3,2651.2,2653.0,2703.7,1159620,3070359265.6,20-OCT-2021,62774,INE066A01021,
FEDERALBNK,EQ,92.85,94.4,91.0,94.0,94.2,92.85,20059712,1864227022.25,20-OCT-2021,62348,INE171A01029,
FORCEMOT,EQ,1506.0,1525.0,1470.0,1502.35,1501.5,1503.4,79747,119924958.9,20-OCT-2021,7318,INE451A01017,
FORTIS,EQ,255.75,262.9,250.55,254.05,253.0,255.85,1737033,443639523.7,20-OCT-2021,21933,INE061F01013,
GAIL,EQ,155.0,155.2,150.2,151.6,151.55,155.75,8527474,1298663846.3,20-OCT-2021,50425,INE129A01019,
GLENMARK,EQ,515.65,521.0,503.3,505.9,506.8,515.65,913680,466844656.35,20-OCT-2021,21356,INE935A01035,
GODFRYPHLP,EQ,1293.0,1315.0,1260.0,1285.1,1290.0,1302.55,60618,78175525.5,20-OCT-2021,5285,INE260B01028,
GODREJCP,EQ,1015.2,1018.8,987.5,992.4,996.0,1007.85,992533,993096512.15,20-OCT-2021,33026,INE102D01028,
GODREJPROP,EQ,2385.0,2410.9,2262.1,2309.7,2318.2,2390.35,1742910,4069825156.5,20-OCT-2021,78599,INE484J01027,
GRASIM,EQ,1710.1,1723.95,1681.8,1692.5,1697.75,1717.9,834655,1421630992.85,20-OCT-2021,32476,INE047A01021,
HAL,EQ,1424.0,1458.05,1380.3,1409.9,1409.5,1430.05,1044118,1487502250.95,20-OCT-2021,61446,INE066F01012,
HAVELLS,EQ,1430.0,1433.9,1378.15,1406.7,1408.0,1423.8,1193058,1681473646.4,20-OCT-2021,53094,INE176B01034,
HCLTECH,EQ,1239.0,1263.4,1220.4,1232.9,1232.9,1232.1,8222562,10220360301.85,20-OCT-2021,189811,INE860A01027,
HDFCAMC,EQ,2900.0,2913.6,2848.15,2860.6,2865.0,2904.65,302847,869807391.1,20-OCT-2021,26993,INE127D01025,
HDFCBANK,EQ,1689.1,1698.75,1664.45,1673.85,1675.6,1688.7,5454284,9142241514.6,20-OCT-2021,187374,INE040A01034,
HDFCLIFE,EQ,703.4,709.5,695.3,703.4,704.6,702.8,2606119,1833185751.8,20-OCT-2021,65617,INE795G01014,
HEROMOTOCO,EQ,2863.0,2876.0,2802.0,2816.0,2818.0,2876.05,424722,1201016030.4,20-OCT-2021,35736,INE158A01026,
HINDALCO,EQ,531.0,531.0,510.5,512.95,512.7,533.75,9440844,4874213175.45,20-OCT-2021,160758,INE038A01020,
HINDPETRO,EQ,325.5,328.55,315.5,317.3,319.15,323.4,5619163,1800750692.1,20-OCT-2021,60459,INE094A01015,
HINDUNILVR,EQ,2569.0,2584.0,2470.0,2478.65,2488.15,2546.8,4864654,12222000146.75,20-OCT-2021,277787,INE030A01027,
HINDZINC,EQ,369.0,369.0,350.55,359.9,361.5,369.3,1981348,709250109.7,20-OCT-2021,41122,INE267A01025,
ICICIBANK,EQ,746.75,757.45,741.9,745.85,746.75,747.45,12762996,9578822545.0,20-OCT-2021,180985,INE090A01021,
ICICIGI,EQ,1532.0,1535.0,1496.6,1504.4,1506.0,1529.2,844842,1276466853.95,20-OCT-2021,37184,INE765G01017,
ICICIPRULI,EQ,653.0,661.35,619.15,631.75,634.0,659.7,4806465,3050113510.5,20-OCT-2021,91508,INE726G01019,
IDEA,EQ,10.0,10.95,9.55,10.6,10.7,10.0,416526281,4339547008.1,20-OCT-2021,266998,INE669E01016,
IDFCFIRSTB,EQ,48.6,49.4,47.7,48.65,48.75,48.6,24487806,1188271534.85,20-OCT-2021,45218,INE092T01019,
IEX,EQ,844.0,844.0,756.55,789.45,792.8,845.35,36297977,28590450770.15,20-OCT-2021,896128,INE022Q01020,
INDHOTEL,EQ,218.0,224.65,213.0,219.4,220.95,214.85,14827814,3253569560.65,20-OCT-2021,88910,INE053A01029,
INDIANB,EQ,160.35,164.45,153.55,163.45,164.3,159.15,7628484,1233911652.1,20-OCT-2021,54511,INE562A01011,
INDIGO,EQ,2022.0,2073.9,1986.6,2011.95,2014.95,2016.55,682880,1382274425.85,20-OCT-2021,36634,INE646L01027,
INDUSINDBK,EQ,1190.0,1213.9,1172.45,1201.7,1203.05,1194.0,2850772,3411766396.9,20-OCT-2021,82319,INE095A01012,
INDUSTOWER,EQ,295.3,313.35,290.5,303.0,302.6,294.95,18376360,5597064471.4,20-OCT-2021,189949,INE121J01017,
INFY,EQ,1829.4,1848.0,1794.05,1802.35,1797.4,1822.15,5876115,10690134351.8,20-OCT-2021,193075,INE009A01021,
INOXWIND,EQ,116.0,124.9,110.1,112.45,113.0,116.2,697766,80581097.65,20-OCT-2021,8045,INE066P01011,
IOC,EQ,133.2,134.3,129.65,130.55,130.95,133.8,10755221,1412930131.1,20-OCT-2021,64884,INE242A01010,
IRFC,EQ,23.9,23.95,23.4,23.55,23.6,23.85,12927201,305312077.65,20-OCT-2021,26709,INE053F01010,
ITC,EQ,245.95,248.5,242.35,246.6,246.5,245.95,47822165,11747933319.0,20-OCT-2021,230234,INE154A01025,
JINDALSTEL,EQ,439.75,446.0,427.05,441.2,442.1,439.75,7341439,3220090606.3,20-OCT-2021,70767,INE749A01030,
JSWENERGY,BE,375.0,391.9,363.0,376.2,379.0,379.2,1776301,667552143.0,20-OCT-2021,10806,INE121E01018,
JSWSTEEL,EQ,692.0,695.7,675.4,685.15,686.0,691.55,3256699,2232340209.25,20-OCT-2021,56957,INE019A01038,
JUBLFOOD,EQ,4340.0,4340.0,3898.05,3965.2,3953.5,4331.15,2806519,11546223542.05,20-OCT-2021,207827,INE797F01012,
KALYANKJIL,EQ,75.65,76.7,74.55,75.05,75.45,75.5,1358479,102687275.75,20-OCT-2021,11772,INE303R01014,
KEI,EQ,993.0,993.0,922.45,942.55,959.0,985.8,323934,310276414.0,20-OCT-2021,20346,INE878B01027,
KOTAKBANK,EQ,2042.0,2044.95,1998.2,2015.45,2022.5,2035.35,1794893,3618515599.1,20-OCT-2021,67147,INE237A01028,
KPITTECH,EQ,348.0,350.5,338.0,340.9,341.9,345.75,645950,220549424.75,20-OCT-2021,22338,INE04I401011,
LAURUSLABS,EQ,615.0,616.95,590.4,599.45,601.9,617.0,2364834,1429923859.45,20-OCT-2021,64677,INE947Q01028,
LICHSGFIN,EQ,445.0,447.4,432.0,435.35,435.75,443.3,3303840,1447581633.85,20-OCT-2021,56221,INE115A01026,
LODHA,EQ,1113.1,1133.0,1031.05,1051.8,1057.0,1106.05,342585,369380391.3,20-OCT-2021,36687,INE670K01029,
LT,EQ,1855.0,1868.65,1796.3,1806.7,1810.1,1846.05,3295376,6016505839.9,20-OCT-2021,114101,INE018A01030,
LUPIN,EQ,938.4,939.2,918.4,929.65,930.5,938.4,1305385,1210923391.6,20-OCT-2021,30069,INE326A01037,
M&M,EQ,913.0,924.9,894.65,899.35,902.0,917.5,3551282,3212746995.7,20-OCT-2021,84866,INE101A01026,
MANAPPURAM,EQ,200.4,202.0,193.3,195.6,195.3,200.4,6424748,1263198695.95,20-OCT-2021,47833,INE522D01027,
MARICO,EQ,575.95,577.5,558.45,560.85,560.3,574.3,1227089,693647264.4,20-OCT-2021,30807,INE196A01026,
MARUTI,EQ,7615.0,7667.35,7515.0,7590.75,7609.2,7655.65,488082,3699639594.05,20-OCT-2021,45076,INE585B01010,
MAXHEALTH,EQ,335.8,346.5,332.0,342.5,344.0,335.8,484858,164792033.25,20-OCT-2021,16088,INE027H01010,
MAZDOCK,EQ,263.0,274.6,256.35,272.0,272.5,260.75,2132157,573784589.15,20-OCT-2021,36105,INE249Z01012,
MCX,EQ,1935.05,1966.5,1895.0,1927.9,1933.0,1943.2,599867,1158567749.1,20-OCT-2021,34889,INE745G01035,
MFSL,EQ,981.0,988.0,959.3,979.5,984.1,981.0,2492736,2426829422.3,20-OCT-2021,70576,INE180A01020,
MOTILALOFS,EQ,901.0,910.0,875.0,896.35,897.0,901.4,1322765,1180690543.75,20-OCT-2021,18276,INE338I01027,
MPHASIS,EQ,3572.15,3595.9,3367.6,3470.15,3465.15,3546.45,986753,3425518118.05,20-OCT-2021,84032,INE356A01018,
MUTHOOTFIN,EQ,1547.0,1566.2,1513.95,1533.25,1533.0,1552.4,671846,1029921193.6,20-OCT-2021,33459,INE414G01012,
NAM-INDIA,EQ,458.8,470.7,445.4,461.05,461.0,458.1,1455498,670140059.3,20-OCT-2021,25467,INE298J01013,
NATIONALUM,EQ,113.8,113.8,106.75,109.45,109.65,114.05,47258759,5175158932.8,20-OCT-2021,144658,INE139A01034,
NAUKRI,EQ,6979.8,7088.9,6705.0,6917.0,6929.0,6931.55,506746,3500704867.15,20-OCT-2021,72764,INE663F01024,
NBCC,EQ,47.3,47.35,45.75,46.15,46.45,47.3,8874486,413369801.6,20-OCT-2021,24849,INE095N01031,
NESTLEIND,EQ,19300.0,20200.0,19050.45,19277.65,19269.0,19368.45,217769,4248931938.15,20-OCT-2021,54167,INE239A01016,
NHPC,EQ,34.25,34.25,32.05,32.3,32.25,34.05,11853827,390550901.5,20-OCT-2021,28785,INE848E01016,
NMDC,EQ,152.5,152.85,148.15,149.15,149.4,152.35,12128714,1818540898.0,20-OCT-2021,67869,INE584A01023,
NTPC,EQ,150.65,150.65,145.3,146.25,146.5,149.65,16129487,2379558477.75,20-OCT-2021,114373,INE733E01010,
OBEROIRLTY,EQ,904.8,920.85,867.8,882.2,881.0,899.25,1373791,1224377428.6,20-OCT-2021,54717,INE093I01010,
OFSS,EQ,4949.9,4977.0,4666.55,4684.5,4693.0,4944.0,315975,1512375576.05,20-OCT-2021,41999,INE881D01027,
OIL,EQ,232.9,233.55,225.1,228.35,229.0,233.5,741784,169375634.45,20-OCT-2021,16315,INE274J01014,
ONGC,EQ,159.25,159.35,153.65,154.9,155.05,158.6,17118996,2666821890.1,20-OCT-2021,84304,INE213A01029,
PAGEIND,EQ,38499.5,38553.6,37220.0,37403.15,37331.0,38924.35,48518,1827952797.4,20-OCT-2021,20006,INE761H01022,
PERSISTENT,EQ,4199.0,4284.0,3961.2,4225.3,4225.0,4191.95,363080,1520766585.05,20-OCT-2021,46069,INE262H01013,
PETRONET,EQ,230.85,233.0,227.8,230.95,231.0,230.75,5231637,1201249355.35,20-OCT-2021,36763,INE347G01014,
PFC,EQ,144.25,144.3,138.75,140.45,140.6,144.15,8055405,1136109327.6,20-OCT-2021,48841,INE134E01011,
PGEL,EQ,493.0,499.8,425.6,470.95,474.9,501.85,113282,53875914.1,20-OCT-2021,5849,INE457L01011,
PHOENIXLTD,EQ,961.05,968.7,936.75,940.25,939.1,962.35,201781,191502481.25,20-OCT-2021,17444,INE211B01039,
PIDILITIND,EQ,2474.8,2479.0,2395.55,2417.5,2419.0,2470.85,289981,705242467.05,20-OCT-2021,31342,INE318A01026,
PIIND,EQ,3235.0,3249.9,3015.2,3054.85,3049.0,3260.95,542766,1670233222.65,20-OCT-2021,56737,INE603J01030,
PNB,EQ,43.9,44.5,42.65,43.1,43.45,44.15,115424264,5028189980.4,20-OCT-2021,130143,INE160A01022,
PNBHOUSING,EQ,555.0,570.0,547.65,547.65,547.65,576.45,450390,249565504.1,20-OCT-2021,2971,INE572E01012,
POLYCAB,EQ,2389.9,2399.85,2260.05,2294.15,2316.8,2373.45,808017,1870765772.35,20-OCT-2021,82556,INE455K01017,
POWERGRID,EQ,200.0,200.25,193.35,194.35,194.2,198.65,16432451,3210913963.05,20-OCT-2021,87405,INE752E01010,
POWERINDIA,EQ,2562.0,2589.6,2425.0,2494.6,2532.0,2551.5,41164,103522236.5,20-OCT-2021,7857,INE07Y701011,
PRESTIGE,EQ,440.95,445.65,424.0,433.6,433.4,440.75,937570,405583941.85,20-OCT-2021,25127,INE811K01011,
RADICO,EQ,1124.0,1159.7,1088.0,1114.75,1121.0,1114.4,372980,418677246.4,20-OCT-2021,23768,INE944F01028,
RBLBANK,EQ,191.2,191.45,185.75,188.95,189.15,190.2,5248726,992072561.6,20-OCT-2021,30094,INE976G01028,
