SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,783.1,789.0,782.1,784.45,782.95,782.95,38330,30101256.3,07-SEP-2010,
ADANIENT,EQ,656.2,662.0,651.05,655.2,652.5,662.2,126699,83343005.65,07-SEP-2010,
ADANIPOWER,EQ,136.5,138.4,135.1,137.45,137.15,136.5,2135121,292475267.25,07-SEP-2010,
AMBUJACEM,EQ,126.55,137.8,126.2,136.0,136.05,126.55,9718157,1311592681.6,07-SEP-2010,
APOLLOHOSP,EQ,411.5,418.0,409.2,413.4,413.0,410.5,33433,13834931.45,07-SEP-2010,
ASHOKLEY,EQ,76.2,76.2,74.15,74.3,74.4,75.75,2227389,166324956.9,07-SEP-2010,
ASIANPAINT,EQ,2864.0,2891.5,2835.25,2853.95,2855.0,2849.7,436678,1260770575.75,07-SEP-2010,
ASTRAL,EQ,290.0,292.75,279.0,280.2,280.0,294.95,27326,7743882.8,07-SEP-2010,
AUROPHARMA,EQ,1073.0,1077.15,1051.25,1059.4,1057.75,1063.5,169612,180341679.45,07-SEP-2010,
AXISBANK,EQ,1396.0,1406.4,1377.0,1397.5,1393.0,1394.65,844266,1174921868.75,07-SEP-2010,
BAJAJ-AUTO,EQ,3040.0,3070.0,2988.0,2997.4,2995.0,3004.0,434031,1308395231.25,07-SEP-2010,
BAJAJFINSV,EQ,520.1,530.0,509.85,511.8,511.0,514.6,372488,194051192.25,07-SEP-2010,
BAJAJHLDNG,EQ,828.9,834.75,807.3,819.35,816.1,823.65,113651,93181294.9,07-SEP-2010,
BANKBARODA,EQ,820.6,836.9,820.6,829.65,827.0,833.4,90418,75095930.65,07-SEP-2010,
BANKINDIA,EQ,462.0,467.7,458.1,460.3,458.6,464.45,376046,173266856.4,07-SEP-2010,
BEL,EQ,1740.65,1759.9,1720.1,1726.6,1731.95,1745.55,27853,48458670.8,07-SEP-2010,
BHARATFORG,EQ,368.1,371.5,362.0,363.25,363.7,368.7,499879,182866999.05,07-SEP-2010,
BHARTIARTL,EQ,345.9,347.3,341.1,343.55,342.3,343.4,3873422,1334420989.05,07-SEP-2010,
BHEL,EQ,2450.0,2453.7,2421.5,2434.05,2430.0,2444.5,276995,674494527.9,07-SEP-2010,
BIOCON,EQ,345.0,349.85,340.5,348.05,348.5,344.55,262151,90483138.15,07-SEP-2010,
BLUESTARCO,EQ,442.0,454.95,442.0,451.55,450.0,444.6,20757,9326117.0,07-SEP-2010,
BOSCHLTD,EQ,6348.9,6508.0,6291.0,6359.95,6369.0,6322.8,17897,114756701.45,07-SEP-2010,
BPCL,EQ,740.0,773.45,740.0,758.25,759.1,763.25,749599,571950067.65,07-SEP-2010,
BRITANNIA,EQ,2090.0,2155.1,2090.0,2123.25,2117.0,2081.8,17984,38204282.75,07-SEP-2010,
CANBK,EQ,540.0,542.9,532.55,538.7,535.55,539.7,839145,452329031.75,07-SEP-2010,
CHOLAFIN,EQ,174.9,176.1,170.1,171.0,171.0,174.5,197940,34195439.4,07-SEP-2010,
CIPLA,EQ,311.0,315.4,309.1,312.95,311.45,309.9,1858323,582353775.15,07-SEP-2010,
COLPAL,EQ,826.05,830.25,821.3,823.85,823.65,824.25,80533,66720566.95,07-SEP-2010,
CONCOR,EQ,1310.0,1358.0,1310.0,1323.4,1325.0,1315.85,49581,66297316.9,07-SEP-2010,
CUMMINSIND,EQ,733.65,737.85,717.25,724.8,718.95,733.65,133659,97503722.55,07-SEP-2010,
DABUR,EQ,212.0,216.9,211.5,215.9,216.5,211.5,1484214,319580312.55,07-SEP-2010,
DIVISLAB,EQ,765.0,769.9,757.35,762.2,758.0,761.65,93445,71226233.4,07-SEP-2010,
DLF,EQ,319.0,321.9,314.75,316.0,315.2,318.6,3249223,1032904123.4,07-SEP-2010,
DRREDDY,EQ,1432.0,1445.7,1417.1,1431.75,1423.0,1430.35,291780,418482114.85,07-SEP-2010,
EICHERMOT,EQ,1270.0,1290.0,1265.0,1267.95,1270.0,1273.35,15636,19949217.15,07-SEP-2010,
FEDERALBNK,EQ,352.9,365.0,352.5,358.35,358.5,350.95,1121979,401832971.35,07-SEP-2010,
FORTIS,EQ,162.05,165.85,162.05,163.25,162.9,161.55,1830839,301189500.25,07-SEP-2010,
GAIL,EQ,470.2,473.6,460.25,465.6,465.0,468.1,968825,453926988.25,07-SEP-2010,
GLENMARK,EQ,282.5,284.9,279.05,280.25,280.5,281.4,354459,99728973.45,07-SEP-2010,
GODFRYPHLP,EQ,1785.0,1785.0,1755.2,1763.75,1765.0,1783.95,392,698087.2,07-SEP-2010,
GODREJCP,EQ,400.0,404.95,395.0,397.95,398.95,399.45,89300,35744396.55,07-SEP-2010,
GODREJPROP,EQ,792.0,815.0,767.0,775.3,770.0,788.35,227763,180123576.4,07-SEP-2010,
GRASIM,EQ,2115.0,2222.2,2091.2,2195.05,2192.75,2114.35,256988,562753595.3,07-SEP-2010,
HAVELLS,EQ,804.7,811.9,798.0,800.5,802.0,799.35,312420,251621667.15,07-SEP-2010,
HCLTECH,EQ,405.0,407.9,399.0,401.85,400.8,405.85,799835,321517009.2,07-SEP-2010,
HDFCBANK,EQ,2216.0,2216.0,2182.55,2199.1,2193.4,2204.3,420392,922334097.15,07-SEP-2010,
HINDALCO,EQ,177.5,182.75,177.5,180.7,180.1,178.95,7569714,1367606480.2,07-SEP-2010,
HINDPETRO,EQ,519.0,524.0,513.35,515.3,517.0,519.15,895310,463853485.05,07-SEP-2010,
HINDUNILVR,EQ,272.5,272.5,269.3,270.65,269.5,271.65,1591280,430145867.3,07-SEP-2010,
HINDZINC,EQ,1095.0,1139.0,1095.0,1107.9,1108.95,1094.8,187913,210585814.95,07-SEP-2010,
ICICIBANK,EQ,1040.0,1049.15,1033.15,1038.6,1036.5,1039.45,3708098,3858166489.75,07-SEP-2010,
IDEA,EQ,72.45,75.0,72.1,74.05,74.0,71.7,14703180,1090419583.95,07-SEP-2010,
INDHOTEL,EQ,107.65,107.9,105.6,106.6,106.3,107.1,1038850,110790363.55,07-SEP-2010,
INDIANB,EQ,256.2,259.45,253.2,255.45,255.25,256.4,628178,161055435.05,07-SEP-2010,
INDUSINDBK,EQ,235.3,235.95,232.1,233.6,234.5,235.3,260465,60819272.7,07-SEP-2010,
IOC,EQ,428.95,429.3,424.4,426.3,426.7,425.3,1399803,596983156.4,07-SEP-2010,
ITC,EQ,166.0,167.25,164.8,166.2,165.3,165.8,5696688,945713897.65,07-SEP-2010,
JINDALSTEL,EQ,696.0,711.3,693.25,707.95,706.85,695.25,1508103,1061729360.6,07-SEP-2010,
JSWENERGY,EQ,135.0,135.7,132.3,132.85,132.6,135.25,1331696,178103810.65,07-SEP-2010,
JSWSTEEL,EQ,1197.0,1226.9,1197.0,1219.2,1220.7,1196.65,1698510,2068040418.6,07-SEP-2010,
