SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 10-Oct-2024,1010.0,1052.0,1065.0,1012.0,1025.0,1022.85,1039.86,1653897,17198.23,74611, 398745, 24.11
ABB, EQ, 10-Oct-2024,8458.05,8499.0,8619.7,8444.0,8500.0,8510.3,8524.74,321074,27370.72,44737, 127999, 39.87
ABCAPITAL, EQ, 10-Oct-2024,225.61,226.19,227.5,223.3,224.05,224.39,225.2,3347579,7538.65,23192, 732743, 21.89
ADANIENSOL, EQ, 10-Oct-2024,983.3,992.95,1001.6,963.6,995.0,989.85,976.19,1981159,19339.78,74954, 813661, 41.07
ADANIENT, EQ, 10-Oct-2024,3153.75,3140.0,3211.0,3056.1,3194.8,3174.2,3120.45,2905725,90671.6,151256, 735557, 25.31
ADANIGREEN, EQ, 10-Oct-2024,1784.45,1804.7,1804.7,1758.2,1787.85,1780.5,1777.92,595689,10590.9,44608, 281488, 47.25
ADANIPORTS, EQ, 10-Oct-2024,1408.15,1417.0,1430.05,1406.85,1417.6,1417.2,1416.57,1628495,23068.7,85313, 517015, 31.75
ADANIPOWER, EQ, 10-Oct-2024,634.3,641.95,648.4,631.05,645.0,645.4,639.69,1649770,10553.37,45018, 612458, 37.12
ALKEM, EQ, 10-Oct-2024,6294.1,6310.0,6340.55,6071.4,6121.0,6137.1,6153.73,133293,8202.49,23095, 56404, 42.32
AMBER, EQ, 10-Oct-2024,5154.05,5209.85,5223.25,5087.85,5101.5,5117.1,5143.48,192192,9885.36,34377, 56320, 29.30
AMBUJACEM, EQ, 10-Oct-2024,607.95,610.8,613.45,582.0,587.2,585.25,591.07,6417410,37931.45,113712, 3640365, 56.73
ANGELONE, EQ, 10-Oct-2024,2594.05,2600.0,2634.35,2551.0,2605.0,2606.55,2596.71,740979,19241.07,51356, 207612, 28.02
APLAPOLLO, EQ, 10-Oct-2024,1536.0,1544.95,1582.25,1526.45,1568.0,1573.75,1557.51,293849,4576.74,23790, 175151, 59.61
APOLLOHOSP, EQ, 10-Oct-2024,7008.9,7054.95,7055.05,6884.05,6971.0,6955.05,6944.71,237853,16518.2,52371, 106553, 44.80
ASHOKLEY, EQ, 10-Oct-2024,221.82,223.7,226.42,219.49,225.4,225.7,222.98,16792149,37443.62,121212, 9132656, 54.39
ASIANPAINT, EQ, 10-Oct-2024,3078.85,3090.05,3095.0,3043.0,3065.0,3059.1,3059.51,1161933,35549.4,97292, 759259, 65.34
ASTRAL, EQ, 10-Oct-2024,1901.75,1905.0,1915.0,1890.95,1897.1,1899.45,1898.71,269728,5121.34,18793, 161891, 60.02
AUBANK, EQ, 10-Oct-2024,705.3,711.5,714.9,698.1,701.0,699.95,707.5,1055278,7466.09,39198, 388362, 36.80
AUROPHARMA, EQ, 10-Oct-2024,1509.3,1511.95,1515.9,1456.4,1469.75,1465.95,1473.99,1145802,16888.97,49458, 580399, 50.65
AXISBANK, EQ, 10-Oct-2024,1170.15,1177.0,1191.0,1175.05,1183.7,1184.25,1183.78,6806243,80570.65,158576, 3977188, 58.43
BAJAJ-AUTO, EQ, 10-Oct-2024,11818.1,11821.5,12030.95,11803.1,11860.0,11832.0,11882.75,251378,29870.62,60362, 97824, 38.92
BAJAJFINSV, EQ, 10-Oct-2024,1866.95,1874.8,1887.85,1860.0,1876.5,1875.7,1876.02,1209065,22682.35,75793, 611931, 50.61
BAJAJHLDNG, EQ, 10-Oct-2024,10473.4,10473.4,10801.9,10434.3,10792.2,10747.05,10681.18,29630,3164.83,7986, 12037, 40.62
BAJFINANCE, EQ, 10-Oct-2024,7300.45,7320.0,7368.0,7273.0,7329.0,7319.7,7325.48,559427,40980.69,70390, 183583, 32.82
BANDHANBNK, EQ, 10-Oct-2024,188.85,190.3,190.4,187.07,187.9,187.7,188.68,5377952,10147.02,41516, 2580329, 47.98
BANKBARODA, EQ, 10-Oct-2024,246.32,247.09,252.09,244.89,245.3,246.05,248.76,17374776,43221.29,71137, 9275671, 53.39
BANKINDIA, EQ, 10-Oct-2024,105.38,106.09,106.5,105.1,105.44,105.47,105.58,2888761,3049.84,18156, 1219336, 42.21
BDL, EQ, 10-Oct-2024,1163.1,1180.05,1221.0,1175.0,1220.0,1217.7,1204.28,1453370,17502.71,65116, 600313, 41.30
BEL, EQ, 10-Oct-2024,282.4,283.95,289.6,283.4,286.9,286.9,286.98,19155691,54972.26,165859, 7079800, 36.96
BHARATFORG, EQ, 10-Oct-2024,1510.3,1520.0,1526.9,1489.0,1497.0,1501.05,1512.62,978224,14796.85,45181, 569095, 58.18
BHARTIARTL, EQ, 10-Oct-2024,1678.1,1686.6,1698.95,1665.0,1676.35,1678.1,1673.96,5047657,84495.64,171894, 3441588, 68.18
BHEL, EQ, 10-Oct-2024,264.3,265.3,273.15,265.15,271.25,271.35,270.57,12825979,34703.25,95559, 3483752, 27.16
BIOCON, EQ, 10-Oct-2024,347.05,349.7,351.75,344.8,345.7,345.8,347.84,1469718,5112.21,21528, 507741, 34.55
BLUESTARCO, EQ, 10-Oct-2024,2009.0,2029.7,2045.95,1986.6,2018.7,2017.65,2009.65,354407,7122.33,47237, 167181, 47.17
BOSCHLTD, EQ, 10-Oct-2024,38606.15,38606.15,39039.75,37975.4,38432.7,38222.25,38430.27,26527,10194.4,9916, 7990, 30.12
BPCL, EQ, 10-Oct-2024,338.85,342.0,343.3,334.55,335.65,335.45,338.13,5706365,19294.85,88965, 1972766, 34.57
BRITANNIA, EQ, 10-Oct-2024,6097.25,6127.0,6159.85,5980.05,6010.15,6002.15,6029.27,287475,17332.64,57091, 101533, 35.32
BSE, EQ, 10-Oct-2024,4181.05,4219.0,4349.0,4165.65,4247.0,4216.15,4267.78,3478960,148474.48,195860, 552344, 15.88
CAMS, EQ, 10-Oct-2024,4410.35,4442.0,4528.95,4405.55,4479.9,4490.45,4487.16,205033,9200.17,29308, 63601, 31.02
CANBK, EQ, 10-Oct-2024,104.4,105.12,106.59,103.9,104.15,104.13,105.1,12428432,13062.76,62955, 4873793, 39.21
CDSL, EQ, 10-Oct-2024,1471.85,1486.0,1515.0,1461.1,1488.0,1483.65,1486.47,4389364,65246.45,154149, 1185855, 27.02
CGPOWER, EQ, 10-Oct-2024,803.5,803.5,844.95,802.95,842.0,841.75,825.98,6650932,54935.6,158135, 1695969, 25.50
CHOLAFIN, EQ, 10-Oct-2024,1561.55,1569.85,1587.45,1511.3,1516.1,1517.1,1547.16,1081043,16725.49,33646, 667239, 61.72
CIPLA, EQ, 10-Oct-2024,1680.5,1693.95,1694.0,1614.1,1623.9,1618.9,1641.97,2288313,37573.3,127199, 912182, 39.86
COALINDIA, EQ, 10-Oct-2024,486.95,488.7,493.95,486.05,489.3,488.1,489.44,4700891,23008.21,100047, 2163842, 46.03
COCHINSHIP, BE, 10-Oct-2024,1654.8,1669.8,1724.7,1640.0,1696.5,1694.55,1684.14,743389,12519.74,40808, -, -
COFORGE, EQ, 10-Oct-2024,7377.35,7429.0,7429.0,7263.0,7284.65,7281.5,7353.86,192600,14163.54,21523, 85371, 44.33
COLPAL, EQ, 10-Oct-2024,3712.8,3737.15,3752.85,3636.05,3645.45,3641.4,3679.74,184794,6799.94,21998, 102453, 55.44
CONCOR, EQ, 10-Oct-2024,896.35,899.9,907.95,885.9,889.0,888.1,895.64,1131722,10136.2,35759, 703690, 62.18
CROMPTON, EQ, 10-Oct-2024,436.55,437.05,442.0,437.05,440.05,440.9,439.48,4640122,20392.53,51342, 3625034, 78.12
