SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,1088.65,1088.65,1021.0,1038.25,1037.2,1071.85,250150,260654681.8,20-MAY-2008,
ADANIENT,EQ,850.0,897.4,845.0,867.55,871.35,859.25,150359,131906374.7,20-MAY-2008,
AMBUJACEM,EQ,112.0,112.0,108.1,108.8,108.55,110.7,627829,68722182.1,20-MAY-2008,
APOLLOHOSP,EQ,491.3,494.4,488.0,490.65,490.0,490.3,6511,3193753.0,20-MAY-2008,
ASHOKLEY,EQ,39.5,39.95,38.75,39.75,39.8,39.15,2804727,111253521.75,20-MAY-2008,
ASIANPAINT,EQ,1216.0,1235.0,1201.7,1225.7,1220.0,1213.85,8428,10302860.7,20-MAY-2008,
ASTRAL,EQ,181.0,184.0,178.0,179.5,179.0,181.25,2218,399573.5,20-MAY-2008,
AUROPHARMA,EQ,348.9,350.9,341.35,346.6,343.0,347.2,84482,29219049.25,20-MAY-2008,
AXISBANK,EQ,899.0,899.0,851.0,869.35,872.0,900.05,1004625,874149457.3,20-MAY-2008,
BAJAJHLDNG,EQ,675.0,678.0,661.5,665.85,663.5,669.55,68951,46234638.8,20-MAY-2008,
BANKBARODA,EQ,297.5,305.4,288.4,291.8,289.2,295.6,1163333,347199427.4,20-MAY-2008,
BANKINDIA,EQ,355.0,359.2,334.1,339.65,341.5,359.2,2140993,731465199.7,20-MAY-2008,
BEL,EQ,1255.0,1278.9,1244.0,1263.3,1270.0,1266.75,42535,53533372.9,20-MAY-2008,
BHARATFORG,EQ,296.0,304.85,288.25,296.25,302.0,298.4,348368,102533237.4,20-MAY-2008,
BHARTIARTL,EQ,850.0,850.0,805.0,829.6,827.0,852.45,4465662,3684142429.75,20-MAY-2008,
BHEL,EQ,1752.35,1795.0,1725.0,1735.7,1734.0,1798.85,1058157,1846383103.9,20-MAY-2008,
BIOCON,EQ,466.8,473.1,462.55,467.7,468.0,466.7,67349,31573811.15,20-MAY-2008,
BLUESTARCO,EQ,460.9,460.9,450.0,459.65,458.0,456.85,7042,3221357.9,20-MAY-2008,
BOSCHLTD,EQ,4300.0,4325.0,4201.05,4308.0,4300.0,4325.85,925,3945881.05,20-MAY-2008,
BPCL,EQ,359.0,360.0,341.15,349.25,350.1,358.9,429390,149694245.7,20-MAY-2008,
