SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,596.0,604.9,592.0,594.95,596.0,589.7,34821,20814960.75,11-JUL-2013,2424,INE117A01022,
ADANIENT,EQ,203.8,206.95,201.5,203.45,203.5,200.1,927062,189604804.0,11-JUL-2013,13569,INE423A01024,
ADANIPORTS,EQ,150.15,151.8,149.4,150.0,149.95,149.25,1400737,210923818.65,11-JUL-2013,10565,INE742F01042,
ADANIPOWER,EQ,40.35,41.25,39.6,39.95,39.95,39.8,4500337,181643199.35,11-JUL-2013,14480,INE814H01011,
AMBUJACEM,EQ,195.5,198.75,195.1,197.85,197.25,193.95,1716277,339475464.75,11-JUL-2013,30147,INE079A01024,
APLAPOLLO,EQ,171.55,179.7,167.9,171.5,167.9,174.05,152,26228.7,11-JUL-2013,51,INE702C01019,
APOLLOHOSP,EQ,975.0,1000.0,975.0,980.6,980.0,971.2,222039,219582438.4,11-JUL-2013,18845,INE437A01024,
ASHOKLEY,EQ,18.45,18.8,18.45,18.5,18.45,18.4,3137846,58381305.15,11-JUL-2013,7114,INE208A01029,
ASIANPAINT,EQ,4810.0,4887.65,4810.0,4874.5,4871.2,4782.8,46874,227694330.75,11-JUL-2013,7054,INE021A01018,
ASTRAL,EQ,573.0,587.0,565.0,566.8,566.0,571.55,7704,4418628.75,11-JUL-2013,448,INE006I01020,
AUROPHARMA,EQ,194.0,195.05,191.1,191.45,191.15,191.5,1501444,289094407.9,11-JUL-2013,15488,INE406A01037,
AXISBANK,EQ,1281.0,1299.9,1277.25,1287.75,1285.15,1256.75,918658,1185693235.0,11-JUL-2013,33805,INE238A01026,
BAJAJ-AUTO,EQ,1864.0,1888.6,1864.0,1876.55,1876.1,1862.4,185148,348004760.0,11-JUL-2013,15547,INE917I01010,
BAJAJFINSV,EQ,662.0,678.0,656.05,668.45,668.2,655.45,55491,37088519.55,11-JUL-2013,3890,INE918I01018,
BAJAJHLDNG,EQ,776.0,779.95,772.0,775.0,776.0,771.35,13656,10583027.05,11-JUL-2013,804,INE118A01012,
BAJFINANCE,EQ,1400.0,1450.0,1400.0,1449.35,1450.0,1394.9,164862,238189553.85,11-JUL-2013,4082,INE296A01016,
BANKBARODA,EQ,565.0,574.95,563.35,568.2,568.9,552.45,1271575,726085752.95,11-JUL-2013,33702,INE028A01013,
BANKINDIA,EQ,230.0,233.1,228.9,231.05,230.8,226.7,977147,225819075.6,11-JUL-2013,31466,INE084A01016,
BEL,EQ,1218.0,1251.95,1218.0,1229.05,1225.0,1230.6,18459,22725017.1,11-JUL-2013,487,INE263A01016,
BHARATFORG,EQ,218.0,223.85,217.6,221.55,223.75,216.75,105259,23152212.6,11-JUL-2013,3983,INE465A01025,
BHARTIARTL,EQ,293.0,301.0,293.0,300.05,300.05,290.1,2685299,800537274.4,11-JUL-2013,47265,INE397D01024,
BHEL,EQ,187.3,188.9,184.65,186.5,186.25,184.2,2499242,465088720.5,11-JUL-2013,30772,INE257A01026,
BIOCON,EQ,292.5,292.5,286.2,288.05,289.4,292.85,267466,77096689.1,11-JUL-2013,4184,INE376G01013,
BLUESTARCO,EQ,156.35,159.9,156.3,156.55,156.8,157.7,4581,719998.35,11-JUL-2013,279,INE472A01039,
BOSCHLTD,EQ,8830.0,8830.0,8618.95,8661.4,8650.3,8667.5,1826,15866660.2,11-JUL-2013,620,INE323A01026,
BPCL,EQ,341.8,344.65,338.1,339.35,339.5,335.05,861086,293024284.5,11-JUL-2013,38328,INE029A01011,
BRITANNIA,EQ,681.05,691.0,676.4,678.8,678.2,679.5,56563,38760056.1,11-JUL-2013,2751,INE216A01022,
CANBK,EQ,353.0,356.7,350.15,353.0,352.8,346.45,506754,179136904.7,11-JUL-2013,12075,INE476A01014,
CHOLAFIN,EQ,245.0,249.0,243.85,248.0,249.0,243.5,15550,3852945.2,11-JUL-2013,458,INE121A01016,
CIPLA,EQ,403.55,404.35,398.65,400.0,400.25,400.1,745692,298930547.1,11-JUL-2013,17188,INE059A01026,
COALINDIA,EQ,293.0,302.85,293.0,298.45,299.0,289.9,3410504,1017561689.85,11-JUL-2013,72407,INE522F01014,
COLPAL,EQ,1416.45,1430.0,1407.3,1418.1,1418.95,1400.3,96201,136451991.95,11-JUL-2013,6323,INE259A01022,
CONCOR,EQ,1115.05,1148.5,1115.05,1130.1,1130.0,1123.05,11203,12691606.7,11-JUL-2013,563,INE111A01017,
CUMMINSIND,EQ,447.0,459.0,447.0,457.05,458.0,450.9,192243,87257931.25,11-JUL-2013,10407,INE298A01020,
DABUR,EQ,155.0,156.25,154.5,155.05,154.95,154.4,783089,121441875.35,11-JUL-2013,6736,INE016A01026,
DIVISLAB,EQ,1016.25,1025.45,999.0,1005.5,1003.0,1007.1,234576,237513498.2,11-JUL-2013,13785,INE361B01024,
DLF,EQ,177.1,179.85,176.55,178.45,178.75,173.8,4167196,742123568.45,11-JUL-2013,37321,INE271C01023,
DRREDDY,EQ,2261.0,2306.15,2261.0,2295.85,2296.0,2261.5,252961,580118840.9,11-JUL-2013,21584,INE089A01023,
EICHERMOT,EQ,3765.0,3783.05,3735.0,3767.0,3750.0,3735.5,44021,165426855.85,11-JUL-2013,1188,INE066A01013,
FEDERALBNK,EQ,401.2,409.0,400.0,400.8,400.45,395.7,340581,137857961.0,11-JUL-2013,29367,INE171A01011,
FORTIS,EQ,96.0,100.8,95.85,99.75,99.1,95.75,458860,45321238.0,11-JUL-2013,6236,INE061F01013,
GAIL,EQ,318.45,323.7,317.2,320.5,320.0,314.65,1265895,405524500.95,11-JUL-2013,33486,INE129A01019,
GLENMARK,EQ,600.0,605.15,596.0,604.55,605.0,593.35,276339,166464072.2,11-JUL-2013,21177,INE935A01035,
GODFRYPHLP,EQ,2801.0,2801.0,2721.0,2731.8,2730.0,2778.8,349,959144.4,11-JUL-2013,180,INE260B01010,
GODREJCP,EQ,810.0,850.0,807.0,844.2,841.9,811.15,195869,162305036.25,11-JUL-2013,19708,INE102D01028,
GODREJPROP,EQ,523.5,533.0,523.5,524.75,525.0,526.1,2155,1133967.4,11-JUL-2013,200,INE484J01019,
GRASIM,EQ,2807.0,2839.9,2790.05,2826.0,2825.1,2781.4,30314,85679692.35,11-JUL-2013,2827,INE047A01013,
HAVELLS,EQ,781.5,795.0,773.15,778.45,778.85,779.65,395780,311107632.5,11-JUL-2013,20674,INE176B01026,
HCLTECH,EQ,842.0,849.0,832.4,840.65,841.05,839.6,873253,733878957.1,11-JUL-2013,40034,INE860A01027,
HDFCBANK,EQ,667.0,686.7,666.05,683.25,679.95,659.3,2649892,1804562517.25,11-JUL-2013,60481,INE040A01026,
HEROMOTOCO,EQ,1671.0,1714.95,1658.0,1697.5,1699.8,1652.35,268099,454791246.0,11-JUL-2013,22588,INE158A01026,
HINDALCO,EQ,99.9,104.4,99.7,102.8,102.55,98.2,8199130,842640900.8,11-JUL-2013,39044,INE038A01020,
HINDPETRO,EQ,233.0,233.4,228.6,230.6,230.8,228.6,580742,134106639.6,11-JUL-2013,14187,INE094A01015,
HINDUNILVR,EQ,597.9,603.0,593.75,601.05,600.2,594.95,1530058,916069666.85,11-JUL-2013,21069,INE030A01027,
HINDZINC,EQ,101.75,104.9,101.75,103.5,104.0,101.9,169291,17585360.3,11-JUL-2013,1783,INE267A01025,
ICICIBANK,EQ,1057.25,1073.65,1049.95,1057.95,1058.05,1038.55,2173086,2304064241.05,11-JUL-2013,76102,INE090A01013,
IDEA,EQ,141.05,142.9,139.8,141.1,141.3,140.5,1370020,193787938.05,11-JUL-2013,10391,INE669E01016,
INDHOTEL,EQ,49.6,50.7,49.6,50.45,50.65,49.8,173694,8746354.2,11-JUL-2013,2135,INE053A01029,
INDIANB,EQ,110.0,110.0,107.15,107.8,107.55,107.8,111831,12178559.15,11-JUL-2013,2358,INE562A01011,
INDUSINDBK,EQ,507.0,516.8,503.3,510.7,512.0,495.95,2233280,1143070097.45,11-JUL-2013,53622,INE095A01012,
INFY,EQ,2535.0,2563.45,2509.75,2528.35,2535.35,2501.15,1963120,4977798524.7,11-JUL-2013,102913,INE009A01021,
IOC,EQ,219.6,223.5,219.6,222.25,222.4,219.15,209379,46399108.1,11-JUL-2013,6281,INE242A01010,
ITC,EQ,351.85,354.4,345.8,353.4,353.0,345.55,4610238,1624706452.65,11-JUL-2013,74090,INE154A01025,
JINDALSTEL,EQ,221.35,227.8,220.2,221.8,222.0,218.8,2527943,564393466.25,11-JUL-2013,28709,INE749A01030,
JSWENERGY,EQ,45.65,46.6,45.5,46.0,45.9,45.05,1178985,54345968.35,11-JUL-2013,6683,INE121E01018,
JSWSTEEL,EQ,601.0,617.0,601.0,604.0,603.0,594.1,1237078,752635459.0,11-JUL-2013,30969,INE019A01020,
JUBLFOOD,EQ,1130.0,1144.25,1120.0,1136.2,1136.05,1115.4,148905,168514957.65,11-JUL-2013,13154,INE797F01012,
KEI,EQ,10.6,10.7,10.4,10.55,10.5,10.5,9796,103687.9,11-JUL-2013,33,INE878B01027,
KOTAKBANK,EQ,730.0,752.0,730.0,745.8,750.0,726.35,808075,597578919.45,11-JUL-2013,29165,INE237A01028,
LICHSGFIN,EQ,232.15,240.0,232.15,238.2,237.65,228.65,4145086,982149530.25,11-JUL-2013,65725,INE115A01026,
LT,EQ,969.8,980.0,957.5,964.85,965.2,1413.7,1749118,1693744038.3,11-JUL-2013,66163,INE018A01030,
LUPIN,EQ,868.0,875.0,863.2,868.35,869.65,860.85,798874,694188699.1,11-JUL-2013,42802,INE326A01037,
M&M,EQ,925.0,929.95,915.05,917.8,915.05,912.55,1657911,1529410691.75,11-JUL-2013,71086,INE101A01026,
MANAPPURAM,EQ,10.5,10.5,10.05,10.15,10.1,10.2,2378840,24322446.25,11-JUL-2013,3104,INE522D01027,
MARICO,EQ,208.0,214.0,208.0,211.15,211.0,209.45,86127,18287556.55,11-JUL-2013,3279,INE196A01026,
MARUTI,EQ,1560.0,1579.1,1497.25,1505.55,1499.7,1543.5,543696,834993330.75,11-JUL-2013,24569,INE585B01010,
MCX,EQ,730.55,736.9,718.0,723.4,719.95,724.0,43393,31617916.05,11-JUL-2013,2722,INE745G01035,
MOTILALOFS,EQ,83.7,83.7,79.55,80.65,80.0,81.65,544331,44090926.05,11-JUL-2013,138,INE338I01027,
MPHASIS,EQ,395.4,403.0,391.05,393.75,394.95,395.05,42303,16818986.5,11-JUL-2013,1512,INE356A01018,
MUTHOOTFIN,EQ,95.0,97.15,94.5,96.3,95.9,93.7,363167,35017306.1,11-JUL-2013,5976,INE414G01012,
NATIONALUM,EQ,30.0,30.3,29.8,29.9,29.95,29.8,188694,5665518.4,11-JUL-2013,969,INE139A01034,
NAUKRI,EQ,289.0,293.65,285.55,289.95,290.0,290.0,24254,7034564.85,11-JUL-2013,640,INE663F01024,
NBCC,EQ,132.2,135.9,132.0,133.0,133.4,132.75,29873,3985295.4,11-JUL-2013,1078,INE095N01015,
NESTLEIND,EQ,5174.8,5220.0,5161.0,5212.55,5210.0,5153.95,19621,102066139.45,11-JUL-2013,1857,INE239A01016,
NHPC,EQ,18.45,18.65,18.1,18.4,18.45,18.35,3913135,72076186.4,11-JUL-2013,11761,INE848E01016,
NMDC,EQ,105.5,108.4,105.35,107.0,106.8,104.6,1552862,166267593.1,11-JUL-2013,18987,INE584A01023,
NTPC,EQ,143.75,145.75,142.85,143.85,143.55,141.1,3279386,473418497.75,11-JUL-2013,70928,INE733E01010,
OBEROIRLTY,EQ,213.0,216.4,209.55,210.7,210.45,208.85,81401,17332097.45,11-JUL-2013,5473,INE093I01010,
OFSS,EQ,2661.85,2709.95,2639.0,2691.4,2704.0,2661.85,21563,57798193.4,11-JUL-2013,1976,INE881D01027,
OIL,EQ,538.1,544.5,520.1,526.7,532.0,534.25,1064801,570071481.55,11-JUL-2013,59472,INE274J01014,
ONGC,EQ,301.3,307.3,300.0,304.75,304.85,296.15,3094599,941614163.9,11-JUL-2013,62412,INE213A01029,
PAGEIND,EQ,4278.95,4536.3,4200.0,4360.7,4350.0,4196.65,4756,20773153.45,11-JUL-2013,1637,INE761H01022,
PERSISTENT,EQ,512.0,515.0,504.0,506.75,507.0,511.2,2702,1373699.25,11-JUL-2013,263,INE262H01013,
PETRONET,EQ,126.7,130.0,126.7,128.85,128.8,126.7,993559,127973448.3,11-JUL-2013,12408,INE347G01014,
PFC,EQ,142.6,147.15,142.6,146.6,146.75,139.75,4715486,685937780.6,11-JUL-2013,54247,INE134E01011,
PGEL,EQ,81.0,89.9,81.0,86.25,86.3,82.0,1789,154706.6,11-JUL-2013,80,INE457L01011,
PHOENIXLTD,EQ,250.85,252.5,246.95,250.0,250.0,251.9,61951,15495705.5,11-JUL-2013,2411,INE211B01039,
PIDILITIND,EQ,265.6,277.4,264.6,272.4,276.0,263.9,81756,22079158.1,11-JUL-2013,1979,INE318A01026,
PIIND,EQ,144.0,144.0,138.25,139.85,140.0,141.95,12541,1769682.85,11-JUL-2013,432,INE603J01030,
PNB,EQ,631.5,639.8,626.0,630.15,633.0,622.05,789536,499817935.3,11-JUL-2013,21301,INE160A01014,
POWERGRID,EQ,109.95,111.4,109.15,110.35,109.75,108.15,3250747,358228765.3,11-JUL-2013,18775,INE752E01010,
PRESTIGE,EQ,154.0,154.95,152.55,153.25,153.4,151.85,21032,3232251.1,11-JUL-2013,1002,INE811K01011,
RADICO,EQ,97.85,98.0,95.15,95.9,95.9,96.55,71479,6890248.45,11-JUL-2013,989,INE944F01028,
RECLTD,EQ,203.1,207.3,197.5,198.95,199.85,201.1,3086920,621905222.15,11-JUL-2013,40447,INE020B01018,
RELIANCE,EQ,865.0,873.3,859.25,870.05,871.85,856.0,2598534,2254214557.55,11-JUL-2013,89698,INE002A01018,
SAIL,EQ,48.1,49.1,47.8,48.15,48.05,47.7,5347992,258943337.7,11-JUL-2013,16088,INE114A01011,
SBIN,EQ,1911.0,1928.0,1900.0,1911.35,1911.9,1876.3,1567919,3002541415.05,11-JUL-2013,78153,INE062A01012,
SHREECEM,EQ,4532.1,4559.95,4519.95,4535.1,4521.35,4553.85,3485,15869539.85,11-JUL-2013,422,INE070A01015,
SIEMENS,EQ,528.6,537.25,527.55,533.0,533.9,523.35,164437,87449283.5,11-JUL-2013,5651,INE003A01024,
SOLARINDS,EQ,944.0,953.0,936.0,947.55,936.0,940.05,5444,5119560.8,11-JUL-2013,184,INE343H01011,
SRF,EQ,148.0,148.0,145.0,145.1,145.2,144.65,9566,1396151.1,11-JUL-2013,909,INE647A01010,
SUNPHARMA,EQ,1086.0,1108.7,1086.0,1095.35,1093.8,1081.45,577543,633881364.7,11-JUL-2013,41418,INE044A01036,
SUPREMEIND,EQ,339.95,344.0,339.95,343.75,342.55,339.3,17538,6015579.4,11-JUL-2013,1538,INE195A01028,
SUZLON,EQ,9.2,9.25,8.95,9.0,9.0,9.0,2530176,22924577.15,11-JUL-2013,4325,INE040H01021,
TATAELXSI,EQ,199.95,203.5,195.0,199.3,199.45,198.4,49502,9897091.05,11-JUL-2013,1585,INE670A01012,
TATAPOWER,EQ,87.0,88.95,87.0,88.3,87.85,86.4,1028998,90702723.9,11-JUL-2013,9349,INE245A01021,
TATASTEEL,EQ,262.0,265.35,259.1,261.05,260.8,256.2,5420182,1420564053.3,11-JUL-2013,76571,INE081A01012,
TCS,EQ,1520.0,1570.0,1520.0,1564.55,1560.0,1511.95,1167637,1811457431.95,11-JUL-2013,58336,INE467B01029,
TECHM,EQ,1086.0,1088.25,1055.15,1066.45,1067.75,1079.25,829693,888616462.3,11-JUL-2013,26457,INE669C01028,
TITAN,EQ,252.2,254.95,245.4,250.05,249.7,250.15,2472101,617283630.15,11-JUL-2013,38473,INE280A01028,
TORNTPHARM,EQ,890.0,900.05,890.0,895.2,895.0,889.5,24094,21571362.05,11-JUL-2013,1945,INE685A01028,
TRENT,EQ,988.0,1018.0,983.0,1012.75,1005.0,995.6,2641,2657398.25,11-JUL-2013,405,INE849A01012,
TVSMOTOR,EQ,32.5,32.85,32.25,32.4,32.4,32.15,156327,5093221.05,11-JUL-2013,1489,INE494B01023,
ULTRACEMCO,EQ,1976.9,1988.0,1967.65,1980.15,1980.0,1953.2,244998,485119193.3,11-JUL-2013,12757,INE481G01011,
UNIONBANK,EQ,176.1,179.0,173.6,176.55,177.3,173.2,1160202,204952473.2,11-JUL-2013,15882,INE692A01016,
VOLTAS,EQ,80.75,84.9,80.75,83.9,84.85,80.45,1253551,104393337.25,11-JUL-2013,10997,INE226A01021,
WIPRO,EQ,366.85,368.8,362.6,364.0,363.5,364.85,1247048,455076295.25,11-JUL-2013,18364,INE075A01022,
YESBANK,EQ,483.0,494.4,482.0,486.55,486.2,476.2,1714498,839603732.8,11-JUL-2013,45054,INE528G01019,
