SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,1649.0,1675.0,1572.0,1627.95,1640.0,1639.45,40835,66190819.35,20-OCT-2005,
APOLLOHOSP,EQ,418.9,418.9,389.2,398.7,400.65,402.85,77066,30997459.05,20-OCT-2005,
ASHOKLEY,EQ,27.5,29.25,25.85,26.15,26.2,27.1,2409499,64476890.75,20-OCT-2005,
ASIANPAINT,EQ,534.9,534.9,499.0,503.55,502.0,500.55,28748,14454721.6,20-OCT-2005,
AUROPHARMA,EQ,360.0,364.0,320.0,325.65,327.0,338.5,65548,21678496.95,20-OCT-2005,
BANKBARODA,EQ,226.85,233.8,207.0,212.5,215.5,225.4,768750,167426717.75,20-OCT-2005,
BANKINDIA,EQ,108.4,110.4,102.0,103.65,103.35,106.25,1569810,166208174.8,20-OCT-2005,
BEL,EQ,744.0,755.0,732.5,747.7,750.0,740.35,103691,77323761.2,20-OCT-2005,
BHARATFORG,EQ,334.0,334.0,305.6,313.7,317.0,318.9,599260,190063215.05,20-OCT-2005,
BHEL,EQ,1167.0,1178.0,1095.9,1120.35,1123.0,1156.5,373244,423184193.7,20-OCT-2005,
BIOCON,EQ,494.0,507.5,487.0,501.7,503.0,493.4,554788,276195450.5,20-OCT-2005,
BLUESTARCO,EQ,440.0,440.0,391.0,395.6,395.0,414.3,12561,5150938.65,20-OCT-2005,
BPCL,EQ,400.0,400.0,388.0,394.45,397.0,392.6,289754,113790119.15,20-OCT-2005,
BRITANNIA,EQ,1162.0,1228.9,1100.05,1139.9,1164.9,1176.2,3890,4507907.35,20-OCT-2005,
CANBK,EQ,207.9,208.4,194.5,198.65,196.1,204.05,373693,75154347.15,20-OCT-2005,
CIPLA,EQ,387.0,389.5,369.05,374.7,376.0,382.8,594498,223188350.85,20-OCT-2005,
CONCOR,EQ,1305.0,1319.95,1285.0,1286.45,1285.0,1312.95,4372,5626896.5,20-OCT-2005,
CUMMINSIND,EQ,141.5,149.0,122.1,129.7,129.5,138.2,342898,45027346.75,20-OCT-2005,
DABUR,EQ,173.0,179.0,163.55,166.25,164.4,174.5,1177168,201510219.4,20-OCT-2005,
DIVISLAB,EQ,1440.0,1450.0,1351.15,1392.4,1400.05,1415.9,20561,28748264.95,20-OCT-2005,
DRREDDY,EQ,830.0,842.05,818.0,827.15,825.15,816.65,118352,98135726.35,20-OCT-2005,
EICHERMOT,EQ,265.0,267.15,235.2,257.8,260.0,269.3,6321,1608724.55,20-OCT-2005,
FEDERALBNK,EQ,176.0,181.0,166.6,170.85,171.0,173.7,495717,85196194.45,20-OCT-2005,
GAIL,EQ,249.9,252.0,233.5,242.15,242.45,246.45,2117457,511863160.15,20-OCT-2005,
GLENMARK,EQ,300.0,307.4,290.0,294.75,296.5,296.0,117157,35077893.8,20-OCT-2005,
GODFRYPHLP,EQ,1048.0,1064.0,1048.0,1061.5,1064.0,1043.1,3812,4028681.1,20-OCT-2005,
GODREJCP,EQ,438.0,448.0,423.25,433.3,430.0,440.95,7625,3309415.2,20-OCT-2005,
GRASIM,EQ,1150.0,1162.0,1100.0,1124.1,1129.85,1147.3,335369,376640728.15,20-OCT-2005,
HAVELLS,EQ,344.5,353.0,332.0,340.2,341.05,335.35,43984,15165227.45,20-OCT-2005,
HCLTECH,EQ,462.0,477.0,451.1,460.45,457.0,459.75,576509,270232672.25,20-OCT-2005,
HDFCBANK,EQ,651.0,653.0,640.1,643.9,646.55,647.65,359116,231600895.4,20-OCT-2005,
HINDPETRO,EQ,302.0,309.8,296.5,300.55,301.0,301.85,221533,67215082.45,20-OCT-2005,
ICICIBANK,EQ,503.7,519.8,491.5,496.9,494.15,497.6,1975894,1000132230.6,20-OCT-2005,
INDHOTEL,EQ,765.0,775.0,712.0,719.75,725.8,733.8,40649,29801161.4,20-OCT-2005,
INDUSINDBK,EQ,57.5,58.75,52.15,53.35,52.2,56.2,1696119,93922790.7,20-OCT-2005,
IOC,EQ,459.0,463.0,443.0,449.65,450.0,440.4,216415,97204397.35,20-OCT-2005,
ITC,EQ,131.5,133.5,114.6,116.5,116.4,120.25,14914508,1768344998.55,20-OCT-2005,
JINDALSTEL,EQ,1298.0,1320.0,1250.0,1290.9,1298.95,1264.6,31332,39807795.6,20-OCT-2005,
JSWSTEEL,EQ,248.8,250.35,215.0,221.55,220.0,240.7,312006,71800131.5,20-OCT-2005,
KOTAKBANK,EQ,174.9,178.0,165.0,167.7,168.0,172.55,91626,15643009.25,20-OCT-2005,
LICHSGFIN,EQ,193.6,196.5,185.5,187.3,187.65,191.9,229553,43647992.2,20-OCT-2005,
LT,EQ,1413.0,1419.0,1298.0,1350.7,1350.0,1381.4,342183,465971247.35,20-OCT-2005,
LUPIN,EQ,752.8,760.0,730.0,734.95,735.0,739.35,49759,36875863.35,20-OCT-2005,
M&M,EQ,374.0,380.0,358.6,365.25,365.95,365.7,652157,239371703.2,20-OCT-2005,
MARICO,EQ,294.0,294.0,268.55,270.3,270.0,284.35,27229,7534210.35,20-OCT-2005,
MARUTI,EQ,544.5,551.0,526.2,536.5,541.0,538.55,782324,421508273.75,20-OCT-2005,
NATIONALUM,EQ,175.0,175.85,170.0,172.6,173.45,173.95,299993,52145543.75,20-OCT-2005,
