SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,2995.1,3118.0,2990.0,3091.2,3097.95,2983.45,143890,440330451.4,18-APR-2006,
APOLLOHOSP,EQ,498.0,500.0,489.0,489.9,489.9,485.65,99807,49326175.05,18-APR-2006,
ASHOKLEY,EQ,42.5,43.7,42.2,43.2,43.2,42.1,5285194,228049762.8,18-APR-2006,
ASIANPAINT,EQ,622.5,624.0,614.0,616.5,620.05,614.2,30828,19066475.55,18-APR-2006,
AUROPHARMA,EQ,656.25,674.0,653.25,657.15,653.25,653.4,154377,101978622.45,18-APR-2006,
BANKBARODA,EQ,237.0,240.8,234.55,238.05,238.05,234.95,1411267,336115439.55,18-APR-2006,
BANKINDIA,EQ,127.0,130.9,126.0,126.55,126.1,125.9,778083,99793372.3,18-APR-2006,
BEL,EQ,1319.85,1370.0,1306.5,1352.15,1366.0,1300.35,392062,521252762.15,18-APR-2006,
BHARATFORG,EQ,438.0,439.7,425.0,431.45,431.75,428.2,567272,244465130.4,18-APR-2006,
BHEL,EQ,2300.0,2335.1,2261.25,2283.75,2287.0,2294.75,288201,661186803.2,18-APR-2006,
BIOCON,EQ,455.0,467.8,455.0,456.8,455.9,452.25,61976,28479765.1,18-APR-2006,
BLUESTARCO,EQ,714.0,715.0,685.0,707.85,707.0,700.0,8902,6328269.45,18-APR-2006,
BPCL,EQ,455.0,456.0,445.3,448.75,449.0,457.15,53315,23921275.95,18-APR-2006,
BRITANNIA,EQ,1818.0,1838.55,1800.0,1805.2,1827.0,1806.35,911,1649630.05,18-APR-2006,
CANBK,EQ,258.6,264.45,255.25,257.25,257.05,255.3,495792,128830218.1,18-APR-2006,
CIPLA,EQ,720.0,720.0,662.0,679.8,680.0,660.05,3247290,2221715773.55,18-APR-2006,
CONCOR,EQ,1399.0,1445.0,1399.0,1433.6,1432.0,1389.65,108254,155832954.3,18-APR-2006,
CUMMINSIND,EQ,237.0,237.75,232.0,234.8,234.65,234.45,254833,60042520.05,18-APR-2006,
DABUR,EQ,129.0,133.9,128.0,133.1,133.05,127.6,1324812,175124793.5,18-APR-2006,
DIVISLAB,EQ,1875.0,1949.8,1830.0,1884.0,1925.0,1836.8,63930,119283807.75,18-APR-2006,
DRREDDY,EQ,1489.8,1525.9,1465.6,1508.95,1503.0,1468.8,607687,912130063.65,18-APR-2006,
EICHERMOT,EQ,319.0,324.0,301.1,309.3,310.5,309.3,29070,9099528.3,18-APR-2006,
FEDERALBNK,EQ,204.9,210.1,204.15,205.2,205.0,202.05,513234,106445044.25,18-APR-2006,
GAIL,EQ,316.0,321.5,314.65,316.75,315.5,314.35,620776,197107074.25,18-APR-2006,
GLENMARK,EQ,318.5,318.5,309.0,309.95,311.7,309.85,75765,23658298.2,18-APR-2006,
GODFRYPHLP,EQ,1549.0,1549.0,1507.0,1533.1,1530.0,1543.55,92,139727.95,18-APR-2006,
GODREJCP,EQ,731.05,738.0,702.0,709.8,706.0,720.75,9380,6697817.7,18-APR-2006,
GRASIM,EQ,2250.0,2328.8,2217.1,2244.0,2240.0,2244.25,354577,804200418.95,18-APR-2006,
HAVELLS,EQ,601.9,617.7,576.0,592.85,590.0,601.1,33837,20378644.55,18-APR-2006,
HCLTECH,EQ,644.85,656.9,638.0,650.75,654.2,633.5,749930,487680787.2,18-APR-2006,
HDFCBANK,EQ,824.0,842.0,824.0,834.45,835.0,814.6,305143,254314778.0,18-APR-2006,
HINDPETRO,EQ,330.0,330.0,320.5,321.6,321.25,330.7,174787,56432576.5,18-APR-2006,
ICICIBANK,EQ,584.85,595.0,583.0,586.5,586.0,580.7,722980,424958905.2,18-APR-2006,
INDHOTEL,EQ,1369.0,1397.0,1358.5,1368.6,1379.9,1355.85,179746,247028545.35,18-APR-2006,
INDUSINDBK,EQ,52.9,56.4,52.2,54.45,54.5,52.1,1664505,91127917.15,18-APR-2006,
IOC,EQ,570.0,573.0,563.15,570.45,572.3,572.45,61674,35067002.0,18-APR-2006,
ITC,EQ,193.5,199.5,193.5,197.8,198.15,192.95,4747980,935699488.05,18-APR-2006,
JINDALSTEL,EQ,1990.0,2013.95,1952.0,1962.1,1960.0,1974.45,46035,91400798.15,18-APR-2006,
JSWSTEEL,EQ,369.95,372.0,353.0,363.2,362.5,367.45,634762,229928687.55,18-APR-2006,
KEI,EQ,522.9,522.9,474.0,478.85,476.95,514.2,217742,106619278.8,18-APR-2006,
KOTAKBANK,EQ,278.1,292.0,277.0,287.25,288.0,281.15,134958,38643754.15,18-APR-2006,
LICHSGFIN,EQ,227.8,227.8,215.15,223.05,223.5,215.1,870382,192604524.7,18-APR-2006,
LT,EQ,2558.75,2649.0,2558.0,2633.7,2640.0,2538.95,608011,1596191254.95,18-APR-2006,
LUPIN,EQ,1075.4,1113.65,1075.0,1107.2,1109.0,1064.8,148855,163762866.9,18-APR-2006,
M&M,EQ,632.5,643.95,537.5,634.05,638.75,630.05,479808,305661354.25,18-APR-2006,
MARICO,EQ,531.0,550.0,530.0,536.5,532.0,523.0,19876,10702827.8,18-APR-2006,
MARUTI,EQ,876.0,903.3,876.0,881.4,880.5,881.8,1946493,1732374221.2,18-APR-2006,
NATIONALUM,EQ,317.4,320.55,308.0,310.75,310.2,314.0,630206,197510863.55,18-APR-2006,
NTPC,EQ,138.5,140.45,138.0,139.6,139.65,138.0,3292916,458233253.25,18-APR-2006,
ONGC,EQ,1263.0,1316.0,1250.2,1307.1,1303.05,1243.5,968294,1254904004.95,18-APR-2006,
PETRONET,EQ,54.9,56.25,54.75,54.9,55.1,54.05,1159093,64263440.0,18-APR-2006,
PIDILITIND,EQ,118.0,119.5,115.5,116.15,115.85,117.35,122168,14313737.2,18-APR-2006,
PNB,EQ,443.4,454.9,436.0,444.8,447.0,438.55,641597,286284391.9,18-APR-2006,
RADICO,EQ,180.0,183.8,176.0,179.45,178.0,179.2,326963,58800651.15,18-APR-2006,
RELIANCE,EQ,853.8,895.75,853.8,891.3,891.0,851.45,8211163,7208119722.65,18-APR-2006,
SAIL,EQ,82.5,84.9,82.25,84.25,84.7,82.0,10725916,898878778.1,18-APR-2006,
SBIN,EQ,935.55,980.2,935.55,943.2,942.1,931.65,2183961,2068780326.85,18-APR-2006,
SHREECEM,EQ,1064.0,1085.25,1056.0,1083.3,1085.25,1033.55,84195,90799751.15,18-APR-2006,
SIEMENS,EQ,5850.0,5925.0,5806.0,5863.95,5857.0,5806.9,82283,483682140.95,18-APR-2006,
SRF,EQ,357.0,363.0,348.1,352.5,353.0,354.3,1164055,414574240.7,18-APR-2006,
SUNPHARMA,EQ,858.0,894.8,845.1,878.9,885.0,853.35,91405,79561754.55,18-APR-2006,
SUPREMEIND,EQ,445.0,445.0,405.0,413.9,415.9,410.55,1810,750766.6,18-APR-2006,
SUZLON,EQ,1290.0,1317.1,1290.0,1307.45,1310.0,1285.25,849732,1109678774.95,18-APR-2006,
TATAELXSI,EQ,196.0,218.0,195.25,212.85,215.0,193.25,656458,135871914.05,18-APR-2006,
TATAPOWER,EQ,595.0,602.9,582.1,589.8,590.0,593.85,571719,337777056.65,18-APR-2006,
TATASTEEL,EQ,597.35,601.25,584.0,589.6,589.2,595.3,3033086,1798705708.6,18-APR-2006,
TCS,EQ,1978.0,2088.0,1978.0,2009.5,2006.95,1906.55,1847311,3750460148.0,18-APR-2006,
TITAN,EQ,782.7,818.8,782.7,806.25,805.0,773.65,953882,768220234.95,18-APR-2006,
TORNTPHARM,EQ,218.9,221.0,209.5,212.15,212.0,214.9,100882,21683643.6,18-APR-2006,
TRENT,EQ,862.0,895.0,862.0,883.85,884.7,887.85,3975,3526235.3,18-APR-2006,
TVSMOTOR,EQ,162.0,167.0,161.05,162.4,162.0,160.3,1130882,184940468.25,18-APR-2006,
ULTRACEMCO,EQ,768.0,790.1,755.35,770.05,767.0,766.15,126493,97795991.25,18-APR-2006,
UNIONBANK,EQ,120.9,124.0,120.1,120.85,120.6,120.25,931393,113685586.0,18-APR-2006,
VOLTAS,EQ,1018.95,1033.8,980.0,995.05,995.0,1002.85,39687,39891457.65,18-APR-2006,
WIPRO,EQ,545.0,574.5,542.05,570.9,574.0,541.05,2375543,1326837114.55,18-APR-2006,
YESBANK,EQ,98.0,100.0,96.5,99.05,99.2,96.6,472866,46793856.95,18-APR-2006,
