SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 25-Jun-2026,1099.9,1109.9,1110.0,1079.1,1087.8,1085.4,1092.46,708654,7741.79,34302, 452771, 63.89
ABB, EQ, 25-Jun-2026,6967.5,7040.0,7098.0,6963.0,6977.0,6993.0,7022.57,231515,16258.31,21807, 105955, 45.77
ABCAPITAL, EQ, 25-Jun-2026,394.8,397.55,399.35,389.1,391.9,390.8,394.49,4003937,15795.25,44157, 1726707, 43.13
ADANIENSOL, EQ, 25-Jun-2026,1495.9,1509.0,1531.0,1500.5,1506.0,1507.8,1515.66,1235265,18722.43,35760, 441172, 35.71
ADANIENT, EQ, 25-Jun-2026,3069.7,3086.0,3105.0,3027.7,3040.3,3038.0,3067.4,1719600,52746.95,77905, 436741, 25.40
ADANIGREEN, EQ, 25-Jun-2026,1525.4,1534.8,1551.0,1518.6,1525.9,1526.1,1534.74,2282406,35028.95,53722, 492813, 21.59
ADANIPORTS, EQ, 25-Jun-2026,1813.3,1813.3,1831.4,1790.9,1795.0,1796.0,1810.05,1850390,33492.91,64297, 975120, 52.70
ADANIPOWER, EQ, 25-Jun-2026,229.76,231.29,232.49,228.65,229.1,229.27,230.68,18735720,43218.81,86683, 6256885, 33.40
ALKEM, EQ, 25-Jun-2026,5428.5,5486.0,5490.0,5408.5,5425.0,5425.0,5441.26,146158,7952.84,22100, 89866, 61.49
AMBER, EQ, 25-Jun-2026,7843.5,7840.0,7934.5,7632.5,7641.0,7659.0,7795.7,260704,20323.7,28411, 60137, 23.07
AMBUJACEM, EQ, 25-Jun-2026,426.85,429.9,434.3,422.55,424.0,423.75,426.69,3173028,13538.89,32720, 1438103, 45.32
ANGELONE, EQ, 25-Jun-2026,340.65,341.5,344.75,334.7,335.5,335.25,338.0,3444464,11642.32,36936, 1271166, 36.90
APLAPOLLO, EQ, 25-Jun-2026,1826.2,1835.0,1837.5,1788.3,1799.9,1793.5,1798.41,685588,12329.67,40796, 468134, 68.28
APOLLOHOSP, EQ, 25-Jun-2026,8573.5,8575.5,8693.5,8535.5,8585.0,8592.0,8613.09,378450,32596.23,37787, 226833, 59.94
