SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1411.6,1428.0,1360.0,1370.0,1371.65,1409.75,227393,316402175.95,24-JUL-2015,13242,INE117A01022,
ADANIENT,EQ,84.5,87.25,84.35,85.35,85.05,84.55,2874595,247003449.55,24-JUL-2015,16563,INE423A01024,
ADANIPORTS,EQ,330.4,330.4,322.0,323.9,325.0,331.35,2337434,759573143.45,24-JUL-2015,19476,INE742F01042,
ADANIPOWER,EQ,28.6,28.6,27.6,27.85,27.9,28.45,10112541,283315351.55,24-JUL-2015,12824,INE814H01011,
AMBUJACEM,EQ,242.6,245.7,239.0,240.15,240.6,244.45,1229746,297566455.85,24-JUL-2015,15742,INE079A01024,
APLAPOLLO,EQ,455.05,458.75,445.8,448.15,450.0,455.15,7562,3402573.3,24-JUL-2015,442,INE702C01019,
APOLLOHOSP,EQ,1392.0,1404.4,1370.2,1379.1,1383.0,1379.75,286276,397062053.2,24-JUL-2015,14395,INE437A01024,
ASHOKLEY,EQ,82.2,82.2,79.9,80.5,80.9,82.1,8498149,690056070.1,24-JUL-2015,34034,INE208A01029,
ASIANPAINT,EQ,852.0,856.0,845.0,849.0,851.95,846.5,1132540,964772890.35,24-JUL-2015,33564,INE021A01026,
ASTRAL,EQ,374.05,375.9,370.0,372.8,371.4,374.4,25197,9386664.9,24-JUL-2015,694,INE006I01046,
AUROPHARMA,EQ,748.0,756.0,725.1,734.75,732.8,748.7,1214746,898794975.8,24-JUL-2015,38896,INE406A01037,
AXISBANK,EQ,587.65,593.75,575.1,580.45,581.2,583.75,13673495,7992126161.3,24-JUL-2015,231050,INE238A01034,
BAJAJ-AUTO,EQ,2492.9,2518.8,2477.15,2497.35,2501.0,2489.05,399738,998840508.25,24-JUL-2015,23697,INE917I01010,
BAJAJFINSV,EQ,1745.0,1790.0,1719.0,1726.9,1722.0,1729.6,77428,136014291.75,24-JUL-2015,5719,INE918I01018,
BAJAJHLDNG,EQ,1431.95,1431.95,1399.95,1404.35,1401.0,1424.6,35938,50751023.05,24-JUL-2015,1641,INE118A01012,
BAJFINANCE,EQ,5150.0,5210.0,5136.0,5170.1,5171.6,5140.2,30664,158835725.95,24-JUL-2015,5059,INE296A01016,
BANKBARODA,EQ,154.0,157.8,153.5,155.75,154.75,152.75,5482823,856327220.45,24-JUL-2015,40759,INE028A01039,
BANKINDIA,EQ,172.8,174.5,170.6,171.3,171.0,172.95,1036415,179027150.5,24-JUL-2015,8849,INE084A01016,
BEL,EQ,3779.0,3789.0,3656.65,3671.35,3680.0,3758.8,132655,493607573.25,24-JUL-2015,12892,INE263A01016,
BHARATFORG,EQ,1113.0,1122.8,1097.0,1108.75,1104.0,1110.2,388114,430993902.9,24-JUL-2015,21617,INE465A01025,
