SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 12-Dec-2025,1135.8,1135.2,1147.0,1127.7,1142.7,1142.2,1138.25,258119,2938.03,25840, 149410, 57.88
ABB, EQ, 12-Dec-2025,5242.5,5270.0,5299.0,5230.0,5281.5,5278.0,5264.0,200377,10547.84,20936, 88355, 44.09
ABCAPITAL, EQ, 12-Dec-2025,354.45,356.5,364.35,353.85,362.65,362.95,360.66,3678788,13267.94,54783, 1729002, 47.00
ADANIENSOL, EQ, 12-Dec-2025,999.6,1000.05,1016.35,998.8,1008.15,1011.3,1006.11,2110784,21236.73,30687, 699718, 33.15
ADANIENT, EQ, 12-Dec-2025,2277.7,2277.7,2296.8,2270.2,2284.0,2282.4,2282.72,929199,21210.98,31417, 278188, 29.94
ADANIGREEN, EQ, 12-Dec-2025,1018.8,1024.0,1042.0,1024.0,1038.2,1040.2,1036.86,2615096,27114.77,38101, 1159666, 44.35
ADANIPORTS, EQ, 12-Dec-2025,1504.0,1512.0,1527.4,1509.5,1521.0,1522.8,1519.52,1152570,17513.51,49543, 563379, 48.88
ADANIPOWER, EQ, 12-Dec-2025,140.58,141.39,145.0,141.39,144.41,144.49,143.22,13450435,19263.29,67956, 4887179, 36.33
ALKEM, EQ, 12-Dec-2025,5626.0,5666.0,5676.0,5587.5,5614.5,5631.0,5618.89,35892,2016.73,8832, 19637, 54.71
AMBER, EQ, 12-Dec-2025,6521.5,6535.0,6644.5,6514.5,6625.0,6626.0,6581.33,114283,7521.34,19420, 28408, 24.86
AMBUJACEM, EQ, 12-Dec-2025,536.1,536.9,549.95,536.9,546.25,548.15,546.66,2488693,13604.57,44438, 1232769, 49.53
ANGELONE, EQ, 12-Dec-2025,2577.4,2588.0,2604.6,2560.0,2591.1,2595.3,2586.49,425175,10997.1,27649, 77104, 18.13
APLAPOLLO, EQ, 12-Dec-2025,1723.0,1717.0,1744.3,1717.0,1736.0,1737.9,1734.09,555246,9628.44,27470, 411988, 74.20
APOLLOHOSP, EQ, 12-Dec-2025,7009.5,7015.0,7130.0,6996.0,7078.0,7101.0,7085.73,306662,21729.24,41569, 204916, 66.82
ASHOKLEY, EQ, 12-Dec-2025,160.33,160.75,164.86,160.35,163.84,163.86,163.56,13731776,22459.98,99970, 5485689, 39.95
ASIANPAINT, EQ, 12-Dec-2025,2779.4,2795.0,2797.0,2746.0,2765.0,2764.8,2768.36,977696,27066.14,67771, 594588, 60.82
ASTRAL, EQ, 12-Dec-2025,1406.7,1410.0,1420.6,1404.7,1415.8,1416.4,1413.39,229029,3237.08,17132, 96392, 42.09
