SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,3550.0,3550.0,3455.35,3466.75,3465.0,3533.55,86147,301121073.7,6-NOV-2006,
ADANIENT,EQ,137.85,149.45,135.35,146.0,145.5,136.65,1033345,150134429.85,6-NOV-2006,
APOLLOHOSP,EQ,455.0,461.0,447.0,449.9,448.5,455.35,11508,5194534.9,6-NOV-2006,
ASHOKLEY,EQ,43.85,44.35,43.4,44.2,44.2,43.4,3576399,157040919.35,6-NOV-2006,
ASIANPAINT,EQ,693.0,701.8,686.1,699.9,700.0,692.15,78695,55001309.8,6-NOV-2006,
AUROPHARMA,EQ,621.4,630.9,612.5,618.2,612.5,616.15,401702,249533104.25,6-NOV-2006,
BANKBARODA,EQ,270.6,272.3,263.05,263.9,263.75,270.6,749468,199435154.25,6-NOV-2006,
BANKINDIA,EQ,177.0,181.2,175.65,176.45,176.0,177.65,2055132,366418153.9,6-NOV-2006,
BEL,EQ,1130.1,1136.0,1113.0,1128.0,1128.0,1119.5,117969,132640534.9,6-NOV-2006,
BHARATFORG,EQ,363.75,383.5,362.75,381.35,382.0,363.75,1727099,643878795.4,6-NOV-2006,
BHARTIARTL,EQ,541.55,549.5,541.5,543.7,543.85,547.5,621685,337624749.95,6-NOV-2006,
BHEL,EQ,2483.0,2508.0,2465.5,2472.95,2466.0,2483.3,250017,620585273.3,6-NOV-2006,
BIOCON,EQ,373.0,373.0,365.35,366.75,367.4,371.7,131876,48633853.65,6-NOV-2006,
BLUESTARCO,EQ,178.0,178.1,166.6,168.55,169.0,175.55,129899,22273195.1,6-NOV-2006,
BPCL,EQ,412.0,412.0,401.1,403.15,403.0,412.1,317557,128479163.25,6-NOV-2006,
BRITANNIA,EQ,1151.0,1154.0,1130.0,1133.7,1135.0,1154.5,9507,10824516.25,6-NOV-2006,
CANBK,EQ,293.0,295.8,289.1,290.95,290.85,293.1,208668,60888346.3,6-NOV-2006,
CIPLA,EQ,256.0,264.95,256.0,264.1,264.0,256.2,1233937,322730651.3,6-NOV-2006,
CONCOR,EQ,2079.0,2130.0,2041.55,2119.9,2130.0,2053.35,34272,71414945.2,6-NOV-2006,
CUMMINSIND,EQ,273.1,274.7,265.15,268.65,268.2,270.35,567477,152999411.8,6-NOV-2006,
DABUR,EQ,151.7,153.65,149.4,150.2,149.6,150.3,1051500,159006258.55,6-NOV-2006,
DIVISLAB,EQ,2849.0,2869.0,2806.05,2835.45,2835.0,2829.9,98982,280594678.95,6-NOV-2006,
DRREDDY,EQ,782.9,787.9,775.0,777.3,776.2,780.3,316251,247326785.9,6-NOV-2006,
EICHERMOT,EQ,370.0,403.5,370.0,398.0,398.1,370.0,169961,66576917.8,6-NOV-2006,
FEDERALBNK,EQ,218.15,221.5,214.55,218.2,218.4,218.15,158295,34570856.2,6-NOV-2006,
GAIL,EQ,249.5,252.0,248.1,250.05,250.0,250.1,593280,148408530.5,6-NOV-2006,
GLENMARK,EQ,436.0,441.25,430.15,435.65,435.0,432.1,338592,147832401.8,6-NOV-2006,
GODFRYPHLP,EQ,1075.0,1079.0,984.4,1045.9,1048.65,1057.05,3556,3736157.05,6-NOV-2006,
GODREJCP,EQ,160.25,165.0,159.5,160.15,160.1,159.35,106407,17110113.9,6-NOV-2006,
GRASIM,EQ,2814.8,2816.0,2785.0,2806.9,2785.0,2804.0,194373,544229235.05,6-NOV-2006,
HAVELLS,EQ,311.95,313.5,301.55,303.85,301.95,310.0,59682,18370624.9,6-NOV-2006,
HCLTECH,EQ,605.0,612.8,602.5,611.15,612.0,603.5,249879,152262952.4,6-NOV-2006,
HDFCBANK,EQ,1010.0,1010.7,995.3,998.9,998.1,1001.55,111156,111211058.9,6-NOV-2006,
HINDPETRO,EQ,333.0,333.05,318.85,320.65,323.4,334.1,875144,282564228.95,6-NOV-2006,
ICICIBANK,EQ,778.0,778.0,765.05,767.65,770.0,772.75,367013,282189604.2,6-NOV-2006,
INDHOTEL,EQ,139.95,144.9,138.25,143.8,143.5,138.35,2053951,292894053.95,6-NOV-2006,
INDUSINDBK,EQ,42.6,42.9,41.55,41.7,41.95,42.5,429949,17993655.95,6-NOV-2006,
IOC,EQ,527.0,527.0,506.55,517.45,517.0,523.65,166346,86242240.35,6-NOV-2006,
ITC,EQ,187.8,191.75,185.85,191.25,191.05,187.35,5025107,951325403.85,6-NOV-2006,
JINDALSTEL,EQ,1880.0,1960.0,1865.05,1938.15,1936.0,1885.1,19640,37310889.8,6-NOV-2006,
JSWSTEEL,EQ,327.7,340.45,325.0,339.2,339.0,325.35,562667,190051755.4,6-NOV-2006,
KEI,EQ,370.0,373.9,365.0,366.45,366.2,369.95,53718,19845378.1,6-NOV-2006,
KOTAKBANK,EQ,367.95,367.95,358.1,364.85,365.0,365.5,151470,55001341.9,6-NOV-2006,
LICHSGFIN,EQ,182.2,182.75,178.6,179.5,179.05,181.9,214629,38810607.15,6-NOV-2006,
LT,EQ,1339.0,1354.0,1338.0,1343.55,1342.3,1340.65,548558,737477377.05,6-NOV-2006,
LUPIN,EQ,510.0,510.0,498.0,502.35,503.45,505.15,19999,10030976.45,6-NOV-2006,
M&M,EQ,774.0,775.85,757.35,765.0,764.45,768.8,508084,388879653.9,6-NOV-2006,
MARICO,EQ,528.0,528.0,522.0,522.3,522.0,523.1,149396,78045052.4,6-NOV-2006,
MARUTI,EQ,975.0,977.0,944.5,954.8,952.0,974.75,938098,903854295.25,6-NOV-2006,
NATIONALUM,EQ,225.05,229.9,224.05,227.9,228.2,224.5,166751,37934016.35,6-NOV-2006,
NTPC,EQ,132.1,133.75,130.75,133.4,133.5,131.65,2537284,336114400.75,6-NOV-2006,
ONGC,EQ,878.0,895.0,854.15,860.8,856.7,877.7,1598962,1398384030.8,6-NOV-2006,
PETRONET,EQ,53.0,53.95,52.55,52.7,52.9,52.85,734972,38994621.65,6-NOV-2006,
PIDILITIND,EQ,104.0,105.0,102.5,103.75,104.3,102.95,14031,1457453.5,6-NOV-2006,
PNB,EQ,520.1,524.65,512.0,515.85,512.05,519.7,549910,286348465.55,6-NOV-2006,
RADICO,EQ,151.0,155.1,146.0,150.35,148.2,149.95,315500,47505618.95,6-NOV-2006,
RELIANCE,EQ,1286.0,1315.0,1280.25,1304.5,1302.5,1287.7,3496771,4558717403.75,6-NOV-2006,
SAIL,EQ,86.35,88.2,86.1,87.45,87.3,86.15,7652103,668523643.35,6-NOV-2006,
SBIN,EQ,1126.5,1130.0,1105.25,1109.35,1109.0,1124.05,618309,690955788.85,6-NOV-2006,
SHREECEM,EQ,1240.0,1294.8,1215.0,1272.8,1275.0,1219.95,42985,53960112.65,6-NOV-2006,
SIEMENS,EQ,1269.4,1271.95,1252.75,1257.35,1256.0,1263.9,224908,283293461.3,6-NOV-2006,
SRF,EQ,254.0,258.7,246.5,248.0,246.9,252.25,1484263,375720624.95,6-NOV-2006,
SUNPHARMA,EQ,911.3,919.65,902.0,904.7,903.0,910.2,48020,43476058.4,6-NOV-2006,
SUPREMEIND,EQ,443.65,450.0,441.0,442.5,442.0,443.65,6334,2823006.9,6-NOV-2006,
SUZLON,EQ,1324.0,1328.5,1312.0,1317.35,1315.15,1314.7,200705,264721609.95,6-NOV-2006,
TATAELXSI,EQ,239.0,239.0,232.6,233.85,235.0,234.0,29763,7012724.45,6-NOV-2006,
TATAPOWER,EQ,540.0,559.0,540.0,554.6,555.0,554.15,197830,109718588.75,6-NOV-2006,
TATASTEEL,EQ,494.9,508.8,491.65,506.4,506.8,492.65,3101846,1553757404.2,6-NOV-2006,
TCS,EQ,1066.5,1069.9,1056.0,1059.4,1059.8,1066.95,634223,672536956.5,6-NOV-2006,
TECHM,EQ,1000.0,1021.0,983.0,998.3,995.0,992.0,870738,876058384.5,6-NOV-2006,
TITAN,EQ,778.0,778.0,766.0,767.15,767.1,767.1,163411,125810443.75,6-NOV-2006,
TORNTPHARM,EQ,194.0,194.95,188.0,188.85,189.0,190.8,17033,3216922.35,6-NOV-2006,
TRENT,EQ,840.15,845.95,815.1,827.55,832.0,840.05,2513,2085685.6,6-NOV-2006,
TVSMOTOR,EQ,106.35,107.0,104.8,105.35,105.2,106.1,380174,40122556.1,6-NOV-2006,
ULTRACEMCO,EQ,905.0,909.75,886.0,901.0,903.0,898.7,51509,46357339.75,6-NOV-2006,
UNIONBANK,EQ,130.35,134.8,130.3,131.8,131.15,132.35,527748,69555976.55,6-NOV-2006,
VOLTAS,EQ,111.0,111.7,105.85,106.3,106.5,110.1,3305981,358885080.6,6-NOV-2006,
WIPRO,EQ,539.0,539.0,530.1,532.0,531.25,529.3,575250,306197065.35,6-NOV-2006,
YESBANK,EQ,112.0,116.0,112.0,113.8,113.5,112.5,171041,19565255.0,6-NOV-2006,
