SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,850.0,863.0,845.1,849.3,849.95,858.65,60417,51477938.8,03-MAY-2011,
ADANIENT,EQ,633.1,642.0,616.75,622.3,623.5,629.0,518048,328646290.6,03-MAY-2011,
ADANIPOWER,EQ,109.95,110.95,108.1,109.6,110.0,109.8,273740,30050854.25,03-MAY-2011,
AMBUJACEM,EQ,152.8,154.5,148.8,149.7,149.0,153.2,1394596,212533700.65,03-MAY-2011,
APOLLOHOSP,EQ,468.25,470.9,456.8,457.85,457.1,468.4,35425,16359983.3,03-MAY-2011,
ASHOKLEY,EQ,51.5,51.95,49.1,49.35,49.3,51.5,5347113,270003991.95,03-MAY-2011,
ASIANPAINT,EQ,2749.9,2799.0,2710.5,2773.0,2769.0,2743.1,104007,287969156.5,03-MAY-2011,
ASTRAL,EQ,172.8,173.55,169.8,170.0,170.6,170.15,20726,3532019.55,03-MAY-2011,
AUROPHARMA,EQ,187.0,188.85,181.1,182.65,184.3,187.6,998423,185050255.0,03-MAY-2011,
AXISBANK,EQ,1273.7,1295.5,1210.55,1230.4,1236.5,1276.45,4423229,5514810061.7,03-MAY-2011,
BAJAJ-AUTO,EQ,1426.15,1455.0,1357.25,1367.15,1374.0,1440.55,679514,953756163.65,03-MAY-2011,
BAJAJFINSV,EQ,520.05,525.1,502.0,506.3,506.5,521.6,73434,37710929.25,03-MAY-2011,
BAJAJHLDNG,EQ,801.5,805.0,773.0,787.1,788.95,793.6,134800,106537355.05,03-MAY-2011,
BAJFINANCE,EQ,682.5,691.0,647.0,652.25,647.55,691.2,14323,9515843.1,03-MAY-2011,
BANKBARODA,EQ,889.0,908.0,856.0,863.65,863.0,889.85,1491668,1298375804.4,03-MAY-2011,
BANKINDIA,EQ,420.3,429.15,391.0,394.35,393.75,420.3,3582539,1467940725.55,03-MAY-2011,
BEL,EQ,1813.95,1837.4,1762.0,1774.4,1762.0,1826.2,10005,17944750.6,03-MAY-2011,
BHARATFORG,EQ,345.3,350.1,337.4,338.5,338.1,348.05,112179,38451905.65,03-MAY-2011,
BHARTIARTL,EQ,380.7,383.6,372.65,374.45,373.7,383.7,3354473,1262881135.55,03-MAY-2011,
BHEL,EQ,2020.0,2034.9,2005.0,2014.4,2012.8,2010.9,919688,1858731020.0,03-MAY-2011,
BIOCON,EQ,368.05,369.0,357.15,359.2,359.35,366.85,273746,99226089.9,03-MAY-2011,
BLUESTARCO,EQ,365.0,365.0,353.0,355.05,354.9,364.1,9375,3347192.9,03-MAY-2011,
BOSCHLTD,EQ,6601.05,6780.0,6576.9,6651.95,6656.9,6627.65,6570,44004683.65,03-MAY-2011,
