SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,3027.0,3069.5,2991.6,3009.7,3020.0,3032.75,344491,1045602742.2,28-SEP-2022,26873,INE117A01022,
ABCAPITAL,EQ,107.45,109.85,106.65,108.0,107.9,108.35,2163762,234480074.3,28-SEP-2022,12778,INE674K01013,
ADANIENT,EQ,3528.0,3596.95,3503.0,3548.75,3540.0,3559.1,2259832,8034173599.8,28-SEP-2022,76568,INE423A01024,
ADANIGREEN,EQ,2114.0,2143.8,2040.0,2051.05,2062.0,2146.3,1112288,2326396516.15,28-SEP-2022,65045,INE364U01010,
ADANIPORTS,EQ,835.9,847.0,823.35,827.1,824.4,844.2,7040943,5888576623.6,28-SEP-2022,106702,INE742F01042,
ADANIPOWER,BE,370.0,382.05,366.0,367.75,370.5,372.55,1676824,624873139.85,28-SEP-2022,33935,INE814H01011,
ALKEM,EQ,3290.0,3346.65,3276.5,3297.1,3296.45,3297.25,127176,420146415.8,28-SEP-2022,9849,INE540L01014,
AMBER,EQ,2151.0,2259.9,2142.0,2248.75,2250.05,2179.05,50113,111291519.95,28-SEP-2022,9986,INE371P01015,
AMBUJACEM,EQ,495.0,514.35,491.05,500.05,499.75,504.35,12029150,6057365081.65,28-SEP-2022,146638,INE079A01024,
ANGELONE,EQ,1350.0,1379.6,1300.0,1308.2,1311.0,1361.3,416912,558785580.15,28-SEP-2022,22854,INE732I01013,
APLAPOLLO,EQ,1030.0,1058.75,1015.0,1023.75,1023.0,1038.8,448315,466860902.05,28-SEP-2022,19971,INE702C01027,
APOLLOHOSP,EQ,4229.0,4295.0,4183.1,4268.95,4265.6,4242.95,395837,1686913003.6,28-SEP-2022,42402,INE437A01024,
ASHOKLEY,EQ,149.85,151.2,148.0,149.8,149.6,150.9,10194063,1527853845.75,28-SEP-2022,80704,INE208A01029,
