SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1239.0,1247.7,1200.05,1214.05,1211.5,1223.85,154326,189476083.9,18-SEP-2014,10218,INE117A01022,
ADANIENT,EQ,490.3,510.8,490.3,509.4,509.4,494.8,2656415,1342057016.3,18-SEP-2014,28922,INE423A01024,
ADANIPORTS,EQ,280.0,296.0,278.15,294.6,294.25,282.45,3210047,928787757.75,18-SEP-2014,31105,INE742F01042,
ADANIPOWER,EQ,49.15,54.7,48.95,53.0,52.8,49.2,10159036,532785156.85,18-SEP-2014,26264,INE814H01011,
AMBUJACEM,EQ,207.6,214.0,207.6,213.45,213.0,209.2,2044598,434623065.6,18-SEP-2014,27847,INE079A01024,
APLAPOLLO,EQ,316.55,322.5,310.0,313.1,310.0,313.65,6291,1985792.6,18-SEP-2014,119,INE702C01019,
APOLLOHOSP,EQ,1124.75,1156.9,1123.15,1145.7,1145.0,1124.85,224943,258048566.15,18-SEP-2014,16516,INE437A01024,
ASHOKLEY,EQ,38.55,41.3,38.2,41.05,41.0,38.8,19464708,788678665.55,18-SEP-2014,42431,INE208A01029,
ASIANPAINT,EQ,641.25,663.9,641.25,659.55,660.0,645.95,811042,530337586.05,18-SEP-2014,47701,INE021A01026,
ASTRAL,EQ,801.0,816.5,781.05,807.3,802.0,792.05,14084,11323104.45,18-SEP-2014,852,INE006I01038,
AUROPHARMA,EQ,872.6,885.95,851.45,883.5,885.8,868.3,1112221,972500604.1,18-SEP-2014,34582,INE406A01037,
AXISBANK,EQ,395.6,406.4,393.8,405.3,405.3,397.95,3458236,1391053437.9,18-SEP-2014,49144,INE238A01034,
BAJAJ-AUTO,EQ,2316.0,2405.0,2303.0,2393.45,2399.0,2320.25,282872,672049151.8,18-SEP-2014,13048,INE917I01010,
BAJAJFINSV,EQ,1066.35,1084.0,1060.0,1068.95,1065.5,1068.75,22601,24158225.25,18-SEP-2014,1665,INE918I01018,
BAJAJHLDNG,EQ,1340.0,1369.7,1329.95,1350.05,1365.0,1346.1,9045,12159420.45,18-SEP-2014,805,INE118A01012,
BAJFINANCE,EQ,2546.0,2620.0,2456.2,2550.8,2563.0,2480.6,14589,37097919.6,18-SEP-2014,1964,INE296A01016,
BANKBARODA,EQ,921.5,961.45,921.5,957.25,959.4,928.55,1048066,993968559.25,18-SEP-2014,23757,INE028A01013,
BANKINDIA,EQ,285.2,298.0,283.2,296.2,297.0,286.4,2332353,683279991.85,18-SEP-2014,26949,INE084A01016,
BEL,EQ,2110.0,2163.7,2097.2,2114.75,2110.1,2117.25,91862,195774558.5,18-SEP-2014,5514,INE263A01016,
