SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,1772.0,1790.3,1750.1,1775.45,1761.0,1758.85,73262,130073699.5,8-SEP-2005,
APOLLOHOSP,EQ,394.45,412.0,390.0,399.2,398.0,393.7,68908,27802418.25,8-SEP-2005,
ASHOKLEY,EQ,29.4,29.4,28.8,29.2,29.2,28.85,4240876,123389116.45,8-SEP-2005,
ASIANPAINT,EQ,487.0,495.0,482.0,491.25,490.05,485.4,25699,12550946.5,8-SEP-2005,
AUROPHARMA,EQ,365.3,374.5,365.3,372.6,372.5,368.85,71998,26796125.9,8-SEP-2005,
BANKBARODA,EQ,255.9,255.9,252.5,253.55,254.0,253.15,445284,113269114.75,8-SEP-2005,
BANKINDIA,EQ,122.0,123.0,121.25,122.0,122.25,121.2,728646,88945198.55,8-SEP-2005,
BEL,EQ,745.0,772.0,672.65,767.95,769.0,742.7,97257,73670072.4,8-SEP-2005,
BHARATFORG,EQ,318.0,321.25,315.0,319.85,319.9,315.45,662492,211790884.3,8-SEP-2005,
BHEL,EQ,1085.9,1119.0,1070.0,1093.7,1088.05,1077.2,137461,150912810.65,8-SEP-2005,
BIOCON,EQ,455.1,459.0,450.6,452.9,450.95,454.75,44163,20075084.2,8-SEP-2005,
BLUESTARCO,EQ,378.0,383.0,375.0,380.0,380.0,371.65,11822,4490186.4,8-SEP-2005,
BPCL,EQ,369.9,387.0,369.9,385.0,384.95,366.6,882381,334486269.8,8-SEP-2005,
BRITANNIA,EQ,1195.0,1220.0,1195.0,1201.95,1200.0,1217.3,3444,4154283.1,8-SEP-2005,
CANBK,EQ,229.5,231.5,228.15,231.0,231.1,229.3,218573,50393047.15,8-SEP-2005,
CIPLA,EQ,368.5,375.0,368.0,369.9,368.0,365.05,663919,246047215.5,8-SEP-2005,
CONCOR,EQ,1251.0,1272.0,1251.0,1264.3,1270.0,1251.2,3405,4302571.3,8-SEP-2005,
CUMMINSIND,EQ,160.0,160.75,157.1,157.8,157.6,158.65,308316,48936257.9,8-SEP-2005,
DABUR,EQ,155.4,157.5,152.5,157.15,157.0,155.05,194750,30461991.05,8-SEP-2005,
DIVISLAB,EQ,1523.4,1523.4,1460.05,1484.9,1489.9,1481.2,15347,22788595.45,8-SEP-2005,
DRREDDY,EQ,775.0,779.9,769.0,770.75,772.0,770.25,116127,89714885.6,8-SEP-2005,
EICHERMOT,EQ,292.0,302.0,292.0,296.15,296.0,296.15,7392,2203440.95,8-SEP-2005,
FEDERALBNK,EQ,183.95,183.95,181.6,182.0,182.0,184.0,124580,22700779.8,8-SEP-2005,
GAIL,EQ,242.5,244.5,241.1,242.35,241.5,241.25,946337,230044346.4,8-SEP-2005,
GLENMARK,EQ,288.4,288.4,283.0,284.15,284.1,285.25,51461,14677690.15,8-SEP-2005,
GODFRYPHLP,EQ,1035.0,1043.35,983.2,988.25,994.7,1015.65,8521,8751159.5,8-SEP-2005,
GODREJCP,EQ,455.0,456.0,448.0,449.6,449.15,453.45,4310,1948905.6,8-SEP-2005,
GRASIM,EQ,1285.0,1310.0,1282.25,1301.05,1300.0,1280.4,196684,255734571.6,8-SEP-2005,
HAVELLS,EQ,376.15,376.15,345.05,354.7,355.6,358.2,217513,79499192.55,8-SEP-2005,
HCLTECH,EQ,445.95,445.95,431.2,441.75,442.0,440.75,144202,63613118.0,8-SEP-2005,
HDFCBANK,EQ,644.0,657.0,640.0,655.85,654.1,642.5,193661,125569265.25,8-SEP-2005,
HINDPETRO,EQ,302.0,305.85,298.65,300.9,301.55,300.95,811096,244325843.0,8-SEP-2005,
ICICIBANK,EQ,488.0,506.9,485.0,505.25,505.95,488.0,869281,433576120.95,8-SEP-2005,
INDHOTEL,EQ,760.0,799.0,755.25,777.45,778.0,754.1,182778,142086777.9,8-SEP-2005,
INDUSINDBK,EQ,79.7,80.0,78.35,78.75,78.9,78.9,868633,68625336.05,8-SEP-2005,
IOC,EQ,428.9,431.95,424.0,428.5,428.5,430.65,293462,125697305.95,8-SEP-2005,
ITC,EQ,1833.9,1840.0,1815.0,1819.6,1823.9,1827.15,376211,687806713.55,8-SEP-2005,
JINDALSTEL,EQ,1220.0,1242.0,1214.8,1240.15,1242.0,1225.55,15569,19231897.1,8-SEP-2005,
KOTAKBANK,EQ,195.0,195.55,191.2,191.85,191.3,193.45,91940,17712531.3,8-SEP-2005,
LICHSGFIN,EQ,210.0,210.0,208.2,209.15,209.7,210.35,97929,20520441.35,8-SEP-2005,
LT,EQ,1320.0,1332.7,1311.0,1328.25,1329.0,1311.9,158427,210120967.95,8-SEP-2005,
LUPIN,EQ,780.0,790.0,772.0,777.55,774.2,782.0,36099,28182643.75,8-SEP-2005,
M&M,EQ,360.0,366.8,360.0,365.55,366.45,357.9,642325,233548508.25,8-SEP-2005,
MARICO,EQ,295.0,295.0,290.0,290.05,290.0,291.45,9684,2815755.35,8-SEP-2005,
MARUTI,EQ,503.0,508.8,500.0,502.25,502.0,502.85,549630,277068029.3,8-SEP-2005,
NATIONALUM,EQ,178.1,179.9,171.0,179.1,179.0,178.0,236851,42313017.1,8-SEP-2005,
NTPC,EQ,102.0,103.75,101.55,103.4,103.35,103.15,3372467,347366756.1,8-SEP-2005,
ONGC,EQ,986.0,997.0,980.1,993.25,995.0,985.1,1030724,1020448409.25,8-SEP-2005,
PETRONET,EQ,54.45,55.45,54.3,55.15,55.15,54.2,2238036,122803017.05,8-SEP-2005,
PIDILITIND,EQ,699.0,701.0,690.0,690.9,693.5,692.45,7980,5552877.05,8-SEP-2005,
PNB,EQ,418.9,422.5,417.1,419.95,420.2,417.05,745111,312803814.25,8-SEP-2005,
RADICO,EQ,705.0,724.9,677.0,683.45,693.0,695.7,63712,44423966.6,8-SEP-2005,
RELIANCE,EQ,734.0,745.5,733.35,738.65,738.0,728.9,5309545,3931249587.15,8-SEP-2005,
SAIL,EQ,61.75,62.45,61.55,62.0,61.8,61.45,5379314,333808727.8,8-SEP-2005,
SBIN,EQ,835.0,841.8,831.25,838.45,838.25,835.15,1267201,1060416265.65,8-SEP-2005,
SHREECEM,EQ,460.0,494.85,460.0,486.4,487.0,459.8,35617,16995496.5,8-SEP-2005,
SIEMENS,EQ,2352.0,2425.0,2305.0,2390.1,2390.0,2311.35,42556,101500212.35,8-SEP-2005,
SRF,EQ,319.0,327.4,319.0,320.1,319.6,314.6,2862656,921255912.2,8-SEP-2005,
SUNPHARMA,EQ,640.0,649.95,630.05,643.2,644.4,640.0,43799,27990309.05,8-SEP-2005,
SUPREMEIND,EQ,364.0,364.0,338.0,339.5,338.2,338.1,3176,1084690.0,8-SEP-2005,
TATAELXSI,EQ,205.1,221.9,205.1,219.05,219.6,218.45,39482,8660861.85,8-SEP-2005,
TATAPOWER,EQ,462.0,465.35,460.0,462.3,463.0,461.0,191620,88550782.6,8-SEP-2005,
TCS,EQ,1400.0,1415.0,1395.25,1406.1,1404.0,1398.45,359774,505140136.15,8-SEP-2005,
TITAN,EQ,483.0,484.0,477.1,479.15,477.6,478.65,186253,89325338.4,8-SEP-2005,
TORNTPHARM,EQ,595.0,595.0,545.0,563.45,560.0,572.15,7048,4009494.1,8-SEP-2005,
TRENT,EQ,860.0,895.0,850.05,889.75,895.0,858.95,10527,9269926.9,8-SEP-2005,
TVSMOTOR,EQ,84.9,87.45,83.0,86.35,87.0,83.55,1149064,97664532.4,8-SEP-2005,
ULTRACEMCO,EQ,434.0,443.5,433.5,437.7,440.0,428.25,53007,23279955.75,8-SEP-2005,
UNIONBANK,EQ,134.25,134.4,129.5,131.15,131.5,133.0,252695,33311689.2,8-SEP-2005,
VOLTAS,EQ,387.6,410.1,387.6,397.0,392.0,378.45,351478,140919675.5,8-SEP-2005,
WIPRO,EQ,379.9,380.8,372.0,373.25,373.75,378.0,544085,203894315.45,8-SEP-2005,
YESBANK,EQ,68.0,69.65,68.0,69.1,69.2,68.85,528846,36473363.3,8-SEP-2005,
