SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1595.0,1600.1,1577.15,1587.9,1589.0,1594.5,172554,274478785.05,29-MAY-2019,4104,INE117A01022,
ABCAPITAL,EQ,102.0,102.05,99.65,99.95,100.0,101.9,1042624,104841705.35,29-MAY-2019,7416,INE674K01013,
ADANIENT,EQ,157.95,158.4,151.75,155.15,157.0,157.65,12993604,2013319205.7,29-MAY-2019,77069,INE423A01024,
ADANIGREEN,EQ,45.2,46.0,44.2,44.7,45.0,45.0,1087465,49169910.9,29-MAY-2019,4224,INE364U01010,
ADANIPORTS,EQ,412.3,412.95,404.3,406.55,406.0,412.65,2511011,1022036376.1,29-MAY-2019,29357,INE742F01042,
ADANIPOWER,EQ,49.0,49.7,47.05,48.35,48.8,49.0,15057913,733147173.9,29-MAY-2019,25225,INE814H01011,
ALKEM,EQ,1722.0,1734.0,1712.65,1729.15,1728.0,1729.85,5936,10242286.1,29-MAY-2019,1369,INE540L01014,
AMBER,EQ,816.25,852.95,816.25,845.2,844.0,837.65,16315,13759816.9,29-MAY-2019,1444,INE371P01015,
AMBUJACEM,EQ,238.2,238.4,233.15,233.85,233.4,238.4,1736796,408326520.2,29-MAY-2019,33245,INE079A01024,
APLAPOLLO,EQ,1652.1,1652.1,1614.0,1634.05,1629.05,1632.05,4754,7789139.2,29-MAY-2019,563,INE702C01019,
APOLLOHOSP,EQ,1191.5,1209.0,1173.3,1203.3,1202.65,1190.8,278890,330702660.9,29-MAY-2019,15113,INE437A01024,
ASHOKLEY,EQ,90.8,91.0,89.05,89.7,90.05,91.2,15951343,1433262603.15,29-MAY-2019,55615,INE208A01029,
ASIANPAINT,EQ,1360.8,1366.95,1347.1,1358.25,1353.55,1364.35,582768,790185455.9,29-MAY-2019,34705,INE021A01026,
ASTRAL,EQ,1276.7,1314.65,1249.4,1294.1,1255.0,1296.9,294756,379711803.05,29-MAY-2019,8313,INE006I01046,
AUBANK,EQ,698.0,713.0,695.05,699.7,698.6,694.7,486667,342664067.9,29-MAY-2019,16053,INE949L01017,
AUROPHARMA,EQ,685.0,698.0,670.1,686.75,685.4,674.7,6191891,4259914742.15,29-MAY-2019,121600,INE406A01037,
AXISBANK,EQ,806.75,813.0,802.1,804.7,802.65,808.4,5958128,4803836410.3,29-MAY-2019,107154,INE238A01034,
BAJAJ-AUTO,EQ,2990.0,2990.0,2920.0,2925.5,2928.0,2988.0,531761,1564659536.35,29-MAY-2019,36485,INE917I01010,
