SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,820.0,849.0,807.55,824.15,822.0,818.7,177177,146712301.5,18-APR-2011,
ADANIENT,EQ,644.45,649.15,628.7,636.0,637.0,643.6,395268,251165966.6,18-APR-2011,
ADANIPOWER,EQ,117.0,117.4,114.45,114.7,115.05,116.3,382057,44070601.85,18-APR-2011,
AMBUJACEM,EQ,149.25,154.5,149.0,150.0,150.4,150.6,1416964,215159678.15,18-APR-2011,
APOLLOHOSP,EQ,501.05,514.8,482.2,486.7,484.5,499.05,158019,78400917.2,18-APR-2011,
ASHOKLEY,EQ,55.05,55.75,53.25,53.55,53.4,55.05,6276448,344432096.1,18-APR-2011,
ASIANPAINT,EQ,2637.65,2637.65,2565.05,2581.65,2574.0,2620.85,24202,63209981.25,18-APR-2011,
ASTRAL,EQ,148.15,150.0,142.65,145.9,146.1,147.65,4716,697108.75,18-APR-2011,
AUROPHARMA,EQ,195.05,199.45,192.85,193.55,194.25,193.75,1150769,225399552.85,18-APR-2011,
AXISBANK,EQ,1430.0,1450.0,1384.4,1389.8,1390.55,1429.9,1421665,2005978763.5,18-APR-2011,
BAJAJ-AUTO,EQ,1430.0,1453.0,1420.5,1437.8,1436.05,1419.65,451399,648828522.5,18-APR-2011,
BAJAJFINSV,EQ,519.8,531.9,514.9,516.4,516.8,516.55,221438,115965753.65,18-APR-2011,
BAJAJHLDNG,EQ,760.05,768.0,750.6,759.1,759.05,758.1,39092,29787910.95,18-APR-2011,
BAJFINANCE,EQ,715.0,720.0,698.0,700.0,701.0,715.9,14763,10479819.5,18-APR-2011,
BANKBARODA,EQ,985.65,992.9,970.35,975.2,971.25,983.9,141719,138788625.6,18-APR-2011,
BANKINDIA,EQ,488.45,498.9,484.05,485.85,488.5,488.1,1208831,593262794.85,18-APR-2011,
BEL,EQ,1835.05,1875.0,1818.65,1826.65,1820.0,1840.5,22590,41657927.3,18-APR-2011,
BHARATFORG,EQ,360.9,365.1,350.05,350.75,350.5,359.85,210073,74993332.55,18-APR-2011,
BHARTIARTL,EQ,372.5,377.05,366.25,368.3,368.0,372.4,3525770,1313282712.3,18-APR-2011,
BHEL,EQ,2225.0,2250.0,2171.35,2181.6,2182.0,2227.9,559250,1232924389.35,18-APR-2011,
BIOCON,EQ,375.0,384.0,368.3,370.4,368.9,373.6,734424,275130027.8,18-APR-2011,
BLUESTARCO,EQ,369.9,372.05,351.55,358.25,360.0,366.55,10322,3733996.45,18-APR-2011,
BOSCHLTD,EQ,6363.0,6498.0,6301.0,6308.6,6301.0,6362.0,2967,18937947.05,18-APR-2011,
