SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 04-Sep-2025,1040.2,1043.0,1050.0,1024.3,1028.0,1032.8,1036.19,586066,6072.75,28401, 334770, 57.12
ABB, EQ, 04-Sep-2025,5188.4,5220.0,5221.8,5145.0,5155.0,5162.8,5174.21,350954,18159.11,38814, 218987, 62.40
ABCAPITAL, EQ, 04-Sep-2025,279.25,281.55,281.75,275.8,277.85,277.55,278.23,3582121,9966.45,33769, 1810931, 50.55
ADANIENSOL, EQ, 04-Sep-2025,763.7,771.0,775.25,757.0,757.55,758.35,764.14,514778,3933.64,18150, 228259, 44.34
ADANIENT, EQ, 04-Sep-2025,2288.7,2309.9,2317.3,2275.0,2280.0,2278.8,2291.33,392697,8998.0,29912, 80397, 20.47
ADANIGREEN, EQ, 04-Sep-2025,935.7,944.4,954.15,926.5,933.0,929.15,939.29,865803,8132.43,26843, 223807, 25.85
ADANIPORTS, EQ, 04-Sep-2025,1332.4,1338.0,1348.0,1326.0,1330.1,1328.2,1334.58,1350147,18018.76,62736, 602596, 44.63
ADANIPOWER, EQ, 04-Sep-2025,609.3,613.0,615.6,606.55,606.85,608.7,610.58,1819617,11110.29,31538, 756419, 41.57
ALKEM, EQ, 04-Sep-2025,5292.0,5380.0,5380.0,5289.5,5300.5,5301.5,5317.74,131772,7007.3,20626, 88584, 67.23
AMBER, EQ, 04-Sep-2025,7641.5,7782.0,7898.0,7681.0,7697.0,7698.0,7751.58,322103,24968.07,37107, 118002, 36.63
AMBUJACEM, EQ, 04-Sep-2025,573.75,590.0,596.3,566.05,569.1,567.7,575.84,6090485,35071.66,52265, 3744855, 61.49
ANGELONE, EQ, 04-Sep-2025,2272.2,2299.0,2340.0,2249.6,2263.0,2257.1,2282.02,686876,15674.64,36700, 146847, 21.38
APLAPOLLO, EQ, 04-Sep-2025,1674.8,1675.1,1683.0,1660.9,1674.0,1672.9,1673.04,255090,4267.77,27185, 137596, 53.94
APOLLOHOSP, EQ, 04-Sep-2025,7736.0,7790.0,7918.5,7751.0,7891.0,7900.0,7865.93,386286,30385.0,45918, 222487, 57.60
ASHOKLEY, EQ, 04-Sep-2025,130.23,132.4,132.66,126.54,128.3,128.01,128.81,20498606,26405.23,81234, 9040821, 44.10
ASIANPAINT, EQ, 04-Sep-2025,2553.9,2553.9,2583.0,2553.0,2570.0,2568.6,2570.37,933071,23983.37,74273, 569163, 61.00
ASTRAL, EQ, 04-Sep-2025,1425.7,1430.0,1430.0,1408.1,1422.0,1421.3,1416.03,464800,6581.69,20558, 228995, 49.27
AUBANK, EQ, 04-Sep-2025,713.95,716.0,718.8,692.8,696.25,696.25,700.55,5466938,38298.47,77188, 3810244, 69.70
AUROPHARMA, EQ, 04-Sep-2025,1034.9,1055.0,1055.0,1033.1,1036.8,1036.0,1040.97,422479,4397.87,20558, 160166, 37.91
AXISBANK, EQ, 04-Sep-2025,1054.7,1058.2,1062.2,1047.3,1050.9,1050.4,1052.04,8088417,85093.76,126859, 5132080, 63.45
BAJAJ-AUTO, EQ, 04-Sep-2025,9116.0,9350.0,9353.5,9046.5,9095.0,9071.0,9166.83,652617,59824.3,83413, 309304, 47.39
BAJAJFINSV, EQ, 04-Sep-2025,1966.1,1985.0,2033.8,1971.0,2003.0,2002.2,2013.07,2459026,49501.97,144259, 1198681, 48.75
BAJAJHLDNG, EQ, 04-Sep-2025,13023.0,13200.0,13200.0,12850.0,12975.0,12981.0,12991.27,39931,5187.55,12405, 18598, 46.58
